Symbol,Name,Sector,Industry,Market Cap (Cr),Cap Category,Current Price,Day Change %,EMA 50,EMA 200,RSI 14,MACD Signal,Supertrend,ROC 1M %,ROC 3M %,ROC 6M %,ROC 12M %,Vol ROC 1M %,Beta 1Y (Daily),Beta 5Y (Monthly),SD 1Y %,ATR % (14D),52W High,52W Low,% from 52W High,% from 52W Low,1Y Max Drawdown %,1Y CAGR %,3Y CAGR %,Market Regime,Drawdown Status,Days Since 52W High,Trend Consistency (12M),Momentum Acceleration,Momentum Quality,Vol Ratio (20D/60D),Vol Trend,EMA Cross,Days Since EMA Cross,RS vs Nifty 1M %,RS vs Nifty 3M %,RS vs Nifty 6M %,Up Capture Ratio,Down Capture Ratio,Capture Ratio
ADANIPOWER.NS,Adani Power Limited,Utilities,Utilities - Independent Power Producers,469331.61,Large,243.37,-2.23,203.42,162.16,69.9,Bullish,Bullish,10.99,68.95,67.33,119.97,-25.67,1.0889,0.497,42.63,3.67,254.2,105.42,-4.26,130.86,-22.15,119.97,72.11,Strong Bull,Recovering,1,9.0,-11.99,1.58,1.11,Stable,Golden Cross,240,12.85,76.86,77.43,166.5,44.7,3.72
SUNPHARMA.NS,Sun Pharmaceutical Industries Limited,Healthcare,Drug Manufacturers - Specialty & Generic,431688.33,Large,1799.2,-2.45,1793.49,1731.98,45.87,Bearish,Bullish,1.15,3.86,1.69,7.91,-50.39,0.5659,0.097,19.75,2.37,1916.6,1548.0,-6.13,16.23,-13.23,7.91,24.37,Strong Bull,Recovering,7,6.0,-0.14,0.09,0.76,Falling,Golden Cross,140,3.02,11.78,11.79,71.6,58.5,1.22
ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited,Industrials,Marine Shipping,415772.44,Large,1804.6,-1.09,1648.04,1498.83,64.89,Bearish,Bullish,8.64,15.99,21.45,29.95,-11.6,1.4646,0.504,27.08,2.37,1842.8,1290.5,-2.07,39.84,-16.98,29.95,38.84,Strong Bull,Recovering,1,7.0,3.31,0.79,0.86,Stable,Golden Cross,270,10.51,23.9,31.54,159.9,111.3,1.44
MARUTI.NS,Maruti Suzuki India Limited,Consumer Cyclical,Auto Manufacturers,412716.24,Large,13127.0,-1.77,13416.48,14076.46,47.25,Bullish,Bullish,-0.98,-12.9,-17.74,6.55,-31.26,1.0762,0.309,22.96,2.36,17370.0,12016.0,-24.43,9.25,-28.83,6.55,14.21,Strong Bear,Damaged,102,8.0,3.32,-0.77,0.63,Falling,Death Cross,50,0.89,-4.99,-7.64,93.5,77.4,1.21
ADANIENT.NS,Adani Enterprises Limited,Energy,Thermal Coal,402701.16,Large,2937.4,-1.2,2440.58,2327.62,76.92,Bullish,Bullish,21.08,34.07,22.43,15.7,15.34,1.6925,0.765,33.94,3.07,3027.5,1753.0,-2.98,67.56,-34.28,15.7,15.94,Strong Bull,Recovering,1,5.0,9.72,0.66,1.06,Stable,Golden Cross,7,22.95,41.98,32.53,176.4,139.0,1.27
AXISBANK.NS,Axis Bank Limited,Financial Services,Banks - Regional,400123.76,Large,1286.6,-1.34,1285.28,1251.13,51.39,Bullish,Bearish,-0.76,-7.22,1.39,6.41,-8.08,1.23,0.45,23.38,2.22,1418.3,1042.5,-9.29,23.41,-17.23,6.41,13.66,Strong Bull,Correcting,66,8.0,1.65,0.06,0.62,Falling,Golden Cross,167,1.11,0.69,11.48,126.7,106.8,1.19
KOTAKBANK.NS,Kotak Mahindra Bank Limited,Financial Services,Banks - Regional,382143.22,Large,384.2,-1.16,384.15,399.54,51.56,Bullish,Bullish,0.58,-10.8,-7.97,-8.45,4.42,1.0572,0.308,21.08,2.38,453.2,345.5,-15.23,11.2,-20.65,-8.45,-0.55,Bear,Correcting,231,8.0,4.18,-0.38,0.8,Falling,Death Cross,55,2.44,-2.88,2.13,107.9,109.3,0.99
NTPC.NS,NTPC Limited,Utilities,Utilities - Regulated Electric,375164.03,Large,386.9,-2.83,387.5,360.6,45.13,Bearish,Bullish,-3.59,3.05,20.52,15.24,-33.22,0.6161,0.315,18.07,2.28,414.4,315.55,-6.64,22.61,-7.91,15.24,33.32,Strong Bull,Recovering,22,6.0,-4.61,1.14,0.89,Stable,Golden Cross,95,-1.72,10.96,30.62,81.2,55.7,1.46
M&M.NS,Mahindra & Mahindra Limited,Consumer Cyclical,Auto Manufacturers,365704.17,Large,3045.6,-2.43,3178.6,3291.27,42.37,Bearish,Bearish,-3.38,-11.65,-17.48,1.9,3.08,1.4855,0.383,26.96,2.82,3839.9,2896.0,-20.69,5.17,-22.91,1.9,36.39,Strong Bear,Damaged,105,6.0,0.5,-0.65,0.73,Falling,Death Cross,47,-1.52,-3.73,-7.39,142.6,128.5,1.11
TITAN.NS,Titan Company Limited,Consumer Cyclical,Luxury Goods,361462.05,Large,4074.9,-1.52,4220.01,3994.56,40.96,Bearish,Bearish,-8.22,-4.63,5.18,14.18,16.79,1.0311,0.291,22.85,2.57,4605.0,3303.1,-11.51,23.37,-11.27,14.18,14.35,Bull,Correcting,30,7.0,-6.68,0.23,1.06,Stable,Golden Cross,267,-6.35,3.28,15.27,88.0,61.8,1.42
ITC.NS,ITC Limited,Consumer Defensive,Tobacco,359470.44,Large,286.9,-1.73,299.55,334.88,35.27,Bearish,Bearish,-6.81,-9.43,-25.44,-29.76,-5.93,0.5826,-0.024,18.87,1.75,428.55,285.9,-33.05,0.35,-32.46,-29.76,-7.47,Strong Bear,Damaged,262,2.0,-3.67,-1.35,0.75,Falling,Death Cross,337,-4.94,-1.52,-15.34,35.9,74.7,0.48
ULTRACEMCO.NS,UltraTech Cement Limited,Basic Materials,Building Materials,337765.57,Large,11482.0,-1.77,11694.44,11833.12,45.37,Bearish,Bearish,-2.97,-11.51,-0.88,-1.63,-1.3,1.2742,0.489,22.28,2.22,13110.0,10325.0,-12.42,11.21,-20.61,-1.63,14.71,Strong Bear,Correcting,71,6.0,0.87,-0.04,0.59,Falling,Death Cross,47,-1.1,-3.6,9.22,117.1,109.8,1.07
ONGC.NS,Oil and Natural Gas Corporation Limited,Energy,Oil & Gas Integrated,333880.6,Large,265.4,-3.16,283.65,259.93,31.51,Bearish,Bearish,-11.94,-3.72,10.54,14.54,-18.82,0.1698,0.191,22.59,2.98,307.5,228.61,-13.69,16.09,-11.94,14.54,23.22,Bull,Correcting,21,7.0,-10.7,0.47,1.17,Rising,Golden Cross,152,-10.08,4.19,20.63,49.7,25.1,1.98
HCLTECH.NS,HCL Technologies Limited,Technology,Information Technology Services,320295.14,Large,1183.8,1.6,1257.62,1415.09,44.55,Bullish,Bearish,-1.37,-15.41,-24.54,-25.1,-46.32,0.7628,0.066,24.58,2.32,1780.1,1103.4,-33.5,7.29,-33.77,-25.1,7.34,Strong Bear,Damaged,86,4.0,3.77,-1.0,0.67,Falling,Death Cross,65,0.5,-7.49,-14.44,81.1,109.7,0.74
JSWSTEEL.NS,JSW Steel Limited,Basic Materials,Steel,311912.93,Large,1278.0,-2.39,1250.54,1172.65,52.3,Bearish,Bullish,-0.13,3.02,15.55,27.06,-21.28,1.2528,0.6,23.43,2.14,1328.0,962.15,-3.77,32.83,-13.35,27.06,20.96,Strong Bull,Recovering,1,9.0,-1.14,0.66,0.58,Falling,Golden Cross,985,1.73,10.94,25.65,145.3,103.4,1.41
BEL.NS,Bharat Electronics Limited,Industrials,Aerospace & Defense,300249.17,Large,410.75,-1.99,429.51,410.54,37.77,Bearish,Bearish,-6.13,-6.2,2.15,7.73,-15.27,0.8638,0.304,25.36,2.39,473.45,361.2,-13.24,13.72,-15.63,7.73,57.83,Bull,Correcting,60,5.0,-4.06,0.08,0.84,Falling,Golden Cross,1526,-4.26,1.72,12.25,91.0,72.8,1.25
BAJAJ-AUTO.NS,Bajaj Auto Limited,Consumer Cyclical,Auto Manufacturers,292118.25,Large,10460.0,-3.22,10008.94,9388.12,55.07,Bearish,Bullish,9.6,5.6,16.13,22.7,25.19,1.0283,0.706,22.27,2.57,10834.0,7858.5,-3.45,33.1,-13.37,22.7,34.8,Strong Bull,Recovering,1,9.0,7.73,0.72,0.88,Stable,Golden Cross,192,11.47,13.51,26.22,110.6,75.5,1.46
HAL.NS,Hindustan Aeronautics Limited,Industrials,Aerospace & Defense,287827.35,Large,4303.8,-2.47,4316.15,4316.58,44.18,Bearish,Bearish,-1.1,6.92,-2.37,-12.24,18.92,1.0261,0.545,26.73,2.78,5147.0,3479.1,-16.38,23.7,-30.99,-12.24,44.32,Strong Bear,Correcting,252,3.0,-3.41,-0.09,1.05,Stable,Death Cross,110,0.77,14.83,7.72,90.9,101.0,0.9
BAJAJFINSV.NS,Bajaj Finserv Ltd.,Financial Services,Financial Conglomerates,285109.94,Large,1783.6,-1.41,1798.72,1898.0,50.76,Bullish,Bullish,1.1,-13.06,-12.17,-12.38,-28.62,1.2775,0.357,22.01,2.12,2195.0,1597.0,-18.74,11.68,-25.03,-12.38,8.34,Strong Bear,Correcting,155,7.0,5.45,-0.55,0.71,Falling,Death Cross,56,2.97,-5.15,-2.08,116.7,122.9,0.95
COALINDIA.NS,Coal India Limited,Energy,Thermal Coal,282191.33,Large,457.9,-1.11,454.04,419.14,48.86,Bearish,Bullish,-4.58,7.49,24.53,22.07,37.82,0.3061,0.003,21.42,3.03,491.25,368.65,-6.79,24.21,-10.27,22.07,34.03,Strong Bull,Recovering,20,6.0,-7.08,1.15,0.63,Falling,Golden Cross,177,-2.72,15.4,34.63,69.7,36.7,1.9
NESTLEIND.NS,Nestlé India Limited,Consumer Defensive,Packaged Foods,274109.88,Large,1421.5,-0.42,1375.69,1282.2,53.24,Bearish,Bullish,-3.01,8.09,12.6,18.89,-12.41,0.7029,0.489,20.17,2.03,1498.1,1084.7,-5.11,31.05,-11.96,18.89,10.01,Strong Bull,Recovering,16,6.0,-5.71,0.62,0.54,Falling,Golden Cross,190,-1.14,16.0,22.7,102.1,69.3,1.47
POWERGRID.NS,Power Grid Corporation of India Limited,Utilities,Utilities - Regulated Electric,270229.05,Large,290.55,-3.2,302.29,289.06,36.26,Bearish,Bearish,-9.3,-4.22,6.53,0.65,-7.53,0.5983,0.24,19.99,2.57,324.95,250.0,-10.59,16.22,-13.82,0.65,21.36,Bull,Correcting,22,5.0,-7.89,0.33,1.06,Stable,Golden Cross,67,-7.44,3.69,16.63,80.4,70.0,1.15
HINDZINC.NS,Hindustan Zinc Limited,Basic Materials,Other Industrial Metals & Mining,267441.56,Large,632.95,-2.45,605.21,549.8,54.91,Bearish,Bullish,5.13,9.08,41.96,47.04,-10.14,1.124,0.664,37.25,2.91,733.0,413.5,-13.65,53.07,-32.94,47.04,32.09,Bull,Correcting,87,7.0,2.1,1.13,0.76,Falling,Golden Cross,172,7.0,17.0,52.06,133.0,66.2,2.01
DMART.NS,Avenue Supermarts Limited,Consumer Defensive,Discount Stores,264419.8,Large,4054.5,-1.69,4233.46,4124.5,31.63,Bearish,Bearish,-11.73,5.44,1.68,-2.08,-51.32,0.6468,0.285,24.49,2.44,4949.5,3529.0,-18.08,14.89,-24.5,-2.08,3.3,Bear,Correcting,190,5.0,-13.54,0.07,0.66,Falling,Golden Cross,30,-9.87,13.35,11.78,76.8,70.2,1.09
LICI.NS,Life Insurance Corporation of India,Financial Services,Insurance - Life,260178.79,Large,411.35,-0.88,405.2,419.71,54.23,Bullish,Bullish,1.26,-6.86,-8.08,-3.1,31.01,1.1137,0.567,24.28,2.47,490.0,360.75,-16.05,14.03,-24.42,-3.1,14.53,Strong Bear,Correcting,237,5.0,3.55,-0.33,0.73,Falling,Death Cross,115,3.13,1.06,2.01,92.2,86.0,1.07
TATASTEEL.NS,Tata Steel Limited,Basic Materials,Steel,259439.38,Large,208.02,-3.11,207.7,188.29,46.14,Bearish,Bearish,-3.64,-0.06,25.8,30.62,4.36,1.2175,0.791,26.78,2.5,224.4,149.8,-7.3,38.87,-14.85,30.62,26.97,Strong Bull,Recovering,10,7.0,-3.62,0.96,0.79,Falling,Golden Cross,267,-1.77,7.86,35.89,139.4,92.1,1.51
ASIANPAINT.NS,Asian Paints Limited,Basic Materials,Specialty Chemicals,256111.41,Large,2671.6,-0.01,2505.39,2503.27,67.46,Bullish,Bullish,9.17,9.96,-7.21,16.63,-15.75,0.9515,0.284,23.51,2.34,2985.7,2115.0,-10.52,26.32,-28.54,16.63,-3.02,Bear,Correcting,125,7.0,5.85,-0.31,0.84,Falling,Golden Cross,0,11.03,17.87,2.89,100.7,71.5,1.41
HINDALCO.NS,Hindalco Industries Limited,Basic Materials,Aluminum,251947.36,Large,1126.7,-2.0,1029.95,897.3,62.97,Bullish,Bullish,5.58,22.98,45.45,74.58,-20.72,0.9016,0.818,26.72,2.84,1176.0,618.0,-4.19,82.31,-17.95,74.58,37.18,Strong Bull,Recovering,1,8.0,-2.08,1.7,0.94,Stable,Golden Cross,270,7.44,30.89,55.54,133.7,50.1,2.67
ADANIGREEN.NS,Adani Green Energy Limited,Utilities,Utilities - Renewable,243024.37,Large,1475.4,-0.97,1223.96,1077.5,72.21,Bearish,Bullish,18.53,52.05,46.17,49.49,-31.0,1.7736,1.147,41.25,3.79,1532.5,765.0,-3.73,92.86,-32.93,49.49,17.17,Strong Bull,Recovering,1,6.0,1.18,1.12,0.88,Stable,Golden Cross,22,20.39,59.96,56.26,200.4,127.6,1.57
ETERNAL.NS,Eternal Limited,Consumer Cyclical,Internet Retail,230380.54,Large,250.58,-2.31,249.15,265.85,52.79,Bullish,Bullish,-1.36,-6.5,-16.75,5.49,-41.46,1.3943,0.276,34.25,3.07,368.45,212.6,-31.99,17.86,-39.13,5.49,56.88,Strong Bear,Damaged,161,6.0,0.81,-0.49,0.86,Stable,Death Cross,67,0.51,1.41,-6.65,121.8,96.7,1.26
SHRIRAMFIN.NS,Shriram Finance Limited,Financial Services,Credit Services,222848.35,Large,947.15,-1.67,967.11,884.72,47.41,Bullish,Bearish,-1.01,-11.04,14.36,45.06,-29.15,1.9466,0.628,34.57,3.1,1108.0,566.5,-14.52,67.19,-21.05,45.06,54.88,Strong Bull,Correcting,65,9.0,2.67,0.42,0.66,Falling,Golden Cross,816,0.85,-3.13,24.46,204.1,136.4,1.5
WIPRO.NS,Wipro Limited,Technology,Information Technology Services,214265.71,Large,204.25,1.32,201.7,222.47,57.85,Bullish,Bullish,1.78,-0.8,-15.27,-13.63,-12.38,0.6647,0.374,23.03,2.39,273.1,186.5,-25.21,9.52,-29.45,-13.63,4.71,Strong Bear,Damaged,112,7.0,2.05,-0.66,0.87,Stable,Death Cross,82,3.65,7.12,-5.17,80.0,91.1,0.88
GRASIM.NS,Grasim Industries Limited,Basic Materials,Building Materials,211752.67,Large,3122.4,-1.5,2890.68,2790.39,69.06,Bullish,Bullish,11.39,8.67,16.13,17.84,8.3,1.1305,0.288,21.86,2.22,3197.5,2502.5,-2.35,24.77,-14.45,17.84,21.32,Strong Bull,Recovering,2,6.0,8.5,0.74,0.89,Stable,Golden Cross,17,13.25,16.58,26.23,128.5,98.8,1.3
IOC.NS,Indian Oil Corporation Limited,Energy,Oil & Gas Refining & Marketing,198036.25,Large,140.24,-2.57,144.8,148.7,47.69,Bullish,Bearish,-2.74,-19.52,-11.67,3.79,-9.28,1.0848,0.86,25.2,2.95,188.96,130.22,-25.78,7.69,-28.8,3.79,26.59,Strong Bear,Damaged,65,6.0,3.77,-0.46,1.01,Stable,Death Cross,22,-0.87,-11.61,-1.57,108.8,94.0,1.16
EICHERMOT.NS,Eicher Motors Limited,Consumer Cyclical,Auto Manufacturers,197006.88,Large,7177.0,-3.26,7153.94,6872.6,51.36,Bullish,Bullish,-0.17,-10.72,-1.12,34.63,-25.85,1.2208,0.3,25.62,2.65,8230.0,5219.5,-12.79,37.5,-19.58,34.63,29.87,Bull,Correcting,65,9.0,3.4,-0.04,0.79,Falling,Golden Cross,801,1.69,-2.8,8.97,125.7,76.5,1.64
SBILIFE.NS,SBI Life Insurance Company Limited,Financial Services,Insurance - Life,183590.41,Large,1830.1,-1.84,1882.72,1889.63,42.98,Bullish,Bearish,0.77,-13.13,-9.04,1.89,-51.34,0.8492,0.359,19.23,2.07,2132.0,1720.0,-14.16,6.4,-16.03,1.89,15.87,Bear,Correcting,67,8.0,5.15,-0.47,0.66,Falling,Death Cross,11,2.63,-5.22,1.06,87.7,75.8,1.16
ADANIENSOL.NS,Adani Energy Solutions Limited,Utilities,Utilities - Independent Power Producers,181790.11,Large,1513.3,-1.74,1269.46,1062.21,71.35,Bullish,Bullish,6.71,50.76,55.99,72.64,16.6,1.5831,0.871,37.3,4.4,1578.5,744.9,-4.13,103.15,-23.18,72.64,,Strong Bull,Recovering,1,8.0,-10.21,1.5,0.8,Falling,Golden Cross,165,8.58,58.67,66.08,192.3,103.5,1.86
VBL.NS,Varun Beverages Limited,Consumer Defensive,Beverages - Non-Alcoholic,178585.23,Large,528.0,-1.22,487.83,476.38,62.91,Bearish,Bullish,1.03,15.72,18.62,8.37,-40.33,1.1418,0.265,28.78,2.69,544.4,381.0,-3.01,38.58,-26.8,8.37,22.26,Strong Bull,Recovering,5,6.0,-4.21,0.65,0.66,Falling,Golden Cross,7,2.9,23.63,28.72,123.1,96.3,1.28
DIVISLAB.NS,Divi's Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,176987.9,Large,6667.0,-1.92,6516.41,6309.2,50.97,Bearish,Bullish,3.65,5.98,4.61,2.44,13.21,0.624,0.222,22.07,2.39,7071.5,5636.5,-5.72,18.28,-18.16,2.44,27.33,Strong Bull,Correcting,231,5.0,1.66,0.21,1.0,Stable,Golden Cross,20,5.51,13.89,14.71,81.2,71.1,1.14
ICICIAMC.NS,ICICI PRUDENTIAL AMC LTD,Financial Services,Asset Management,174893.38,Large,3538.5,2.95,3193.61,2903.1,69.63,Bullish,Bullish,7.15,13.02,,,-53.33,1.1989,,37.03,3.33,3611.0,2530.0,-2.01,39.86,-14.59,,,Bull,Recovering,0,,2.81,,0.65,Falling,Golden Cross,112,9.02,20.93,,153.2,50.4,3.04
POWERINDIA.NS,Hitachi Energy India Limited,Industrials,Electrical Equipment & Parts,171358.45,Large,38445.0,2.38,31071.26,23854.77,76.16,Bullish,Bullish,16.91,58.58,78.47,124.16,6.05,0.6955,0.513,43.95,3.59,38645.0,16111.0,-0.52,138.63,-28.75,124.16,118.56,Strong Bull,At High,0,7.0,-2.62,1.79,1.1,Stable,Golden Cross,845,18.77,66.5,88.56,99.0,-21.9,-4.52
INDIGO.NS,InterGlobe Aviation Limited,Industrials,Airlines,170318.01,Large,4405.0,-3.61,4447.94,4843.88,50.02,Bullish,Bullish,-0.84,-9.26,-24.62,-19.82,-29.21,1.7084,0.606,32.04,3.08,6232.5,3895.2,-29.32,13.09,-35.94,-19.82,26.91,Strong Bear,Damaged,201,6.0,2.25,-0.77,0.82,Falling,Death Cross,105,1.02,-1.35,-14.52,132.9,148.8,0.89
BSE.NS,BSE Limited,Financial Services,Financial Data & Stock Exchanges,168385.18,Large,4146.1,-2.41,3644.88,2942.8,62.11,Bearish,Bullish,14.04,52.13,47.96,69.37,-6.16,1.5916,0.297,40.87,2.98,4446.8,2021.5,-6.76,105.1,-32.12,69.37,187.46,Strong Bull,Recovering,2,6.0,-3.34,1.17,0.8,Falling,Golden Cross,762,15.91,60.05,58.05,199.3,104.1,1.91
SOLARINDS.NS,Solar Industries India Limited,Basic Materials,Specialty Chemicals,165117.2,Large,18247.0,-2.18,15873.71,14188.79,69.63,Bullish,Bullish,18.66,36.48,32.63,21.65,19.64,0.9898,0.16,31.26,2.87,18874.0,11646.0,-3.32,56.68,-33.07,21.65,68.85,Strong Bull,Recovering,1,6.0,6.5,1.04,0.93,Stable,Golden Cross,62,20.53,44.39,42.72,110.6,73.7,1.5
CUMMINSIND.NS,Cummins India Limited,Industrials,Specialty Industrial Machinery,163021.32,Large,5881.0,-2.43,5154.64,4478.72,69.84,Bullish,Bullish,11.21,20.41,37.42,102.81,-41.15,0.96,0.531,27.54,2.93,6100.0,3185.2,-3.59,84.64,-14.61,102.81,55.78,Strong Bull,Recovering,1,9.0,4.41,1.36,1.17,Rising,Golden Cross,247,13.08,28.32,47.52,144.8,42.7,3.39
TVSMOTOR.NS,TVS Motor Company Limited,Consumer Cyclical,Auto Manufacturers,159471.67,Large,3355.7,-0.85,3530.53,3442.29,40.6,Bearish,Bearish,-5.58,-12.06,-2.15,21.1,32.01,1.2392,0.077,25.76,3.2,3970.0,2655.1,-15.47,26.39,-16.67,21.1,40.28,Bear,Correcting,65,8.0,-1.56,-0.08,0.78,Falling,Golden Cross,302,-3.71,-4.14,7.94,132.2,97.9,1.35
JIOFIN.NS,Jio Financial Services Limited,Financial Services,Asset Management,157782.06,Large,238.95,-1.62,243.2,267.45,48.44,Bullish,Bearish,-4.69,-7.31,-20.31,-15.06,-50.32,1.4846,0.645,26.8,2.42,338.6,223.3,-29.43,7.01,-32.78,-15.06,,Strong Bear,Damaged,212,5.0,-2.25,-0.76,0.73,Falling,Death Cross,97,-2.82,0.6,-10.21,137.9,144.7,0.95
HYUNDAI.NS,HYUNDAI MOTOR INDIA LTD,Consumer Cyclical,Auto Manufacturers,156332.92,Large,1924.0,0.54,1890.06,2057.63,61.54,Bullish,Bullish,5.87,-15.79,-16.51,3.22,65.44,0.8015,0.7305,29.91,2.95,2890.0,1658.0,-33.43,16.04,-39.79,3.22,,Strong Bear,Damaged,180,5.0,11.13,-0.55,0.74,Falling,Death Cross,55,7.73,-7.88,-6.41,76.6,61.1,1.25
ABB.NS,ABB India Limited,Industrials,Specialty Industrial Machinery,153697.14,Large,7253.0,0.47,6637.17,5988.24,65.12,Bullish,Bullish,0.25,23.07,44.01,22.41,7.48,1.0121,0.574,28.27,3.1,7822.5,4637.5,-7.28,56.4,-24.37,22.41,24.77,Strong Bull,Recovering,26,7.0,-7.44,1.56,1.22,Rising,Golden Cross,67,2.12,30.98,54.11,127.6,89.3,1.43
MOTHERSON.NS,Samvardhana Motherson International Limited,Consumer Cyclical,Auto Parts,153482.17,Large,145.74,2.34,126.7,116.41,73.03,Bullish,Bullish,18.26,11.75,33.85,48.28,6.47,1.6923,0.977,34.04,3.75,151.77,89.7,-3.97,62.47,-22.1,48.28,43.16,Strong Bull,Recovering,0,7.0,14.34,0.99,0.79,Falling,Golden Cross,182,20.12,19.66,43.95,184.7,117.3,1.57
IDEA.NS,Vodafone Idea Limited,Communication Services,Telecom Services,151571.9,Large,13.99,-1.34,11.47,10.17,80.59,Bullish,Bullish,35.96,27.41,40.18,106.95,21.6,1.5621,0.28,49.55,3.38,14.44,6.12,-3.12,128.59,-29.27,106.95,26.57,Strong Bull,Recovering,1,8.0,26.82,0.81,1.03,Stable,Golden Cross,155,37.82,35.33,50.28,224.2,103.0,2.18
