Symbol,Name,Sector,Industry,Market Cap (Cr),Cap Category,Current Price,Day Change %,EMA 50,EMA 200,RSI 14,MACD Signal,Supertrend,ROC 1M %,ROC 3M %,ROC 6M %,ROC 12M %,Vol ROC 1M %,Beta 1Y (Daily),Beta 5Y (Monthly),SD 1Y %,ATR % (14D),52W High,52W Low,% from 52W High,% from 52W Low,1Y Max Drawdown %,1Y CAGR %,3Y CAGR %,Market Regime,Drawdown Status,Days Since 52W High,Trend Consistency (12M),Momentum Acceleration,Momentum Quality,Vol Ratio (20D/60D),Vol Trend,EMA Cross,Days Since EMA Cross,RS vs Nifty 1M %,RS vs Nifty 3M %,RS vs Nifty 6M %,Up Capture Ratio,Down Capture Ratio,Capture Ratio,Description,Analyst Recommendation,Analyst Score,Target Mean Price,Target High Price,Target Low Price,No. of Analysts
CANBK.NS,Canara Bank,Financial Services,Banks - Regional,118054.52,Large,130.15,-0.17,130.96,129.4,49.12,Bullish,Bullish,0.97,3.77,-9.51,28.18,29.56,1.3656,0.487,29.08,2.62,162.89,103.55,-20.1,25.69,-22.32,28.18,33.32,Bear,Damaged,85,7.0,-0.29,-0.33,0.98,Stable,Golden Cross,281,1.01,-0.66,-2.41,136.4,99.3,1.37,"Canara Bank provides various banking products and services in India and internationally. The company offers deposits and accounts, such as savings accounts, current accounts, recurring deposits, and term deposits; unclaimed deposits; loan products, including home, vehicle, education, personal, mortgage, gold, MSME, agri, and solar loans; life, general, and health insurance products; corporate loans comprising working capital, infrastructure, and export finance products, as well as term loans; depository services, merchant banking, and online trading services; and mutual funds. The company also provides digital lending portal; mobile and internet banking; credit, debit, and prepaid cards; UPI and fastag; missed call banking; online account opening services; and payment solutions; NRI banking accounts; remittance facilities; attorneyship service; and nomination facility. In addition, it offers supply chain finance management; syndication services; IPO monitoring services; locker services; doorstep banking services; and consultancy services, which includes estate and wills, private and charitable religious trustee, debenture and security trusteeship, and attorney services. Further, the company offers government business products. Canara Bank was incorporated in 1906 and is headquartered in Bengaluru, India.",buy,1.78947,150.89474,170.0,103.0,19.0
BAJAJHLDNG.NS,Bajaj Holdings & Investment Limited,Financial Services,Asset Management,117781.93,Large,10583.0,-0.3,10354.84,10904.57,54.91,Bullish,Bullish,-1.14,15.51,-5.07,-20.86,7.86,1.1522,0.127,28.31,2.59,14763.0,8588.0,-28.31,23.23,-39.48,-20.86,16.08,Strong Bear,Damaged,221,5.0,-6.31,-0.18,1.0,Stable,Death Cross,149,-1.1,11.08,2.04,85.6,111.0,0.77,"Bajaj Holdings & Investment Limited, an investment holding company, operates as a non-banking financial institution-investment and credit company in India. It invests in listed and unlisted securities of companies. The company was incorporated in 1945 and is headquartered in Pune, India.",none,,,,,
CIPLA.NS,Cipla Limited,Healthcare,Drug Manufacturers - Specialty & Generic,116160.08,Large,1437.9,0.33,1359.41,1383.27,65.96,Bullish,Bullish,2.39,18.79,-4.33,-1.15,3.75,0.6203,0.118,21.4,2.03,1673.0,1165.7,-14.05,23.35,-28.32,-1.15,15.58,Bear,Correcting,175,7.0,-3.87,-0.2,0.78,Falling,Death Cross,116,2.43,14.36,2.78,77.6,75.3,1.03,"Cipla Limited, together with its subsidiaries, manufactures, develops, sells, and distributes pharmaceutical products in India, the United States, South Africa, and internationally. It offers generic and branded generic medicines, vaccines, active pharmaceutical ingredients, and formulations for various therapeutic areas, such as MI, angina, heart disease, pulmonary disease, kidney disorders, alzheimer's disease, hypertension, arrhythmia, lipid abnormalities and diabetes, obesity, central nervous system, HIV/AIDS, respiratory, asthma, urology, oncology, cardio-metabolism, child health, infectious diseases and critical care, hepatitis, women's health, ophthalmology, and neuro psychiatry. The company is also involved in the consumer healthcare, biosimilars, and specialty businesses. Cipla Limited was incorporated in 1935 and is based in Mumbai, India.",none,,1456.7297,1768.0,1080.0,37.0
GAIL.NS,GAIL (India) Limited,Utilities,Utilities - Regulated Gas,115017.86,Large,174.93,0.63,166.14,165.24,59.92,Bullish,Bullish,4.35,29.19,6.26,0.56,-15.22,1.1386,0.558,24.71,2.27,195.45,134.36,-10.5,30.19,-27.39,0.56,22.9,Bull,Correcting,253,6.0,-5.38,0.25,0.91,Stable,Golden Cross,3,4.4,24.76,13.37,117.7,116.1,1.01,"GAIL (India) Limited operates as a natural gas processing and distribution company in India and internationally. It operates through Transmission Services, Natural Gas Marketing, Petrochemicals, LPG and Other Liquid Hydrocarbons, and Other segments. The company is involved in the transmission and marketing of natural gas through pipelines to the power, fertilizer, industrial, automotive, petrochemical, domestic, and commercial sectors; exploration and production activities; and marketing of compressed biogas, city gas, and biofuels. It also produces and markets liquefied petroleum gas (LPG), propane, pentane, naphtha, mixed fuel oil, ethylene, propylene, and polypropylene; and manufactures petrochemicals, such as high-density and linear low-density polyethylene under the G-Lex and G-Lene brands. In addition, the company generates wind and solar power. GAIL (India) Limited was incorporated in 1984 and is based in New Delhi, India.",buy,1.70968,183.45161,210.0,147.0,31.0
GMRAIRPORT.NS,GMR Airports Limited,Industrials,Airports & Air Services,114110.85,Large,108.07,0.65,100.65,96.1,63.02,Bullish,Bullish,12.3,27.49,6.44,34.17,87.66,1.4339,0.603,29.63,2.77,111.15,82.96,-2.77,30.27,-21.78,34.17,37.8,Strong Bull,Recovering,4,8.0,3.14,0.22,0.89,Stable,Golden Cross,300,12.35,23.05,13.55,155.8,110.3,1.41,"GMR Airports Limited development, maintenance, and operation of airports in India. It is also involved in operation of international airports on build, own, operate, and transfer basis. In addition, the company engages in construction business, including engineering, procurement, and construction contracting activities; and provides security services, as well as engages in maintenance, repairing, and overhauling of aircrafts. The company was formerly known as GMR Airports Infrastructure Limited and changed its name to GMR Airports Limited in September 2024. GMR Airports Limited was incorporated in 1996 and is based in New Delhi, India.",strong_buy,1.25,115.0,125.0,93.0,8.0
INDIANB.NS,Indian Bank,Financial Services,Banks - Regional,113636.62,Large,843.65,-0.32,844.7,806.47,50.43,Bullish,Bullish,3.37,2.79,10.27,40.07,34.63,1.3586,0.283,31.01,2.47,1000.9,606.0,-15.71,39.22,-18.33,40.07,48.9,Strong Bull,Correcting,84,8.0,2.44,0.33,0.92,Stable,Golden Cross,325,3.41,-1.64,17.38,140.9,90.1,1.56,"Indian Bank provides various banking products and services. It offers deposit products, including savings bank and current accounts, term deposits, and non-resident Indian (NRI) accounts. The company also provides agriculture, MSME, corporate, online, home, mortgage, vehicle, personal, educational, and jewel loans; supply chain finance; 59 minutes loans; loan/OD against deposits, NSC/KVP/ relief bonds of RBI/LIC policies; and other retail/personal loans. In addition, it offers digital products, including IndOASIS, internet and SMS banking, debit and credit cards, national common mobility cards, prepaid card, mutual funds, IPO, demat, and trading services; point of sale systems; online collection products; cash management services; and other products, services, and schemes. The company operates through multiple branches in India and overseas; as well as ATMs and BNAs. Indian Bank was incorporated in 1907 and is based in Chennai, India.",strong_buy,1.5,996.6923,1105.0,910.0,13.0
LTM.NS,LTM Limited,Technology,Information Technology Services,112764.95,Large,3803.7,0.94,4111.85,4748.46,39.68,Bearish,Bearish,-4.2,-6.11,-37.8,-27.91,37.07,1.0141,0.238,29.54,3.22,6429.5,3737.3,-40.84,1.78,-40.39,-27.91,-7.14,Strong Bear,Damaged,111,5.0,-2.16,-1.28,1.01,Stable,Death Cross,84,-4.16,-10.54,-30.69,90.9,128.1,0.71,"LTM Limited engages in technology consulting and digital solutions company, provides information technology services and solutions in India, North America, Europe, and internationally. It operates through Banking, Financial Services & Insurance; Technology, Media & Communications; Manufacturing & Resources; Consumer Business; and Health, Life Sciences & Public Services. The company offers BlueVerse; Voicing.AI; application management services; cognitive infrastructure services (cis); cybersecurity; data and analytics; interactive, such as craftstudio, marketing, commerce, service, consulting, x-nnovation, and app world; ai-led engineering; industry. NXT; and enterprise application services, such as sap, and oracle. It also offers enterprise cloud applications, such as ServiceNow, and Microsoft business applications; enterprise integration & business process orchestration, including enterprise application integration, business process management, API management, enterprise content management (ECM), cloud and hybrid integration, and event streaming; integration services, and orchestration services; disruptive SaaS (DsaaS); and gcc-as-a-service. It serves travel, transport, hospitality, logistics & real estate, public services, manufacturing, healthcare, life sciences, energy, utilities, retail and consumer packaged goods, insurance, banking & financial services, communications, media, and entertainment, hi-tech & services. The company has a strategic collaboration with the Indian Institute of Creative Technologies for the development of industry-aligned skilling and workforce readiness in creative technologies across advertising, films, immersive media, and digital storytelling. The company was formerly known as LTIMindtree Limited and changed its name to LTM Limited in March 2026. The company was incorporated in 1996 and is based in Mumbai, India. LTM Limited is a subsidiary of Larsen & Toubro Limited.",buy,2.44737,4822.921,6217.0,3500.0,38.0
HDFCAMC.NS,HDFC Asset Management Company Limited,Financial Services,Asset Management,112525.77,Large,2625.1,-2.05,2596.93,2550.9,51.53,Bullish,Bullish,-2.09,18.98,0.39,10.0,16.14,1.4796,0.555,30.17,2.7,2967.25,2205.6,-11.53,19.02,-24.77,10.0,42.62,Bull,Correcting,216,5.0,-8.42,0.01,0.93,Stable,Golden Cross,44,-2.05,14.55,7.5,140.6,120.5,1.17,"HDFC Asset Management Company Limited is a publicly owned investment manager. The firm launches and manages equity, fixed income, and balanced mutual funds for its clients. It manages equity, fixed income, balanced, and real estate portfolios. The firm invests in public equity and fixed income markets. The firm employs fundamental analysis to make its investments. HDFC Asset Management Company Limited was founded on December 10,1999 and is based in Mumbai, Maharashtra. HDFC Asset Management Company Limited operates as a subsidiary of HDFC Bank Limited.",strong_buy,1.42857,3049.7144,3250.0,2600.0,28.0
JINDALSTEL.NS,Jindal Steel Limited,Basic Materials,Steel,110875.68,Large,1089.7,0.66,1177.62,1122.23,28.34,Bearish,Bearish,-10.89,-1.49,9.78,23.03,14.17,1.1866,0.592,27.94,2.71,1306.2,914.6,-16.57,19.14,-16.0,23.03,27.84,Bear,Correcting,45,7.0,-10.39,0.35,0.9,Stable,Golden Cross,285,-10.85,-5.92,16.89,130.9,95.1,1.38,"Jindal Steel Limited operates in the steel, mining, and infrastructure sectors in India and internationally. It offers rails; medium and heavy hot-rolled parallel flange beams and column sections; plates and coils; angles and channels; cold heading quality, electrode quality, and high carbon wire rods; round bars; fabricated sections; Jindal Speedfloor concrete flooring solutions; Jindal Panther TMT rebars; semi-finished products, including slabs, billets, blooms, beam blank, and rounds; and Jindal Panther cement comprising Portland slag cement, Portland composite cement, and ground-granulated blast-furnace slag, as well as rockhard plates, cathode bards, and track shoes. The company also operates and maintains a total captive power plant capacity of 1,634 megawatts. In addition, it operates coal and iron ore mines located at various locations in India, Australia, and Africa. The company was formerly known as Jindal Steel & Power Limited and changed its name to Jindal Steel Limited in July 2025. Jindal Steel Limited was incorporated in 1979 and is based in New Delhi, India.",buy,2.12903,1286.6875,1450.0,595.0,32.0
DRREDDY.NS,Dr. Reddy's Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,110617.23,Large,1328.4,2.08,1286.21,1268.08,64.84,Bullish,Bullish,0.04,5.99,3.93,0.81,-43.13,0.5378,0.264,22.71,2.01,1375.9,1148.4,-3.45,15.67,-13.2,0.81,13.7,Strong Bull,Recovering,40,5.0,-1.96,0.17,0.48,Falling,Golden Cross,44,0.08,1.56,11.04,63.3,56.1,1.13,"Dr. Reddy's Laboratories Limited, together with its subsidiaries, operates as an integrated pharmaceutical company North America, Europe, India, Russia, and internationally. The company operates through Global Generics, Pharmaceutical Services and Active Ingredients (PSAI), and Others segment. Its Global Generics segment manufactures and markets prescription and over-the-counter finished pharmaceutical products that are marketed under a brand name or as a generic finished dosages with therapeutic equivalence to branded formulations, as well as engages in the biologics business. The PSAI segment manufactures and markets active pharmaceutical ingredients and intermediates, which are principal ingredients for finished pharmaceutical products. This segment also provides contract research services; and manufactures and sells active pharmaceutical ingredients and steroids with the customer requirements. Its Others segment engages in developing therapies in the fields of oncology and inflammation; and research, development, and commercialization of differentiated formulations. The company offers its products for various therapeutic categories, including gastro-intestinal, cardiovascular, anti-diabetic, dermatology, oncology, respiratory, stomatology, urology, and nephrology, vaccines, vitamins and minerals, and pain management. Dr. Reddy's Laboratories Limited was incorporated in 1984 and is headquartered in Hyderabad, India.",hold,2.71795,1335.3623,1750.0,1040.0,39.0
VEDL.NS,Vedanta Limited,Basic Materials,Other Industrial Metals & Mining,110330.17,Large,282.55,0.3,392.15,497.91,29.27,Bullish,Bearish,-18.08,-55.51,-50.61,-31.16,-40.82,1.3068,0.251,73.62,5.03,795.0,268.7,-64.46,5.15,-65.52,-31.16,7.43,Strong Bear,Damaged,48,8.0,0.42,-0.69,0.28,Falling,Death Cross,28,-18.04,-59.95,-43.5,169.0,157.9,1.07,"Vedanta Limited, a diversified natural resources company, explores, extracts, and processes minerals, and oil and gas in India, Europe, China, the United States, Mexico, and internationally. The company explores, produces, and sells oil and gas, zinc, lead, silver, copper, aluminum, iron ores, and metallurgical coke. It also operates a thermal coal-based commercial power facility of 600 megawatts (MW) at Jharsuguda in Odisha; a 1,200 MW thermal coal-based power plants in the Chhattisgarh; 1,980 MW thermal coal- based commercial power facilities in Punjab; wind power plants; and a 1,000 MW coal-based power plant at Nellore, Andhra Pradesh. In addition, it manufactures and supplies billets, TMT bars, wire rods, and ductile iron pipes; mechanizes coal handling facilities and upgrades general cargo berth for handling coal at the outer harbor of Visakhapatnam Port on the east coast of India; offers port/berth services; and manufactures glass substrates, semiconductor, displays, ferro alloys, and slag cements. The company was formerly known as Sesa Sterlite Limited and changed its name to Vedanta Limited in March 2015. The company was founded in 1954 and is headquartered in Mumbai, India.",buy,1.85714,308.25,335.0,265.0,4.0
ZYDUSLIFE.NS,Zydus Lifesciences Limited,Healthcare,Drug Manufacturers - Specialty & Generic,109655.6,Large,1099.3,-1.16,1029.13,964.7,60.88,Bearish,Bullish,1.88,27.74,19.54,17.04,-30.77,0.7746,0.402,21.75,2.35,1126.0,835.5,-2.37,31.57,-17.87,17.04,29.5,Strong Bull,Recovering,0,6.0,-7.37,0.9,0.72,Falling,Golden Cross,25,1.92,23.3,26.65,91.1,65.6,1.39,"Zydus Lifesciences Limited engages in the research, development, production, marketing, distribution, and sale of pharmaceutical products in India, the United States, and internationally. It operates through two segments: Pharmaceuticals and Consumer Products. It offers active pharmaceutical ingredients, finished dosage formulations, generics, specialty, biosimilars, vaccines, novel products, consumer wellness and animal health products under the Everyuth, Nutralite, SugarFree, Complan, Glucon-D, and Nycil brands. The company also provides a pipeline of biological products in the areas of oncology, autoimmune disease, nephrology, inflammation, rheumatology, hepatology, and infectious illnesses, as well as in the therapeutic areas of pain management, neurology, metabolic disorder, and neurology. In addition, it engages in the investment, animal health and veterinary, pharmacy retail, and manpower supply and administration activities. Further, it develops and markets products for orthopaedic surgery, including pathologies affecting the hip and knee. The company was formerly known as Cadila Healthcare Limited and changed its name to Zydus Lifesciences Limited in February 2022. Zydus Lifesciences Limited was founded in 1952 and is headquartered in Ahmedabad, India. Zydus Lifesciences Limited is a subsidiary of Zydus Family Trust.",hold,2.56667,1066.5,1457.0,800.0,30.0
TATACONSUM.NS,Tata Consumer Products Limited,Consumer Defensive,Packaged Foods,108672.94,Large,1098.1,-0.52,1136.02,1124.51,37.08,Bearish,Bearish,-7.54,8.19,-6.47,1.75,-31.46,0.55,0.404,21.85,2.2,1282.7,1007.2,-14.39,9.03,-16.31,1.75,12.16,Strong Bear,Correcting,31,7.0,-10.27,-0.3,0.75,Falling,Golden Cross,35,-7.49,3.75,0.64,60.9,51.5,1.18,"Tata Consumer Products Limited, together with its subsidiaries, manufactures, distributes, and trades in food products in India, the United States, the United Kingdom, and internationally. It operates through Branded Business and Non Branded Business segments. The company provides tea, coffee, water, salt, pulses, spices, snacks, ready-to-eat packaged and processed food products, ready to cook, ready to drink beverages, breakfast cereals, sauces, instant masala noodles, meal solutions, staples, mini-meals, breakfast, chilli ginger garlic paste, cooking aids and condiments, dry fruits, floor and millets, honey, chutneys, and cold-pressed oils. It also offers health supplements; glucose and jelly drinks; juices; food; and out-of-home consumptions products. The company provides its products primarily under the Tata Tea, Tata Tea Premium, Tetley, 1868 by Tata Tea, Organic India, Tata Coffee Grand, Tata Coffee Gold, Tata Coffee Quick Filter, Sonnets by Tata Coffee, Tata Salt, Tata Sampann, Smith & Jones, Tata Soulfull, Himalayan honey and preserves, Ching's Secret, Tata Simply Better, Himalayan water, Tata Copper+, Tata Gluco+, Tata Coffee Grand Cold Coffee, Zip Zap, Tetley Ready-To-Drink Green Tea, Tata Starbucks, Tata Consumer Specialist Solutions, Tata MyBistro, Good Earth, Teapigs, Eight O'Clock, Vitax, Himalayan, Laager, Tea4Kidz, Tea time, Society Coffee, Phendula, Teeco, Southalls, Tata Tea Gold, Kanan Devan, Chakra Gold, Tata Tea Agni, Joekels, Tata Coffee Cold Coffee, Tata Fruski, Tata GoFit, Himalayan Honey & Preserves, Himalayan Saffron, and Tata MyBistro Vending brands. The company was formerly known as Tata Global Beverages Limited and changed its name to Tata Consumer Products Limited in February 2020. Tata Consumer Products Limited was incorporated in 1962 and is based in Mumbai, India.",buy,1.82759,1347.8276,1460.0,1124.0,29.0
LUPIN.NS,Lupin Limited,Healthcare,Drug Manufacturers - Specialty & Generic,108254.38,Large,2367.6,0.42,2292.63,2192.46,64.44,Bullish,Bearish,4.48,3.09,11.37,23.32,-41.28,0.5902,0.19,20.03,1.79,2494.0,1836.8,-5.07,28.9,-9.94,23.32,43.28,Strong Bull,Recovering,34,9.0,3.45,0.57,0.63,Falling,Golden Cross,159,4.53,-1.35,18.48,80.3,48.6,1.65,"Lupin Limited, together with its subsidiaries, operates as a pharmaceutical company in India, the United States, and internationally. The company operates in two segments: Pharmaceuticals and Others. It engages in the drug discovery, development, production, marketing, and sale of various branded and generic formulations, biosimilars, over-the-counter and specialty drugs, and active pharmaceutical ingredients (APIs). The company also offers formulations for use in the therapeutic areas of anti-tuberculosis, diabetes management, cardiovascular, chronic obstructive pulmonary diseases, asthma, women's health, and central nervous system areas, as well as pediatrics, gastrointestinal, anti-infective, and nonsteroidal anti-inflammatory drug therapies. In addition, it focuses on various therapeutic spectrum, including rheumatology, oncology, neuroscience, and renal therapies. Further, the company is involved in the provision of diagnostics services, and digital healthcare services; and neuro rehabilition business. It operates through network consists of labs and collection centers. The company has a strategic collaboration with TB Alliance for the development and commercialization of the investigational drug Telacebec for the treatment of multiple mycobacterial diseases including tuberculosis (TB), leprosy, and buruli ulcer. The company was formerly known as Lupin Chemicals Limited and changed its name to Lupin Limited in 2001. Lupin Limited was founded in 1968 and is headquartered in Mumbai, India.",buy,2.48649,2466.5134,2900.0,1800.0,37.0
ABCAPITAL.NS,Aditya Birla Capital Limited,Financial Services,Financial Conglomerates,107946.46,Large,394.8,2.88,356.48,327.95,66.35,Bullish,Bullish,8.75,33.85,13.22,54.41,-32.76,1.6379,0.687,33.05,2.89,396.5,243.0,-0.43,62.47,-19.72,54.41,31.77,Strong Bull,At High,0,8.0,-2.53,0.4,1.03,Stable,Golden Cross,288,8.79,29.42,20.33,178.7,109.0,1.64,"Aditya Birla Capital Limited, through its subsidiaries, provides various financial products and services in India and internationally. It operates through NBFC, Housing Finance, Life Insurance, Asset Management, General Insurance Broking, Stock and Securities Broking, Health Insurance, and Other Financial Services segments. The company offers housing loans, such as home extension, renovation, construction, plot and construction, lease rental discounting, and commercial property loans, as well as loan against property; personal and consumer, flexi, secured, unsecured business loan, and corporate loans; gold loan; and SME loans, including line of credit, working capital, and supply chain financing solutions. It also provides loan against shares, mutual funds, life insurance policies, IPO financings, and promoter fundings. Further, it offers corporate financing, such as project financing and term loans. In addition, it provides life insurance, such as term, retirement, saving, ULIP, children future, wealth protection, group life, general, and pension solutions; health and wellness, and super top-up health insurance plans; and motor insurance comprising bike and car insurances; and travel insurances. Further, the company offers pocket insurance, including eye, dental, hospicash, mental health and nutrition, and personal accident insurance. Additionally, it provides payment solutions and credit card products. The company also provides investment solutions in mutual funds, such as debt, equity, hybrid, retirement, exchange traded, fund of funds, and index funds; stock and securities, including equity, margin trading facilities, and bonds; fixed deposits; digital gold and silver; and tax planning. The company was incorporated in 2007 and is based in Mumbai, India. Aditya Birla Capital Limited is a subsidiary of Grasim Industries Limited.",strong_buy,1.16667,411.41666,460.0,365.0,12.0
LGEINDIA.NS,LG ELECTRONICS INDIA LTD,Technology,Consumer Electronics,106295.76,Large,1566.0,-1.56,1545.39,1565.36,51.92,Bullish,Bullish,3.2,5.48,-0.72,,36.63,0.7732,,28.11,2.97,1749.0,1304.1,-10.46,20.08,-21.96,,,Bear,Correcting,180,3.0,1.37,-0.03,0.68,Falling,Death Cross,180,3.24,1.05,6.39,66.5,70.4,0.94,"LG Electronics India Limited manufactures and sells home appliances and consumer electronics in India, rest of Asia, Africa, Europe, the Middle East, South-Central America, and internationally. It operates in two segments, Home Appliances and Air Solution, and Home Entertainment. The Home Appliances and Air Solution segment offers air conditioners, refrigerators, microwave ovens, washing machines, dishwasher, vacuum cleaners, compressors, ceiling fan, water purifiers, and air purifiers. The Home Entertainment segment provides televisions comprising flat panel, signage, projectors, monitor TV, etc., as well as audio visual, monitors, security camera, and personal computers. In addition, it offers installation, repair, and maintenance services; and after-sales services. The company sells its products through traditional stores, third parties under a franchise model, multi-brand outlets, distributors, sub-dealers, and modern trade outlets, as well as its website and e-commerce marketplaces. The company was incorporated in 1997 and is based in Noida, India. LG Electronics India Limited is a subsidiary of LG Electronics Inc.",strong_buy,1.5,1724.9365,1950.0,1420.0,28.0
MARICO.NS,Marico Limited,Consumer Defensive,Household & Personal Products,106191.3,Large,819.45,-0.19,806.63,763.26,53.13,Bearish,Bullish,-1.27,12.98,10.56,19.84,7.32,0.5687,0.173,17.72,2.06,848.8,690.2,-3.46,18.73,-10.5,19.84,15.53,Strong Bull,Recovering,31,6.0,-5.6,0.6,0.91,Stable,Golden Cross,553,-1.23,8.55,17.67,78.9,50.0,1.58,"Marico Limited, together with its subsidiaries, manufactures and sells branded consumer products in India, Bangladesh, Vietnam, and internationally. It offers coconut oils, refined edible oils, hair oils, anti-lice treatments, fabric care, functional and other processed food, hair creams and gels, hair serums, shampoos, shower gels, shower gels, hair relaxers and straighteners, deodorants, female personal care, baby care, skin care, male grooming and hair styling, packaged food, health care, and hygiene products, as well as conditioners. The company markets its products under the Parachute, Saffola, Saffola FITTIFY, Hair & Care, Parachute Advansed, Nihar Naturals, Mediker, Pure Sense, Coco Soul, Revive, Set Wet, Livon, Just Herbs, True Elements, Beardo, and Plix brand names in India; and under the Parachute, Parachute Advansed, HairCode, Fiancée, Purité de Prôvence, Ôliv, Lashe', Caivil, Hercules, Black Chic, Code 10, Ingwe, X-Men, Studio X, Thuan Phat and Isoplus brand names internationally. It sells its products through distribution network, including regional offices, carrying and forwarding agents, redistribution centers, and distributors. Marico Limited was incorporated in 1988 and is headquartered in Mumbai, India.",buy,1.53846,898.079,960.0,519.0,38.0
AMBUJACEM.NS,Ambuja Cements Limited,Basic Materials,Building Materials,106064.42,Large,426.85,2.89,435.1,486.45,49.52,Bullish,Bearish,-4.61,8.5,-20.51,-19.49,-10.02,1.5099,0.122,26.79,2.65,624.95,394.0,-31.7,8.34,-36.29,-19.49,-0.28,Strong Bear,Damaged,240,5.0,-7.44,-0.77,0.96,Stable,Death Cross,150,-4.57,4.07,-13.4,128.0,151.5,0.84,"Ambuja Cements Limited, together with its subsidiaries, manufactures, markets, and sells cement and related products to individual home builders, developers, institutional clients, masons, contractors, architects, and construction professionals in India. The company operates through Cement and Ready Mix Concrete segments. It offers Adani Ambuja Kawach, a water-repellent cement; Adani Ambuja Plus, a special cement for stronger, denser, and leak-proof concrete; Adani Ambuja cement; Adani Ambuja Compocem, a slag and silicate enriched composite cement; and Adani Ambuja cool walls, a thermally insulated wall solution with heat barrier technology that keeps homes 5°C cooler, as well as Portland pozzolana cement and Ordinary Portland cement. The company was formerly known as Gujarat Ambuja Cements Limited and changed its name to Ambuja Cements Limited in April 2007. Ambuja Cements Limited was incorporated in 1981 and is based in Ahmedabad, India.",buy,1.95,512.6,656.0,325.0,40.0
MAXHEALTH.NS,Max Healthcare Institute Limited,Healthcare,Medical Care Facilities,105275.77,Large,1081.7,0.34,1022.14,1049.54,65.3,Bullish,Bullish,8.83,13.04,0.55,-6.88,29.84,0.8089,0.096,26.2,2.48,1314.3,903.0,-17.7,19.79,-28.33,-6.88,26.96,Bull,Correcting,254,5.0,4.48,0.02,1.12,Stable,Death Cross,136,8.87,8.61,7.66,88.6,97.3,0.91,"Max Healthcare Institute Limited provides medical and healthcare services in India. It offers services in various specialties, including cardiac sciences, orthopedics, oncology, renal sciences, neurosciences, minimal access and general surgery, pulmonology, obstetrics, gynecology, pediatrics, and nephrology, liver and biliary sciences, gastroenterology and Gi surgery, plastic and reconstructive surgery, and organ transplants, as well as ear, nose, and throat. The company also provides Max@Home, a platform that offers health and wellness services at home; and MaxLab, which provides diagnostic services to patients outside its network of hospitals through various channels comprising third-party hospital laboratory management. It operates through a network of healthcare facilities, including hospitals and medical centres. The company was incorporated in 2001 and is based in Gurugram, India.",buy,2.0,1147.72,1300.0,825.0,25.0
JSWENERGY.NS,JSW Energy Limited,Utilities,Utilities - Independent Power Producers,105252.02,Large,574.4,0.97,554.82,525.68,53.84,Bearish,Bullish,0.06,19.4,20.51,19.94,-13.55,1.0457,-0.112,29.28,2.88,617.35,427.75,-6.96,34.28,-19.79,19.94,32.26,Bull,Recovering,20,4.0,-6.41,0.7,0.67,Falling,Golden Cross,41,0.1,14.97,27.62,124.3,96.9,1.28,"JSW Energy Limited generates and sells power in India. It has a power generation capacity of 10,875 MW, which includes 5,658MW of thermal, 1,391 MW of hydro, 1,671 of Wind, and 680 MW of solar. The company has operations in the States of Karnataka, Punjab, Maharashtra, Tamil Nadu, Himachal Pradesh, Odisha, Andhra Pradesh, Telangana, Madhya Pradesh, Chhattisgarh, Gujarat, and Rajasthan. The company engages in power transmission and trading activities; and coal mining in South Africa. JSW Energy Limited was incorporated in 1994 and is based in Mumbai, India.",buy,2.26316,610.8571,745.0,455.0,21.0
INDUSTOWER.NS,Indus Towers Limited,Communication Services,Telecom Services,105118.39,Large,398.6,-0.35,420.33,412.2,33.02,Bearish,Bearish,-8.0,-3.63,-3.73,2.3,-15.03,0.9675,0.062,27.05,2.44,481.5,312.55,-17.22,27.53,-23.89,2.3,35.55,Strong Bear,Correcting,90,7.0,-6.79,-0.14,0.8,Falling,Golden Cross,161,-7.96,-8.06,3.38,107.0,96.6,1.11,"Indus Towers Limited, a telecom infrastructure company, engages in the operation and maintenance of wireless communication towers and related infrastructures for various telecom service providers in India, Nigeria, Uganda, and Zambia. It offers ground base towers, smart poles, rooftop tower, ground-based mast, microsites, fiberized connectivity solutions, feather sites, small cells, etc.; and energy supply to telecom equipment, as well as acquires the requisite space from residential and commercial property owners and landlords for placing passive infrastructure at strategic locations. The company also provides smart digital infrastructure, which includes smart poles LED lights, CCTV cameras, variable digital messaging board, environment sensors, and city public Wi-Fi services, including fiber backbone. In addition, it offers telecom infra and related services, and business support services and scrap handling for telecom. The company was formerly known as Bharti Infratel Limited and changed its name to Indus Towers Limited in December 2020. Indus Towers Limited was incorporated in 2006 and is based in Gurugram, India. Indus Towers Limited operates as a subsidiary of Bharti Airtel Limited.",none,,448.8,580.0,345.0,25.0
