Symbol,Name,Sector,Industry,Market Cap (Cr),Cap Category,Current Price,Day Change %,EMA 50,EMA 200,RSI 14,MACD Signal,Supertrend,ROC 1M %,ROC 3M %,ROC 6M %,ROC 12M %,Vol ROC 1M %,Beta 1Y (Daily),Beta 5Y (Monthly),SD 1Y %,ATR % (14D),52W High,52W Low,% from 52W High,% from 52W Low,1Y Max Drawdown %,1Y CAGR %,3Y CAGR %,Market Regime,Drawdown Status,Days Since 52W High,Trend Consistency (12M),Momentum Acceleration,Momentum Quality,Vol Ratio (20D/60D),Vol Trend,EMA Cross,Days Since EMA Cross,RS vs Nifty 1M %,RS vs Nifty 3M %,RS vs Nifty 6M %,Up Capture Ratio,Down Capture Ratio,Capture Ratio
INFY.NS,Infosys Limited,Technology,Information Technology Services,513356.6,Large,1268.6,-3.4,1345.44,1470.36,41.64,Bullish,Bullish,0.12,-20.7,-12.64,-8.41,0.15,0.8435,0.198,25.32,2.88,1728.0,1215.1,-26.59,4.4,-27.75,-8.41,0.06,Strong Bear,Damaged,68,7.0,7.02,-0.5,0.92,Stable,Death Cross,45,-2.41,-15.69,-9.59,92.4,106.5,0.87
AXISBANK.NS,Axis Bank Limited,Financial Services,Banks - Regional,428840.35,Large,1379.6,0.14,1297.53,1242.33,64.98,Bullish,Bullish,10.09,6.22,17.95,24.08,20.67,1.2726,0.435,24.01,2.57,1418.3,1042.5,-2.73,32.34,-17.23,24.08,18.09,Strong Bull,Recovering,40,8.0,8.02,0.75,1.08,Stable,Golden Cross,140,7.56,11.24,21.01,129.4,105.6,1.23
MARUTI.NS,Maruti Suzuki India Limited,Consumer Cyclical,Auto Manufacturers,419318.7,Large,13337.0,-0.92,13768.18,14325.13,49.82,Bullish,Bullish,2.21,-17.43,-17.73,13.72,12.48,1.0236,0.273,23.11,2.74,17370.0,11289.0,-23.22,18.14,-28.83,13.72,18.56,Strong Bear,Damaged,75,9.0,8.02,-0.77,1.07,Stable,Death Cross,23,-0.31,-12.41,-14.68,89.7,75.1,1.19
ADANIPOWER.NS,Adani Power Limited,Utilities,Utilities - Independent Power Producers,415874.44,Large,215.65,6.24,162.28,143.59,90.25,Bullish,Bullish,39.97,51.05,36.91,98.87,137.18,1.0785,0.154,42.74,3.64,216.5,101.0,-0.39,113.51,-22.15,98.87,77.56,Strong Bull,At High,0,9.0,22.95,0.86,0.79,Falling,Golden Cross,213,37.44,56.06,39.96,155.7,61.9,2.52
SUNPHARMA.NS,Sun Pharmaceutical Industries Limited,Healthcare,Drug Manufacturers - Specialty & Generic,400640.97,Large,1669.8,0.28,1720.91,1704.36,40.08,Bearish,Bearish,-6.1,-1.18,1.54,-1.1,34.93,0.443,0.111,18.92,2.37,1851.2,1548.0,-9.8,7.87,-14.83,-1.1,20.86,Bull,Recovering,30,5.0,-5.71,0.08,1.13,Stable,Golden Cross,113,-8.63,3.84,4.6,58.1,61.4,0.95
TITAN.NS,Titan Company Limited,Consumer Cyclical,Luxury Goods,395143.18,Large,4454.6,-0.56,4231.77,3921.3,58.71,Bullish,Bullish,7.46,5.52,25.52,36.49,92.75,0.8706,0.233,21.29,2.61,4554.0,3245.5,-2.18,37.25,-11.27,36.49,21.73,Strong Bull,Recovering,3,8.0,5.62,1.2,1.41,Rising,Golden Cross,240,4.93,10.54,28.57,83.4,44.2,1.89
NTPC.NS,NTPC Limited,Utilities,Utilities - Regulated Electric,393102.86,Large,405.4,2.32,374.51,350.19,69.69,Bullish,Bullish,7.11,17.0,21.42,14.79,4.86,0.68,0.298,18.43,2.44,407.25,315.55,-0.45,28.47,-11.0,14.79,36.54,Strong Bull,At High,0,6.0,1.44,1.16,0.91,Stable,Golden Cross,68,4.58,22.02,24.48,80.1,64.9,1.23
ITC.NS,ITC Limited,Consumer Defensive,Tobacco,382775.25,Large,305.5,-1.34,310.86,355.12,52.04,Bullish,Bearish,0.48,-6.83,-22.0,-24.44,15.72,0.5969,-0.125,19.0,1.87,444.2,287.0,-31.22,6.45,-32.46,-24.44,-2.2,Strong Bear,Damaged,236,2.0,2.76,-1.16,0.97,Stable,Death Cross,310,-2.05,-1.81,-18.95,38.0,76.1,0.5
M&M.NS,Mahindra & Mahindra Limited,Consumer Cyclical,Auto Manufacturers,378204.09,Large,3149.7,-3.01,3253.98,3336.06,47.84,Bullish,Bearish,-2.02,-13.7,-9.94,19.99,-3.01,1.457,0.402,27.29,3.05,3839.9,2826.0,-17.97,11.45,-22.91,19.99,41.08,Strong Bear,Correcting,78,7.0,2.55,-0.36,1.07,Stable,Death Cross,21,-4.54,-8.68,-6.88,152.1,133.3,1.14
KOTAKBANK.NS,Kotak Mahindra Bank Limited,Financial Services,Banks - Regional,374832.55,Large,376.85,-1.39,387.63,404.95,48.77,Bullish,Bearish,0.39,-10.49,-12.34,-11.03,28.22,1.0149,0.27,21.49,2.51,458.0,345.5,-17.72,9.07,-22.03,-11.03,3.76,Strong Bear,Correcting,260,7.0,3.89,-0.57,1.16,Rising,Death Cross,28,-2.14,-5.47,-9.29,91.5,110.7,0.83
ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited,Industrials,Marine Shipping,366006.92,Large,1588.6,-0.35,1460.8,1428.05,68.03,Bullish,Bullish,13.32,11.09,9.51,31.84,46.3,1.4421,0.332,27.77,2.87,1611.9,1181.2,-1.45,34.49,-16.98,31.84,36.26,Strong Bull,At High,0,7.0,9.62,0.34,0.93,Stable,Golden Cross,244,10.79,16.11,12.56,156.3,124.9,1.25
ULTRACEMCO.NS,UltraTech Cement Limited,Basic Materials,Building Materials,358681.04,Large,12193.0,1.28,11710.67,11867.49,62.09,Bullish,Bullish,8.41,-0.51,-0.96,4.7,15.92,1.1833,0.479,22.22,2.61,13110.0,10325.0,-6.99,18.09,-20.61,4.7,18.74,Bull,Recovering,45,6.0,8.58,-0.04,1.15,Stable,Death Cross,20,5.89,4.51,2.09,103.7,101.6,1.02
ONGC.NS,Oil and Natural Gas Corporation Limited,Energy,Oil & Gas Integrated,356839.61,Large,283.65,0.19,273.05,250.97,56.36,Bearish,Bullish,7.04,16.96,20.07,28.5,-10.51,0.395,0.191,21.58,2.31,293.0,228.45,-3.19,24.16,-9.44,28.5,30.23,Strong Bull,Recovering,9,6.0,1.39,0.93,0.69,Falling,Golden Cross,125,4.51,21.97,23.12,70.4,38.4,1.83
HCLTECH.NS,HCL Technologies Limited,Technology,Information Technology Services,347757.53,Large,1285.3,-10.82,1435.15,1513.57,32.13,Bearish,Bearish,-5.3,-22.41,-12.75,-6.74,67.39,0.9215,0.7584,26.28,3.75,1780.1,1281.0,-27.8,0.34,-25.69,-6.74,11.08,Strong Bear,Damaged,60,5.0,2.17,-0.49,1.31,Rising,Death Cross,39,-7.82,-17.39,-9.7,104.1,116.3,0.9
BEL.NS,Bharat Electronics Limited,Industrials,Aerospace & Defense,327989.8,Large,448.7,-0.62,435.21,405.29,55.8,Bullish,Bullish,1.38,7.9,10.42,53.78,-17.87,0.7846,0.313,26.58,2.63,473.45,293.7,-5.23,52.77,-15.63,53.78,71.38,Strong Bull,Recovering,33,6.0,-1.25,0.39,0.9,Stable,Golden Cross,1500,-1.15,12.92,13.47,110.3,55.2,2.0
ADANIENT.NS,Adani Enterprises Limited,Energy,Thermal Coal,310058.73,Large,2260.8,1.56,2075.27,2247.45,69.39,Bullish,Bullish,12.63,4.99,-10.74,-6.46,108.44,1.671,0.542,33.59,3.33,2695.0,1753.0,-16.11,28.97,-34.28,-6.46,9.16,Bear,Correcting,150,5.0,10.97,-0.32,1.02,Stable,Death Cross,378,10.11,10.01,-7.69,154.5,167.0,0.93
JSWSTEEL.NS,JSW Steel Limited,Basic Materials,Steel,308631.18,Large,1263.4,-1.27,1197.25,1141.45,62.04,Bullish,Bullish,7.04,6.9,8.84,25.67,57.69,1.2587,0.648,25.27,2.7,1296.4,935.0,-2.55,35.12,-13.35,25.67,24.91,Strong Bull,Recovering,39,8.0,4.74,0.35,1.03,Stable,Golden Cross,959,4.52,11.92,11.89,129.6,103.6,1.25
DMART.NS,Avenue Supermarts Limited,Consumer Defensive,Discount Stores,299637.75,Large,4594.8,0.12,4124.68,4064.25,69.31,Bullish,Bullish,19.53,19.96,7.87,9.07,132.7,0.6476,0.174,24.99,2.88,4949.5,3529.0,-7.17,30.2,-24.5,9.07,11.01,Strong Bull,Correcting,164,5.0,12.88,0.31,1.39,Rising,Golden Cross,3,17.01,24.98,10.92,81.0,70.8,1.14
POWERGRID.NS,Power Grid Corporation of India Limited,Utilities,Utilities - Regulated Electric,297386.82,Large,319.75,0.13,296.99,283.65,71.59,Bullish,Bullish,6.8,25.16,13.0,8.42,4.88,0.7037,0.216,21.06,2.4,323.05,250.0,-1.02,27.9,-18.92,8.42,29.36,Strong Bull,At High,0,5.0,-1.59,0.62,0.8,Falling,Golden Cross,41,4.27,30.17,16.05,88.6,81.1,1.09
VEDL.NS,Vedanta Limited,Basic Materials,Other Industrial Metals & Mining,295848.54,Large,757.0,-1.28,696.35,579.98,61.99,Bullish,Bullish,13.35,13.89,59.33,104.8,35.43,0.9994,0.74,29.84,3.15,795.0,398.6,-4.78,89.91,-15.74,104.8,58.21,Strong Bull,Recovering,3,10.0,8.72,1.99,0.7,Falling,Golden Cross,601,10.82,18.91,62.38,156.6,64.7,2.42
BAJAJFINSV.NS,Bajaj Finserv Ltd.,Financial Services,Financial Conglomerates,294402.76,Large,1842.9,-0.46,1841.64,1934.54,56.23,Bullish,Bullish,2.85,-7.9,-11.57,-6.31,41.82,1.3001,0.366,23.5,2.55,2195.0,1597.0,-16.04,15.4,-25.03,-6.31,14.16,Strong Bear,Correcting,129,7.0,5.48,-0.49,1.15,Stable,Death Cross,30,0.33,-2.88,-8.52,120.0,133.6,0.9
HAL.NS,Hindustan Aeronautics Limited,Industrials,Aerospace & Defense,294301.13,Large,4400.6,0.97,4066.17,4274.8,69.95,Bullish,Bullish,11.08,-0.54,-8.42,5.85,-16.56,0.8764,0.406,28.06,2.59,5165.0,3479.1,-14.8,26.49,-31.2,5.85,52.43,Bear,Correcting,243,4.0,11.26,-0.3,0.94,Stable,Death Cross,83,8.56,4.47,-5.37,100.9,95.1,1.06
COALINDIA.NS,Coal India Limited,Energy,Thermal Coal,273717.58,Large,444.15,0.23,438.42,406.02,50.26,Bearish,Bullish,-2.43,4.12,20.29,20.27,16.59,0.4121,-0.042,21.3,2.6,476.0,368.65,-6.69,20.48,-10.27,20.27,37.66,Strong Bull,Recovering,29,6.0,-3.8,0.95,0.96,Stable,Golden Cross,150,-4.95,9.14,23.34,73.8,51.0,1.45
NESTLEIND.NS,Nestlé India Limited,Consumer Defensive,Packaged Foods,269154.12,Large,1395.8,1.15,1254.68,1234.1,77.11,Bullish,Bullish,15.85,7.36,14.9,19.03,92.34,0.7655,0.317,20.51,2.5,1425.2,1084.7,-2.06,28.68,-11.96,19.03,15.07,Strong Bull,Recovering,0,7.0,13.4,0.73,1.28,Rising,Golden Cross,164,13.33,12.38,17.95,97.4,78.0,1.25
BAJAJ-AUTO.NS,Bajaj Auto Limited,Consumer Cyclical,Auto Manufacturers,268138.29,Large,9602.0,-1.95,9431.55,9129.31,54.08,Bullish,Bullish,3.57,0.23,6.71,23.14,22.12,1.0601,0.688,22.5,2.46,10187.0,7612.0,-5.74,26.14,-13.37,23.14,38.77,Strong Bull,Recovering,39,9.0,3.49,0.3,0.99,Stable,Golden Cross,166,1.05,5.25,9.76,109.2,85.4,1.28
TATASTEEL.NS,Tata Steel Limited,Basic Materials,Steel,265687.77,Large,213.03,0.48,199.29,181.1,65.65,Bullish,Bullish,9.02,12.57,22.97,59.81,-8.85,1.2468,0.853,27.19,2.54,216.45,137.32,-1.58,55.13,-14.85,59.81,31.02,Strong Bull,At High,39,8.0,4.83,0.84,0.79,Falling,Golden Cross,241,6.49,17.58,26.02,149.3,91.5,1.63
HINDZINC.NS,Hindustan Zinc Limited,Basic Materials,Other Industrial Metals & Mining,255526.15,Large,604.75,2.76,569.87,536.54,64.2,Bullish,Bullish,12.49,-7.56,17.84,42.15,4.74,1.1802,0.603,37.32,3.25,733.0,398.0,-17.5,51.95,-32.94,42.15,31.58,Bull,Correcting,60,7.0,15.01,0.48,0.78,Falling,Golden Cross,145,9.97,-2.54,20.89,120.2,71.7,1.68
SHRIRAMFIN.NS,Shriram Finance Limited,Financial Services,Credit Services,245749.86,Large,1044.55,-0.07,991.79,863.4,58.05,Bullish,Bullish,2.25,6.47,55.2,57.09,62.67,1.9216,0.654,35.88,3.67,1108.0,566.5,-5.73,84.39,-21.05,57.09,64.84,Strong Bull,Recovering,39,9.0,0.09,1.54,1.21,Rising,Golden Cross,790,-0.28,11.48,58.25,200.1,144.7,1.38
ASIANPAINT.NS,Asian Paints Limited,Basic Materials,Specialty Chemicals,245678.13,Large,2562.9,0.76,2376.19,2486.29,70.79,Bullish,Bullish,13.3,-8.92,8.08,7.24,39.86,0.9088,0.196,23.25,2.72,2985.7,2115.0,-14.16,21.18,-28.54,7.24,-1.9,Bull,Correcting,98,6.0,16.27,0.35,1.19,Rising,Death Cross,40,10.77,-3.9,11.13,83.6,76.5,1.09
ETERNAL.NS,Eternal Limited,Consumer Cyclical,Internet Retail,241790.14,Large,262.99,1.35,250.65,270.82,63.62,Bullish,Bullish,8.43,-12.12,-24.37,21.08,-10.43,1.4196,0.253,35.29,3.44,368.45,212.6,-28.62,23.7,-39.13,21.08,68.52,Strong Bear,Damaged,135,6.0,12.47,-0.69,0.88,Stable,Death Cross,40,5.91,-7.1,-21.32,132.9,111.4,1.19
HINDALCO.NS,Hindalco Industries Limited,Basic Materials,Aluminum,232537.56,Large,1039.9,1.79,945.4,845.79,66.88,Bullish,Bullish,11.45,8.85,36.07,69.61,12.94,0.9405,0.795,26.14,2.89,1048.7,603.75,-0.84,72.24,-17.95,69.61,39.76,Strong Bull,At High,4,8.0,8.5,1.38,0.87,Stable,Golden Cross,244,8.93,13.87,39.12,128.9,62.0,2.08
WIPRO.NS,Wipro Limited,Technology,Information Technology Services,213722.83,Large,204.0,-0.49,207.42,229.59,52.5,Bullish,Bullish,4.99,-19.57,-16.36,-12.55,40.07,0.7138,0.383,24.12,2.59,273.1,186.5,-25.3,9.38,-29.45,-12.55,6.43,Strong Bear,Damaged,86,7.0,11.51,-0.68,1.04,Stable,Death Cross,55,2.47,-14.56,-13.31,79.0,98.8,0.8
IOC.NS,Indian Oil Corporation Limited,Energy,Oil & Gas Refining & Marketing,208090.58,Large,147.36,0.03,151.4,150.82,50.93,Bullish,Bearish,-0.61,-6.25,0.07,18.25,2.39,0.9855,0.943,24.58,2.93,188.96,130.22,-22.02,13.16,-27.59,18.25,31.29,Bear,Damaged,38,7.0,1.47,0.0,1.03,Stable,Golden Cross,225,-3.14,-1.23,3.12,109.8,90.9,1.21
EICHERMOT.NS,Eicher Motors Limited,Consumer Cyclical,Auto Manufacturers,198329.17,Large,7230.0,-0.15,7178.3,6792.89,53.24,Bullish,Bullish,2.88,-1.74,4.86,32.46,31.24,1.1438,0.269,25.02,2.93,8230.0,5219.5,-12.15,38.52,-19.58,32.46,37.03,Strong Bull,Correcting,39,8.0,3.46,0.19,1.17,Rising,Golden Cross,775,0.36,3.28,7.91,111.6,77.3,1.44
ADANIGREEN.NS,Adani Green Energy Limited,Utilities,Utilities - Renewable,197488.19,Large,1198.95,4.26,973.37,997.92,81.05,Bullish,Bullish,34.52,28.19,14.86,28.0,87.72,1.7863,0.795,42.2,3.76,1205.0,765.0,-0.5,56.73,-32.93,28.0,5.22,Strong Bull,At High,0,6.0,25.12,0.35,0.99,Stable,Death Cross,371,31.99,33.21,17.92,188.6,156.7,1.2
SBILIFE.NS,SBI Life Insurance Company Limited,Financial Services,Insurance - Life,189062.8,Large,1884.8,-1.4,1937.04,1901.8,45.36,Bullish,Bullish,-3.96,-8.77,2.54,20.79,69.39,0.8055,0.405,19.89,2.73,2132.0,1601.0,-11.59,17.73,-15.79,20.79,19.43,Bull,Correcting,41,8.0,-1.04,0.13,1.19,Rising,Golden Cross,256,-6.48,-3.75,5.6,86.8,64.8,1.34
GRASIM.NS,Grasim Industries Limited,Basic Materials,Building Materials,188301.47,Large,2776.6,-0.04,2726.61,2742.49,57.52,Bullish,Bullish,1.96,-0.69,-1.43,2.5,24.73,1.1316,0.241,21.79,2.52,2979.0,2502.5,-6.79,10.95,-14.45,2.5,20.99,Bull,Correcting,125,5.0,2.19,-0.07,1.04,Stable,Death Cross,20,-0.56,4.33,1.62,115.6,117.3,0.99
INDIGO.NS,InterGlobe Aviation Limited,Industrials,Airlines,179439.01,Large,4640.9,-1.11,4552.45,4973.61,55.98,Bullish,Bullish,6.43,-1.95,-20.81,-11.55,23.56,1.6887,0.606,32.23,3.7,6232.5,3895.2,-25.54,19.14,-35.94,-11.55,35.58,Strong Bear,Damaged,175,6.0,7.08,-0.65,1.28,Rising,Death Cross,79,3.9,3.07,-17.76,135.5,154.8,0.88
TVSMOTOR.NS,TVS Motor Company Limited,Consumer Cyclical,Auto Manufacturers,173966.07,Large,3660.7,-2.45,3642.29,3430.22,50.9,Bullish,Bullish,2.82,-0.46,2.76,42.03,-5.58,1.2445,0.089,25.71,2.97,3970.0,2640.0,-7.79,38.66,-15.92,42.03,52.61,Strong Bull,Recovering,39,9.0,2.97,0.11,1.03,Stable,Golden Cross,275,0.29,4.56,5.81,142.2,100.5,1.41
ICICIAMC.NS,ICICI PRUDENTIAL AMC LTD,Financial Services,Asset Management,169649.29,Large,3432.4,-2.21,3042.45,2793.36,63.76,Bullish,Bullish,13.66,26.12,,,79.86,1.3222,,40.13,4.31,3597.5,2530.0,-4.59,35.67,-14.59,,,Bull,Recovering,0,,4.95,,1.12,Stable,Golden Cross,86,11.13,31.13,,169.1,59.7,2.83
VBL.NS,Varun Beverages Limited,Consumer Defensive,Beverages - Non-Alcoholic,167396.77,Large,494.95,2.03,439.07,466.0,73.36,Bullish,Bullish,19.39,-1.36,11.28,-9.82,45.83,1.1395,-0.014,29.42,3.13,557.8,381.0,-11.27,29.91,-31.22,-9.82,22.65,Bull,Correcting,264,5.0,19.84,0.38,1.18,Rising,Death Cross,311,16.86,3.66,14.33,107.7,123.5,0.87
DIVISLAB.NS,Divi's Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,166860.28,Large,6285.5,-0.01,6158.65,6198.25,60.22,Bullish,Bullish,2.37,-1.1,-4.37,10.11,15.79,0.5124,0.187,23.73,2.24,7071.5,5636.5,-11.12,11.51,-18.16,10.11,31.65,Bear,Correcting,205,5.0,2.74,-0.18,0.78,Falling,Death Cross,18,-0.15,3.92,-1.32,73.0,61.4,1.19
ADANIENSOL.NS,Adani Energy Solutions Limited,Utilities,Utilities - Independent Power Producers,164347.48,Large,1368.1,8.12,1057.99,967.35,82.3,Bullish,Bullish,31.97,48.29,46.52,61.94,118.14,1.6575,0.602,38.04,3.8,1383.4,744.9,-1.11,83.66,-23.18,61.94,,Strong Bull,At High,0,7.0,15.87,1.22,1.08,Stable,Golden Cross,138,29.44,53.3,49.57,178.4,123.0,1.45
ABB.NS,ABB India Limited,Industrials,Specialty Industrial Machinery,160774.88,Large,7587.0,4.58,6268.79,5742.99,81.68,Bullish,Bullish,19.72,53.74,46.65,45.77,-22.47,0.9487,0.459,26.49,3.2,7822.5,4637.5,-3.01,63.6,-24.37,45.77,32.06,Strong Bull,Recovering,0,7.0,1.81,1.76,0.92,Stable,Golden Cross,40,17.19,58.76,49.7,131.0,84.6,1.55
TRENT.NS,Trent Limited,Consumer Cyclical,Apparel Retail,157640.91,Large,4434.5,1.0,3887.68,4397.43,73.84,Bullish,Bullish,21.8,12.77,-6.13,-8.99,104.38,1.3952,0.207,34.05,3.28,6261.0,3275.5,-29.17,35.38,-47.03,-8.99,50.3,Bear,Damaged,210,7.0,17.54,-0.18,1.28,Rising,Death Cross,201,19.27,17.79,-3.08,121.5,135.1,0.9
JIOFIN.NS,Jio Financial Services Limited,Financial Services,Asset Management,157491.53,Large,238.51,1.6,247.05,275.04,48.63,Bullish,Bearish,-3.9,-16.9,-21.95,3.85,73.32,1.472,0.623,27.42,3.11,338.6,223.3,-29.56,6.81,-32.78,3.85,,Strong Bear,Damaged,186,6.0,1.73,-0.8,1.15,Stable,Death Cross,70,-6.43,-11.88,-18.9,139.1,143.9,0.97
PFC.NS,Power Finance Corporation Limited,Financial Services,Credit Services,155203.77,Large,470.3,-0.17,414.74,393.33,71.79,Bullish,Bullish,9.67,28.74,19.41,15.23,26.91,1.3105,0.629,28.32,3.17,479.0,329.9,-1.82,42.56,-21.67,15.23,65.37,Strong Bull,At High,1,5.0,0.09,0.69,0.89,Stable,Golden Cross,40,7.14,33.75,22.46,147.0,133.0,1.11
DLF.NS,DLF Limited,Real Estate,Real Estate - Development,151154.9,Large,610.65,0.51,586.93,670.12,63.63,Bullish,Bullish,8.44,-6.21,-19.26,-7.19,26.99,1.6063,0.217,28.86,3.11,886.8,489.4,-31.14,24.78,-42.32,-7.19,20.74,Strong Bear,Damaged,228,4.0,10.51,-0.67,1.08,Stable,Death Cross,145,5.92,-1.19,-16.21,154.3,169.8,0.91
HYUNDAI.NS,HYUNDAI MOTOR INDIA LTD,Consumer Cyclical,Auto Manufacturers,150279.47,Large,1849.5,-1.92,1968.45,2121.29,46.47,Bullish,Bullish,-7.08,-20.18,-23.56,12.91,117.57,0.8135,0.7621,29.87,3.33,2890.0,1635.8,-36.0,13.06,-39.79,12.91,,Strong Bear,Damaged,153,5.0,-0.35,-0.79,1.16,Rising,Death Cross,29,-9.6,-15.16,-20.51,84.8,68.4,1.24
UNIONBANK.NS,Union Bank of India,Financial Services,Banks - Regional,148130.12,Large,194.05,1.4,180.75,160.5,61.31,Bullish,Bullish,9.07,8.24,39.16,63.91,1.06,1.2726,1.085,32.89,3.57,205.49,114.5,-5.57,69.48,-18.82,63.91,49.74,Strong Bull,Recovering,38,9.0,6.32,1.19,1.24,Rising,Golden Cross,260,6.55,13.26,42.22,134.2,69.7,1.93
BANKBARODA.NS,Bank of Baroda Limited,Financial Services,Banks - Regional,146230.61,Large,282.77,-0.45,282.11,273.74,54.46,Bullish,Bullish,-0.13,-8.1,5.35,24.5,12.51,1.2006,0.471,27.98,2.92,325.5,212.55,-13.13,33.04,-23.69,24.5,24.67,Strong Bull,Correcting,39,8.0,2.57,0.19,1.17,Rising,Golden Cross,235,-2.66,-3.09,8.41,121.2,94.9,1.28
