Symbol,Name,Sector,Industry,Market Cap (Cr),Cap Category,Current Price,Day Change %,EMA 50,EMA 200,RSI 14,MACD Signal,Supertrend,ROC 1M %,ROC 3M %,ROC 6M %,ROC 12M %,Vol ROC 1M %,Beta 1Y (Daily),Beta 5Y (Monthly),SD 1Y %,ATR % (14D),52W High,52W Low,% from 52W High,% from 52W Low,1Y Max Drawdown %,1Y CAGR %,3Y CAGR %,Market Regime,Drawdown Status,Days Since 52W High,Trend Consistency (12M),Momentum Acceleration,Momentum Quality,Vol Ratio (20D/60D),Vol Trend,EMA Cross,Days Since EMA Cross,RS vs Nifty 1M %,RS vs Nifty 3M %,RS vs Nifty 6M %,Up Capture Ratio,Down Capture Ratio,Capture Ratio
BAJAJFINSV.NS,Bajaj Finserv Ltd.,Financial Services,Financial Conglomerates,276238.22,Large,1728.1,-0.7,1807.3,1909.34,40.79,Bearish,Bullish,-5.56,-14.78,-13.13,-15.68,-38.57,1.2737,0.357,22.04,2.32,2195.0,1597.0,-21.27,8.21,-25.03,-15.68,9.46,Strong Bear,Damaged,145,6.0,-0.63,-0.6,0.7,Falling,Death Cross,46,-3.14,-6.19,-5.88,111.2,123.7,0.9
NESTLEIND.NS,Nestlé India Limited,Consumer Defensive,Packaged Foods,275845.38,Large,1430.5,-1.99,1355.37,1268.97,58.05,Bearish,Bullish,13.77,9.32,13.42,21.17,98.43,0.7449,0.489,20.41,2.06,1498.1,1084.7,-4.51,31.88,-11.96,21.17,12.49,Strong Bull,Recovering,6,6.0,10.66,0.66,1.2,Rising,Golden Cross,180,16.19,17.91,20.67,103.1,71.9,1.43
TATASTEEL.NS,Tata Steel Limited,Basic Materials,Steel,270439.55,Large,216.84,-1.94,206.8,186.27,58.21,Bullish,Bullish,2.92,4.24,19.77,46.34,-29.44,1.2052,0.791,26.68,2.29,224.4,149.8,-3.37,44.75,-14.85,46.34,29.96,Strong Bull,Recovering,0,8.0,1.51,0.74,0.64,Falling,Golden Cross,257,5.34,12.84,27.03,153.0,90.7,1.69
HINDZINC.NS,Hindustan Zinc Limited,Basic Materials,Other Industrial Metals & Mining,269490.85,Large,637.8,-4.7,591.74,541.67,59.98,Bullish,Bullish,9.61,5.14,33.22,52.29,11.05,1.1278,0.664,37.36,3.2,733.0,413.5,-12.99,54.24,-32.94,52.29,31.73,Bull,Correcting,77,7.0,7.9,0.89,0.98,Stable,Golden Cross,162,12.04,13.74,40.47,138.6,66.5,2.08
ASIANPAINT.NS,Asian Paints Limited,Basic Materials,Specialty Chemicals,249784.36,Large,2605.6,-0.63,2448.76,2490.96,63.23,Bullish,Bullish,6.77,8.86,-1.79,11.77,-27.9,0.9691,0.284,23.75,2.5,2985.7,2115.0,-12.73,23.2,-28.54,11.77,-2.42,Bear,Correcting,115,7.0,3.82,-0.08,0.91,Stable,Death Cross,57,9.2,17.45,5.46,96.1,74.4,1.29
HINDALCO.NS,Hindalco Industries Limited,Basic Materials,Aluminum,238709.35,Large,1067.5,-3.24,999.58,878.4,58.13,Bearish,Bullish,2.65,10.18,34.49,64.94,-44.65,0.918,0.818,26.42,2.69,1105.0,618.0,-3.39,72.73,-17.95,64.94,36.52,Strong Bull,Recovering,0,8.0,-0.74,1.31,0.86,Stable,Golden Cross,260,5.08,18.77,41.74,133.6,59.1,2.26
ADANIGREEN.NS,Adani Green Energy Limited,Utilities,Utilities - Renewable,227145.6,Large,1379.0,-2.54,1142.6,1046.35,68.14,Bearish,Bullish,23.25,40.96,32.06,46.62,2.36,1.7221,1.147,41.42,4.11,1471.0,765.0,-6.25,80.26,-32.93,46.62,15.84,Strong Bull,Recovering,0,6.0,9.6,0.77,0.87,Stable,Golden Cross,12,25.67,49.56,39.32,198.0,127.8,1.55
ETERNAL.NS,Eternal Limited,Consumer Cyclical,Internet Retail,221738.28,Large,241.18,-1.89,250.13,267.78,44.66,Bearish,Bullish,-2.23,-16.5,-21.21,4.95,-22.45,1.44,0.276,35.24,3.45,368.45,212.6,-34.54,13.44,-39.13,4.95,65.14,Strong Bear,Damaged,151,5.0,3.27,-0.6,0.78,Falling,Death Cross,57,0.2,-7.91,-13.96,127.6,111.1,1.15
SHRIRAMFIN.NS,Shriram Finance Limited,Financial Services,Credit Services,220671.98,Large,937.9,0.3,978.12,879.44,43.05,Bearish,Bearish,-8.3,-10.56,12.69,46.74,-38.29,1.9537,0.628,34.88,3.57,1108.0,566.5,-15.35,65.56,-21.05,46.74,52.71,Strong Bull,Correcting,55,9.0,-4.78,0.36,0.7,Falling,Golden Cross,806,-5.87,-1.96,19.94,204.5,136.8,1.49
WIPRO.NS,Wipro Limited,Technology,Information Technology Services,199217.07,Large,190.0,0.9,202.09,224.54,35.8,Bearish,Bearish,-9.64,-17.92,-19.36,-22.75,2.73,0.6963,0.374,22.91,2.09,273.1,186.5,-30.43,1.88,-29.45,-22.75,2.44,Strong Bear,Damaged,102,6.0,-3.67,-0.85,0.84,Falling,Death Cross,72,-7.21,-9.32,-12.1,79.4,100.3,0.79
GRASIM.NS,Grasim Industries Limited,Basic Materials,Building Materials,198962.34,Large,2933.8,-0.17,2801.9,2762.21,62.64,Bullish,Bullish,7.97,-0.68,5.69,7.35,-26.27,1.1385,0.288,21.43,2.14,3007.3,2502.5,-2.44,17.23,-14.45,7.35,20.88,Strong Bull,Recovering,2,6.0,8.2,0.27,0.63,Falling,Golden Cross,7,10.39,7.92,12.94,128.4,110.2,1.17
EICHERMOT.NS,Eicher Motors Limited,Consumer Cyclical,Auto Manufacturers,192417.71,Large,7014.5,-0.28,7168.98,6850.69,44.35,Bearish,Bullish,-1.63,-3.86,2.06,28.72,-39.16,1.1524,0.3,24.79,2.7,8230.0,5219.5,-14.77,34.39,-19.58,28.72,31.66,Strong Bull,Correcting,55,8.0,-0.34,0.08,0.53,Falling,Golden Cross,791,0.79,4.74,9.31,117.6,75.8,1.55
IOC.NS,Indian Oil Corporation Limited,Energy,Oil & Gas Refining & Marketing,189902.41,Large,134.48,-4.12,146.96,149.56,36.02,Bearish,Bearish,-6.73,-23.59,-18.61,0.73,-48.72,1.0476,0.86,24.6,2.93,188.96,130.22,-28.83,3.27,-27.59,0.73,27.43,Strong Bear,Damaged,55,6.0,1.13,-0.76,0.86,Stable,Death Cross,12,-4.31,-14.99,-11.36,105.4,97.7,1.08
SBILIFE.NS,SBI Life Insurance Company Limited,Financial Services,Insurance - Life,187026.52,Large,1864.5,-0.12,1889.09,1891.63,50.07,Bullish,Bearish,-5.58,-7.49,-6.52,6.6,47.53,0.8447,0.359,19.21,2.23,2132.0,1720.0,-12.55,8.4,-16.03,6.6,19.23,Bear,Correcting,57,8.0,-3.08,-0.34,0.97,Stable,Death Cross,1,-3.15,1.11,0.73,88.8,73.7,1.2
DIVISLAB.NS,Divi's Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,179470.03,Large,6760.5,-2.33,6388.59,6261.46,64.06,Bullish,Bullish,9.44,10.58,1.03,12.71,-1.17,0.5283,0.222,22.76,2.15,7071.5,5636.5,-4.4,19.94,-18.16,12.71,28.69,Strong Bull,Correcting,221,5.0,5.91,0.05,0.97,Stable,Golden Cross,10,11.86,19.18,8.28,80.4,61.2,1.31
VBL.NS,Varun Beverages Limited,Consumer Defensive,Beverages - Non-Alcoholic,170400.07,Large,503.8,-0.27,471.44,471.8,59.69,Bearish,Bullish,9.53,10.6,7.29,-1.65,19.88,1.1717,0.265,28.98,2.82,534.7,381.0,-5.78,32.23,-26.8,-1.65,20.55,Strong Bull,Recovering,11,5.0,6.0,0.25,0.93,Stable,Death Cross,327,11.96,19.2,14.54,115.2,106.6,1.08
INDIGO.NS,InterGlobe Aviation Limited,Industrials,Airlines,166834.31,Large,4314.9,0.8,4466.26,4885.79,46.27,Bearish,Bullish,-6.97,-13.08,-22.79,-15.27,-43.24,1.6851,0.606,32.61,3.46,6232.5,3895.2,-30.77,10.77,-35.94,-15.27,29.56,Strong Bear,Damaged,191,6.0,-2.61,-0.7,0.77,Falling,Death Cross,95,-4.54,-4.48,-15.54,134.0,147.3,0.91
TVSMOTOR.NS,TVS Motor Company Limited,Consumer Cyclical,Auto Manufacturers,164751.44,Large,3466.8,0.17,3595.24,3448.29,42.18,Bearish,Bearish,-7.73,-7.53,0.14,26.02,-16.37,1.2334,0.077,25.38,3.15,3970.0,2655.1,-12.68,30.57,-15.92,26.02,47.1,Strong Bull,Correcting,55,8.0,-5.22,0.01,0.75,Falling,Golden Cross,292,-5.3,1.06,7.39,133.7,94.4,1.42
BSE.NS,BSE Limited,Financial Services,Financial Data & Stock Exchanges,162476.01,Large,4000.6,-0.92,3393.31,2822.23,73.55,Bullish,Bullish,16.07,26.03,51.3,73.1,-28.01,1.5046,0.297,41.41,2.71,4084.0,2021.5,-2.04,97.9,-32.12,73.1,199.33,Strong Bull,Recovering,0,6.0,7.39,1.24,0.64,Falling,Golden Cross,752,18.5,34.63,58.55,183.4,93.6,1.96
ICICIAMC.NS,ICICI PRUDENTIAL AMC LTD,Financial Services,Asset Management,158142.97,Large,3199.6,-1.36,3151.81,2867.68,48.01,Bearish,Bullish,-2.88,4.66,,,-58.47,1.233,,37.58,3.19,3597.5,2530.0,-11.06,26.47,-14.59,,,Bull,Correcting,17,,-4.43,,0.79,Falling,Golden Cross,102,-0.46,13.26,,150.8,67.4,2.24
SOLARINDS.NS,Solar Industries India Limited,Basic Materials,Specialty Chemicals,156674.48,Large,17314.0,3.89,14820.03,13802.08,73.65,Bullish,Bullish,15.5,28.99,29.14,28.45,-17.58,0.834,0.16,32.05,3.07,17820.0,11646.0,-2.84,48.67,-33.07,28.45,65.51,Strong Bull,Correcting,227,6.0,5.84,0.91,1.03,Stable,Golden Cross,52,17.93,37.58,36.39,105.9,66.6,1.59
ADANIENSOL.NS,Adani Energy Solutions Limited,Utilities,Utilities - Independent Power Producers,156599.2,Large,1303.6,-1.18,1202.5,1026.7,53.19,Bearish,Bullish,11.31,26.26,35.71,55.38,64.85,1.5852,0.871,37.71,5.02,1463.65,744.9,-10.93,75.0,-23.18,55.38,,Bull,Correcting,12,7.0,2.56,0.95,1.0,Stable,Golden Cross,155,13.74,34.85,42.96,182.9,114.4,1.6
JIOFIN.NS,Jio Financial Services Limited,Financial Services,Asset Management,153892.81,Large,233.06,-0.46,245.52,270.55,41.97,Bearish,Bearish,-3.96,-13.44,-22.13,-7.17,53.11,1.4667,0.645,27.73,2.95,338.6,223.3,-31.17,4.37,-32.78,-7.17,,Strong Bear,Damaged,202,5.0,0.52,-0.8,0.97,Stable,Death Cross,87,-1.53,-4.84,-14.88,138.1,140.1,0.99
CUMMINSIND.NS,Cummins India Limited,Industrials,Specialty Industrial Machinery,149466.24,Large,5392.0,0.47,5000.38,4383.05,62.73,Bearish,Bullish,7.02,22.59,22.71,90.98,-55.9,0.9405,0.531,25.3,2.44,5470.5,2915.6,-1.43,84.94,-14.61,90.98,53.37,Strong Bull,At High,5,9.0,-0.51,0.9,0.64,Falling,Golden Cross,237,9.45,31.19,29.96,145.7,52.0,2.8
PIDILITIND.NS,Pidilite Industries Limited,Basic Materials,Specialty Chemicals,149378.88,Large,1467.7,-1.09,1405.29,1442.8,60.89,Bullish,Bullish,10.27,-0.76,-0.35,-3.93,21.18,0.9426,0.367,20.44,2.51,1574.95,1259.0,-6.81,16.58,-18.54,-3.93,7.2,Bull,Correcting,182,6.0,10.52,-0.02,0.79,Falling,Death Cross,122,12.7,7.84,6.9,78.2,75.9,1.03
TORNTPHARM.NS,Torrent Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,149108.91,Large,4405.7,0.04,4227.78,3904.98,58.77,Bullish,Bullish,6.01,8.73,15.95,37.27,-33.47,0.3545,0.145,19.97,2.36,4555.1,3102.0,-3.28,42.03,-10.32,37.27,41.0,Strong Bull,Recovering,2,8.0,3.1,0.8,1.09,Stable,Golden Cross,1005,8.44,17.33,23.2,65.0,17.6,3.69
HYUNDAI.NS,HYUNDAI MOTOR INDIA LTD,Consumer Cyclical,Auto Manufacturers,148305.01,Large,1825.2,-0.98,1905.32,2077.1,45.63,Bullish,Bullish,-1.47,-16.31,-22.53,4.95,-12.46,0.8209,0.763,29.97,3.01,2890.0,1658.0,-36.84,10.08,-39.79,4.95,,Strong Bear,Damaged,170,5.0,3.97,-0.75,0.7,Falling,Death Cross,45,0.95,-7.71,-15.28,80.5,66.4,1.21
PFC.NS,Power Finance Corporation Limited,Financial Services,Credit Services,147102.03,Large,445.75,-1.26,435.05,403.29,49.08,Bearish,Bullish,-2.87,9.79,22.23,12.27,-33.33,1.2164,0.694,27.04,2.98,486.5,329.9,-8.38,35.12,-20.76,12.27,58.07,Strong Bull,Recovering,12,5.0,-6.13,0.82,0.76,Falling,Golden Cross,57,-0.44,18.39,29.48,146.2,116.4,1.26
TRENT.NS,Trent Limited,Consumer Cyclical,Apparel Retail,145796.06,Large,4101.3,-0.75,4032.92,4364.83,50.29,Bearish,Bullish,0.44,-1.99,-4.97,-24.56,-8.16,1.3218,0.379,32.61,2.86,6261.0,3275.5,-34.49,25.21,-47.03,-24.56,43.78,Strong Bear,Damaged,226,6.0,1.1,-0.15,0.82,Falling,Death Cross,217,2.87,6.61,2.28,106.9,127.0,0.84
