Symbol,Name,Sector,Industry,Market Cap (Cr),Cap Category,Current Price,Day Change %,EMA 50,EMA 200,RSI 14,MACD Signal,Supertrend,ROC 1M %,ROC 3M %,ROC 6M %,ROC 12M %,Vol ROC 1M %,Beta 1Y (Daily),Beta 5Y (Monthly),SD 1Y %,ATR % (14D),52W High,52W Low,% from 52W High,% from 52W Low,1Y Max Drawdown %,1Y CAGR %,3Y CAGR %,Market Regime,Drawdown Status,Days Since 52W High,Trend Consistency (12M),Momentum Acceleration,Momentum Quality,Vol Ratio (20D/60D),Vol Trend,EMA Cross,Days Since EMA Cross,RS vs Nifty 1M %,RS vs Nifty 3M %,RS vs Nifty 6M %,Up Capture Ratio,Down Capture Ratio,Capture Ratio
ADANIPOWER.NS,Adani Power Limited,Utilities,Utilities - Independent Power Producers,481018.14,Large,248.91,1.79,201.79,161.34,76.43,Bullish,Bullish,11.44,74.43,66.92,124.77,-26.16,1.0705,0.497,42.56,3.49,252.65,105.42,-1.48,136.11,-22.15,124.77,73.12,Strong Bull,At High,0,9.0,-13.37,1.57,1.09,Stable,Golden Cross,238,12.21,80.51,75.15,166.5,41.6,4.0
INFY.NS,Infosys Limited,Technology,Information Technology Services,470343.8,Large,1159.9,-0.67,1231.03,1402.89,43.62,Bullish,Bullish,0.68,-14.28,-24.93,-22.83,-26.95,0.7026,0.127,25.39,2.42,1728.0,1089.0,-32.88,6.51,-35.2,-22.83,0.15,Strong Bear,Damaged,93,5.0,5.44,-0.98,0.94,Stable,Death Cross,70,1.45,-8.21,-16.69,74.2,102.9,0.72
SUNPHARMA.NS,Sun Pharmaceutical Industries Limited,Healthcare,Drug Manufacturers - Specialty & Generic,441477.6,Large,1844.3,0.19,1793.25,1731.3,54.45,Bearish,Bullish,5.55,6.95,4.3,8.36,-47.27,0.5342,0.097,19.7,2.2,1916.6,1548.0,-3.77,19.14,-13.23,8.36,25.03,Strong Bull,Recovering,6,7.0,3.23,0.22,0.72,Falling,Golden Cross,138,6.32,13.03,12.54,71.6,56.8,1.26
MARUTI.NS,Maruti Suzuki India Limited,Consumer Cyclical,Auto Manufacturers,421142.23,Large,13364.0,1.18,13428.29,14086.0,53.76,Bullish,Bullish,3.66,-10.77,-16.35,8.55,-31.77,1.0677,0.309,22.88,2.23,17370.0,12016.0,-23.06,11.22,-28.83,8.55,15.43,Strong Bear,Damaged,100,9.0,7.25,-0.71,0.6,Falling,Death Cross,48,4.43,-4.69,-8.12,93.5,77.5,1.21
ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited,Industrials,Marine Shipping,420011.73,Large,1824.5,0.73,1641.65,1495.76,69.45,Bearish,Bullish,11.41,20.71,23.29,33.69,-12.64,1.4745,0.504,27.1,2.34,1842.8,1290.5,-0.99,41.38,-16.98,33.69,39.43,Strong Bull,At High,0,7.0,4.51,0.86,0.85,Stable,Golden Cross,269,12.18,26.79,31.53,159.9,112.1,1.43
ADANIENT.NS,Adani Enterprises Limited,Energy,Thermal Coal,407554.31,Large,2973.1,0.13,2420.31,2321.49,81.17,Bullish,Bullish,23.24,37.59,22.74,19.58,21.05,1.7059,0.765,33.98,3.09,3027.5,1753.0,-1.8,69.6,-34.28,19.58,15.74,Strong Bull,At High,0,5.0,10.71,0.67,1.05,Stable,Golden Cross,6,24.01,43.67,30.97,176.4,139.3,1.27
AXISBANK.NS,Axis Bank Limited,Financial Services,Banks - Regional,405690.54,Large,1304.1,0.37,1285.23,1250.77,56.49,Bullish,Bearish,1.17,-4.69,2.22,9.82,-15.35,1.2375,0.45,23.4,2.15,1418.3,1042.5,-8.05,25.09,-17.23,9.82,14.75,Strong Bull,Correcting,65,8.0,2.73,0.09,0.66,Falling,Golden Cross,165,1.94,1.39,10.45,126.7,107.0,1.18
KOTAKBANK.NS,Kotak Mahindra Bank Limited,Financial Services,Banks - Regional,387315.35,Large,388.7,0.01,384.15,399.69,55.98,Bullish,Bullish,2.84,-7.75,-6.91,-5.81,-10.91,1.0654,0.308,21.12,2.31,453.2,345.5,-14.23,12.5,-20.65,-5.81,0.36,Bear,Correcting,230,8.0,5.42,-0.33,0.79,Falling,Death Cross,53,3.61,-1.67,1.32,107.9,109.1,0.99
NTPC.NS,NTPC Limited,Utilities,Utilities - Regulated Electric,385781.88,Large,398.15,2.17,387.53,360.33,56.63,Bearish,Bullish,-2.14,6.76,22.81,19.7,-34.42,0.5993,0.315,17.85,2.07,414.4,315.55,-3.92,26.18,-7.91,19.7,35.32,Strong Bull,Recovering,21,6.0,-4.39,1.28,0.79,Falling,Golden Cross,93,-1.37,12.84,31.04,81.2,54.3,1.5
M&M.NS,Mahindra & Mahindra Limited,Consumer Cyclical,Auto Manufacturers,375610.44,Large,3121.6,0.46,3184.02,3293.74,47.85,Bearish,Bullish,1.08,-8.53,-16.75,4.67,-7.68,1.4751,0.383,26.85,2.61,3839.9,2896.0,-18.71,7.79,-22.91,4.67,38.29,Strong Bear,Correcting,103,7.0,3.92,-0.62,0.71,Falling,Death Cross,46,1.85,-2.45,-8.51,142.6,130.0,1.1
TITAN.NS,Titan Company Limited,Consumer Cyclical,Luxury Goods,368567.31,Large,4137.9,0.78,4225.94,3993.75,44.63,Bearish,Bearish,-6.32,-2.33,5.99,17.21,9.36,1.0305,0.291,22.81,2.54,4605.0,3303.1,-10.14,25.27,-11.27,17.21,15.19,Bull,Correcting,28,7.0,-5.54,0.26,1.06,Stable,Golden Cross,265,-5.55,3.75,14.22,88.0,61.8,1.42
ITC.NS,ITC Limited,Consumer Defensive,Tobacco,366173.72,Large,291.95,-0.58,300.07,335.36,40.89,Bearish,Bullish,-1.49,-8.29,-24.93,-26.82,-4.97,0.5878,-0.024,18.97,1.68,428.55,287.0,-31.87,1.72,-32.46,-26.82,-6.74,Strong Bear,Damaged,261,2.0,1.27,-1.31,0.71,Falling,Death Cross,335,-0.72,-2.21,-16.69,35.9,75.2,0.48
ULTRACEMCO.NS,UltraTech Cement Limited,Basic Materials,Building Materials,344560.89,Large,11689.0,0.57,11703.11,11836.65,50.93,Bearish,Bearish,-1.08,-8.44,-0.34,0.71,-20.47,1.2708,0.489,22.22,2.05,13110.0,10325.0,-10.84,13.21,-20.61,0.71,15.93,Strong Bear,Correcting,70,7.0,1.73,-0.02,0.6,Falling,Death Cross,45,-0.31,-2.36,7.89,117.1,108.3,1.08
ONGC.NS,Oil and Natural Gas Corporation Limited,Energy,Oil & Gas Integrated,343819.03,Large,274.05,-4.68,284.4,259.88,36.47,Bearish,Bearish,-9.04,-1.65,13.59,19.54,-26.38,0.1474,0.191,22.38,2.71,307.5,228.61,-10.88,19.88,-9.44,19.54,25.75,Bull,Correcting,20,7.0,-8.49,0.61,1.15,Stable,Golden Cross,150,-8.27,4.43,21.82,49.7,24.9,2.0
JSWSTEEL.NS,JSW Steel Limited,Basic Materials,Steel,319722.96,Large,1309.3,1.21,1249.42,1171.59,63.66,Bearish,Bullish,2.16,5.95,14.82,30.55,-21.67,1.2402,0.6,23.3,2.0,1328.0,962.15,-1.41,36.08,-13.35,30.55,21.91,Strong Bull,At High,0,9.0,0.18,0.64,0.53,Falling,Golden Cross,984,2.93,12.03,23.06,145.3,100.6,1.44
HCLTECH.NS,HCL Technologies Limited,Technology,Information Technology Services,315722.59,Large,1165.2,0.28,1260.64,1417.41,38.39,Bullish,Bearish,-2.58,-17.33,-25.62,-25.59,-52.0,0.7908,0.066,24.54,2.37,1780.1,1103.4,-34.54,5.6,-33.77,-25.59,7.45,Strong Bear,Damaged,85,4.0,3.2,-1.04,0.65,Falling,Death Cross,64,-1.81,-11.25,-17.38,81.1,114.3,0.71
BEL.NS,Bharat Electronics Limited,Industrials,Aerospace & Defense,306937.62,Large,419.1,-0.24,430.28,410.54,42.89,Bearish,Bearish,-3.82,-4.59,1.09,10.03,-22.06,0.8518,0.304,25.28,2.35,473.45,361.2,-11.48,16.03,-15.63,10.03,59.39,Bull,Correcting,58,5.0,-2.29,0.04,0.82,Falling,Golden Cross,1525,-3.05,1.48,9.32,91.0,70.7,1.29
BAJAJ-AUTO.NS,Bajaj Auto Limited,Consumer Cyclical,Auto Manufacturers,301641.42,Large,10808.5,2.03,9990.53,9377.35,65.39,Bullish,Bullish,13.83,10.21,21.55,26.9,19.55,1.0052,0.706,22.02,2.38,10834.0,7858.5,-0.24,37.54,-13.37,26.9,37.15,Strong Bull,At High,0,9.0,10.43,0.98,0.94,Stable,Golden Cross,191,14.6,16.29,29.79,110.6,71.2,1.55
HAL.NS,Hindustan Aeronautics Limited,Industrials,Aerospace & Defense,295364.46,Large,4413.0,-0.33,4316.66,4316.71,51.41,Bearish,Bearish,1.65,5.83,-3.16,-11.42,4.93,1.0018,0.545,26.66,2.63,5147.0,3479.1,-14.26,26.84,-30.99,-11.42,45.76,Bear,Correcting,250,4.0,-0.29,-0.12,1.03,Stable,Death Cross,108,2.42,11.91,5.07,90.9,97.6,0.93
BAJAJFINSV.NS,Bajaj Finserv Ltd.,Financial Services,Financial Conglomerates,289601.75,Large,1809.1,0.47,1799.33,1899.15,55.87,Bullish,Bullish,1.69,-12.12,-11.85,-9.55,-33.66,1.2857,0.357,22.04,2.08,2195.0,1597.0,-17.58,13.28,-25.03,-9.55,10.06,Strong Bear,Correcting,154,7.0,5.73,-0.54,0.7,Falling,Death Cross,55,2.46,-6.04,-3.62,116.7,124.5,0.94
COALINDIA.NS,Coal India Limited,Energy,Thermal Coal,285704.09,Large,463.05,1.07,453.89,418.75,53.59,Bearish,Bullish,-0.85,9.33,24.05,24.26,14.06,0.3008,0.003,21.4,2.92,491.25,368.65,-5.74,25.61,-10.27,24.26,33.66,Strong Bull,Recovering,19,6.0,-3.96,1.12,0.62,Falling,Golden Cross,175,-0.08,15.4,32.29,69.7,37.7,1.85
POWERGRID.NS,Power Grid Corporation of India Limited,Utilities,Utilities - Regulated Electric,279529.63,Large,300.15,2.6,302.77,289.05,45.07,Bearish,Bearish,-5.91,0.4,9.34,6.55,-31.9,0.5883,0.24,19.88,2.23,324.95,250.0,-7.63,20.06,-13.82,6.55,23.3,Strong Bull,Recovering,21,5.0,-6.04,0.47,0.98,Stable,Golden Cross,66,-5.14,6.48,17.57,80.4,68.8,1.17
NESTLEIND.NS,Nestlé India Limited,Consumer Defensive,Packaged Foods,275286.14,Large,1427.5,-0.08,1373.82,1280.8,55.41,Bearish,Bullish,-0.87,10.33,12.06,22.05,-29.47,0.7169,0.489,20.27,1.99,1498.1,1084.7,-4.71,31.6,-11.96,22.05,10.1,Strong Bull,Recovering,15,6.0,-4.31,0.59,0.54,Falling,Golden Cross,189,-0.1,16.41,20.3,102.1,71.1,1.44
HINDZINC.NS,Hindustan Zinc Limited,Basic Materials,Other Industrial Metals & Mining,274455.59,Large,648.85,0.22,604.07,548.96,63.08,Bearish,Bullish,7.24,12.11,44.16,52.32,-7.71,1.1134,0.664,37.16,2.75,733.0,413.5,-11.48,56.92,-32.94,52.32,33.46,Bull,Correcting,85,7.0,3.2,1.19,0.74,Falling,Golden Cross,170,8.01,18.19,52.4,133.0,63.4,2.1
DMART.NS,Avenue Supermarts Limited,Consumer Defensive,Discount Stores,268880.6,Large,4124.4,0.51,4240.76,4125.21,35.84,Bearish,Bearish,-9.24,6.67,2.14,1.02,-63.46,0.6448,0.285,24.47,2.3,4949.5,3529.0,-16.67,16.87,-24.5,1.02,4.65,Bear,Correcting,189,5.0,-11.46,0.09,0.65,Falling,Golden Cross,28,-8.47,12.75,10.37,76.8,69.6,1.1
TATASTEEL.NS,Tata Steel Limited,Basic Materials,Steel,267533.6,Large,214.7,2.01,207.68,188.09,56.32,Bearish,Bearish,-0.16,3.04,27.8,36.22,-1.53,1.2024,0.791,26.6,2.28,224.4,149.8,-4.32,43.32,-14.85,36.22,28.67,Strong Bull,Recovering,9,8.0,-1.17,1.05,0.76,Falling,Golden Cross,266,0.61,9.12,36.03,139.4,89.1,1.56
HINDALCO.NS,Hindalco Industries Limited,Basic Materials,Aluminum,257269.41,Large,1149.7,4.16,1026.01,894.99,69.23,Bullish,Bullish,7.02,22.87,47.83,78.3,-27.01,0.8867,0.818,26.63,2.63,1154.0,618.0,-0.37,86.04,-17.95,78.3,39.24,Strong Bull,At High,0,8.0,-0.6,1.8,0.98,Stable,Golden Cross,269,7.79,28.95,56.07,133.7,50.6,2.64
ASIANPAINT.NS,Asian Paints Limited,Basic Materials,Specialty Chemicals,256437.33,Large,2671.9,0.94,2498.6,2501.58,67.52,Bullish,Bullish,8.5,10.04,-7.12,17.47,-31.83,0.9618,0.284,23.52,2.18,2985.7,2115.0,-10.51,26.33,-28.54,17.47,-2.94,Bear,Correcting,123,7.0,5.15,-0.3,0.84,Falling,Death Cross,65,9.27,16.12,1.12,100.7,72.8,1.38
ADANIGREEN.NS,Adani Green Energy Limited,Utilities,Utilities - Renewable,245462.18,Large,1489.9,2.23,1213.7,1073.5,75.16,Bearish,Bullish,19.2,53.88,44.58,51.13,-31.57,1.7756,1.147,41.23,3.69,1518.0,765.0,-1.85,94.76,-32.93,51.13,16.57,Strong Bull,At High,0,6.0,1.24,1.08,0.89,Stable,Golden Cross,20,19.97,59.95,52.82,200.4,128.8,1.56
ETERNAL.NS,Eternal Limited,Consumer Cyclical,Internet Retail,235097.0,Large,256.51,2.53,249.09,266.0,58.77,Bullish,Bullish,1.36,-4.8,-15.05,12.0,-25.85,1.4057,0.276,34.36,3.0,368.45,212.6,-30.38,20.65,-39.13,12.0,57.7,Strong Bear,Damaged,160,6.0,2.96,-0.44,0.88,Stable,Death Cross,65,2.13,1.28,-6.81,121.8,95.1,1.28
SHRIRAMFIN.NS,Shriram Finance Limited,Financial Services,Credit Services,226801.09,Large,963.2,1.16,967.93,884.09,51.1,Bullish,Bearish,1.04,-9.07,16.99,49.81,-35.54,1.9528,0.628,34.55,3.02,1108.0,566.5,-13.07,70.03,-21.05,49.81,56.89,Strong Bull,Correcting,64,9.0,4.06,0.49,0.66,Falling,Golden Cross,815,1.81,-2.99,25.23,204.1,137.1,1.49
GRASIM.NS,Grasim Industries Limited,Basic Materials,Building Materials,214879.06,Large,3170.0,0.16,2881.22,2787.06,77.45,Bullish,Bullish,13.91,11.9,15.91,18.95,1.59,1.1204,0.288,21.81,2.16,3197.5,2502.5,-0.86,26.67,-14.45,18.95,22.53,Strong Bull,At High,1,6.0,9.94,0.73,0.87,Stable,Golden Cross,15,14.68,17.98,24.15,128.5,99.3,1.29
WIPRO.NS,Wipro Limited,Technology,Information Technology Services,211590.66,Large,201.58,-1.06,201.6,222.65,54.23,Bullish,Bullish,0.0,-3.95,-15.42,-14.27,-23.35,0.6863,0.374,22.99,2.25,273.1,186.5,-26.19,8.09,-29.45,-14.27,4.34,Strong Bear,Damaged,111,7.0,1.32,-0.67,0.86,Stable,Death Cross,80,0.77,2.13,-7.19,80.0,96.3,0.83
EICHERMOT.NS,Eicher Motors Limited,Consumer Cyclical,Auto Manufacturers,203841.86,Large,7419.0,0.58,7153.0,6869.54,61.37,Bullish,Bullish,4.91,-6.52,3.99,39.51,-32.19,1.1991,0.3,25.39,2.44,8230.0,5219.5,-9.85,42.14,-19.58,39.51,31.8,Strong Bull,Correcting,64,9.0,7.08,0.16,0.73,Falling,Golden Cross,800,5.68,-0.44,12.22,125.7,73.5,1.71
IOC.NS,Indian Oil Corporation Limited,Energy,Oil & Gas Refining & Marketing,203374.08,Large,143.94,1.1,144.98,148.78,53.23,Bullish,Bearish,-1.0,-16.13,-10.24,7.11,-17.71,1.072,0.86,25.07,2.71,188.96,130.22,-23.83,10.54,-28.8,7.11,27.92,Strong Bear,Damaged,63,7.0,4.38,-0.41,0.98,Stable,Death Cross,20,-0.23,-10.05,-2.0,108.8,91.6,1.19
SBILIFE.NS,SBI Life Insurance Company Limited,Financial Services,Insurance - Life,187091.49,Large,1864.5,-0.99,1884.86,1890.23,49.16,Bullish,Bearish,3.11,-10.24,-7.68,6.13,-52.7,0.8521,0.359,19.27,2.01,2132.0,1720.0,-12.55,8.4,-16.03,6.13,16.88,Bear,Correcting,66,8.0,6.52,-0.4,0.61,Falling,Death Cross,10,3.88,-4.16,0.55,87.7,74.4,1.18
ADANIENSOL.NS,Adani Energy Solutions Limited,Utilities,Utilities - Independent Power Producers,185718.3,Large,1540.1,5.25,1259.51,1057.68,76.32,Bullish,Bullish,7.29,54.3,57.99,75.21,17.01,1.5733,0.871,37.25,4.28,1558.8,744.9,-1.2,106.75,-23.18,75.21,,Strong Bull,At High,0,8.0,-10.81,1.56,0.9,Stable,Golden Cross,163,8.06,60.38,66.23,192.3,101.1,1.9
VBL.NS,Varun Beverages Limited,Consumer Defensive,Beverages - Non-Alcoholic,181037.39,Large,534.5,0.6,486.19,475.86,67.55,Bullish,Bullish,3.17,18.03,19.66,14.19,-41.91,1.1637,0.265,29.03,2.59,543.95,381.0,-1.74,40.29,-26.8,14.19,22.87,Strong Bull,At High,3,6.0,-2.84,0.68,0.67,Falling,Golden Cross,6,3.94,24.11,27.9,123.1,98.2,1.25
DIVISLAB.NS,Divi's Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,180279.71,Large,6797.5,0.66,6510.27,6305.61,59.28,Bearish,Bullish,4.95,7.94,5.18,4.22,8.92,0.6134,0.222,21.99,2.23,7071.5,5636.5,-3.87,20.6,-18.16,4.22,28.26,Strong Bull,Correcting,230,5.0,2.3,0.24,0.96,Stable,Golden Cross,19,5.72,14.02,13.42,81.2,69.5,1.17
INDIGO.NS,InterGlobe Aviation Limited,Industrials,Airlines,175963.06,Large,4570.0,1.99,4449.69,4848.3,58.72,Bullish,Bullish,0.19,-5.09,-21.01,-16.18,-31.12,1.6882,0.606,31.85,2.88,6232.5,3895.2,-26.67,17.32,-35.94,-16.18,28.38,Strong Bear,Damaged,200,6.0,1.89,-0.66,0.79,Falling,Death Cross,104,0.96,0.99,-12.77,132.9,144.3,0.92
ICICIAMC.NS,ICICI PRUDENTIAL AMC LTD,Financial Services,Asset Management,172990.49,Large,3437.2,2.28,3179.54,2896.72,64.94,Bullish,Bullish,4.16,13.67,,,-57.03,1.2505,,36.98,3.18,3597.5,2530.0,-4.46,35.86,-14.59,,,Bull,Recovering,25,,-0.4,,0.61,Falling,Golden Cross,111,4.93,19.75,,153.2,58.4,2.62
BSE.NS,BSE Limited,Financial Services,Financial Data & Stock Exchanges,172600.8,Large,4248.4,-3.52,3624.42,2930.71,69.06,Bullish,Bullish,17.16,55.08,48.63,82.17,-10.19,1.6083,0.297,41.06,2.9,4446.8,2021.5,-4.46,110.16,-32.12,82.17,194.6,Strong Bull,Recovering,0,6.0,-1.2,1.18,0.76,Falling,Golden Cross,761,17.93,61.16,56.87,199.3,107.4,1.86
SOLARINDS.NS,Solar Industries India Limited,Basic Materials,Specialty Chemicals,170094.15,Large,18653.0,0.94,15776.84,14148.0,77.71,Bullish,Bullish,21.88,40.29,33.7,31.51,6.51,0.9501,0.16,31.69,2.68,18799.0,11646.0,-0.78,60.17,-33.07,31.51,69.44,Strong Bull,At High,0,6.0,8.45,1.06,0.88,Stable,Golden Cross,61,22.65,46.37,41.94,110.6,63.9,1.73
CUMMINSIND.NS,Cummins India Limited,Industrials,Specialty Industrial Machinery,168232.68,Large,6027.5,11.24,5124.99,4464.62,77.64,Bullish,Bullish,14.63,27.33,39.71,105.27,-51.37,0.9324,0.531,27.45,2.77,6099.0,3000.1,-1.17,100.91,-14.61,105.27,57.79,Strong Bull,At High,0,9.0,5.52,1.45,1.15,Stable,Golden Cross,245,15.4,33.4,47.95,144.8,40.0,3.62
POWERINDIA.NS,Hitachi Energy India Limited,Industrials,Electrical Equipment & Parts,166834.35,Large,37550.0,4.32,30770.29,23708.14,73.84,Bullish,Bullish,14.46,57.3,74.14,116.86,-2.9,0.7114,0.513,43.92,3.58,37695.0,16111.0,-0.38,133.07,-28.75,116.86,116.03,Strong Bull,At High,0,7.0,-4.64,1.69,1.1,Stable,Golden Cross,843,15.23,63.38,82.38,99.0,-24.6,-4.02
TVSMOTOR.NS,TVS Motor Company Limited,Consumer Cyclical,Auto Manufacturers,163187.93,Large,3384.6,-2.03,3537.66,3443.16,42.29,Bearish,Bearish,-3.18,-11.0,-1.32,21.18,20.82,1.2343,0.077,25.76,3.08,3970.0,2655.1,-14.75,27.48,-16.67,21.18,41.25,Bear,Correcting,64,8.0,0.49,-0.05,0.79,Falling,Golden Cross,300,-2.41,-4.92,6.91,132.2,95.9,1.38
JIOFIN.NS,Jio Financial Services Limited,Financial Services,Asset Management,160852.53,Large,242.89,0.92,243.38,267.73,53.26,Bullish,Bearish,-3.16,-6.08,-19.98,-11.39,-49.75,1.4977,0.645,26.88,2.34,338.6,223.3,-28.27,8.77,-32.78,-11.39,,Strong Bear,Damaged,211,5.0,-1.13,-0.74,0.73,Falling,Death Cross,95,-2.39,0.0,-11.75,137.9,143.7,0.96
HYUNDAI.NS,HYUNDAI MOTOR INDIA LTD,Consumer Cyclical,Auto Manufacturers,155601.63,Large,1913.6,1.57,1888.68,2058.97,60.23,Bullish,Bullish,4.84,-16.56,-18.08,4.2,-7.3,0.8214,0.7619,29.94,2.74,2890.0,1658.0,-33.79,15.42,-39.79,4.2,,Strong Bear,Damaged,178,5.0,10.36,-0.6,0.74,Falling,Death Cross,54,5.61,-10.48,-9.84,76.6,66.2,1.16
IDEA.NS,Vodafone Idea Limited,Communication Services,Telecom Services,153847.11,Large,14.18,0.28,11.37,10.13,86.06,Bullish,Bullish,42.51,27.06,42.23,110.07,21.23,1.5571,0.28,49.53,3.28,14.29,6.12,-0.77,131.7,-29.27,110.07,27.14,Strong Bull,At High,0,8.0,33.49,0.85,1.02,Stable,Golden Cross,154,43.28,33.14,50.46,224.2,102.4,2.19
TORNTPHARM.NS,Torrent Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,153285.32,Large,4537.8,1.92,4296.48,3948.88,61.08,Bullish,Bullish,8.48,6.98,23.94,42.52,-28.18,0.3509,0.145,20.08,2.64,4712.9,3102.0,-3.72,46.29,-10.32,42.52,41.58,Strong Bull,Recovering,1,8.0,6.15,1.19,1.16,Rising,Golden Cross,1014,9.25,13.06,32.17,63.4,14.9,4.26
ABB.NS,ABB India Limited,Industrials,Specialty Industrial Machinery,152891.88,Large,7219.0,6.1,6612.03,5975.53,64.4,Bullish,Bullish,-0.54,21.07,42.35,22.59,1.38,1.0265,0.574,28.27,3.12,7822.5,4637.5,-7.71,55.67,-24.37,22.59,25.51,Strong Bull,Recovering,25,6.0,-7.56,1.5,1.21,Rising,Golden Cross,65,0.23,27.15,50.59,127.6,89.9,1.42
