Symbol,Name,Sector,Industry,Market Cap (Cr),Cap Category,Current Price,Day Change %,EMA 50,EMA 200,RSI 14,MACD Signal,Supertrend,ROC 1M %,ROC 3M %,ROC 6M %,ROC 12M %,Vol ROC 1M %,Beta 1Y (Daily),Beta 5Y (Monthly),SD 1Y %,ATR % (14D),52W High,52W Low,% from 52W High,% from 52W Low,1Y Max Drawdown %,1Y CAGR %,3Y CAGR %,Market Regime,Drawdown Status,Days Since 52W High,Trend Consistency (12M),Momentum Acceleration,Momentum Quality,Vol Ratio (20D/60D),Vol Trend,EMA Cross,Days Since EMA Cross,RS vs Nifty 1M %,RS vs Nifty 3M %,RS vs Nifty 6M %,Up Capture Ratio,Down Capture Ratio,Capture Ratio
HAL.NS,Hindustan Aeronautics Limited,Industrials,Aerospace & Defense,308332.02,Large,4610.4,1.12,4165.43,4284.51,73.65,Bullish,Bullish,25.04,1.04,-0.99,1.19,-34.23,0.86,0.545,27.63,2.41,5165.0,3479.1,-10.74,32.52,-31.2,1.19,49.97,Bear,Correcting,252,4.0,24.69,-0.04,0.82,Falling,Death Cross,92,19.08,6.21,6.46,103.4,90.9,1.14
JSWSTEEL.NS,JSW Steel Limited,Basic Materials,Steel,305664.94,Large,1252.4,-1.12,1216.46,1151.15,55.35,Bullish,Bullish,9.82,2.77,5.76,19.1,13.8,1.2653,0.6,25.1,2.5,1306.8,935.0,-4.16,33.95,-13.35,19.1,22.67,Strong Bull,Recovering,5,8.0,8.9,0.23,0.73,Falling,Golden Cross,968,3.85,7.93,13.2,130.8,103.1,1.27
POWERGRID.NS,Power Grid Corporation of India Limited,Utilities,Utilities - Regulated Electric,297107.8,Large,319.45,0.13,303.65,286.69,64.7,Bearish,Bullish,10.17,24.01,11.21,8.89,-42.47,0.6835,0.24,20.42,2.08,324.95,250.0,-1.69,27.78,-16.61,8.89,27.63,Strong Bull,At High,5,6.0,2.17,0.55,0.87,Stable,Golden Cross,50,4.21,29.18,18.66,89.8,77.9,1.15
COALINDIA.NS,Coal India Limited,Energy,Thermal Coal,291250.56,Large,472.6,-1.53,447.99,411.46,60.97,Bullish,Bullish,5.17,5.07,28.75,30.0,-15.78,0.3901,0.003,21.61,2.44,491.25,368.65,-3.8,28.2,-10.27,30.0,37.28,Strong Bull,Recovering,3,6.0,3.48,1.33,1.0,Stable,Golden Cross,160,-0.79,10.24,36.19,76.7,41.5,1.85
BAJAJFINSV.NS,Bajaj Finserv Ltd.,Financial Services,Financial Conglomerates,286686.84,Large,1794.6,1.37,1823.03,1922.18,50.97,Bullish,Bullish,8.96,-7.51,-16.15,-12.4,-23.64,1.2694,0.357,23.08,2.62,2195.0,1597.0,-18.24,12.37,-25.03,-12.4,11.26,Strong Bear,Correcting,138,7.0,11.46,-0.7,0.98,Stable,Death Cross,39,2.99,-2.34,-8.7,117.0,130.3,0.9
NESTLEIND.NS,Nestlé India Limited,Consumer Defensive,Packaged Foods,284966.31,Large,1477.8,1.42,1306.94,1250.24,80.94,Bullish,Bullish,25.15,14.96,16.9,24.03,95.18,0.755,0.489,20.61,2.25,1480.4,1084.7,-0.18,36.24,-11.96,24.03,16.11,Strong Bull,At High,0,7.0,20.16,0.82,1.21,Rising,Golden Cross,173,19.18,20.13,24.34,100.3,68.9,1.46
DMART.NS,Avenue Supermarts Limited,Consumer Defensive,Discount Stores,284241.14,Large,4358.7,-0.41,4237.76,4101.85,48.83,Bearish,Bullish,-0.08,18.86,3.06,1.13,-17.72,0.625,0.285,25.06,2.74,4949.5,3529.0,-11.94,23.51,-24.5,1.13,8.06,Bull,Correcting,173,5.0,-6.37,0.12,0.91,Stable,Golden Cross,12,-6.05,24.03,10.5,73.0,68.9,1.06
BAJAJ-AUTO.NS,Bajaj Auto Limited,Consumer Cyclical,Auto Manufacturers,280531.09,Large,10046.0,-0.85,9523.81,9177.37,62.58,Bullish,Bullish,12.93,6.49,10.91,27.23,13.54,1.0318,0.706,22.73,2.56,10477.5,7612.0,-4.12,31.98,-13.37,27.23,38.12,Strong Bull,Recovering,0,9.0,10.77,0.48,0.91,Stable,Golden Cross,175,6.97,11.66,18.36,112.2,76.8,1.46
TATASTEEL.NS,Tata Steel Limited,Basic Materials,Steel,263555.09,Large,211.32,-0.43,203.25,183.79,57.09,Bearish,Bullish,8.85,4.45,14.11,52.83,-31.23,1.2556,0.791,27.08,2.18,218.24,140.51,-3.17,50.39,-14.85,52.83,28.43,Strong Bull,Recovering,4,7.0,7.37,0.52,0.5,Falling,Golden Cross,250,2.88,9.62,21.56,151.3,90.7,1.67
HINDZINC.NS,Hindustan Zinc Limited,Basic Materials,Other Industrial Metals & Mining,258272.63,Large,611.25,0.94,571.78,533.14,63.21,Bullish,Bullish,20.68,-12.97,28.71,42.51,-7.36,1.2116,0.664,37.66,3.06,733.0,398.0,-16.61,53.58,-32.94,42.51,30.76,Bull,Correcting,70,7.0,25.0,0.76,0.83,Falling,Golden Cross,155,14.71,-7.8,36.15,129.0,74.6,1.73
HINDALCO.NS,Hindalco Industries Limited,Basic Materials,Aluminum,235847.05,Large,1054.7,1.15,977.51,863.51,63.51,Bearish,Bullish,15.11,2.99,23.18,70.66,-22.22,0.9429,0.818,26.17,2.45,1080.0,603.75,-2.34,74.69,-17.95,70.66,37.08,Strong Bull,Recovering,5,8.0,14.11,0.89,0.82,Falling,Golden Cross,253,9.14,8.16,30.62,132.1,58.1,2.27
ASIANPAINT.NS,Asian Paints Limited,Basic Materials,Specialty Chemicals,232950.57,Large,2430.0,-0.74,2400.01,2484.65,53.74,Bearish,Bullish,9.17,-3.26,-3.01,0.17,4.68,0.9283,0.284,23.22,2.56,2985.7,2115.0,-18.61,14.89,-28.54,0.17,-3.37,Strong Bear,Correcting,107,6.0,10.26,-0.13,0.94,Stable,Death Cross,50,3.21,1.91,4.44,83.5,79.4,1.05
ETERNAL.NS,Eternal Limited,Consumer Cyclical,Internet Retail,228440.64,Large,248.47,-1.36,251.3,269.47,49.86,Bearish,Bullish,5.05,-6.7,-25.54,8.59,-9.97,1.4074,0.276,35.0,3.75,368.45,212.6,-32.56,16.87,-39.13,8.59,65.51,Strong Bear,Damaged,144,6.0,7.28,-0.73,0.8,Falling,Death Cross,50,-0.92,-1.53,-18.1,132.3,112.0,1.18
SHRIRAMFIN.NS,Shriram Finance Limited,Financial Services,Credit Services,226893.08,Large,964.4,0.41,983.82,872.29,46.46,Bearish,Bullish,8.17,-5.71,31.39,58.55,-35.24,1.949,0.628,35.42,3.56,1108.0,566.5,-12.96,70.24,-21.05,58.55,57.9,Strong Bull,Correcting,48,9.0,10.07,0.89,0.95,Stable,Golden Cross,799,2.2,-0.54,38.84,208.4,140.4,1.48
ADANIGREEN.NS,Adani Green Energy Limited,Utilities,Utilities - Renewable,219305.04,Large,1331.4,3.15,1050.69,1017.58,83.07,Bullish,Bullish,56.28,61.79,32.58,41.49,100.63,1.7502,1.147,42.11,3.75,1339.0,765.0,-0.57,74.04,-32.93,41.49,13.98,Strong Bull,At High,0,6.0,35.68,0.77,0.96,Stable,Golden Cross,5,50.31,66.96,40.03,196.1,138.2,1.42
WIPRO.NS,Wipro Limited,Technology,Information Technology Services,209350.13,Large,199.78,-0.48,205.53,227.15,46.66,Bearish,Bullish,2.5,-16.69,-15.41,-13.43,48.36,0.7741,0.374,23.54,2.12,273.1,186.5,-26.85,7.12,-29.45,-13.43,4.88,Strong Bear,Damaged,95,6.0,8.06,-0.65,1.01,Stable,Death Cross,65,-3.47,-11.52,-7.97,85.8,100.2,0.86
IOC.NS,Indian Oil Corporation Limited,Energy,Oil & Gas Refining & Marketing,200719.28,Large,142.14,-0.08,149.33,150.29,42.59,Bullish,Bearish,4.73,-11.62,-4.0,11.04,-40.0,0.9863,0.86,24.37,2.5,188.96,130.22,-24.78,9.15,-27.59,11.04,30.06,Strong Bear,Damaged,47,6.0,8.6,-0.16,0.9,Stable,Death Cross,5,-1.24,-6.45,3.45,109.6,91.5,1.2
EICHERMOT.NS,Eicher Motors Limited,Consumer Cyclical,Auto Manufacturers,200290.52,Large,7301.5,-0.38,7176.28,6825.08,55.41,Bullish,Bullish,9.81,3.47,5.03,32.57,-1.65,1.1615,0.3,25.11,2.56,8230.0,5219.5,-11.28,39.89,-19.58,32.57,35.28,Strong Bull,Correcting,48,9.0,8.65,0.2,1.01,Stable,Golden Cross,784,3.84,8.64,12.47,117.8,77.2,1.53
GRASIM.NS,Grasim Industries Limited,Basic Materials,Building Materials,194737.31,Large,2871.5,0.54,2748.56,2747.1,65.87,Bullish,Bullish,11.99,1.41,-2.95,4.96,-36.05,1.1635,0.288,21.7,2.19,2979.0,2502.5,-3.61,14.75,-14.45,4.96,19.51,Bull,Correcting,134,6.0,11.52,-0.14,0.79,Falling,Golden Cross,0,6.02,6.57,4.5,127.1,117.4,1.08
SBILIFE.NS,SBI Life Insurance Company Limited,Financial Services,Insurance - Life,182683.13,Large,1821.2,0.06,1902.99,1894.92,41.86,Bearish,Bearish,1.71,-11.18,-5.84,5.05,56.96,0.846,0.359,19.47,2.67,2132.0,1693.1,-14.58,7.57,-16.03,5.05,18.28,Bear,Correcting,50,8.0,5.44,-0.3,1.16,Rising,Golden Cross,265,-4.25,-6.01,1.61,87.1,77.8,1.12
DIVISLAB.NS,Divi's Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,176563.15,Large,6651.0,0.48,6252.97,6221.2,71.51,Bullish,Bullish,12.6,7.48,3.3,10.87,1.51,0.5212,0.222,22.72,2.07,7071.5,5636.5,-5.95,18.0,-18.16,10.87,32.55,Strong Bull,Correcting,214,5.0,10.11,0.15,0.75,Falling,Golden Cross,3,6.64,12.65,10.75,78.3,61.0,1.28
VBL.NS,Varun Beverages Limited,Consumer Defensive,Beverages - Non-Alcoholic,173072.1,Large,511.7,0.98,460.03,469.29,67.92,Bullish,Bullish,27.03,9.8,3.51,-2.9,27.55,1.1608,0.265,29.81,3.03,543.7,381.0,-5.89,34.3,-28.92,-2.9,21.53,Strong Bull,Correcting,260,5.0,23.76,0.12,1.0,Stable,Death Cross,320,21.06,14.97,10.95,116.9,115.4,1.01
ADANIENSOL.NS,Adani Energy Solutions Limited,Utilities,Utilities - Independent Power Producers,169332.81,Large,1409.6,0.8,1152.07,1000.73,71.09,Bullish,Bullish,47.36,59.82,48.95,54.16,117.38,1.6129,0.871,38.02,4.48,1463.65,744.9,-3.69,89.23,-23.18,54.16,,Strong Bull,Recovering,5,8.0,27.42,1.29,1.11,Stable,Golden Cross,147,41.39,64.99,56.4,183.3,117.8,1.56
TVSMOTOR.NS,TVS Motor Company Limited,Consumer Cyclical,Auto Manufacturers,167963.96,Large,3534.4,1.11,3603.26,3437.37,46.79,Bearish,Bullish,4.22,-2.96,1.37,31.23,-27.59,1.2459,0.077,25.64,2.96,3970.0,2640.0,-10.97,33.88,-15.92,31.23,46.86,Strong Bull,Correcting,48,9.0,5.21,0.05,1.02,Stable,Golden Cross,285,-1.75,2.21,8.81,139.7,103.3,1.35
JIOFIN.NS,Jio Financial Services Limited,Financial Services,Asset Management,164055.05,Large,248.45,-1.7,247.77,273.09,53.26,Bullish,Bullish,7.12,-2.64,-18.69,-1.66,59.42,1.4569,0.645,27.56,3.1,338.6,223.3,-26.62,11.26,-32.78,-1.66,,Strong Bear,Damaged,195,6.0,8.0,-0.68,0.99,Stable,Death Cross,80,1.16,2.52,-11.24,139.8,139.0,1.01
INDIGO.NS,InterGlobe Aviation Limited,Industrials,Airlines,163876.46,Large,4238.4,-0.56,4508.49,4929.53,40.84,Bearish,Bullish,1.38,-10.75,-27.04,-20.51,-32.45,1.6696,0.606,32.08,3.61,6232.5,3895.2,-32.0,8.81,-35.94,-20.51,30.69,Strong Bear,Damaged,184,5.0,4.96,-0.84,0.99,Stable,Death Cross,88,-4.59,-5.58,-19.59,130.5,153.3,0.85
ICICIAMC.NS,ICICI PRUDENTIAL AMC LTD,Financial Services,Asset Management,162586.35,Large,3289.5,0.4,3118.77,2836.6,55.61,Bearish,Bullish,15.65,12.89,,,24.03,1.3004,,38.56,3.31,3597.5,2530.0,-8.56,30.02,-14.59,,,Bull,Recovering,10,,11.35,,1.05,Stable,Golden Cross,95,9.68,18.06,,156.3,62.8,2.49
ABB.NS,ABB India Limited,Industrials,Specialty Industrial Machinery,155286.45,Large,7328.0,1.26,6535.62,5842.25,66.85,Bearish,Bullish,21.36,45.89,42.17,33.98,22.46,0.9249,0.574,26.25,2.96,7822.5,4637.5,-6.32,58.02,-24.37,33.98,30.06,Strong Bull,Recovering,9,7.0,6.06,1.61,0.98,Stable,Golden Cross,50,15.39,51.06,49.61,126.0,82.6,1.53
POWERINDIA.NS,Hitachi Energy India Limited,Industrials,Electrical Equipment & Parts,152682.63,Large,34255.0,1.56,27258.0,21763.29,86.22,Bullish,Bullish,36.66,93.72,102.02,145.43,17.41,0.642,0.513,44.23,2.9,34365.0,14152.0,-0.32,142.05,-28.75,145.43,121.38,Strong Bull,At High,0,7.0,5.42,2.31,0.66,Falling,Golden Cross,827,30.7,98.89,109.47,108.9,-22.2,-4.91
BSE.NS,BSE Limited,Financial Services,Financial Data & Stock Exchanges,151331.83,Large,3726.2,0.4,3190.58,2730.11,75.72,Bullish,Bullish,30.68,30.21,52.26,68.85,-6.55,1.5156,0.297,42.29,2.53,3790.0,2021.5,-1.68,84.33,-32.12,68.85,191.21,Strong Bull,At High,0,6.0,20.61,1.24,0.72,Falling,Golden Cross,745,24.71,35.38,59.7,189.3,106.5,1.78
PFC.NS,Power Finance Corporation Limited,Financial Services,Credit Services,150781.64,Large,456.9,1.93,428.9,399.26,57.03,Bearish,Bullish,13.59,20.23,14.92,15.2,-2.44,1.292,0.694,28.28,2.93,486.5,329.9,-6.08,38.5,-20.76,15.2,56.69,Strong Bull,Recovering,5,6.0,6.85,0.53,0.78,Falling,Golden Cross,50,7.62,25.4,22.37,146.7,124.1,1.18
TMCV.NS,TATA MOTORS LIMITED,Consumer Cyclical,Auto Manufacturers,149705.18,Large,406.55,-1.54,429.58,397.23,40.55,Bearish,Bearish,4.75,-13.54,,,-40.57,1.7884,,41.39,3.64,509.0,306.3,-20.13,32.73,-23.19,,,Bear,Damaged,47,4.0,9.26,,0.97,Stable,Golden Cross,110,-1.21,-8.37,,190.2,107.9,1.76
HYUNDAI.NS,HYUNDAI MOTOR INDIA LTD,Consumer Cyclical,Auto Manufacturers,148085.62,Large,1822.5,-1.19,1924.65,2095.65,45.67,Bullish,Bullish,6.49,-15.23,-22.7,9.75,23.21,0.8316,0.7682,29.98,2.9,2890.0,1658.0,-36.94,9.92,-39.79,9.75,,Strong Bear,Damaged,162,5.0,11.57,-0.76,0.99,Stable,Death Cross,38,0.52,-10.06,-15.25,89.1,69.4,1.28
DLF.NS,DLF Limited,Real Estate,Real Estate - Development,147850.36,Large,597.3,-1.63,588.75,664.22,55.56,Bullish,Bullish,17.18,-4.52,-22.83,-9.37,-17.73,1.6242,0.34,28.87,2.95,886.8,489.4,-32.65,22.05,-42.32,-9.37,14.57,Strong Bear,Damaged,237,4.0,18.69,-0.79,0.97,Stable,Death Cross,155,11.21,0.65,-15.39,161.3,168.0,0.96
TRENT.NS,Trent Limited,Consumer Cyclical,Apparel Retail,147008.28,Large,4135.4,-0.56,3976.38,4383.41,55.45,Bearish,Bullish,17.27,7.02,-12.49,-20.55,64.53,1.3531,0.379,33.68,3.19,6261.0,3275.5,-33.95,26.25,-47.03,-20.55,45.07,Strong Bear,Damaged,219,6.0,14.93,-0.37,1.01,Stable,Death Cross,210,11.3,12.19,-5.04,111.9,134.0,0.84
