Symbol,Name,Sector,Industry,Market Cap (Cr),Cap Category,Current Price,Day Change %,EMA 50,EMA 200,RSI 14,MACD Signal,Supertrend,ROC 1M %,ROC 3M %,ROC 6M %,ROC 12M %,Vol ROC 1M %,Beta 1Y (Daily),Beta 5Y (Monthly),SD 1Y %,ATR % (14D),52W High,52W Low,% from 52W High,% from 52W Low,1Y Max Drawdown %,1Y CAGR %,3Y CAGR %,Market Regime,Drawdown Status,Days Since 52W High,Trend Consistency (12M),Momentum Acceleration,Momentum Quality,Vol Ratio (20D/60D),Vol Trend,EMA Cross,Days Since EMA Cross,RS vs Nifty 1M %,RS vs Nifty 3M %,RS vs Nifty 6M %,Up Capture Ratio,Down Capture Ratio,Capture Ratio
INFY.NS,Infosys Limited,Technology,Information Technology Services,462370.64,Large,1142.5,2.1,1248.66,1419.26,39.63,Bearish,Bearish,-13.36,-22.38,-26.37,-25.01,-5.75,0.7279,0.127,25.12,2.75,1728.0,1089.0,-33.88,4.91,-35.2,-25.01,0.56,Strong Bear,Damaged,87,5.0,-5.9,-1.05,1.2,Rising,Death Cross,64,-11.1,-13.57,-18.85,79.8,112.5,0.71
SUNPHARMA.NS,Sun Pharmaceutical Industries Limited,Healthcare,Drug Manufacturers - Specialty & Generic,457265.28,Large,1905.8,1.47,1771.94,1721.95,67.98,Bullish,Bullish,13.75,11.38,10.74,13.21,55.26,0.5676,0.097,19.69,2.22,1911.0,1548.0,-0.27,23.11,-13.23,13.21,26.32,Strong Bull,At High,0,7.0,9.96,0.55,1.23,Rising,Golden Cross,132,16.0,20.19,18.27,79.7,55.9,1.43
ADANIPOWER.NS,Adani Power Limited,Utilities,Utilities - Independent Power Producers,422913.38,Large,219.3,-0.92,192.63,156.4,59.76,Bearish,Bullish,10.48,45.32,44.3,103.53,-0.73,1.0212,0.497,42.07,3.99,234.4,105.42,-6.44,108.03,-22.15,103.53,74.7,Strong Bull,Recovering,7,8.0,-4.63,1.05,1.1,Stable,Golden Cross,232,12.74,54.13,51.82,155.4,46.8,3.32
ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited,Industrials,Marine Shipping,411878.74,Large,1787.7,-0.41,1592.09,1474.15,68.23,Bullish,Bullish,13.62,15.08,18.63,31.2,-3.02,1.4808,0.504,27.17,2.9,1823.9,1290.5,-1.98,38.53,-16.98,31.2,39.33,Strong Bull,At High,2,7.0,8.59,0.69,0.85,Stable,Golden Cross,262,15.88,23.89,26.16,160.5,111.5,1.44
MARUTI.NS,Maruti Suzuki India Limited,Consumer Cyclical,Auto Manufacturers,409226.37,Large,13016.0,-1.55,13531.13,14157.33,43.25,Bearish,Bullish,-3.25,-15.55,-17.07,5.41,-34.46,1.0874,0.309,23.16,2.59,17370.0,12016.0,-25.07,8.32,-28.83,5.41,16.54,Strong Bear,Damaged,94,8.0,1.93,-0.74,0.75,Falling,Death Cross,42,-0.99,-6.74,-9.55,95.2,81.1,1.17
KOTAKBANK.NS,Kotak Mahindra Bank Limited,Financial Services,Banks - Regional,389702.51,Large,391.8,1.23,383.55,400.7,61.46,Bullish,Bullish,2.14,-8.79,-6.02,-7.3,-11.67,1.0306,0.308,20.87,2.5,453.2,345.5,-13.55,13.4,-20.65,-7.3,1.32,Bear,Correcting,223,8.0,5.07,-0.29,0.73,Falling,Death Cross,47,4.4,0.02,1.5,100.4,103.4,0.97
ITC.NS,ITC Limited,Consumer Defensive,Tobacco,388601.45,Large,310.15,0.23,309.46,347.38,54.71,Bearish,Bullish,1.09,-2.55,-22.2,-24.64,-32.32,0.5889,-0.024,18.92,1.65,444.2,287.0,-30.18,8.07,-32.46,-24.64,-4.39,Strong Bear,Damaged,255,2.0,1.94,-1.17,0.98,Stable,Death Cross,329,3.35,6.27,-14.67,39.4,73.1,0.54
AXISBANK.NS,Axis Bank Limited,Financial Services,Banks - Regional,384906.09,Large,1237.9,-0.55,1287.13,1248.81,37.94,Bearish,Bearish,-8.92,-8.12,1.33,3.8,-17.85,1.2132,0.45,23.2,2.42,1418.3,1042.5,-12.72,18.74,-17.23,3.8,12.22,Bear,Correcting,58,7.0,-6.21,0.06,0.7,Falling,Golden Cross,159,-6.66,0.69,8.86,120.0,106.1,1.13
NTPC.NS,NTPC Limited,Utilities,Utilities - Regulated Electric,376521.54,Large,388.3,-1.76,386.36,358.11,45.3,Bearish,Bullish,-1.35,5.39,19.59,16.71,-37.49,0.6075,0.315,17.84,2.27,414.4,315.55,-6.3,23.05,-7.91,16.71,35.01,Strong Bull,Recovering,15,6.0,-3.15,1.1,0.87,Stable,Golden Cross,87,0.91,14.2,27.11,80.6,56.9,1.42
ONGC.NS,Oil and Natural Gas Corporation Limited,Energy,Oil & Gas Integrated,373885.92,Large,297.2,-0.72,282.91,257.74,58.4,Bullish,Bullish,4.63,10.78,22.77,29.91,-26.45,0.1822,0.191,21.96,2.42,307.5,228.61,-3.35,30.0,-9.44,29.91,29.11,Strong Bull,Recovering,13,7.0,1.04,1.04,1.22,Rising,Golden Cross,144,6.89,19.59,30.29,56.7,18.6,3.05
M&M.NS,Mahindra & Mahindra Limited,Consumer Cyclical,Auto Manufacturers,370279.06,Large,3083.7,-1.26,3208.1,3307.13,44.13,Bearish,Bullish,-3.64,-16.09,-17.86,1.79,-12.75,1.4797,0.383,27.05,2.86,3839.9,2896.0,-19.69,6.48,-22.91,1.79,37.78,Strong Bear,Correcting,97,6.0,1.72,-0.66,0.83,Falling,Death Cross,40,-1.38,-7.28,-10.34,143.3,130.4,1.1
TITAN.NS,Titan Company Limited,Consumer Cyclical,Luxury Goods,369871.26,Large,4169.7,0.01,4262.87,3985.26,43.35,Bearish,Bearish,-7.87,-1.87,8.27,17.37,6.05,1.0208,0.291,22.72,3.06,4605.0,3303.1,-9.45,26.24,-11.27,17.37,16.93,Strong Bull,Recovering,22,7.0,-7.25,0.36,1.03,Stable,Golden Cross,259,-5.61,6.94,15.8,87.2,58.6,1.49
ADANIENT.NS,Adani Enterprises Limited,Energy,Thermal Coal,368756.6,Large,2689.8,-0.96,2293.23,2286.26,72.69,Bullish,Bullish,21.26,20.38,11.67,10.24,13.7,1.688,0.765,33.5,3.37,2803.1,1753.0,-4.04,53.44,-34.28,10.24,13.45,Strong Bull,Recovering,2,5.0,14.47,0.35,1.01,Stable,Golden Cross,0,23.51,29.19,19.2,172.3,142.3,1.21
ULTRACEMCO.NS,UltraTech Cement Limited,Basic Materials,Building Materials,340089.5,Large,11561.0,0.64,11749.22,11857.18,45.95,Bearish,Bullish,-2.73,-10.86,-3.02,-0.23,-13.31,1.2623,0.489,22.24,2.41,13110.0,10325.0,-11.82,11.97,-20.61,-0.23,16.48,Strong Bear,Correcting,63,6.0,0.89,-0.14,0.6,Falling,Death Cross,39,-0.47,-2.05,4.5,114.9,106.4,1.08
JSWSTEEL.NS,JSW Steel Limited,Basic Materials,Steel,315525.09,Large,1292.8,1.09,1236.23,1163.02,59.8,Bearish,Bullish,4.23,3.49,9.39,30.95,-7.44,1.2666,0.6,23.87,2.31,1314.0,962.15,-1.61,34.37,-13.35,30.95,21.86,Strong Bull,At High,2,9.0,3.07,0.39,0.58,Falling,Golden Cross,977,6.49,12.3,16.92,148.3,103.9,1.43
BEL.NS,Bharat Electronics Limited,Industrials,Aerospace & Defense,311835.18,Large,426.6,0.7,433.86,409.92,44.53,Bearish,Bearish,-7.81,-2.09,0.86,27.9,-30.53,0.8662,0.304,26.03,2.47,473.45,358.5,-9.9,19.0,-15.63,27.9,63.01,Strong Bull,Recovering,52,5.0,-7.11,0.03,0.76,Falling,Golden Cross,1518,-5.55,6.72,8.39,105.7,58.9,1.79
HCLTECH.NS,HCL Technologies Limited,Technology,Information Technology Services,310230.1,Large,1146.6,1.24,1290.77,1435.52,31.07,Bearish,Bearish,-18.98,-24.69,-26.16,-26.17,41.9,0.832,0.066,24.78,2.85,1780.1,1103.4,-35.59,3.92,-33.77,-26.17,7.55,Strong Bear,Damaged,78,4.0,-10.75,-1.06,1.28,Rising,Death Cross,57,-16.72,-15.88,-18.63,89.2,122.7,0.73
HAL.NS,Hindustan Aeronautics Limited,Industrials,Aerospace & Defense,289345.5,Large,4326.5,-1.36,4295.04,4312.01,46.14,Bearish,Bearish,-1.4,5.55,-8.13,-5.05,-15.11,1.0282,0.545,27.91,3.28,5157.9,3479.1,-16.12,24.36,-31.2,-5.05,46.83,Bear,Correcting,262,3.0,-3.25,-0.29,1.01,Stable,Death Cross,102,0.86,14.36,-0.61,100.0,91.2,1.1
BAJAJ-AUTO.NS,Bajaj Auto Limited,Consumer Cyclical,Auto Manufacturers,284815.29,Large,10198.5,-1.72,9809.64,9292.89,54.81,Bearish,Bullish,4.35,3.33,15.0,29.69,3.14,1.0372,0.706,22.6,2.51,10785.0,7858.5,-5.44,29.78,-13.37,29.69,35.75,Strong Bull,Recovering,7,9.0,3.24,0.66,0.92,Stable,Golden Cross,185,6.61,12.14,22.53,114.7,71.4,1.61
COALINDIA.NS,Coal India Limited,Energy,Thermal Coal,284779.69,Large,462.1,-0.02,452.27,415.84,52.03,Bearish,Bullish,5.32,10.62,21.14,25.16,-22.68,0.3005,0.003,21.53,2.66,491.25,368.65,-5.93,25.35,-10.27,25.16,34.94,Strong Bull,Recovering,12,6.0,1.78,0.98,0.85,Stable,Golden Cross,169,7.58,19.43,28.67,71.5,36.0,1.99
DMART.NS,Avenue Supermarts Limited,Consumer Defensive,Discount Stores,280719.68,Large,4304.7,-1.24,4275.09,4124.39,44.8,Bearish,Bullish,-7.0,7.52,6.08,5.92,-61.92,0.6695,0.285,24.72,2.32,4949.5,3529.0,-13.03,21.98,-24.5,5.92,7.49,Bull,Correcting,182,5.0,-9.51,0.25,0.7,Falling,Golden Cross,22,-4.74,16.33,13.6,81.9,64.9,1.26
BAJAJFINSV.NS,Bajaj Finserv Ltd.,Financial Services,Financial Conglomerates,280234.48,Large,1753.1,1.45,1805.17,1907.79,45.71,Bearish,Bullish,-4.67,-13.51,-13.87,-13.09,-35.15,1.276,0.357,22.04,2.39,2195.0,1597.0,-20.13,9.77,-25.03,-13.09,9.27,Strong Bear,Damaged,147,7.0,-0.17,-0.63,0.73,Falling,Death Cross,48,-2.41,-4.7,-6.35,113.3,123.7,0.92
NESTLEIND.NS,Nestlé India Limited,Consumer Defensive,Packaged Foods,276076.77,Large,1431.7,0.08,1358.36,1270.59,58.34,Bearish,Bullish,11.36,9.68,12.61,21.97,96.41,0.748,0.489,20.4,2.05,1498.1,1084.7,-4.43,31.99,-11.96,21.97,12.56,Strong Bull,Recovering,8,6.0,8.13,0.62,1.2,Rising,Golden Cross,182,13.62,18.49,20.14,105.1,71.9,1.46
POWERGRID.NS,Power Grid Corporation of India Limited,Utilities,Utilities - Regulated Electric,275809.41,Large,296.55,-3.04,304.6,288.46,34.16,Bearish,Bearish,-6.77,0.71,12.27,2.61,-45.62,0.6039,0.24,19.89,2.41,324.95,250.0,-8.74,18.62,-14.67,2.61,24.22,Strong Bull,Recovering,15,5.0,-7.01,0.62,0.83,Falling,Golden Cross,60,-4.51,9.52,19.8,80.7,74.8,1.08
HINDZINC.NS,Hindustan Zinc Limited,Basic Materials,Other Industrial Metals & Mining,268941.55,Large,636.5,-0.2,593.49,542.62,59.47,Bullish,Bullish,9.43,3.12,34.49,54.12,16.1,1.1274,0.664,37.33,3.19,733.0,413.5,-13.17,53.93,-32.94,54.12,31.86,Bull,Correcting,79,7.0,8.39,0.92,0.98,Stable,Golden Cross,164,11.69,11.93,42.02,136.6,66.5,2.05
TATASTEEL.NS,Tata Steel Limited,Basic Materials,Steel,261547.12,Large,209.71,-3.29,206.91,186.51,47.81,Bearish,Bullish,-1.14,1.02,17.41,43.61,-20.37,1.2046,0.791,26.85,2.6,224.4,149.8,-6.55,39.99,-14.85,43.61,28.3,Strong Bull,Recovering,2,7.0,-1.48,0.65,0.72,Falling,Golden Cross,260,1.12,9.83,24.94,148.0,90.7,1.63
ASIANPAINT.NS,Asian Paints Limited,Basic Materials,Specialty Chemicals,250589.61,Large,2614.0,0.32,2455.24,2492.18,63.88,Bullish,Bullish,6.09,9.26,-5.48,13.66,-29.9,0.9685,0.284,23.71,2.48,2985.7,2115.0,-12.45,23.59,-28.54,13.66,-2.39,Bear,Correcting,117,7.0,3.0,-0.23,0.89,Stable,Death Cross,59,8.35,18.07,2.05,98.1,74.4,1.32
HINDALCO.NS,Hindalco Industries Limited,Basic Materials,Aluminum,235489.28,Large,1053.1,-1.35,1001.68,880.14,54.67,Bearish,Bullish,1.36,9.02,32.57,67.12,-42.71,0.9042,0.818,26.32,2.69,1105.0,618.0,-4.7,70.4,-17.95,67.12,35.69,Strong Bull,Recovering,2,8.0,-1.65,1.24,0.83,Falling,Golden Cross,262,3.62,17.83,40.09,133.2,59.1,2.25
ADANIGREEN.NS,Adani Green Energy Limited,Utilities,Utilities - Renewable,225498.42,Large,1369.0,-0.73,1151.48,1049.56,66.47,Bearish,Bullish,21.44,37.62,27.85,42.89,1.23,1.7559,1.147,41.4,4.19,1471.0,765.0,-6.93,78.95,-32.93,42.89,13.71,Strong Bull,Recovering,2,6.0,8.9,0.67,0.88,Stable,Golden Cross,14,23.7,46.43,35.37,197.7,127.8,1.55
ETERNAL.NS,Eternal Limited,Consumer Cyclical,Internet Retail,221940.55,Large,241.4,0.09,249.78,267.52,44.85,Bearish,Bullish,-4.47,-20.54,-19.92,6.28,-23.13,1.4422,0.276,35.22,3.46,368.45,212.6,-34.48,13.55,-39.13,6.28,65.76,Strong Bear,Damaged,153,5.0,2.38,-0.57,0.8,Falling,Death Cross,59,-2.21,-11.73,-12.4,126.9,111.1,1.14
SHRIRAMFIN.NS,Shriram Finance Limited,Financial Services,Credit Services,219683.79,Large,933.7,-0.45,976.38,879.98,42.33,Bearish,Bearish,-9.96,-11.65,13.52,48.93,-37.23,1.9585,0.628,34.82,3.54,1108.0,566.5,-15.73,64.82,-21.05,48.93,51.04,Strong Bull,Correcting,57,8.0,-6.08,0.39,0.7,Falling,Golden Cross,808,-7.7,-2.84,21.04,204.4,136.8,1.49
WIPRO.NS,Wipro Limited,Technology,Information Technology Services,201492.33,Large,192.17,1.14,201.71,224.22,40.59,Bearish,Bearish,-5.95,-16.38,-19.61,-20.1,-23.04,0.6868,0.374,22.85,2.05,273.1,186.5,-29.63,3.04,-29.45,-20.1,3.03,Strong Bear,Damaged,105,6.0,-0.49,-0.86,0.86,Stable,Death Cross,74,-3.69,-7.57,-12.09,76.5,100.3,0.76
GRASIM.NS,Grasim Industries Limited,Basic Materials,Building Materials,199640.51,Large,2943.8,0.34,2807.46,2764.02,63.61,Bullish,Bullish,8.21,0.38,6.37,9.07,-22.01,1.141,0.288,21.4,2.15,3007.3,2502.5,-2.11,17.63,-14.45,9.07,21.08,Strong Bull,Recovering,5,6.0,8.08,0.3,0.62,Falling,Golden Cross,9,10.47,9.19,13.9,129.9,110.2,1.18
EICHERMOT.NS,Eicher Motors Limited,Consumer Cyclical,Auto Manufacturers,189633.41,Large,6913.0,-1.45,7158.94,6851.31,40.73,Bearish,Bullish,-3.85,-11.04,0.49,29.22,-39.96,1.149,0.3,24.76,2.76,8230.0,5219.5,-16.0,32.45,-19.58,29.22,30.54,Strong Bull,Correcting,57,8.0,-0.17,0.02,0.54,Falling,Golden Cross,793,-1.59,-2.23,8.02,116.7,75.8,1.54
SBILIFE.NS,SBI Life Insurance Company Limited,Financial Services,Insurance - Life,186615.25,Large,1860.4,-0.22,1887.96,1891.32,49.3,Bullish,Bearish,-5.61,-8.06,-6.7,7.07,51.16,0.8486,0.359,19.2,2.24,2132.0,1720.0,-12.74,8.16,-16.03,7.07,19.14,Bear,Correcting,60,8.0,-2.92,-0.35,0.96,Stable,Death Cross,3,-3.35,0.75,0.83,88.9,73.7,1.21
IOC.NS,Indian Oil Corporation Limited,Energy,Oil & Gas Refining & Marketing,186132.04,Large,131.81,-1.99,146.37,149.38,33.23,Bearish,Bearish,-9.64,-26.38,-20.16,-0.81,-47.92,1.0552,0.86,24.68,2.99,188.96,130.22,-30.24,1.22,-28.8,-0.81,26.48,Strong Bear,Damaged,57,6.0,-0.85,-0.82,0.86,Stable,Death Cross,14,-7.39,-17.57,-12.64,105.9,97.7,1.08
DIVISLAB.NS,Divi's Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,181447.77,Large,6835.0,1.1,6406.1,6267.17,66.76,Bullish,Bullish,8.6,10.68,4.52,15.55,-4.35,0.6088,0.222,22.74,2.19,7071.5,5636.5,-3.34,21.26,-18.16,15.55,29.69,Strong Bull,Correcting,223,5.0,5.04,0.2,0.94,Stable,Golden Cross,12,10.86,19.49,12.04,87.9,61.2,1.44
VBL.NS,Varun Beverages Limited,Consumer Defensive,Beverages - Non-Alcoholic,173004.45,Large,511.5,1.53,473.01,472.19,62.72,Bearish,Bullish,8.04,12.2,11.61,0.86,11.19,1.1771,0.265,29.0,2.87,534.7,381.0,-4.34,34.25,-26.8,0.86,21.51,Strong Bull,Recovering,13,5.0,3.97,0.4,0.92,Stable,Golden Cross,0,10.3,21.01,19.14,118.3,106.6,1.11
BSE.NS,BSE Limited,Financial Services,Financial Data & Stock Exchanges,167353.62,Large,4120.7,3.0,3421.84,2835.15,77.0,Bullish,Bullish,16.68,29.7,48.47,69.52,-30.77,1.564,0.297,41.21,2.78,4134.0,2021.5,-0.32,103.84,-32.12,69.52,194.62,Strong Bull,At High,0,6.0,6.78,1.18,0.67,Falling,Golden Cross,755,18.94,38.51,56.0,188.9,93.6,2.02
INDIGO.NS,InterGlobe Aviation Limited,Industrials,Airlines,165318.66,Large,4275.7,-0.91,4458.79,4879.72,44.67,Bearish,Bullish,-7.23,-13.8,-26.06,-21.79,-45.22,1.6625,0.606,31.76,3.39,6232.5,3895.2,-31.4,9.77,-35.94,-21.79,29.07,Strong Bear,Damaged,193,5.0,-2.63,-0.82,0.76,Falling,Death Cross,97,-4.97,-4.99,-18.53,129.7,147.3,0.88
SOLARINDS.NS,Solar Industries India Limited,Basic Materials,Specialty Chemicals,163054.03,Large,18019.0,4.07,14945.48,13844.04,77.57,Bullish,Bullish,19.42,34.02,30.69,35.67,-1.83,0.9457,0.16,32.25,3.08,18089.0,11646.0,-0.39,54.72,-33.07,35.67,67.36,Strong Bull,At High,0,6.0,8.08,0.95,1.04,Stable,Golden Cross,55,21.68,42.83,38.21,118.8,66.6,1.78
ADANIENSOL.NS,Adani Energy Solutions Limited,Utilities,Utilities - Independent Power Producers,159566.38,Large,1328.3,1.89,1207.43,1029.7,56.26,Bearish,Bullish,8.65,30.64,38.49,60.6,60.45,1.5861,0.871,37.72,5.04,1463.65,744.9,-9.25,78.32,-23.18,60.6,,Strong Bull,Recovering,15,7.0,-1.56,1.02,1.0,Stable,Golden Cross,157,10.91,39.45,46.01,183.9,114.4,1.61
TVSMOTOR.NS,TVS Motor Company Limited,Consumer Cyclical,Auto Manufacturers,156396.96,Large,3291.0,-5.07,3583.31,3446.72,33.64,Bearish,Bearish,-11.91,-14.56,-4.4,21.76,-3.22,1.2308,0.077,25.84,3.49,3970.0,2655.1,-17.1,23.95,-16.48,21.76,44.15,Bear,Correcting,57,8.0,-7.06,-0.17,0.84,Falling,Golden Cross,294,-9.65,-5.74,3.12,128.8,94.4,1.36
ICICIAMC.NS,ICICI PRUDENTIAL AMC LTD,Financial Services,Asset Management,154870.97,Large,3133.4,-2.07,3151.09,2870.33,43.27,Bearish,Bullish,-6.15,2.9,,,-57.41,1.2305,,37.57,3.27,3597.5,2530.0,-12.9,23.85,-14.59,,,Bull,Correcting,19,,-7.12,,0.79,Falling,Golden Cross,105,-3.89,11.71,,145.1,67.4,2.15
JIOFIN.NS,Jio Financial Services Limited,Financial Services,Asset Management,153608.89,Large,232.63,-0.18,245.02,270.17,41.65,Bearish,Bearish,-3.58,-13.9,-22.96,-6.18,46.61,1.469,0.645,27.7,2.94,338.6,223.3,-31.3,4.18,-32.78,-6.18,,Strong Bear,Damaged,205,5.0,1.05,-0.83,0.96,Stable,Death Cross,89,-1.32,-5.09,-15.43,137.0,140.1,0.98
TORNTPHARM.NS,Torrent Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,148702.78,Large,4393.7,-0.27,4234.28,3909.85,57.82,Bullish,Bullish,5.13,9.05,15.67,36.97,-31.24,0.3569,0.145,19.98,2.4,4555.1,3102.0,-3.54,41.64,-10.32,36.97,40.27,Strong Bull,Recovering,5,8.0,2.11,0.78,1.19,Rising,Golden Cross,1007,7.38,17.86,23.19,63.8,17.6,3.62
PIDILITIND.NS,Pidilite Industries Limited,Basic Materials,Specialty Chemicals,147597.78,Large,1450.2,-1.19,1407.05,1442.87,57.07,Bullish,Bullish,4.08,-2.02,-2.15,-5.81,10.74,0.9598,0.367,20.46,2.55,1574.95,1259.0,-7.92,15.19,-18.54,-5.81,6.92,Bull,Correcting,184,6.0,4.75,-0.11,0.8,Falling,Death Cross,125,6.34,6.79,5.38,76.3,75.9,1.01
CUMMINSIND.NS,Cummins India Limited,Industrials,Specialty Industrial Machinery,146874.42,Large,5298.5,-1.73,5012.07,4392.16,56.7,Bearish,Bullish,3.07,21.44,21.09,86.59,-55.43,0.9535,0.531,25.38,2.53,5470.5,2915.6,-3.14,81.73,-14.61,86.59,52.5,Strong Bull,Recovering,7,9.0,-4.08,0.83,0.67,Falling,Golden Cross,239,5.33,30.25,28.62,144.6,52.0,2.78
POWERINDIA.NS,Hitachi Energy India Limited,Industrials,Electrical Equipment & Parts,146197.35,Large,32800.0,0.81,29145.98,22835.55,60.1,Bearish,Bullish,13.4,44.3,48.97,105.38,-12.71,0.6374,0.513,44.38,3.39,35095.0,15750.0,-6.54,108.25,-28.75,105.38,116.31,Strong Bull,Recovering,7,6.0,-1.37,1.1,0.94,Stable,Golden Cross,837,15.66,53.11,56.49,95.4,-15.1,-6.32
HYUNDAI.NS,HYUNDAI MOTOR INDIA LTD,Consumer Cyclical,Auto Manufacturers,144786.71,Large,1781.9,-2.37,1900.48,2074.16,40.22,Bullish,Bullish,-6.35,-18.58,-25.6,1.73,-18.0,0.8355,0.7733,30.06,3.1,2890.0,1658.0,-38.34,7.47,-39.79,1.73,,Strong Bear,Damaged,172,4.0,-0.16,-0.85,0.73,Falling,Death Cross,47,-4.09,-9.77,-18.07,79.7,66.4,1.2
