Symbol,Name,Sector,Industry,Market Cap (Cr),Cap Category,Current Price,Day Change %,EMA 50,EMA 200,RSI 14,MACD Signal,Supertrend,ROC 1M %,ROC 3M %,ROC 6M %,ROC 12M %,Vol ROC 1M %,Beta 1Y (Daily),Beta 5Y (Monthly),SD 1Y %,ATR % (14D),52W High,52W Low,% from 52W High,% from 52W Low,1Y Max Drawdown %,1Y CAGR %,3Y CAGR %,Market Regime,Drawdown Status,Days Since 52W High,Trend Consistency (12M),Momentum Acceleration,Momentum Quality,Vol Ratio (20D/60D),Vol Trend,EMA Cross,Days Since EMA Cross,RS vs Nifty 1M %,RS vs Nifty 3M %,RS vs Nifty 6M %,Up Capture Ratio,Down Capture Ratio,Capture Ratio
SUNPHARMA.NS,Sun Pharmaceutical Industries Limited,Healthcare,Drug Manufacturers - Specialty & Generic,447044.07,Large,1863.2,2.1,1761.91,1718.52,63.21,Bullish,Bullish,9.82,9.3,10.45,7.83,63.01,0.4379,0.097,19.94,2.32,1885.8,1548.0,-1.2,20.36,-13.23,7.83,24.65,Strong Bull,At High,2,7.0,6.72,0.52,1.26,Rising,Golden Cross,129,10.46,17.1,17.59,69.6,57.9,1.2
INFY.NS,Infosys Limited,Technology,Information Technology Services,443147.35,Large,1095.0,-2.5,1258.46,1425.08,27.11,Bearish,Bearish,-16.11,-26.86,-27.65,-25.22,0.06,0.8601,0.127,26.41,2.85,1728.0,1089.0,-36.63,0.55,-35.2,-25.22,-0.92,Strong Bear,Damaged,84,5.0,-7.16,-1.05,1.12,Stable,Death Cross,61,-15.47,-19.06,-20.52,83.3,114.3,0.73
ADANIPOWER.NS,Adani Power Limited,Utilities,Utilities - Independent Power Producers,432922.14,Large,224.49,4.97,190.33,155.11,65.22,Bearish,Bullish,22.38,48.31,49.6,119.23,9.04,1.0758,0.497,42.54,3.8,234.4,105.42,-4.23,112.95,-22.15,119.23,77.93,Strong Bull,Recovering,5,9.0,6.28,1.17,1.02,Stable,Golden Cross,229,23.03,56.11,56.74,157.7,46.5,3.39
MARUTI.NS,Maruti Suzuki India Limited,Consumer Cyclical,Auto Manufacturers,411081.35,Large,13075.0,-0.21,13565.67,14178.33,43.82,Bearish,Bullish,-1.61,-12.71,-16.09,7.89,-33.31,1.0603,0.309,23.3,2.61,17370.0,12016.0,-24.73,8.81,-28.83,7.89,16.31,Strong Bear,Damaged,91,8.0,2.63,-0.69,0.73,Falling,Death Cross,39,-0.97,-4.91,-8.96,96.4,83.0,1.16
ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited,Industrials,Marine Shipping,408584.11,Large,1773.4,2.05,1575.49,1467.74,67.85,Bullish,Bullish,17.3,13.56,22.74,36.42,16.48,1.4313,0.504,27.46,2.9,1792.0,1290.5,-1.04,37.42,-16.98,36.42,39.65,Strong Bull,At High,0,7.0,12.78,0.83,0.84,Falling,Golden Cross,260,17.95,21.36,29.87,158.7,114.3,1.39
AXISBANK.NS,Axis Bank Limited,Financial Services,Banks - Regional,390098.69,Large,1254.6,-0.09,1290.94,1248.96,41.35,Bearish,Bearish,-7.44,-6.47,3.09,9.08,-22.95,1.2025,0.45,23.62,2.49,1418.3,1042.5,-11.54,20.35,-17.23,9.08,13.33,Bull,Correcting,55,7.0,-5.28,0.13,0.71,Falling,Golden Cross,156,-6.8,1.33,10.22,120.7,106.1,1.14
ITC.NS,ITC Limited,Consumer Defensive,Tobacco,384905.27,Large,307.2,0.9,309.44,348.14,50.98,Bearish,Bullish,1.71,-4.83,-22.66,-24.59,-27.1,0.6105,-0.024,19.2,1.63,444.2,287.0,-30.84,7.04,-32.46,-24.59,-4.44,Strong Bear,Damaged,252,2.0,3.32,-1.18,0.98,Stable,Death Cross,326,2.35,2.97,-15.53,40.8,75.3,0.54
NTPC.NS,NTPC Limited,Utilities,Utilities - Regulated Electric,384278.88,Large,396.3,1.5,385.91,357.43,53.15,Bearish,Bullish,0.94,9.51,22.69,21.51,-39.23,0.6538,0.315,18.32,2.26,414.4,315.55,-4.37,25.59,-7.91,21.51,36.31,Strong Bull,Recovering,12,6.0,-2.23,1.24,0.85,Stable,Golden Cross,84,1.58,17.31,29.82,84.2,57.8,1.46
KOTAKBANK.NS,Kotak Mahindra Bank Limited,Financial Services,Banks - Regional,381148.57,Large,383.2,1.47,383.05,400.93,54.75,Bullish,Bearish,0.21,-10.63,-8.44,-8.79,-19.68,0.9901,0.308,20.95,2.43,453.2,345.5,-15.45,10.91,-20.65,-8.79,0.49,Strong Bear,Correcting,220,7.0,3.75,-0.4,0.74,Falling,Death Cross,44,0.85,-2.83,-1.31,96.5,104.0,0.93
M&M.NS,Mahindra & Mahindra Limited,Consumer Cyclical,Auto Manufacturers,381109.93,Large,3173.9,2.0,3216.86,3311.25,49.41,Bullish,Bullish,-2.54,-12.07,-13.37,7.29,-21.85,1.4421,0.383,27.32,2.85,3839.9,2896.0,-17.34,9.6,-22.91,7.29,38.99,Strong Bear,Correcting,94,7.0,1.48,-0.49,0.82,Falling,Death Cross,37,-1.89,-4.27,-6.24,143.2,129.0,1.11
ONGC.NS,Oil and Natural Gas Corporation Limited,Energy,Oil & Gas Integrated,378540.6,Large,300.9,1.26,281.63,256.92,62.77,Bullish,Bullish,4.62,15.52,25.51,35.0,-26.03,0.2542,0.191,22.29,2.46,307.5,228.61,-2.15,31.62,-9.44,35.0,29.92,Strong Bull,Recovering,10,8.0,-0.55,1.14,1.17,Rising,Golden Cross,141,5.27,23.32,32.64,59.9,16.8,3.57
ADANIENT.NS,Adani Enterprises Limited,Energy,Thermal Coal,371923.46,Large,2712.9,8.6,2259.13,2277.85,75.47,Bullish,Bullish,26.51,20.57,18.04,20.58,9.98,1.6919,0.765,34.36,3.26,2720.0,1753.0,-0.26,54.76,-34.28,20.58,14.64,Strong Bull,At High,0,5.0,19.65,0.53,0.97,Stable,Death Cross,394,27.15,28.37,25.17,175.1,142.7,1.23
TITAN.NS,Titan Company Limited,Consumer Cyclical,Luxury Goods,366810.97,Large,4135.2,1.09,4270.65,3981.54,41.27,Bearish,Bearish,-8.56,-2.88,8.74,18.16,17.94,0.9588,0.291,22.75,3.24,4605.0,3303.1,-10.2,25.19,-11.27,18.16,17.58,Bull,Correcting,19,7.0,-7.6,0.38,1.03,Stable,Golden Cross,256,-7.92,4.92,15.87,84.9,53.6,1.58
ULTRACEMCO.NS,UltraTech Cement Limited,Basic Materials,Building Materials,343943.13,Large,11692.0,1.03,11767.92,11863.91,48.54,Bearish,Bullish,-0.79,-10.39,-0.31,3.54,-21.4,1.2189,0.489,22.4,2.34,13110.0,10325.0,-10.82,13.24,-20.61,3.54,17.34,Strong Bear,Correcting,60,7.0,2.67,-0.01,0.58,Falling,Death Cross,36,-0.15,-2.59,6.83,112.7,105.9,1.06
JSWSTEEL.NS,JSW Steel Limited,Basic Materials,Steel,316525.75,Large,1296.9,1.73,1232.09,1160.54,62.35,Bearish,Bullish,6.43,4.17,9.97,35.88,-10.39,1.2657,0.6,24.36,2.16,1306.8,962.15,-0.76,34.79,-13.35,35.88,22.8,Strong Bull,At High,0,9.0,5.04,0.41,0.66,Falling,Golden Cross,975,7.07,11.97,17.11,146.1,100.4,1.46
BEL.NS,Bharat Electronics Limited,Industrials,Aerospace & Defense,313479.87,Large,428.85,0.14,434.58,409.61,45.35,Bearish,Bearish,-4.2,-1.51,3.32,36.67,-29.61,0.7995,0.304,26.36,2.46,473.45,340.8,-9.42,25.84,-15.63,36.67,62.42,Strong Bull,Recovering,49,5.0,-3.7,0.13,0.78,Falling,Golden Cross,1515,-3.56,6.29,10.45,102.5,53.2,1.93
HAL.NS,Hindustan Aeronautics Limited,Industrials,Aerospace & Defense,308171.51,Large,4608.0,-0.23,4289.98,4311.12,62.31,Bullish,Bullish,8.7,12.47,-3.0,3.57,-17.61,0.8706,0.545,27.75,2.77,5165.0,3479.1,-10.78,32.45,-31.2,3.57,50.7,Bear,Correcting,259,4.0,4.54,-0.11,0.89,Stable,Death Cross,99,9.34,20.27,4.14,95.1,81.8,1.16
HCLTECH.NS,HCL Technologies Limited,Technology,Information Technology Services,304115.35,Large,1124.0,-1.68,1303.35,1441.5,23.96,Bearish,Bearish,-21.07,-28.49,-25.1,-25.31,51.45,0.9177,0.066,25.75,2.95,1780.1,1103.4,-36.86,1.87,-33.77,-25.31,7.0,Strong Bear,Damaged,75,4.0,-11.57,-0.97,1.25,Rising,Death Cross,55,-20.43,-20.69,-17.97,91.5,123.2,0.74
BAJAJ-AUTO.NS,Bajaj Auto Limited,Consumer Cyclical,Auto Manufacturers,291866.91,Large,10451.0,1.84,9769.95,9272.79,62.38,Bullish,Bullish,5.94,8.98,19.14,39.48,4.75,1.0363,0.706,22.96,2.48,10785.0,7858.5,-3.1,32.99,-13.37,39.48,37.23,Strong Bull,Recovering,4,9.0,2.95,0.83,0.9,Stable,Golden Cross,182,6.58,16.78,26.28,117.3,70.4,1.67
DMART.NS,Avenue Supermarts Limited,Consumer Defensive,Discount Stores,283112.95,Large,4341.4,0.15,4270.42,4120.21,47.4,Bearish,Bullish,-2.95,10.68,8.02,9.29,-53.7,0.6278,0.285,24.74,2.39,4949.5,3529.0,-12.29,23.02,-24.5,9.29,7.9,Bull,Correcting,180,5.0,-6.51,0.32,0.88,Stable,Golden Cross,19,-2.31,18.48,15.16,81.2,64.7,1.26
HINDZINC.NS,Hindustan Zinc Limited,Basic Materials,Other Industrial Metals & Mining,282779.48,Large,669.25,0.32,589.86,540.71,74.36,Bullish,Bullish,17.39,8.33,40.63,70.2,13.08,1.165,0.664,37.57,2.86,733.0,413.5,-8.7,61.85,-32.94,70.2,33.01,Strong Bull,Correcting,76,7.0,14.61,1.08,0.85,Stable,Golden Cross,161,18.04,16.13,47.76,138.6,60.2,2.3
NESTLEIND.NS,Nestlé India Limited,Consumer Defensive,Packaged Foods,281456.75,Large,1459.6,-0.63,1352.3,1267.35,68.76,Bearish,Bullish,16.15,12.66,16.2,26.74,89.33,0.7337,0.489,20.45,1.97,1498.1,1084.7,-2.57,34.56,-11.96,26.74,13.6,Strong Bull,Recovering,5,7.0,11.93,0.79,1.16,Rising,Golden Cross,180,16.8,20.46,23.33,103.1,69.4,1.49
POWERGRID.NS,Power Grid Corporation of India Limited,Utilities,Utilities - Regulated Electric,280645.73,Large,301.75,0.08,304.89,288.2,36.51,Bearish,Bullish,-3.42,4.14,13.77,4.11,-43.75,0.6457,0.24,20.17,2.15,324.95,250.0,-7.14,20.7,-16.05,4.11,25.19,Strong Bull,Recovering,12,5.0,-4.8,0.68,0.65,Falling,Golden Cross,57,-2.78,11.94,20.91,84.9,79.3,1.07
COALINDIA.NS,Coal India Limited,Energy,Thermal Coal,279818.67,Large,454.05,-1.77,451.45,414.9,46.42,Bearish,Bullish,4.19,6.57,20.64,27.08,-26.54,0.3468,0.003,21.72,2.68,491.25,368.65,-7.57,23.17,-10.27,27.08,34.19,Strong Bull,Recovering,10,6.0,2.0,0.95,0.8,Falling,Golden Cross,166,4.83,14.37,27.77,72.5,38.9,1.86
BAJAJFINSV.NS,Bajaj Finserv Ltd.,Financial Services,Financial Conglomerates,277996.45,Large,1740.2,0.65,1810.53,1911.16,42.52,Bearish,Bullish,-4.69,-14.05,-17.85,-11.62,-42.13,1.2574,0.357,22.42,2.33,2195.0,1597.0,-20.72,8.97,-25.03,-11.62,9.77,Strong Bear,Damaged,145,6.0,-0.01,-0.8,0.7,Falling,Death Cross,45,-4.05,-6.25,-10.71,111.2,123.7,0.9
TATASTEEL.NS,Tata Steel Limited,Basic Materials,Steel,275789.98,Large,221.13,0.69,206.39,185.97,66.26,Bullish,Bullish,5.95,9.47,21.85,58.49,-30.09,1.233,0.791,27.27,2.13,222.9,149.8,-0.79,47.62,-14.85,58.49,30.95,Strong Bull,At High,0,8.0,2.79,0.8,0.59,Falling,Golden Cross,257,6.59,17.27,28.98,153.0,88.0,1.74
ASIANPAINT.NS,Asian Paints Limited,Basic Materials,Specialty Chemicals,251375.7,Large,2622.2,0.18,2442.36,2489.8,65.38,Bullish,Bullish,8.22,8.47,-0.91,15.26,-25.39,0.9409,0.284,23.87,2.53,2985.7,2115.0,-12.17,23.98,-28.54,15.26,-2.11,Bear,Correcting,114,7.0,5.4,-0.04,0.9,Stable,Death Cross,56,8.86,16.27,6.23,96.1,72.9,1.32
HINDALCO.NS,Hindalco Industries Limited,Basic Materials,Aluminum,246714.78,Large,1103.3,2.81,996.81,876.5,68.08,Bearish,Bullish,9.08,14.42,40.51,77.21,-39.82,0.9191,0.818,26.46,2.48,1105.0,618.0,-0.15,78.53,-17.95,77.21,38.62,Strong Bull,At High,0,8.0,4.27,1.53,0.74,Falling,Golden Cross,260,9.72,22.22,47.65,133.6,52.9,2.53
ADANIGREEN.NS,Adani Green Energy Limited,Utilities,Utilities - Renewable,233058.97,Large,1414.9,3.53,1132.95,1043.01,74.39,Bullish,Bullish,29.09,43.99,35.88,60.88,-7.14,1.7228,1.147,41.88,3.76,1424.1,765.0,-0.65,84.95,-32.93,60.88,15.59,Strong Bull,At High,0,6.0,14.43,0.86,0.81,Falling,Golden Cross,11,29.73,51.79,43.01,198.0,123.3,1.61
ETERNAL.NS,Eternal Limited,Consumer Cyclical,Internet Retail,226004.25,Large,245.82,3.36,250.49,268.05,48.05,Bearish,Bullish,4.06,-13.31,-19.57,3.77,-17.71,1.4452,0.276,35.32,3.48,368.45,212.6,-33.28,15.63,-39.13,3.77,64.82,Strong Bear,Damaged,150,5.0,8.5,-0.55,0.8,Falling,Death Cross,56,4.71,-5.51,-12.44,127.6,108.9,1.17
SHRIRAMFIN.NS,Shriram Finance Limited,Financial Services,Credit Services,220013.16,Large,935.1,1.58,979.76,878.85,42.45,Bearish,Bearish,-8.41,-12.01,13.88,57.12,-38.7,1.9484,0.628,35.62,3.65,1108.0,566.5,-15.6,65.07,-21.05,57.12,53.81,Strong Bull,Correcting,55,8.0,-4.41,0.39,0.71,Falling,Golden Cross,805,-7.77,-4.21,21.02,204.5,138.6,1.48
GRASIM.NS,Grasim Industries Limited,Basic Materials,Building Materials,199294.64,Large,2938.7,-0.23,2796.52,2760.48,63.41,Bullish,Bullish,7.2,0.42,6.36,11.94,-29.83,1.132,0.288,21.81,2.18,3007.3,2502.5,-2.28,17.43,-14.45,11.94,21.61,Strong Bull,Recovering,2,6.0,7.06,0.29,0.63,Falling,Golden Cross,6,7.84,8.22,13.5,128.4,111.7,1.15
IOC.NS,Indian Oil Corporation Limited,Energy,Oil & Gas Refining & Marketing,198064.49,Large,140.26,-1.01,147.47,149.71,43.31,Bearish,Bearish,-3.42,-19.38,-13.58,6.83,-52.93,0.9936,0.86,24.31,2.64,188.96,130.22,-25.77,7.71,-27.59,6.83,29.23,Strong Bear,Damaged,54,6.0,3.04,-0.56,0.79,Falling,Death Cross,11,-2.77,-11.58,-6.45,105.4,92.3,1.14
WIPRO.NS,Wipro Limited,Technology,Information Technology Services,197434.61,Large,188.3,0.27,202.59,224.89,31.8,Bearish,Bearish,-10.23,-18.16,-19.46,-18.61,11.05,0.7767,0.374,23.77,2.12,273.1,186.5,-31.05,0.97,-29.45,-18.61,3.04,Strong Bear,Damaged,102,6.0,-4.18,-0.82,0.88,Stable,Death Cross,71,-9.58,-10.36,-12.33,79.4,100.0,0.79
EICHERMOT.NS,Eicher Motors Limited,Consumer Cyclical,Auto Manufacturers,192952.61,Large,7034.0,0.9,7175.29,6849.04,45.06,Bearish,Bullish,-1.32,-2.24,2.44,33.83,-40.13,1.1342,0.3,25.04,2.75,8230.0,5219.5,-14.53,34.76,-19.58,33.83,31.53,Strong Bull,Correcting,55,8.0,-0.57,0.1,0.54,Falling,Golden Cross,790,-0.68,5.56,9.57,117.6,75.7,1.55
SBILIFE.NS,SBI Life Insurance Company Limited,Financial Services,Insurance - Life,187247.19,Large,1866.7,1.59,1890.09,1891.9,50.47,Bullish,Bearish,-5.29,-7.64,-6.03,9.97,45.36,0.8398,0.359,19.44,2.26,2132.0,1720.0,-12.44,8.53,-16.03,9.97,19.24,Bear,Correcting,57,8.0,-2.74,-0.31,0.97,Stable,Death Cross,0,-4.65,0.16,1.1,88.8,75.0,1.18
DIVISLAB.NS,Divi's Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,183744.07,Large,6921.5,1.85,6373.41,6256.45,76.53,Bullish,Bullish,14.03,14.89,3.98,16.65,-2.34,0.5163,0.222,22.66,2.0,7071.5,5636.5,-2.12,22.8,-18.16,16.65,30.09,Strong Bull,Correcting,220,5.0,9.07,0.18,0.84,Falling,Golden Cross,10,14.67,22.69,11.12,80.4,56.2,1.43
VBL.NS,Varun Beverages Limited,Consumer Defensive,Beverages - Non-Alcoholic,170856.68,Large,505.15,3.27,470.12,471.47,60.49,Bearish,Bullish,13.49,10.7,9.29,2.12,17.91,1.1513,0.265,29.19,2.9,534.7,381.0,-5.53,32.59,-26.8,2.12,22.15,Strong Bull,Recovering,10,5.0,9.92,0.32,0.96,Stable,Death Cross,327,14.13,18.5,16.42,115.2,103.1,1.12
INDIGO.NS,InterGlobe Aviation Limited,Industrials,Airlines,165504.25,Large,4280.5,0.58,4472.44,4891.52,44.65,Bearish,Bullish,-3.31,-12.81,-23.34,-16.68,-42.52,1.6803,0.606,32.61,3.61,6232.5,3895.2,-31.32,9.89,-35.94,-16.68,29.15,Strong Bear,Damaged,190,5.0,0.96,-0.72,0.76,Falling,Death Cross,95,-2.67,-5.01,-16.2,134.0,147.7,0.91
TVSMOTOR.NS,TVS Motor Company Limited,Consumer Cyclical,Auto Manufacturers,164466.3,Large,3460.8,-1.88,3600.48,3448.1,41.71,Bearish,Bearish,-8.52,-7.75,-0.51,30.38,-23.75,1.2084,0.077,25.63,3.22,3970.0,2655.1,-12.83,30.35,-15.92,30.38,47.41,Bull,Correcting,55,8.0,-5.94,-0.02,0.75,Falling,Golden Cross,291,-7.88,0.05,6.62,133.7,95.1,1.41
BSE.NS,BSE Limited,Financial Services,Financial Data & Stock Exchanges,163978.69,Large,4037.6,3.83,3368.53,2810.39,76.85,Bullish,Bullish,19.08,35.26,53.8,84.89,-26.26,1.4996,0.297,41.77,2.68,4065.0,2021.5,-0.67,99.73,-32.12,84.89,201.69,Strong Bull,At High,0,6.0,7.33,1.29,0.63,Falling,Golden Cross,752,19.72,43.06,60.93,183.4,93.6,1.96
ICICIAMC.NS,ICICI PRUDENTIAL AMC LTD,Financial Services,Asset Management,160317.7,Large,3243.6,-0.93,3149.86,2864.35,51.48,Bearish,Bullish,0.7,7.46,,,-53.77,1.2316,,37.68,3.16,3597.5,2530.0,-9.84,28.21,-14.59,,,Bull,Recovering,16,,-1.79,,0.78,Falling,Golden Cross,102,1.34,15.26,,150.8,64.7,2.33
ADANIENSOL.NS,Adani Energy Solutions Limited,Utilities,Utilities - Independent Power Producers,158461.2,Large,1319.1,0.07,1198.37,1023.91,55.46,Bearish,Bullish,12.24,29.62,36.25,51.34,64.35,1.5936,0.871,37.89,4.83,1463.65,744.9,-9.88,77.08,-23.18,51.34,,Strong Bull,Recovering,12,7.0,2.37,0.96,1.04,Stable,Golden Cross,154,12.88,37.42,43.38,182.9,113.4,1.61
JIOFIN.NS,Jio Financial Services Limited,Financial Services,Asset Management,154599.36,Large,234.13,1.16,246.03,270.93,42.74,Bearish,Bearish,-1.49,-12.67,-21.46,-8.44,57.58,1.4696,0.645,27.78,3.06,338.6,223.3,-30.85,4.85,-32.78,-8.44,,Strong Bear,Damaged,202,5.0,2.73,-0.77,0.97,Stable,Death Cross,86,-0.85,-4.87,-14.32,138.1,139.4,0.99
PIDILITIND.NS,Pidilite Industries Limited,Basic Materials,Specialty Chemicals,151017.51,Large,1483.8,2.64,1402.75,1442.55,64.58,Bullish,Bullish,11.61,-0.3,1.87,0.27,30.39,0.9337,0.367,20.66,2.52,1574.95,1259.0,-5.79,17.86,-18.54,0.27,7.31,Strong Bull,Correcting,181,6.0,11.71,0.09,0.91,Stable,Death Cross,122,12.25,7.5,9.0,78.2,72.8,1.07
SOLARINDS.NS,Solar Industries India Limited,Basic Materials,Specialty Chemicals,150801.68,Large,16665.0,5.56,14718.24,13766.79,69.02,Bullish,Bullish,11.95,24.47,22.78,27.12,-28.31,0.8164,0.16,31.94,2.91,17820.0,11646.0,-6.48,43.1,-33.07,27.12,64.48,Strong Bull,Correcting,227,6.0,3.79,0.71,0.98,Stable,Golden Cross,52,12.59,32.27,29.92,105.9,67.2,1.58
HYUNDAI.NS,HYUNDAI MOTOR INDIA LTD,Consumer Cyclical,Auto Manufacturers,149767.57,Large,1843.2,-0.55,1908.59,2079.63,48.13,Bullish,Bullish,3.47,-15.3,-21.77,7.32,-5.0,0.7791,0.7605,29.98,3.04,2890.0,1658.0,-36.22,11.17,-39.79,7.32,,Strong Bear,Damaged,169,5.0,8.57,-0.73,0.76,Falling,Death Cross,45,4.11,-7.5,-14.64,80.5,64.3,1.25
TORNTPHARM.NS,Torrent Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,149047.99,Large,4403.9,2.52,4220.52,3899.95,58.67,Bullish,Bullish,5.88,10.93,16.15,41.43,-33.61,0.3879,0.145,20.19,2.42,4555.1,3102.0,-3.32,41.97,-10.32,41.43,41.22,Strong Bull,Recovering,2,8.0,2.24,0.8,1.09,Stable,Golden Cross,1005,6.52,18.73,23.29,65.0,19.3,3.37
PFC.NS,Power Finance Corporation Limited,Financial Services,Credit Services,148983.09,Large,451.45,1.22,434.62,402.87,52.22,Bearish,Bullish,1.51,10.67,23.03,21.97,-19.43,1.2691,1.4215,27.95,3.01,486.5,329.9,-7.2,36.84,-20.76,21.97,60.11,Strong Bull,Recovering,11,6.0,-2.05,0.82,0.76,Falling,Golden Cross,56,2.15,18.47,30.17,146.2,114.9,1.27
CUMMINSIND.NS,Cummins India Limited,Industrials,Specialty Industrial Machinery,148773.23,Large,5367.0,2.97,4984.4,4372.91,61.72,Bearish,Bullish,7.27,21.77,23.96,98.89,-55.44,0.9568,0.531,25.67,2.49,5470.5,2876.1,-1.89,86.61,-14.61,98.89,53.46,Strong Bull,At High,5,9.0,0.01,0.93,0.67,Falling,Golden Cross,236,7.91,29.57,31.1,145.7,53.5,2.72
TRENT.NS,Trent Limited,Consumer Cyclical,Apparel Retail,146901.63,Large,4132.4,1.17,4030.12,4367.48,52.13,Bearish,Bullish,3.88,-0.93,-3.53,-19.11,-4.11,1.3517,0.379,33.25,2.85,6261.0,3275.5,-34.0,26.16,-47.03,-19.11,44.17,Strong Bear,Damaged,225,6.0,4.19,-0.11,0.82,Falling,Death Cross,217,4.52,6.87,3.6,106.9,127.3,0.84
