Symbol,Name,Sector,Industry,Market Cap (Cr),Cap Category,Current Price,Day Change %,EMA 50,EMA 200,RSI 14,MACD Signal,Supertrend,ROC 1M %,ROC 3M %,ROC 6M %,ROC 12M %,Vol ROC 1M %,Beta 1Y (Daily),Beta 5Y (Monthly),SD 1Y %,ATR % (14D),52W High,52W Low,% from 52W High,% from 52W Low,1Y Max Drawdown %,1Y CAGR %,3Y CAGR %,5Y CAGR %,Market Regime,Drawdown Status,Days Since 52W High,Trend Consistency (12M),Momentum Acceleration,Momentum Quality,Vol Ratio (20D/60D),Vol Trend,EMA Cross,Days Since EMA Cross,RS vs Nifty 1M %,RS vs Nifty 3M %,RS vs Nifty 6M %,RS vs Nifty 12M %,Up Capture Ratio,Down Capture Ratio,Capture Ratio,Description,Analyst Recommendation,Analyst Score,Target Mean Price,Target High Price,Target Low Price,No. of Analysts
BHARTIARTL.NS,Bharti Airtel Limited,Communication Services,Telecom Services,1145417.66,Large,1836.0,0.05,1880.08,1880.51,42.25,Bearish,Bearish,-4.47,-3.0,1.76,-4.15,-25.47,0.6213,-0.004,20.11,1.56,2174.5,1740.5,-15.57,5.49,-18.77,-4.15,30.01,25.48,Bear,Correcting,214,7.0,-3.47,0.09,1.16,Rising,Death Cross,0,-0.81,0.71,1.24,2.28,72.2,66.1,1.09,"Bharti Airtel Limited operates as a telecommunications company in India and internationally. It operates through the Mobile Services India, Mobile Services Africa, Mobile Services South Asia, Airtel Business, Passive Tower Infrastructure Services, Homes Services, Digital TV Services, and Others segments. The company provides voice and data telecom services through wireless technology including 2G/3G/4G/5G services; passive infrastructure service, including the setup, operation, and maintenance of wireless communication towers; mobile money services; home services covering voice and data communications through fixed-line network, wireless network, and broadband technology for homes; and digital TV services comprising digital broadcasting services under the DTH platform and IPTV services. It also engages in the airtel business that includes MPLS, VoIP, SIP trunking, fixed line voice solutions, communications platform as a service (CPaaS), internet of things (IoT), managed services, enterprise mobility applications, cloud, and cybersecurity, data and voice, network integration, managed services, security, and platform services. In addition, the company offers post-paid, prepaid, roaming, data services, OTT content, and various value-added services, as well as mobile TV, video calls, live-streaming videos, gaming, and high-definition (HD) and 4K content services. The company was formerly known as Bharti Tele-Ventures Limited and changed its name to Bharti Airtel Limited in April 2006. Bharti Airtel Limited was incorporated in 1995 and is headquartered in Gurugram, India.",strong_buy,1.48485,2320.6365,2750.0,1800.0,33.0
HDFCBANK.NS,HDFC Bank Limited,Financial Services,Banks - Regional,1099202.19,Large,713.0,-1.18,731.59,798.5,47.0,Bullish,Bearish,-0.97,-9.33,-9.2,-25.04,2.71,1.2538,0.404,21.14,1.74,1020.5,681.9,-30.13,4.56,-30.81,-25.04,-1.93,0.14,Strong Bear,Damaged,210,5.0,2.14,-0.44,0.96,Stable,Death Cross,155,2.69,-5.62,-9.71,-18.61,111.9,136.7,0.82,"HDFC Bank Limited provides banking and financial products and services to individuals and businesses in India, Bahrain, Hong Kong, Singapore, and Dubai. The company operates through Treasury, Retail Banking, Wholesale Banking, Other Banking Business, Insurance Business, and Other segments. It offers savings, salary, current, rural, public provident fund, pension, and demat accounts; fixed and recurring deposits; and safe deposit lockers, as well as offshore accounts and deposits, and overdrafts against fixed deposits. The company also provides personal, home, car and pre owned car, marriage, two-wheeler, business, doctor, educational, gold, consumer, and rural loans; loans against properties, securities, mutual funds, and car; loans for professionals; government sponsored programs; and loans on credit card, as well as working capital, term loans, supply chain management, project finance, export finance, commercial vehicle / equipment finance, tractor finance, infrastructure, and agriculture finance. In addition, it offers credit, debit, prepaid, forex, and kisan gold cards; payment and collection, export, import, remittance, bank guarantee, letter of credit, trade, hedging, and merchant and cash management services; and insurance and investment products. Further, the company provides short term finance, bill discounting, structured finance, export credit, loan repayment, custodial, and documents collection services; online, mobile, and phone banking services; unified payment interface, immediate payment, national electronic funds transfer, and real time gross settlement services; channel financing, vendor financing, money market, derivatives, employee trusts, cash surplus corporates, tax payment, and bankers to rights/public issue services; and financial solutions for supply chain partners and agricultural customers. It operates branches and automated teller machines in various cities/towns. The company was incorporated in 1994 and is headquartered in Mumbai, India.",strong_buy,1.2439,994.4878,1400.0,800.0,41.0
ICICIBANK.NS,ICICI Bank Limited,Financial Services,Banks - Regional,967266.9,Large,1347.6,-0.82,1397.56,1359.39,32.15,Bearish,Bearish,-3.88,0.49,8.71,-4.41,-20.54,0.948,0.26,19.32,1.51,1480.0,1187.6,-8.95,13.47,-16.08,-4.41,12.94,15.27,Bull,Recovering,32,7.0,-4.04,0.45,0.99,Stable,Golden Cross,49,-0.22,4.2,8.19,2.02,93.2,87.6,1.06,"ICICI Bank Limited, together with its subsidiaries, engages in the provision of various banking and financial services to corporate and retail customers in India and internationally. The company operates through Retail Banking, Wholesale Banking, Treasury, Other Banking, Life Insurance, General Insurance, and Others segments. The company offers asset management, securities brokerage, private equity, foreign exchange, agricultural and rural banking, equities underwriting, depositary share accounts, consumer durable goods financing, corporate salary and current account, savings and sovereign gold bonds, insurance policies, public offerings, investment, credit and protection, retail inward remittances, certificates of deposits, and payment and transaction banking products and services. It is also involved in the fee and commission-based activities; distribution of financial products; venture capital and real estate fund management business; treasury and rural banking operations; financial solutions; working capital financing; I-Process services, mutual funds, investment banking, and pension funds; and advisory activities. In addition, the company provides savings, salary, capital gains scheme, Hindu undivided family savings, real estate regulatory authority, government e-marketplace, current, trade, escrow, and foreign currency accounts. Further, it offers personal, home, car, education, gold, automobile, and commercial business loans, as well as loans against time deposits, securities, and property; and working capital loans, as well as credit, debit, prepaid, travel, forex, commercial, and corporate cards. Additionally, the company provides fixed income products; investment products; payments; general, accident, life, health, vehicle, and travel insurance products; cash management and merchant services; capital market and securities market services; and forex, derivatives, bullion, and bonds. The company was founded in 1955 and is headquartered in Mumbai, India.",strong_buy,1.11905,1745.5476,2000.0,1592.0,42.0
SBIN.NS,State Bank of India,Financial Services,Banks - Regional,912631.16,Large,988.7,-0.27,1026.41,1003.59,38.61,Bearish,Bearish,-5.71,-5.0,-4.04,21.04,-31.58,1.0823,0.386,23.52,1.77,1234.7,849.3,-19.92,16.41,-22.11,21.04,22.54,20.83,Bear,Correcting,147,9.0,-4.04,-0.17,1.0,Stable,Golden Cross,352,-2.05,-1.29,-4.56,27.47,132.2,92.0,1.44,"State Bank of India provides banking products and services in India and internationally. The company operates through the Treasury, Corporate/Wholesale Banking, Retail Banking, and Other Banking Business segments. It offers personal banking products and services, including current, savings, salary, and deposit accounts; home, personal, pension, auto, education, and gold loans, as well as loans against insurance property, and securities; debit, business debit, prepaid, and green remit cards; overdrafts; mutual funds, insurance, equity trading, portfolio investment schemes, remittance services; digital lending; and mobile, internet, and digital banking services. The company also provides corporate banking products and services comprising corporate accounts, working capital and project finance, deferred payment guarantees, corporate term loans, structured finance, dealer and channel financing, equipment leasing, loan syndication, construction equipment loans, financing Indian firms' overseas subsidiaries or JVs, and cash management, as well as trade and service products. In addition, it offers NRI services, including accounts, investments, loans, and remittances; agricultural banking services; and international banking services. Further, it provides life and general insurance; estate planning services; merchant banking and advisory; securities broking; trusteeship service; factoring; payment solution; asset management; portfolio and investment management; credit cards; and custody and fund accounting services. State Bank of India was founded in 1806 and is headquartered in Mumbai, India.",strong_buy,1.45,1263.1025,1390.0,1120.0,39.0
BAJFINANCE.NS,Bajaj Finance Limited,Financial Services,Credit Services,631422.69,Large,1015.0,0.87,1046.45,986.64,35.17,Bearish,Bearish,-6.04,5.47,22.72,1.79,-46.56,1.5138,0.308,29.78,1.95,1176.4,787.9,-13.72,28.82,-26.74,1.79,12.42,9.73,Bull,Correcting,30,5.0,-7.86,0.76,0.52,Falling,Golden Cross,56,-2.37,9.18,22.2,8.22,150.9,126.6,1.19,"Bajaj Finance Limited operates as a deposit-taking non-banking financial company in India. The company offers financing for various products, such as consumer electronics, furniture, digital products, lifestyle products, lifecare services, e-commerce purchases, retail spends, and two and three-wheelers; and personal, unsecured, home, secured, gold, and car loans. It also provides secured and unsecured loans to micro, small, and medium enterprises; loans against property, mutual funds, insurance policies, and shares; developer finance and lease rental discounting services; commercial vehicle financing; and new and used car financing, and tractor financing. In addition, the company offers commercial and rural lending; public and corporate deposits; loans against securities; micro-finance and auto financing lending; proprietary trading, ESOP financing, and broking and margin trade financing services. Further, it distributes life, health, and general insurance products. The company was formerly known as Bajaj Auto Finance Limited and changed its name to Bajaj Finance Limited in September 2010. The company was incorporated in 1987 and is based in Pune, India. Bajaj Finance Limited is a subsidiary of Bajaj Finserv Ltd.",buy,1.94286,1159.8572,1320.0,815.0,35.0
LT.NS,Larsen & Toubro Limited,Industrials,Engineering & Construction,527809.75,Large,3836.2,0.75,3972.91,3919.28,34.6,Bearish,Bearish,-5.08,-8.69,12.79,5.61,-18.76,1.4239,0.507,24.73,1.55,4440.0,3288.1,-13.6,16.67,-24.35,5.61,13.3,19.84,Bull,Correcting,147,8.0,-2.18,0.52,0.88,Stable,Golden Cross,339,-1.41,-4.98,12.27,12.04,146.2,119.8,1.22,"Larsen & Toubro Limited engages in engineering, procurement, and construction projects (EPC) in India and internationally. The company operates through four segments: Infrastructure Projects, Energy Projects, Hi-Tech Manufacturing, and Others. The Infrastructure Projects segment is involved in the engineering and construction of building and factories, transportation infrastructure, heavy civil infrastructure, power transmission & distribution, renewables, water and effluent treatment, and minerals and metals. The Energy Projects segment provides EPC solutions in clean energy space, oil & gas, refineries, petrochemicals & offshore wind energy sectors, from front-end design through detailed engineering, modular fabrication, procurement, project management, construction, installation and commissioning; CarbonLite solutions for power generation plants including power generation equipment with associated systems; and carbon capture utilization and utility packages. The Hi-Tech Manufacturing segment designs, manufactures/constructs, supplies, and revamps/retrofits custom designed engineered critical equipment and systems for the process plants, nuclear energy, and green hydrogen sectors; marine and land platforms, related equipment and systems, and aerospace products and systems; precision and electronics products and systems; and electrolysers. The other segment engages in realty; smart infrastructure and communication projects; construction equipment; and industrial product design development, including marketing and servicing of construction equipment, mining machinery and parts thereof, manufacture and sale of rubber processing machinery, and ecommerce/digital platforms and data centers. It has a strategic partnership with General Atomics Aeronautical Systems, Inc. to manufacture Medium Altitude Long Endurance (MALE) Remotely Piloted Aircraft Systems (RPAS) in India, for the Indian armed forces. The company was founded in 1938 and is headquartered in Mumbai, India.",buy,1.7,4499.517,5060.0,3550.0,29.0
LICI.NS,Life Insurance Corporation of India,Financial Services,Insurance - Life,505999.79,Large,400.0,1.14,411.55,412.57,41.86,Bearish,Bearish,-3.17,-7.46,6.88,-7.23,-51.1,1.1568,0.539,25.38,2.08,468.48,360.75,-14.62,10.88,-21.48,-7.23,8.75,,Bear,Correcting,224,4.0,-0.68,0.27,0.76,Falling,Death Cross,1,0.49,-3.75,6.36,-0.8,98.1,95.1,1.03,"Life Insurance Corporation of India provides life insurance products in India, Fiji, Mauritius, and the United Kingdom. The company offers insurance plans, including endowment, whole life, term insurance, money back, and term assurance plans, as well as riders comprising accidental death and disability benefit, critical illness benefit, and premium waiver benefit riders. It also provides pension, unit linked, micro insurance, withdrawn, and health plans, as well as various group schemes. The company was incorporated in 1956 and is based in Mumbai, India.",none,1.43478,528.0,675.0,388.0,23.0
HINDUNILVR.NS,Hindustan Unilever Limited,Consumer Defensive,Household & Personal Products,456337.6,Large,1942.2,-1.01,2037.73,2173.3,37.64,Bullish,Bearish,-4.56,-10.6,-8.12,-23.39,-33.1,0.7443,0.321,21.4,1.53,2667.2,1926.2,-27.18,0.83,-24.65,-23.39,-6.63,-3.13,Strong Bear,Damaged,239,3.0,-1.03,-0.38,0.6,Falling,Death Cross,199,-0.37,-7.22,-6.56,-17.32,65.9,94.9,0.69,"Hindustan Unilever Limited, a fast-moving consumer goods company, manufactures and sells food, home care, and personal care products in India and internationally. It operates through Home Care, Beauty & Wellbeing, Personal Care, Foods, and Others segments. The company offers detergent bars, detergent powders, detergent liquids, and scourers; skin care and hair care products; skin cleansing, oral care, bodywash, and deodorants; and culinary products, such as tomato based products, fruit based products, soups, etc., as well as tea, coffee, functional nutrition drinks, and lifestyle nutrition products. It is also involved in beauty salons, job work, real estate, and discharge trust business. Hindustan Unilever Limited was founded in 1888 and is headquartered in Mumbai, India.",buy,1.94872,2419.158,2860.0,1804.0,38.0
SUNPHARMA.NS,Sun Pharmaceutical Industries Limited,Healthcare,Drug Manufacturers - Specialty & Generic,448027.79,Large,1867.3,0.74,1896.02,1820.61,43.46,Bearish,Bearish,-1.72,0.5,7.33,17.0,-41.32,0.4793,0.121,19.21,1.54,2046.9,1548.0,-8.77,20.63,-13.23,17.0,19.84,20.23,Strong Bull,Recovering,35,7.0,-1.89,0.38,1.17,Rising,Golden Cross,219,1.94,4.21,6.81,23.43,68.6,39.6,1.73,"Sun Pharmaceutical Industries Limited, a generic pharmaceutical company, develops, manufactures, and markets branded and generic formulations, and active pharmaceutical ingredients (APIs) in India, the United States, and internationally. The company offers formulations in various therapeutic areas, including neuropsychiatry, cardiology, diabetes, gastroenterology, pain/analgesics, gynecology, ophthalmology, urology, dermatology, respiratory, anti-infectives, oncology, psychiatry, neurology, orthopaedic, nephrology, dental, and nutritionals. It also provides generic medications, such as tablets, capsules, injectables, inhalers, ointments, creams, and liquids; specialty medications; antiretrovirals medications; and over-the-counter products, such as vitamins, analgesics, digestives, and lifestyle. In addition, the company offers generics and APIs for anti-cancers, peptides, steroids, sex hormones, immunosuppressant drugs, and controlled substances. Sun Pharmaceutical Industries Limited was founded in 1983 and is headquartered in Mumbai, India.",buy,1.73529,2167.2122,2400.0,1830.0,33.0
TITAN.NS,Titan Company Limited,Consumer Cyclical,Luxury Goods,429547.9,Large,4841.0,-1.38,4885.48,4409.53,36.96,Bearish,Bearish,-4.48,11.08,20.28,36.55,-50.29,1.0593,0.184,23.17,1.58,5186.7,3303.1,-6.67,46.56,-11.27,36.55,16.61,21.22,Strong Bull,Recovering,14,8.0,-8.17,0.88,0.89,Stable,Golden Cross,346,-0.82,14.79,19.77,42.98,108.7,59.5,1.83,"Titan Company Limited, together with its subsidiaries, manufactures and sells watches, jewelry, eyewear, fragrances, women's bags, and other accessories and products in India and internationally. The company operates through four segments: Watches and Wearables, Jewellery, Eyecare, and Others. The company designs, manufactures, and retails watches and wearables under the Nebula, Titan, Titan Clock, Zoop, Titan Octane, Titan Raga, Xylys, Edge, Fastrack, Sonata, Titan Smart, Fastrack smart, SF, Titan World, and Helios brands; jewellery products under the Mia, CaratLane, Tanishq, and Zoya brands; and eyecare products under the Titan Glares, Titan Eye+ and Fastrack Eyecare brands. It also offers sarees, dress materials, and ready-to-wear kurtas under the Taneira brand; perfumes under the SKINN brand; belts and wallets under the TITAN brand; and bags under the Fastrack and IRTH brands. In addition, the company provides manufacturing services and automation solutions for the aerospace, defense, transportation, electrical and electronics, and medical sectors. Further, it provides automation and precision engineering solutions. It offers its products through owned and franchised retail stores, as well as online. The company was formerly known as Titan Industries Limited and changed its name to Titan Company Limited in August 2013. Titan Company Limited was incorporated in 1984 and is based in Bengaluru, India.",buy,1.80556,5421.5,6000.0,4350.0,36.0
