Symbol,Name,Sector,Industry,Market Cap (Cr),Cap Category,Current Price,Day Change %,EMA 50,EMA 200,RSI 14,MACD Signal,Supertrend,ROC 1M %,ROC 3M %,ROC 6M %,ROC 12M %,Vol ROC 1M %,Beta 1Y (Daily),Beta 5Y (Monthly),SD 1Y %,ATR % (14D),52W High,52W Low,% from 52W High,% from 52W Low,1Y Max Drawdown %,1Y CAGR %,3Y CAGR %,Market Regime,Drawdown Status,Days Since 52W High,Trend Consistency (12M),Momentum Acceleration,Momentum Quality,Vol Ratio (20D/60D),Vol Trend,EMA Cross,Days Since EMA Cross,RS vs Nifty 1M %,RS vs Nifty 3M %,RS vs Nifty 6M %,Up Capture Ratio,Down Capture Ratio,Capture Ratio
INFY.NS,Infosys Limited,Technology,Information Technology Services,476332.79,Large,1177.0,-0.19,1276.26,1434.39,38.49,Bearish,Bearish,-11.61,-23.36,-19.82,-19.83,6.07,0.8618,0.127,26.08,2.55,1728.0,1149.8,-31.89,2.37,-31.82,-19.83,0.63,Strong Bear,Damaged,82,5.0,-3.82,-0.76,1.08,Stable,Death Cross,59,-10.85,-15.93,-12.41,89.6,111.2,0.81
SUNPHARMA.NS,Sun Pharmaceutical Industries Limited,Healthcare,Drug Manufacturers - Specialty & Generic,449323.41,Large,1872.7,1.34,1751.34,1714.67,68.52,Bullish,Bullish,9.06,10.59,11.53,3.96,90.27,0.4266,0.097,19.91,2.35,1885.8,1548.0,-0.69,20.98,-13.23,3.96,24.22,Strong Bull,At High,0,7.0,5.53,0.58,1.26,Rising,Golden Cross,127,9.82,18.02,18.94,66.7,59.0,1.13
ADANIPOWER.NS,Adani Power Limited,Utilities,Utilities - Independent Power Producers,428178.09,Large,222.03,-1.46,187.03,153.25,70.26,Bearish,Bullish,28.84,42.98,40.18,107.1,33.71,1.0209,0.497,41.97,3.41,234.4,105.42,-5.28,110.61,-22.15,107.1,80.64,Strong Bull,Recovering,2,9.0,14.51,0.96,0.93,Stable,Golden Cross,227,29.6,50.41,47.59,150.0,47.4,3.16
MARUTI.NS,Maruti Suzuki India Limited,Consumer Cyclical,Auto Manufacturers,423908.97,Large,13483.0,-1.77,13623.09,14210.67,51.74,Bullish,Bullish,-0.78,-10.54,-12.3,8.33,-15.95,1.0715,0.309,23.29,2.58,17370.0,12016.0,-22.38,12.21,-28.83,8.33,16.72,Strong Bear,Damaged,89,9.0,2.73,-0.53,0.88,Stable,Death Cross,37,-0.02,-3.11,-4.89,99.4,82.2,1.21
ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited,Industrials,Marine Shipping,407178.68,Large,1767.3,0.39,1555.25,1459.65,75.56,Bullish,Bullish,22.1,12.72,22.36,34.46,24.46,1.4105,0.504,26.97,2.75,1792.0,1290.5,-1.38,36.95,-16.98,34.46,39.7,Strong Bull,At High,0,7.0,17.86,0.83,0.73,Falling,Golden Cross,257,22.86,20.15,29.77,156.4,112.9,1.39
AXISBANK.NS,Axis Bank Limited,Financial Services,Banks - Regional,395553.59,Large,1272.3,0.32,1295.31,1248.72,44.76,Bearish,Bearish,-3.5,-4.96,3.73,9.64,-19.63,1.2238,0.45,23.68,2.55,1418.3,1042.5,-10.29,22.04,-17.23,9.64,13.9,Strong Bull,Correcting,53,8.0,-1.85,0.16,0.7,Falling,Golden Cross,154,-2.75,2.47,11.14,123.1,106.3,1.16
M&M.NS,Mahindra & Mahindra Limited,Consumer Cyclical,Auto Manufacturers,389755.41,Large,3245.9,-2.54,3224.89,3316.04,53.65,Bullish,Bullish,2.5,-9.18,-9.36,6.63,-23.02,1.4555,0.383,27.34,2.81,3839.9,2896.0,-15.47,12.08,-22.91,6.63,40.35,Strong Bear,Correcting,92,7.0,5.56,-0.34,0.77,Falling,Death Cross,35,3.25,-1.75,-1.95,147.7,129.4,1.14
ITC.NS,ITC Limited,Consumer Defensive,Tobacco,383213.79,Large,305.85,-0.52,310.1,349.48,48.22,Bearish,Bullish,0.94,-2.55,-23.63,-26.99,-23.78,0.6062,-0.024,19.14,1.61,444.2,287.0,-31.15,6.57,-32.46,-26.99,-3.81,Strong Bear,Damaged,250,2.0,1.79,-1.23,1.0,Stable,Death Cross,324,1.7,4.88,-16.22,37.3,74.6,0.5
NTPC.NS,NTPC Limited,Utilities,Utilities - Regulated Electric,381030.52,Large,392.95,-2.29,384.98,356.34,49.77,Bearish,Bullish,3.78,7.81,20.77,18.0,-35.59,0.6675,0.315,18.34,2.32,414.4,315.55,-5.18,24.53,-7.91,18.0,35.81,Strong Bull,Recovering,10,6.0,1.18,1.13,0.89,Stable,Golden Cross,82,4.53,15.24,28.18,84.4,61.7,1.37
KOTAKBANK.NS,Kotak Mahindra Bank Limited,Financial Services,Banks - Regional,379010.05,Large,381.05,0.07,383.56,401.6,52.88,Bullish,Bearish,2.46,-7.59,-9.13,-8.03,-12.87,0.985,0.308,20.9,2.52,453.2,345.5,-15.92,10.29,-20.65,-8.03,0.4,Strong Bear,Correcting,218,7.0,4.99,-0.44,0.81,Falling,Death Cross,42,3.22,-0.16,-1.72,96.8,103.1,0.94
TITAN.NS,Titan Company Limited,Consumer Cyclical,Luxury Goods,373055.76,Large,4205.6,-6.73,4293.07,3978.11,42.27,Bearish,Bullish,-5.28,1.49,10.28,27.85,14.7,0.9042,0.291,22.83,3.24,4605.0,3303.1,-8.67,27.32,-11.27,27.85,18.1,Strong Bull,Recovering,17,7.0,-5.78,0.45,1.01,Stable,Golden Cross,254,-4.52,8.92,17.69,85.2,49.4,1.72
ONGC.NS,Oil and Natural Gas Corporation Limited,Energy,Oil & Gas Integrated,353505.85,Large,281.0,0.64,279.59,255.68,45.2,Bearish,Bearish,-2.63,7.74,16.77,24.98,-39.66,0.3033,0.191,21.89,2.38,307.5,228.61,-8.62,22.92,-9.44,24.98,26.86,Strong Bull,Recovering,8,7.0,-5.21,0.77,1.06,Stable,Golden Cross,139,-1.88,15.17,24.18,58.9,27.2,2.17
ULTRACEMCO.NS,UltraTech Cement Limited,Basic Materials,Building Materials,349061.7,Large,11866.0,-0.7,11789.84,11872.12,52.07,Bullish,Bullish,3.65,-7.34,0.4,2.12,-25.59,1.2182,0.489,22.3,2.33,13110.0,10325.0,-9.49,14.92,-20.61,2.12,16.69,Bull,Recovering,58,7.0,6.1,0.02,0.55,Falling,Death Cross,34,4.41,0.09,7.81,112.0,103.4,1.08
ADANIENT.NS,Adani Enterprises Limited,Energy,Thermal Coal,342763.48,Large,2500.2,-0.23,2222.96,2269.87,72.3,Bullish,Bullish,22.53,12.21,3.32,6.26,5.25,1.6416,0.765,33.01,2.85,2695.0,1753.0,-7.23,42.62,-34.28,6.26,10.59,Strong Bull,Correcting,164,5.0,18.46,0.1,0.64,Falling,Death Cross,392,23.29,19.64,10.73,161.5,148.5,1.09
HCLTECH.NS,HCL Technologies Limited,Technology,Information Technology Services,323298.42,Large,1194.9,-0.29,1324.51,1450.76,32.33,Bearish,Bearish,-16.87,-24.91,-19.78,-21.09,55.74,0.9029,0.066,25.44,2.71,1780.1,1176.8,-32.87,1.54,-30.27,-21.09,8.69,Strong Bear,Damaged,73,4.0,-8.57,-0.78,1.22,Rising,Death Cross,52,-16.11,-17.48,-12.37,94.1,117.1,0.8
HAL.NS,Hindustan Aeronautics Limited,Industrials,Aerospace & Defense,318089.44,Large,4756.3,-0.66,4250.43,4302.33,75.66,Bullish,Bullish,17.94,13.72,2.35,6.75,-27.0,0.8393,0.545,27.55,2.27,5165.0,3479.1,-7.91,36.71,-31.2,6.75,51.45,Bull,Correcting,257,4.0,13.37,0.09,0.89,Stable,Death Cross,97,18.69,21.15,9.76,94.5,81.5,1.16
BEL.NS,Bharat Electronics Limited,Industrials,Aerospace & Defense,315745.92,Large,431.95,-1.76,435.84,409.15,44.83,Bearish,Bullish,-1.77,-1.23,4.49,40.03,-34.27,0.7601,0.304,26.12,2.22,473.45,316.2,-8.77,36.61,-15.63,40.03,62.73,Strong Bull,Recovering,47,6.0,-1.36,0.17,0.65,Falling,Golden Cross,1513,-1.02,6.2,11.9,99.9,52.3,1.91
JSWSTEEL.NS,JSW Steel Limited,Basic Materials,Steel,308154.36,Large,1262.6,-1.19,1226.58,1157.05,55.19,Bearish,Bullish,4.37,2.8,6.87,30.85,-18.63,1.2698,0.6,24.28,2.19,1306.8,962.15,-3.38,31.23,-13.35,30.85,21.22,Strong Bull,Recovering,2,8.0,3.44,0.28,0.63,Falling,Golden Cross,972,5.13,10.23,14.28,143.6,100.7,1.43
BAJAJ-AUTO.NS,Bajaj Auto Limited,Consumer Cyclical,Auto Manufacturers,295902.38,Large,10595.5,-1.08,9693.33,9239.37,69.53,Bullish,Bullish,11.33,9.92,21.08,36.73,15.05,1.0329,0.706,22.88,2.42,10785.0,7778.0,-1.76,36.22,-13.37,36.73,38.93,Strong Bull,At High,2,9.0,8.02,0.92,0.83,Falling,Golden Cross,180,12.09,17.35,28.49,116.8,70.5,1.66
POWERGRID.NS,Power Grid Corporation of India Limited,Utilities,Utilities - Regulated Electric,289155.76,Large,310.9,-0.97,305.12,287.75,48.48,Bearish,Bullish,4.29,8.64,14.56,4.38,-42.08,0.6649,0.24,20.32,1.99,324.95,250.0,-4.32,24.36,-16.61,4.38,26.67,Strong Bull,Recovering,10,5.0,1.41,0.72,0.91,Stable,Golden Cross,55,5.05,16.07,21.97,89.6,79.7,1.12
BAJAJFINSV.NS,Bajaj Finserv Ltd.,Financial Services,Financial Conglomerates,286622.95,Large,1794.2,-1.33,1819.79,1916.44,50.02,Bullish,Bullish,1.5,-11.16,-13.46,-11.82,-43.3,1.2628,0.357,22.33,2.3,2195.0,1597.0,-18.26,12.35,-25.03,-11.82,10.41,Strong Bear,Correcting,142,7.0,5.22,-0.6,0.69,Falling,Death Cross,43,2.26,-3.73,-6.05,112.9,122.6,0.92
DMART.NS,Avenue Supermarts Limited,Consumer Defensive,Discount Stores,286243.16,Large,4389.4,-0.29,4262.05,4113.64,50.39,Bearish,Bullish,-0.59,14.78,4.95,9.57,-44.88,0.6271,0.285,24.71,2.45,4949.5,3529.0,-11.32,24.38,-24.5,9.57,7.77,Bull,Correcting,177,5.0,-5.52,0.2,0.88,Stable,Golden Cross,17,0.16,22.21,12.36,81.9,65.0,1.26
COALINDIA.NS,Coal India Limited,Energy,Thermal Coal,286227.93,Large,464.45,1.76,450.4,413.54,53.81,Bearish,Bullish,2.28,8.21,24.64,31.42,-11.72,0.3669,0.003,21.69,2.55,491.25,368.65,-5.46,25.99,-10.27,31.42,34.79,Strong Bull,Recovering,7,6.0,-0.46,1.14,0.76,Falling,Golden Cross,164,3.04,15.64,32.05,77.9,40.7,1.91
NESTLEIND.NS,Nestlé India Limited,Consumer Defensive,Packaged Foods,285756.91,Large,1481.9,-0.03,1337.86,1261.31,78.3,Bullish,Bullish,20.61,14.33,17.78,26.98,85.56,0.7457,0.489,20.44,2.0,1498.1,1084.7,-1.08,36.62,-11.96,26.98,14.06,Strong Bull,At High,3,7.0,15.83,0.87,1.21,Rising,Golden Cross,177,21.36,21.76,25.19,104.4,67.4,1.55
HINDZINC.NS,Hindustan Zinc Limited,Basic Materials,Other Industrial Metals & Mining,265814.8,Large,629.1,-0.94,580.94,537.09,65.39,Bullish,Bullish,14.7,0.21,35.33,58.02,-0.27,1.2168,0.664,37.55,2.84,733.0,413.5,-14.17,52.14,-32.94,58.02,30.47,Bull,Correcting,74,7.0,14.63,0.94,0.85,Stable,Golden Cross,159,15.46,7.64,42.74,138.1,71.9,1.92
TATASTEEL.NS,Tata Steel Limited,Basic Materials,Steel,264502.96,Large,212.08,-1.12,204.95,185.0,54.73,Bearish,Bullish,3.35,8.54,18.29,50.25,-35.02,1.2585,0.791,27.13,2.09,219.2,144.5,-3.25,46.77,-14.85,50.25,28.56,Strong Bull,Recovering,2,8.0,0.5,0.67,0.48,Falling,Golden Cross,255,4.11,15.97,25.7,151.2,88.9,1.7
ASIANPAINT.NS,Asian Paints Limited,Basic Materials,Specialty Chemicals,245997.71,Large,2566.1,-1.3,2424.39,2486.99,64.43,Bullish,Bullish,13.06,4.62,3.35,7.27,-18.08,0.9314,0.284,23.63,2.4,2985.7,2115.0,-14.05,21.33,-28.54,7.27,-2.5,Bull,Correcting,112,7.0,11.52,0.14,0.81,Falling,Death Cross,54,13.82,12.05,10.76,87.0,73.5,1.18
SHRIRAMFIN.NS,Shriram Finance Limited,Financial Services,Credit Services,229624.49,Large,975.95,-3.16,986.27,877.33,47.97,Bullish,Bullish,-2.04,-2.29,23.28,58.2,-44.14,1.954,0.628,35.55,3.38,1108.0,566.5,-11.92,72.28,-21.05,58.2,56.78,Strong Bull,Correcting,52,9.0,-1.28,0.65,0.66,Falling,Golden Cross,803,-1.29,5.14,30.69,209.7,139.5,1.5
HINDALCO.NS,Hindalco Industries Limited,Basic Materials,Aluminum,228870.27,Large,1023.5,-2.0,987.04,870.52,52.13,Bearish,Bullish,3.84,6.07,23.11,63.64,-32.88,0.9359,0.818,26.31,2.5,1080.0,618.0,-5.23,65.61,-17.95,63.64,34.23,Strong Bull,Recovering,9,7.0,1.82,0.88,0.78,Falling,Golden Cross,257,4.6,13.5,30.52,129.3,59.7,2.17
ADANIGREEN.NS,Adani Green Energy Limited,Utilities,Utilities - Renewable,228578.64,Large,1387.7,2.35,1103.41,1033.24,84.31,Bullish,Bullish,32.85,45.39,27.73,50.31,0.48,1.682,1.147,41.32,3.33,1398.0,765.0,-0.74,81.4,-32.93,50.31,13.37,Strong Bull,At High,0,6.0,17.72,0.67,0.58,Falling,Golden Cross,9,33.61,52.82,35.14,189.7,128.2,1.48
ETERNAL.NS,Eternal Limited,Consumer Cyclical,Internet Retail,226050.21,Large,245.87,-4.1,251.67,268.86,46.56,Bearish,Bullish,0.92,-12.13,-22.62,4.94,-15.87,1.4481,0.276,35.32,3.59,368.45,212.6,-33.27,15.65,-39.13,4.94,69.21,Strong Bear,Damaged,148,5.0,4.96,-0.64,0.8,Falling,Death Cross,54,1.68,-4.7,-15.21,128.7,114.8,1.12
WIPRO.NS,Wipro Limited,Technology,Information Technology Services,206168.6,Large,196.68,-0.62,204.38,225.99,41.89,Bearish,Bullish,-3.05,-15.71,-15.2,-14.7,29.64,0.7552,0.374,23.54,1.93,273.1,186.5,-27.98,5.46,-29.45,-14.7,4.56,Strong Bear,Damaged,100,6.0,2.19,-0.65,0.89,Stable,Death Cross,69,-2.29,-8.28,-7.79,83.0,99.1,0.84
GRASIM.NS,Grasim Industries Limited,Basic Materials,Building Materials,202380.32,Large,2984.2,0.53,2779.55,2755.35,74.34,Bullish,Bullish,8.89,4.9,3.55,9.76,-36.06,1.1391,0.288,21.75,2.12,3007.3,2502.5,-0.77,19.25,-14.45,9.76,21.2,Strong Bull,At High,0,6.0,7.26,0.16,0.54,Falling,Golden Cross,4,9.65,12.33,10.96,127.4,110.9,1.15
IOC.NS,Indian Oil Corporation Limited,Energy,Oil & Gas Refining & Marketing,198219.82,Large,140.37,-2.99,148.44,150.01,41.19,Bullish,Bearish,-0.92,-17.73,-13.44,3.88,-54.8,1.0087,0.86,24.17,2.58,188.96,130.22,-25.71,7.79,-27.59,3.88,29.4,Strong Bear,Damaged,52,6.0,4.99,-0.56,0.78,Falling,Death Cross,9,-0.16,-10.3,-6.03,104.9,97.8,1.07
EICHERMOT.NS,Eicher Motors Limited,Consumer Cyclical,Auto Manufacturers,197574.81,Large,7202.5,-1.37,7192.21,6843.12,50.87,Bullish,Bullish,0.77,-1.03,3.93,32.29,-26.28,1.1524,0.3,25.03,2.51,8230.0,5219.5,-12.48,37.99,-19.58,32.29,31.72,Strong Bull,Correcting,52,9.0,1.11,0.16,0.65,Falling,Golden Cross,788,1.53,6.4,11.34,120.4,76.7,1.57
SBILIFE.NS,SBI Life Insurance Company Limited,Financial Services,Insurance - Life,189022.68,Large,1884.4,0.66,1895.65,1893.3,53.09,Bullish,Bearish,-1.03,-7.58,-4.29,9.33,43.04,0.8315,0.359,19.32,2.2,2132.0,1720.0,-11.61,9.56,-16.03,9.33,18.25,Bear,Correcting,55,8.0,1.5,-0.22,1.0,Stable,Golden Cross,270,-0.27,-0.15,3.13,89.2,76.6,1.16
DIVISLAB.NS,Divi's Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,178235.6,Large,6714.0,0.05,6320.18,6240.26,73.62,Bullish,Bullish,14.14,8.13,-1.32,10.12,-7.98,0.5124,0.222,22.68,1.97,7071.5,5636.5,-5.06,19.12,-18.16,10.12,29.33,Bull,Correcting,218,5.0,11.43,-0.06,0.83,Falling,Golden Cross,7,14.9,15.56,6.09,76.0,58.7,1.29
TVSMOTOR.NS,TVS Motor Company Limited,Consumer Cyclical,Auto Manufacturers,171732.5,Large,3613.7,-2.21,3611.38,3446.03,50.85,Bullish,Bullish,-3.04,-2.71,4.41,30.75,-33.21,1.2486,0.077,25.77,2.9,3970.0,2655.1,-8.97,36.1,-15.92,30.75,47.25,Strong Bull,Recovering,52,9.0,-2.14,0.17,0.78,Falling,Golden Cross,289,-2.29,4.72,11.82,140.4,99.2,1.42
VBL.NS,Varun Beverages Limited,Consumer Defensive,Beverages - Non-Alcoholic,169554.5,Large,501.3,-1.48,467.02,470.78,60.66,Bearish,Bullish,18.65,12.93,6.67,-2.12,26.12,1.1287,0.265,29.3,2.8,534.7,381.0,-6.25,31.57,-26.8,-2.12,21.34,Strong Bull,Recovering,8,5.0,14.34,0.23,0.98,Stable,Death Cross,325,19.41,20.36,14.08,112.0,112.6,0.99
INDIGO.NS,InterGlobe Aviation Limited,Industrials,Airlines,166235.01,Large,4299.4,-4.94,4501.18,4911.18,44.29,Bearish,Bullish,-6.85,-13.08,-24.51,-22.14,-42.0,1.7085,0.606,32.84,3.76,6232.5,3895.2,-31.02,10.38,-35.94,-22.14,30.52,Strong Bear,Damaged,188,6.0,-2.49,-0.75,0.88,Stable,Death Cross,92,-6.09,-5.65,-17.1,133.0,155.0,0.86
ADANIENSOL.NS,Adani Energy Solutions Limited,Utilities,Utilities - Independent Power Producers,161019.93,Large,1340.4,-0.98,1184.43,1015.28,59.45,Bearish,Bullish,24.89,37.56,35.92,47.76,101.12,1.5981,0.871,38.07,4.4,1463.65,744.9,-8.42,79.94,-23.18,47.76,,Strong Bull,Recovering,10,7.0,12.37,0.94,1.1,Stable,Golden Cross,152,25.64,44.99,43.33,177.1,118.3,1.5
BSE.NS,BSE Limited,Financial Services,Financial Data & Stock Exchanges,159121.38,Large,3918.0,0.27,3297.11,2776.39,77.06,Bullish,Bullish,20.28,35.28,56.93,88.81,-18.9,1.4992,0.297,42.08,2.67,3994.0,2021.5,-1.9,93.82,-32.12,88.81,195.28,Strong Bull,At High,2,6.0,8.52,1.35,0.55,Falling,Golden Cross,750,21.04,42.71,64.34,188.5,95.9,1.97
JIOFIN.NS,Jio Financial Services Limited,Financial Services,Asset Management,158693.3,Large,240.33,-3.61,247.81,272.11,45.8,Bearish,Bullish,-2.65,-8.93,-21.67,-6.99,53.8,1.466,0.645,27.77,2.95,338.6,223.3,-29.02,7.63,-32.78,-6.99,,Strong Bear,Damaged,200,5.0,0.33,-0.78,0.97,Stable,Death Cross,84,-1.89,-1.5,-14.25,140.7,142.8,0.99
ICICIAMC.NS,ICICI PRUDENTIAL AMC LTD,Financial Services,Asset Management,158291.24,Large,3202.6,-0.94,3139.05,2853.09,48.31,Bearish,Bullish,-1.49,4.82,,,-14.59,1.2783,,37.98,3.14,3597.5,2530.0,-10.98,26.58,-14.59,,,Bull,Correcting,14,,-3.1,,0.84,Falling,Golden Cross,100,-0.74,12.25,,151.1,66.1,2.29
HYUNDAI.NS,HYUNDAI MOTOR INDIA LTD,Consumer Cyclical,Auto Manufacturers,154943.46,Large,1906.9,2.92,1915.08,2086.38,57.55,Bullish,Bullish,7.84,-12.92,-20.38,10.61,-7.23,0.7917,0.7564,30.07,2.77,2890.0,1658.0,-34.02,15.01,-39.79,10.61,,Strong Bear,Damaged,167,5.0,12.15,-0.68,0.91,Stable,Death Cross,42,8.59,-5.49,-12.97,86.7,65.3,1.33
TORNTPHARM.NS,Torrent Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,152879.2,Large,4517.1,3.11,4202.62,3885.92,71.74,Bullish,Bullish,10.32,13.04,27.22,39.34,-20.97,0.3691,0.145,20.04,2.19,4555.1,3102.0,-0.83,45.62,-10.32,39.34,42.97,Strong Bull,At High,0,8.0,5.97,1.36,0.9,Stable,Golden Cross,1002,11.08,20.47,34.63,66.1,20.3,3.26
TMCV.NS,TATA MOTORS LIMITED,Consumer Cyclical,Auto Manufacturers,151343.82,Large,411.0,-4.64,429.07,398.37,43.79,Bullish,Bearish,-3.43,-10.35,,,-54.66,1.8507,,42.1,3.73,509.0,306.3,-19.25,34.18,-23.19,,,Bull,Correcting,52,5.0,0.02,,0.71,Falling,Golden Cross,115,-2.67,-2.92,,198.4,112.2,1.77
TRENT.NS,Trent Limited,Consumer Cyclical,Apparel Retail,148632.87,Large,4181.1,-1.44,4022.46,4375.95,54.98,Bearish,Bullish,8.58,4.2,-10.29,-19.89,-2.61,1.3492,0.379,33.14,2.86,6261.0,3275.5,-33.22,27.65,-47.03,-19.89,45.51,Strong Bear,Damaged,223,7.0,7.18,-0.31,0.83,Falling,Death Cross,215,9.34,11.63,-2.88,106.2,128.5,0.83
PFC.NS,Power Finance Corporation Limited,Financial Services,Credit Services,148009.56,Large,448.5,-2.79,433.14,401.55,50.39,Bearish,Bullish,4.78,10.11,16.4,18.26,-11.83,1.2857,0.694,28.18,2.9,486.5,329.9,-7.81,35.95,-20.76,18.26,58.08,Strong Bull,Recovering,9,6.0,1.41,0.58,0.83,Falling,Golden Cross,54,5.53,17.54,23.81,148.2,123.1,1.2
POWERINDIA.NS,Hitachi Energy India Limited,Industrials,Electrical Equipment & Parts,147177.94,Large,33020.0,-2.9,28438.25,22348.72,63.51,Bearish,Bullish,20.89,73.4,61.41,129.17,8.4,0.6449,0.513,44.59,3.26,35095.0,15301.0,-5.91,115.8,-28.75,129.17,120.57,Strong Bull,Recovering,2,6.0,-3.58,1.38,0.92,Stable,Golden Cross,832,21.64,80.83,68.82,100.1,-19.2,-5.21
SOLARINDS.NS,Solar Industries India Limited,Basic Materials,Specialty Chemicals,147163.97,Large,16263.0,0.98,14551.38,13698.29,72.17,Bullish,Bullish,16.76,19.83,14.84,23.36,-30.27,0.7601,0.16,31.19,2.64,17820.0,11646.0,-8.74,39.64,-33.07,23.36,61.78,Strong Bull,Correcting,225,6.0,10.15,0.48,0.82,Falling,Golden Cross,50,17.52,27.26,22.25,99.6,64.4,1.55
