Symbol,Name,Sector,Industry,Market Cap (Cr),Cap Category,Current Price,Day Change %,EMA 50,EMA 200,RSI 14,MACD Signal,Supertrend,ROC 1M %,ROC 3M %,ROC 6M %,ROC 12M %,Vol ROC 1M %,Beta 1Y (Daily),Beta 5Y (Monthly),SD 1Y %,ATR % (14D),52W High,52W Low,% from 52W High,% from 52W Low,1Y Max Drawdown %,1Y CAGR %,3Y CAGR %,Market Regime,Drawdown Status,Days Since 52W High,Trend Consistency (12M),Momentum Acceleration,Momentum Quality,Vol Ratio (20D/60D),Vol Trend,EMA Cross,Days Since EMA Cross,RS vs Nifty 1M %,RS vs Nifty 3M %,RS vs Nifty 6M %,Up Capture Ratio,Down Capture Ratio,Capture Ratio
INFY.NS,Infosys Limited,Technology,Information Technology Services,478555.51,Large,1181.8,1.22,1309.49,1453.31,35.91,Bearish,Bearish,-6.92,-29.27,-21.34,-17.3,19.55,0.8854,0.198,26.03,3.12,1728.0,1149.8,-31.61,2.78,-31.82,-17.3,-3.27,Strong Bear,Damaged,74,6.0,2.84,-0.82,1.11,Stable,Death Cross,51,-12.08,-25.07,-14.02,94.5,114.7,0.82
SUNPHARMA.NS,Sun Pharmaceutical Industries Limited,Healthcare,Drug Manufacturers - Specialty & Generic,434279.63,Large,1808.3,1.66,1723.24,1705.79,63.06,Bullish,Bullish,0.82,11.53,7.12,1.23,112.46,0.4595,0.111,20.19,2.74,1851.2,1548.0,-2.32,16.82,-14.83,1.23,23.1,Strong Bull,Recovering,35,6.0,-3.02,0.35,1.36,Rising,Golden Cross,119,-4.34,15.73,14.44,65.2,60.9,1.07
ADANIPOWER.NS,Adani Power Limited,Utilities,Utilities - Independent Power Producers,428274.51,Large,221.85,1.17,174.27,147.94,82.67,Bullish,Bullish,44.13,66.85,32.27,92.63,126.06,1.0569,0.154,42.78,3.65,226.24,101.0,-1.94,119.65,-22.15,92.63,80.03,Strong Bull,At High,1,9.0,21.85,0.75,0.76,Falling,Golden Cross,219,38.97,71.05,39.59,153.1,55.8,2.74
MARUTI.NS,Maruti Suzuki India Limited,Consumer Cyclical,Auto Manufacturers,418784.22,Large,13314.0,0.43,13636.8,14256.68,50.71,Bullish,Bullish,7.47,-13.93,-18.19,13.15,-6.79,1.0598,0.273,23.4,2.81,17370.0,12016.0,-23.35,10.8,-28.83,13.15,17.53,Strong Bear,Damaged,81,9.0,12.11,-0.78,1.07,Stable,Death Cross,29,2.3,-9.73,-10.87,97.6,77.8,1.25
AXISBANK.NS,Axis Bank Limited,Financial Services,Banks - Regional,396503.15,Large,1268.3,-2.17,1301.56,1246.75,42.22,Bearish,Bearish,5.24,0.82,2.13,5.16,7.8,1.2416,0.435,23.81,2.84,1418.3,1042.5,-10.58,21.66,-17.23,5.16,13.9,Strong Bull,Correcting,45,8.0,4.97,0.09,1.09,Stable,Golden Cross,146,0.07,5.01,9.44,119.9,109.4,1.1
ITC.NS,ITC Limited,Consumer Defensive,Tobacco,394928.85,Large,314.9,-0.43,310.26,352.36,60.95,Bullish,Bullish,6.85,-0.59,-22.86,-23.86,-16.51,0.6246,-0.125,19.21,1.81,444.2,287.0,-29.11,9.72,-32.46,-23.86,-1.87,Strong Bear,Damaged,242,2.0,7.05,-1.19,0.85,Stable,Death Cross,316,1.69,3.61,-15.55,42.1,75.0,0.56
TITAN.NS,Titan Company Limited,Consumer Cyclical,Luxury Goods,389235.45,Large,4385.2,-1.23,4272.8,3950.62,52.64,Bearish,Bullish,10.14,9.04,18.04,30.03,39.7,0.8798,0.233,21.31,2.38,4554.0,3245.5,-3.71,35.12,-11.27,30.03,19.83,Strong Bull,Recovering,9,8.0,7.13,0.85,1.07,Stable,Golden Cross,246,4.98,13.23,25.36,84.5,47.2,1.79
NTPC.NS,NTPC Limited,Utilities,Utilities - Regulated Electric,387769.7,Large,399.15,-0.54,380.7,353.3,58.37,Bullish,Bullish,6.26,19.44,19.43,12.8,-9.89,0.6841,0.298,18.51,2.36,414.4,315.55,-3.68,26.49,-10.25,12.8,35.01,Strong Bull,Recovering,2,6.0,-0.22,1.05,0.89,Stable,Golden Cross,74,1.09,23.64,26.74,83.3,65.3,1.28
ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited,Industrials,Marine Shipping,386028.33,Large,1657.3,-0.23,1497.0,1439.76,71.88,Bullish,Bullish,23.88,26.67,15.98,34.69,34.47,1.4577,0.332,27.79,2.89,1677.0,1242.7,-1.17,33.36,-16.98,34.69,38.28,Strong Bull,At High,0,7.0,14.99,0.58,0.78,Falling,Golden Cross,250,18.72,30.86,23.29,164.1,120.0,1.37
KOTAKBANK.NS,Kotak Mahindra Bank Limited,Financial Services,Banks - Regional,381695.61,Large,383.3,0.34,385.41,403.32,54.24,Bullish,Bearish,4.68,-9.34,-12.37,-13.69,-7.05,0.9963,0.27,21.17,2.46,453.2,345.5,-15.42,10.94,-20.65,-13.69,3.14,Strong Bear,Correcting,210,7.0,7.79,-0.58,0.94,Stable,Death Cross,34,-0.48,-5.15,-5.05,91.6,107.7,0.85
ONGC.NS,Oil and Natural Gas Corporation Limited,Energy,Oil & Gas Integrated,375898.74,Large,299.55,-0.61,277.44,253.43,69.46,Bullish,Bullish,6.24,24.9,23.2,26.62,-21.86,0.3477,0.191,21.7,2.4,307.5,228.45,-2.59,31.12,-9.44,26.62,31.6,Strong Bull,Recovering,0,7.0,-2.06,1.07,0.85,Stable,Golden Cross,131,1.08,29.1,30.52,62.8,28.8,2.18
M&M.NS,Mahindra & Mahindra Limited,Consumer Cyclical,Auto Manufacturers,371539.84,Large,3097.5,-1.74,3218.91,3321.63,46.45,Bearish,Bearish,1.85,-12.58,-14.55,7.62,-19.15,1.461,0.402,27.18,3.01,3839.9,2896.0,-19.33,6.96,-22.91,7.62,40.11,Strong Bear,Correcting,84,7.0,6.04,-0.54,0.96,Stable,Death Cross,27,-3.31,-8.39,-7.24,149.8,135.2,1.11
ULTRACEMCO.NS,UltraTech Cement Limited,Basic Materials,Building Materials,341148.51,Large,11586.0,-2.09,11748.91,11869.32,47.45,Bullish,Bullish,4.86,-6.33,-2.79,-4.11,-2.18,1.2024,0.479,22.3,2.81,13110.0,10325.0,-11.62,12.21,-20.61,-4.11,15.27,Strong Bear,Correcting,50,6.0,6.97,-0.13,0.85,Stable,Death Cross,26,-0.3,-2.13,4.53,105.0,107.1,0.98
ADANIENT.NS,Adani Enterprises Limited,Energy,Thermal Coal,330466.12,Large,2408.4,-0.72,2136.63,2254.01,74.44,Bullish,Bullish,32.11,29.19,-3.83,-1.35,33.58,1.6712,0.542,33.89,3.26,2695.0,1753.0,-10.63,37.39,-34.28,-1.35,12.41,Bear,Correcting,156,5.0,22.38,-0.11,0.88,Stable,Death Cross,384,26.95,33.39,3.49,160.6,154.6,1.04
HCLTECH.NS,HCL Technologies Limited,Technology,Information Technology Services,325057.09,Large,1199.1,-0.09,1366.4,1469.3,30.08,Bearish,Bearish,-10.43,-28.41,-19.22,-20.28,71.1,0.9182,0.175,25.45,3.55,1780.1,1184.0,-32.64,1.28,-29.53,-20.28,7.25,Strong Bear,Damaged,65,5.0,-0.96,-0.76,1.32,Rising,Death Cross,45,-15.59,-24.21,-11.91,96.0,121.0,0.79
BEL.NS,Bharat Electronics Limited,Industrials,Aerospace & Defense,315636.24,Large,431.3,-1.43,435.96,407.25,44.43,Bearish,Bullish,6.56,5.46,2.63,42.02,-26.91,0.7805,0.313,26.68,2.68,473.45,304.8,-8.9,41.5,-15.63,42.02,65.2,Strong Bull,Recovering,39,6.0,4.74,0.1,0.86,Stable,Golden Cross,1505,1.4,9.66,9.94,106.7,56.2,1.9
JSWSTEEL.NS,JSW Steel Limited,Basic Materials,Steel,308227.58,Large,1264.5,-1.19,1212.89,1148.96,59.13,Bullish,Bullish,11.87,8.08,10.78,21.39,22.16,1.2744,0.648,25.24,2.56,1306.8,935.0,-3.24,35.24,-13.35,21.39,23.18,Strong Bull,Recovering,2,8.0,9.18,0.43,0.71,Falling,Golden Cross,965,6.71,12.27,18.1,132.6,103.0,1.29
DMART.NS,Avenue Supermarts Limited,Consumer Defensive,Discount Stores,300889.85,Large,4585.9,-0.16,4212.31,4091.56,64.38,Bearish,Bullish,17.49,25.11,8.83,1.94,56.28,0.6429,0.174,24.83,2.67,4949.5,3529.0,-7.35,29.95,-24.5,1.94,7.86,Strong Bull,Correcting,170,5.0,9.12,0.36,1.29,Rising,Golden Cross,9,12.33,29.3,16.14,78.1,71.5,1.09
COALINDIA.NS,Coal India Limited,Energy,Thermal Coal,296797.0,Large,481.45,0.32,444.18,409.44,68.81,Bullish,Bullish,8.18,16.59,27.15,28.87,-2.8,0.3986,-0.042,21.75,2.63,491.25,368.65,-1.99,30.6,-10.27,28.87,38.37,Strong Bull,At High,0,7.0,2.65,1.25,0.94,Stable,Golden Cross,156,3.02,20.79,34.46,77.7,41.4,1.88
POWERGRID.NS,Power Grid Corporation of India Limited,Utilities,Utilities - Regulated Electric,296689.26,Large,318.35,-0.62,301.69,285.71,63.44,Bullish,Bullish,7.73,26.67,13.46,4.57,-30.18,0.6926,0.216,20.67,2.17,324.95,250.0,-2.03,27.34,-16.61,4.57,28.54,Strong Bull,Recovering,2,5.0,-1.16,0.65,0.79,Falling,Golden Cross,47,2.57,30.86,20.78,89.6,80.8,1.11
HAL.NS,Hindustan Aeronautics Limited,Industrials,Aerospace & Defense,289579.57,Large,4338.8,-0.29,4121.94,4277.84,62.74,Bullish,Bullish,20.91,1.61,-9.13,2.08,-27.14,0.8888,0.406,28.09,2.38,5165.0,3479.1,-16.0,24.71,-31.2,2.08,48.79,Bear,Correcting,249,4.0,20.37,-0.33,0.8,Falling,Death Cross,89,15.74,5.8,-1.81,102.9,94.9,1.08
NESTLEIND.NS,Nestlé India Limited,Consumer Defensive,Packaged Foods,282266.67,Large,1458.6,-0.48,1293.56,1245.85,79.62,Bullish,Bullish,22.24,13.35,14.39,21.05,109.9,0.7522,0.317,20.59,2.32,1470.0,1084.7,-0.78,34.47,-11.96,21.05,15.04,Strong Bull,At High,0,7.0,17.79,0.7,1.14,Stable,Golden Cross,170,17.08,17.54,21.7,99.1,71.3,1.39
BAJAJ-AUTO.NS,Bajaj Auto Limited,Consumer Cyclical,Auto Manufacturers,280335.61,Large,9994.0,4.72,9476.8,9158.96,62.93,Bullish,Bullish,12.28,6.17,10.11,24.94,14.17,1.0306,0.688,22.79,2.48,10187.0,7612.0,-1.89,31.29,-13.37,24.94,38.32,Strong Bull,At High,45,9.0,10.22,0.44,0.93,Stable,Golden Cross,172,7.12,10.36,17.42,110.4,77.8,1.42
BAJAJFINSV.NS,Bajaj Finserv Ltd.,Financial Services,Financial Conglomerates,278236.08,Large,1747.2,-0.96,1826.39,1925.0,42.87,Bearish,Bullish,3.1,-10.35,-19.09,-16.96,-7.81,1.2706,1.4596,23.17,2.67,2195.0,1597.0,-20.4,9.41,-25.03,-16.96,11.01,Strong Bear,Damaged,135,7.0,6.55,-0.82,0.98,Stable,Death Cross,35,-2.06,-6.16,-11.78,114.4,134.9,0.85
TATASTEEL.NS,Tata Steel Limited,Basic Materials,Steel,263654.87,Large,211.36,-2.09,202.18,182.94,57.74,Bullish,Bullish,9.39,12.66,21.16,52.83,-22.01,1.2654,0.853,27.24,2.48,218.24,139.45,-3.15,51.57,-14.85,52.83,29.53,Strong Bull,Recovering,0,8.0,5.17,0.78,0.48,Falling,Golden Cross,247,4.23,16.86,28.48,152.4,92.0,1.66
HINDZINC.NS,Hindustan Zinc Limited,Basic Materials,Other Industrial Metals & Mining,251829.0,Large,595.95,-1.01,567.61,530.97,58.88,Bullish,Bullish,19.06,-13.15,24.68,34.73,-4.04,1.2228,0.603,37.83,3.44,733.0,398.0,-18.7,49.74,-32.94,34.73,30.55,Bull,Correcting,66,7.0,23.44,0.65,0.77,Falling,Golden Cross,151,13.9,-8.95,32.0,127.9,79.4,1.61
ASIANPAINT.NS,Asian Paints Limited,Basic Materials,Specialty Chemicals,234867.84,Large,2444.5,-0.11,2396.77,2485.57,55.91,Bullish,Bullish,10.74,-9.59,-2.13,0.26,18.35,0.9292,0.196,23.27,2.61,2985.7,2115.0,-18.13,15.58,-28.54,0.26,-3.55,Strong Bear,Correcting,104,6.0,13.94,-0.09,1.05,Stable,Death Cross,46,5.58,-5.39,5.18,83.6,79.6,1.05
HINDALCO.NS,Hindalco Industries Limited,Basic Materials,Aluminum,231889.07,Large,1038.0,-2.74,968.85,857.98,60.05,Bullish,Bullish,19.76,9.23,25.9,66.41,0.13,0.9459,0.795,26.22,2.75,1080.0,603.75,-3.89,71.93,-17.95,66.41,37.94,Strong Bull,Recovering,1,8.0,16.68,0.99,0.76,Falling,Golden Cross,250,14.6,13.42,33.22,131.7,60.5,2.18
ETERNAL.NS,Eternal Limited,Consumer Cyclical,Internet Retail,226721.37,Large,247.03,-2.76,251.4,269.86,48.79,Bullish,Bullish,5.94,-4.51,-24.77,3.26,-15.5,1.4135,0.253,35.09,3.88,368.45,212.6,-32.95,16.19,-39.13,3.26,66.36,Strong Bear,Damaged,140,6.0,7.44,-0.71,0.85,Stable,Death Cross,46,0.78,-0.31,-17.45,127.6,113.7,1.12
SHRIRAMFIN.NS,Shriram Finance Limited,Financial Services,Credit Services,220799.62,Large,937.35,-2.04,987.56,869.8,40.7,Bearish,Bullish,3.71,-6.6,31.81,35.98,-19.38,1.9164,0.654,36.29,4.02,1108.0,566.5,-15.4,65.46,-21.05,35.98,56.66,Strong Bull,Correcting,45,9.0,5.91,0.88,0.97,Stable,Golden Cross,795,-1.45,-2.4,39.13,196.7,147.8,1.33
WIPRO.NS,Wipro Limited,Technology,Information Technology Services,210838.15,Large,200.65,-0.01,206.19,227.96,48.03,Bearish,Bullish,4.72,-13.66,-15.29,-13.54,65.51,0.7677,0.383,23.55,2.38,273.1,186.5,-26.53,7.59,-29.45,-13.54,5.08,Strong Bear,Damaged,92,7.0,9.27,-0.65,1.05,Stable,Death Cross,61,-0.44,-9.47,-7.97,84.8,99.9,0.85
ADANIGREEN.NS,Adani Green Energy Limited,Utilities,Utilities - Renewable,202767.39,Large,1227.15,-1.42,1028.97,1011.65,76.23,Bullish,Bullish,47.41,58.79,19.01,26.65,107.53,1.7734,0.795,42.24,3.85,1271.95,765.0,-3.52,60.41,-32.93,26.65,14.59,Strong Bull,Recovering,1,6.0,27.81,0.45,0.99,Stable,Golden Cross,1,42.24,62.99,26.33,191.7,149.0,1.29
IOC.NS,Indian Oil Corporation Limited,Energy,Oil & Gas Refining & Marketing,201142.92,Large,142.25,-1.35,149.92,150.45,42.78,Bullish,Bearish,3.26,-7.68,-1.27,9.6,-31.58,0.9986,0.943,24.56,2.65,188.96,130.22,-24.72,9.24,-27.59,9.6,30.46,Strong Bear,Damaged,44,7.0,5.82,-0.05,0.91,Stable,Death Cross,1,-1.9,-3.49,6.04,110.4,94.3,1.17
EICHERMOT.NS,Eicher Motors Limited,Consumer Cyclical,Auto Manufacturers,195037.4,Large,7109.0,-1.12,7167.0,6812.22,49.61,Bullish,Bullish,4.37,1.95,3.93,27.44,12.52,1.1518,0.269,25.0,2.8,8230.0,5219.5,-13.62,36.2,-19.58,27.44,35.89,Strong Bull,Correcting,45,8.0,3.72,0.16,1.05,Stable,Golden Cross,780,-0.79,6.15,11.25,113.8,77.9,1.46
GRASIM.NS,Grasim Industries Limited,Basic Materials,Building Materials,189481.48,Large,2794.5,-0.31,2736.69,2744.25,58.21,Bullish,Bullish,6.33,1.29,-1.65,2.77,-29.69,1.1499,0.241,21.6,2.42,2979.0,2502.5,-6.19,11.67,-14.45,2.77,19.65,Bull,Correcting,130,5.0,5.9,-0.08,0.81,Falling,Death Cross,25,1.17,5.48,5.67,123.9,117.1,1.06
SBILIFE.NS,SBI Life Insurance Company Limited,Financial Services,Insurance - Life,182562.76,Large,1819.0,0.15,1909.85,1896.42,41.48,Bearish,Bearish,-1.01,-9.04,-0.99,13.27,76.45,0.8275,0.405,20.34,2.81,2132.0,1693.1,-14.68,7.44,-16.03,13.27,18.26,Bear,Correcting,47,8.0,2.0,-0.05,1.17,Rising,Golden Cross,262,-6.17,-4.85,6.32,89.4,70.3,1.27
VBL.NS,Varun Beverages Limited,Consumer Defensive,Beverages - Non-Alcoholic,174627.95,Large,513.7,-1.7,453.57,468.02,70.55,Bullish,Bullish,32.25,8.59,11.58,-3.1,45.88,1.1791,-0.014,29.91,3.28,543.7,381.0,-5.52,34.83,-28.92,-3.1,21.24,Strong Bull,Correcting,257,5.0,29.39,0.39,1.01,Stable,Death Cross,317,27.08,12.79,18.9,120.4,118.5,1.02
DIVISLAB.NS,Divi's Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,172766.95,Large,6502.5,-0.48,6221.1,6212.83,66.09,Bullish,Bullish,8.42,8.17,-1.37,5.09,14.61,0.5291,0.187,22.89,2.13,7071.5,5636.5,-8.05,15.36,-18.16,5.09,31.86,Bull,Correcting,210,5.0,5.7,-0.06,0.77,Falling,Golden Cross,0,3.26,12.36,5.94,75.5,65.5,1.15
INDIGO.NS,InterGlobe Aviation Limited,Industrials,Airlines,166258.21,Large,4295.3,-1.15,4530.01,4943.25,42.85,Bearish,Bullish,4.78,-8.7,-25.67,-22.06,-13.15,1.6756,0.606,32.28,3.68,6232.5,3895.2,-31.08,10.27,-35.94,-22.06,30.68,Strong Bear,Damaged,180,6.0,7.68,-0.8,1.08,Stable,Death Cross,85,-0.39,-4.5,-18.36,131.0,156.5,0.84
TVSMOTOR.NS,TVS Motor Company Limited,Consumer Cyclical,Auto Manufacturers,165949.0,Large,3492.9,-1.72,3615.38,3435.23,43.81,Bearish,Bullish,1.74,-1.26,-2.63,26.36,-16.73,1.2547,0.089,25.95,3.13,3970.0,2640.0,-12.02,32.31,-15.92,26.36,48.0,Bull,Correcting,45,9.0,2.16,-0.1,1.06,Stable,Golden Cross,281,-3.42,2.94,4.68,140.9,105.8,1.33
JIOFIN.NS,Jio Financial Services Limited,Financial Services,Asset Management,163216.45,Large,246.37,-1.73,247.53,273.54,52.41,Bullish,Bullish,5.94,-2.58,-20.28,-4.41,78.09,1.4525,0.623,27.48,3.17,338.6,223.3,-27.24,10.33,-32.78,-4.41,,Strong Bear,Damaged,192,6.0,6.8,-0.74,0.99,Stable,Death Cross,76,0.78,1.61,-12.97,137.7,138.7,0.99
ICICIAMC.NS,ICICI PRUDENTIAL AMC LTD,Financial Services,Asset Management,162265.08,Large,3290.2,-0.37,3097.54,2822.93,55.8,Bearish,Bullish,14.47,18.48,,,41.16,1.3097,,39.2,3.76,3597.5,2530.0,-8.54,30.05,-14.59,,,Bull,Recovering,6,,8.31,,1.03,Stable,Golden Cross,92,9.31,22.68,,159.9,64.3,2.49
ADANIENSOL.NS,Adani Energy Solutions Limited,Utilities,Utilities - Independent Power Producers,161566.5,Large,1342.25,-5.35,1131.07,992.59,66.18,Bullish,Bullish,40.4,65.16,40.93,42.98,104.23,1.619,0.602,38.21,4.58,1463.65,744.9,-8.29,80.19,-23.18,42.98,,Strong Bull,Recovering,2,7.0,18.68,1.07,1.13,Stable,Golden Cross,144,35.24,69.36,48.25,177.7,124.5,1.43
ABB.NS,ABB India Limited,Industrials,Specialty Industrial Machinery,153824.29,Large,7230.0,-0.07,6473.35,5813.16,64.37,Bullish,Bullish,18.91,54.64,40.12,28.64,22.89,0.9385,0.459,26.46,3.14,7822.5,4637.5,-7.57,55.9,-24.37,28.64,29.78,Strong Bull,Recovering,5,7.0,0.7,1.52,0.97,Stable,Golden Cross,46,13.75,58.84,47.43,125.6,88.0,1.43
TMCV.NS,TATA MOTORS LIMITED,Consumer Cyclical,Auto Manufacturers,150975.58,Large,409.9,-1.69,432.11,396.85,41.51,Bearish,Bearish,-4.14,-8.75,,,-16.86,1.7877,,41.85,4.11,509.0,306.3,-19.47,33.82,-23.19,,,Bull,Correcting,44,,-1.22,,0.95,Stable,Golden Cross,107,-9.3,-4.55,,190.8,105.4,1.81
POWERINDIA.NS,Hitachi Energy India Limited,Industrials,Electrical Equipment & Parts,149629.42,Large,33550.0,2.02,26696.59,21516.22,84.72,Bullish,Bullish,35.91,103.32,100.1,141.02,18.96,0.675,0.297,44.45,2.99,33795.0,14152.0,-0.72,137.07,-28.75,141.02,118.43,Strong Bull,At High,0,7.0,1.47,2.25,0.67,Falling,Golden Cross,824,30.75,107.52,107.41,111.7,-16.0,-6.98
HYUNDAI.NS,HYUNDAI MOTOR INDIA LTD,Consumer Cyclical,Auto Manufacturers,148532.52,Large,1817.6,0.01,1936.94,2103.8,44.61,Bullish,Bullish,0.05,-19.69,-19.81,6.75,112.42,0.8284,0.7682,30.09,3.2,2890.0,1658.0,-37.11,9.63,-39.79,6.75,,Strong Bear,Damaged,159,5.0,6.61,-0.66,1.06,Stable,Death Cross,35,-5.11,-15.49,-12.5,85.8,71.3,1.2
PFC.NS,Power Finance Corporation Limited,Financial Services,Credit Services,148174.56,Large,448.4,-3.52,426.04,397.67,52.82,Bearish,Bullish,13.23,27.26,17.14,7.67,9.09,1.3114,0.629,28.63,3.21,486.5,329.9,-7.83,35.92,-20.76,7.67,59.75,Strong Bull,Recovering,1,5.0,4.14,0.6,0.86,Stable,Golden Cross,46,8.07,31.46,24.46,146.8,131.6,1.12
BSE.NS,BSE Limited,Financial Services,Financial Data & Stock Exchanges,147627.93,Large,3640.5,0.13,3126.42,2700.79,72.76,Bullish,Bullish,30.96,35.57,47.09,68.72,0.13,1.5379,0.058,42.57,2.73,3675.5,2021.5,-0.95,80.09,-32.12,68.72,191.58,Strong Bull,At High,0,6.0,19.1,1.11,0.85,Stable,Golden Cross,742,25.8,39.76,54.41,190.4,110.1,1.73
TRENT.NS,Trent Limited,Consumer Cyclical,Apparel Retail,147456.2,Large,4144.6,-1.98,3962.19,4388.19,56.21,Bullish,Bullish,21.91,10.35,-13.47,-22.08,95.13,1.3622,0.207,33.86,3.29,6261.0,3275.5,-33.8,26.53,-47.03,-22.08,44.96,Strong Bear,Damaged,215,7.0,18.46,-0.4,1.13,Stable,Death Cross,207,16.75,14.55,-6.15,112.1,136.8,0.82
CUMMINSIND.NS,Cummins India Limited,Industrials,Specialty Industrial Machinery,146078.85,Large,5266.4,-0.41,4833.44,4276.25,64.84,Bullish,Bullish,13.71,34.6,26.47,81.89,-24.79,0.9708,0.449,26.3,2.82,5324.8,2706.0,-1.1,94.62,-14.61,81.89,51.72,Strong Bull,At High,0,9.0,2.18,1.01,0.84,Falling,Golden Cross,226,8.55,38.8,33.78,146.9,64.1,2.29
