Symbol,Name,Sector,Industry,Market Cap (Cr),Cap Category,Current Price,Day Change %,EMA 50,EMA 200,RSI 14,MACD Signal,Supertrend,ROC 1M %,ROC 3M %,ROC 6M %,ROC 12M %,Vol ROC 1M %,Beta 1Y (Daily),Beta 5Y (Monthly),SD 1Y %,ATR % (14D),52W High,52W Low,% from 52W High,% from 52W Low,1Y Max Drawdown %,1Y CAGR %,3Y CAGR %,Market Regime,Drawdown Status,Days Since 52W High,Trend Consistency (12M),Momentum Acceleration,Momentum Quality,Vol Ratio (20D/60D),Vol Trend,EMA Cross,Days Since EMA Cross,RS vs Nifty 1M %,RS vs Nifty 3M %,RS vs Nifty 6M %,Up Capture Ratio,Down Capture Ratio,Capture Ratio
ADANIPOWER.NS,Adani Power Limited,Utilities,Utilities - Independent Power Producers,448407.75,Large,232.52,-1.45,208.41,165.1,57.15,Bearish,Bullish,1.11,65.96,57.65,110.64,-32.15,1.1089,0.497,42.94,3.75,254.2,105.42,-8.53,120.57,-22.15,110.64,69.0,Strong Bull,Recovering,5,8.0,-20.88,1.34,1.15,Stable,Golden Cross,243,4.07,74.11,67.23,170.1,50.9,3.34
SUNPHARMA.NS,Sun Pharmaceutical Industries Limited,Healthcare,Drug Manufacturers - Specialty & Generic,429121.05,Large,1788.5,-0.08,1794.97,1734.82,43.34,Bearish,Bullish,-1.77,2.96,-1.72,6.25,-51.73,0.5642,0.097,19.62,2.19,1916.6,1548.0,-6.68,15.54,-13.23,6.25,24.38,Bull,Recovering,11,6.0,-2.76,-0.09,0.74,Falling,Golden Cross,143,1.19,11.12,7.86,75.7,59.1,1.28
ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited,Industrials,Marine Shipping,415588.16,Large,1803.8,-0.59,1671.44,1510.9,61.58,Bearish,Bullish,4.57,18.59,18.91,26.0,-31.57,1.4749,0.504,27.1,2.4,1842.8,1290.5,-2.12,39.78,-16.98,26.0,37.82,Strong Bull,Recovering,5,6.0,-1.63,0.7,0.77,Falling,Golden Cross,274,7.53,26.74,28.49,162.0,113.5,1.43
MARUTI.NS,Maruti Suzuki India Limited,Consumer Cyclical,Auto Manufacturers,410106.7,Large,13044.0,0.17,13367.83,14037.87,45.43,Bearish,Bullish,-2.85,-12.2,-17.96,6.4,-30.01,1.0838,0.309,22.99,2.29,17370.0,12016.0,-24.91,8.56,-28.83,6.4,13.06,Strong Bear,Damaged,105,7.0,1.22,-0.78,0.55,Falling,Death Cross,53,0.11,-4.05,-8.38,96.0,78.5,1.22
ADANIENT.NS,Adani Enterprises Limited,Energy,Thermal Coal,401388.71,Large,2925.6,-1.43,2514.92,2351.78,70.53,Bullish,Bullish,18.83,35.33,28.3,15.2,1.3,1.7017,0.765,34.01,2.88,3027.5,1753.0,-3.37,66.89,-34.28,15.2,14.25,Bull,Recovering,5,4.0,7.05,0.83,1.06,Stable,Golden Cross,11,21.79,43.48,37.88,178.6,141.1,1.27
AXISBANK.NS,Axis Bank Limited,Financial Services,Banks - Regional,390358.55,Large,1255.2,0.33,1283.1,1251.92,43.07,Bearish,Bearish,-0.36,-9.3,-1.91,4.54,-11.41,1.2198,0.45,23.41,2.19,1418.3,1042.5,-11.5,20.4,-17.23,4.54,11.39,Bear,Correcting,70,7.0,2.74,-0.08,0.57,Falling,Golden Cross,170,2.6,-1.15,7.66,122.9,104.9,1.17
KOTAKBANK.NS,Kotak Mahindra Bank Limited,Financial Services,Banks - Regional,378960.32,Large,381.0,0.51,383.74,398.83,48.73,Bearish,Bullish,2.6,-8.24,-10.33,-8.38,-15.48,1.0653,0.308,21.15,2.3,453.2,345.5,-15.93,10.27,-20.65,-8.38,-0.85,Strong Bear,Correcting,235,7.0,5.35,-0.49,0.72,Falling,Death Cross,58,5.56,-0.09,-0.75,108.7,109.7,0.99
TITAN.NS,Titan Company Limited,Consumer Cyclical,Luxury Goods,362695.07,Large,4088.8,0.26,4199.51,3997.99,43.38,Bearish,Bearish,-6.51,-5.52,4.63,14.29,26.93,1.0342,0.291,22.89,2.41,4605.0,3303.1,-11.21,23.79,-11.27,14.29,14.18,Bull,Correcting,33,7.0,-4.67,0.2,1.08,Stable,Golden Cross,270,-3.55,2.63,14.21,88.5,62.0,1.43
M&M.NS,Mahindra & Mahindra Limited,Consumer Cyclical,Auto Manufacturers,361561.54,Large,3011.1,0.43,3155.6,3280.82,41.21,Bearish,Bearish,-6.22,-11.37,-19.86,0.87,8.08,1.4831,0.383,26.93,2.73,3839.9,2896.0,-21.58,3.97,-22.91,0.87,34.28,Strong Bear,Damaged,108,5.0,-2.43,-0.74,0.64,Falling,Death Cross,51,-3.26,-3.22,-10.28,142.8,128.9,1.11
NTPC.NS,NTPC Limited,Utilities,Utilities - Regulated Electric,355673.73,Large,366.8,-0.16,385.97,361.26,30.99,Bearish,Bearish,-7.99,-3.95,13.21,10.94,-7.61,0.6146,0.315,18.38,2.45,414.4,315.55,-11.49,16.24,-10.58,10.94,31.49,Bull,Correcting,26,5.0,-6.67,0.72,1.08,Stable,Golden Cross,98,-5.03,4.2,22.79,77.6,56.5,1.37
ITC.NS,ITC Limited,Consumer Defensive,Tobacco,347066.28,Large,277.0,-2.21,297.06,332.84,29.87,Bearish,Bearish,-8.64,-9.26,-28.14,-30.62,3.27,0.5857,-0.024,18.98,1.95,428.55,275.2,-35.36,0.65,-31.96,-30.62,-7.76,Strong Bear,Damaged,255,2.0,-5.55,-1.48,0.9,Stable,Death Cross,340,-5.68,-1.11,-18.56,32.8,77.8,0.42
ONGC.NS,Oil and Natural Gas Corporation Limited,Energy,Oil & Gas Integrated,336836.98,Large,267.75,1.02,281.28,260.24,35.1,Bearish,Bearish,-7.66,-4.27,12.66,16.13,5.01,0.1643,0.191,22.58,2.58,307.5,228.61,-12.93,17.12,-12.31,16.13,23.46,Bull,Correcting,25,7.0,-6.24,0.56,1.12,Stable,Golden Cross,155,-4.7,3.88,22.24,48.5,23.4,2.07
ULTRACEMCO.NS,UltraTech Cement Limited,Basic Materials,Building Materials,326557.71,Large,11101.0,-0.57,11634.01,11811.98,36.27,Bearish,Bearish,-7.21,-12.43,-4.3,-0.87,-0.3,1.2738,0.489,22.22,2.15,13110.0,10325.0,-15.32,7.52,-20.61,-0.87,13.59,Strong Bear,Correcting,75,5.0,-3.07,-0.19,0.56,Falling,Death Cross,50,-4.25,-4.28,5.28,118.1,110.0,1.07
JSWSTEEL.NS,JSW Steel Limited,Basic Materials,Steel,320430.75,Large,1312.9,0.16,1259.02,1177.96,60.82,Bearish,Bullish,4.83,3.81,13.15,30.83,-13.63,1.2306,0.6,23.27,1.94,1328.0,962.15,-1.14,36.45,-13.35,30.83,23.77,Strong Bull,At High,0,9.0,3.56,0.57,0.61,Falling,Golden Cross,989,7.79,11.96,22.73,145.2,98.3,1.48
HCLTECH.NS,HCL Technologies Limited,Technology,Information Technology Services,318996.43,Large,1179.0,-5.19,1248.56,1406.49,45.39,Bullish,Bullish,-1.77,-13.5,-25.48,-26.14,-34.06,0.7693,0.066,25.37,2.65,1780.1,1103.4,-33.77,6.85,-33.77,-26.14,6.55,Strong Bear,Damaged,90,3.0,2.73,-1.0,0.92,Stable,Death Cross,69,1.19,-5.35,-15.91,84.6,113.0,0.75
BEL.NS,Bharat Electronics Limited,Industrials,Aerospace & Defense,297215.62,Large,406.6,-0.31,426.62,410.53,35.28,Bearish,Bearish,-6.17,-8.18,-0.83,5.81,1.08,0.8746,0.304,25.33,2.19,473.45,361.2,-14.12,12.57,-15.63,5.81,57.3,Strong Bear,Correcting,63,4.0,-3.44,-0.03,0.86,Stable,Golden Cross,1530,-3.21,-0.03,8.75,92.3,74.3,1.24
COALINDIA.NS,Coal India Limited,Energy,Thermal Coal,291065.67,Large,472.3,0.03,456.42,421.13,59.77,Bullish,Bullish,-0.06,9.67,27.22,26.95,72.92,0.2883,0.003,21.63,2.81,491.25,368.65,-3.86,28.12,-10.27,26.95,35.0,Strong Bull,Recovering,24,7.0,-3.28,1.26,0.77,Falling,Golden Cross,180,2.9,17.82,36.8,69.4,31.5,2.2
BAJAJ-AUTO.NS,Bajaj Auto Limited,Consumer Cyclical,Auto Manufacturers,286504.88,Large,10259.0,-0.21,9951.1,9303.67,52.29,Bearish,Bullish,3.56,4.32,14.66,20.2,1.32,1.0071,0.706,21.98,2.34,10834.0,7858.5,-5.31,30.55,-13.37,20.2,34.66,Strong Bull,Recovering,5,9.0,2.12,0.67,0.79,Falling,Golden Cross,196,6.52,12.47,24.23,107.5,74.8,1.44
HAL.NS,Hindustan Aeronautics Limited,Industrials,Aerospace & Defense,285172.35,Large,4264.1,-0.34,4313.67,4315.99,41.85,Bearish,Bearish,-7.51,8.97,-5.35,-13.73,26.16,1.0341,0.545,26.73,2.59,5147.0,3479.1,-17.15,22.56,-30.99,-13.73,43.63,Strong Bear,Correcting,255,3.0,-10.5,-0.2,0.88,Stable,Death Cross,0,-4.55,17.12,4.23,94.1,103.2,0.91
BAJAJFINSV.NS,Bajaj Finserv Ltd.,Financial Services,Financial Conglomerates,277245.28,Large,1734.4,-0.4,1792.92,1892.61,41.54,Bearish,Bullish,-3.35,-12.99,-17.17,-13.71,-30.64,1.2762,0.357,22.02,2.12,2195.0,1597.0,-20.98,8.6,-25.03,-13.71,6.87,Strong Bear,Damaged,159,6.0,0.98,-0.78,0.66,Falling,Death Cross,60,-0.4,-4.84,-7.6,113.6,123.3,0.92
DMART.NS,Avenue Supermarts Limited,Consumer Defensive,Discount Stores,271847.94,Large,4168.4,2.75,4214.52,4123.75,45.41,Bearish,Bearish,-4.37,8.34,4.3,3.12,-35.82,0.6334,0.285,24.59,2.31,4949.5,3529.0,-15.78,18.12,-24.5,3.12,4.26,Bull,Correcting,194,5.0,-7.15,0.17,0.54,Falling,Golden Cross,33,-1.41,16.49,13.88,75.6,64.4,1.17
NESTLEIND.NS,Nestlé India Limited,Consumer Defensive,Packaged Foods,268324.94,Large,1391.5,-0.51,1379.55,1286.9,43.7,Bearish,Bearish,-5.84,7.73,10.94,15.39,-15.63,0.7061,0.489,20.15,2.09,1498.1,1084.7,-7.12,28.28,-11.96,15.39,9.54,Strong Bull,Recovering,20,5.0,-8.42,0.54,0.57,Falling,Golden Cross,194,-2.88,15.88,20.51,99.1,72.8,1.36
POWERGRID.NS,Power Grid Corporation of India Limited,Utilities,Utilities - Regulated Electric,265113.7,Large,285.05,1.03,300.19,289.03,34.0,Bearish,Bearish,-10.77,-4.55,6.78,0.43,25.69,0.5951,0.24,20.06,2.46,324.95,250.0,-12.28,14.02,-13.82,0.43,21.08,Bear,Correcting,26,4.0,-9.25,0.34,1.15,Stable,Golden Cross,71,-7.81,3.6,16.36,77.0,69.4,1.11
TATASTEEL.NS,Tata Steel Limited,Basic Materials,Steel,264265.98,Large,211.89,0.61,208.31,189.22,51.61,Bearish,Bearish,0.27,-0.21,26.16,32.93,20.65,1.2096,0.791,26.78,2.3,224.4,149.8,-5.57,41.45,-14.85,32.93,28.86,Strong Bull,Recovering,14,7.0,0.34,0.98,0.86,Stable,Golden Cross,271,3.23,7.94,35.73,140.5,88.6,1.59
HINDZINC.NS,Hindustan Zinc Limited,Basic Materials,Other Industrial Metals & Mining,257976.85,Large,610.55,-2.33,608.42,552.84,44.14,Bearish,Bearish,-0.11,2.97,28.13,36.43,-9.73,1.1268,0.664,37.26,2.82,733.0,413.5,-16.71,47.65,-32.94,36.43,30.94,Bull,Correcting,90,6.0,-1.1,0.75,0.73,Falling,Golden Cross,175,2.84,11.12,37.71,132.2,70.4,1.88
ASIANPAINT.NS,Asian Paints Limited,Basic Materials,Specialty Chemicals,255229.45,Large,2662.4,0.06,2527.79,2509.29,63.21,Bearish,Bullish,9.56,12.04,-7.38,17.3,6.0,0.9595,0.284,23.55,2.41,2985.7,2115.0,-10.83,25.88,-28.54,17.3,-4.29,Bear,Correcting,128,6.0,5.55,-0.31,0.78,Falling,Golden Cross,4,12.52,20.19,2.2,102.1,73.0,1.4
HINDALCO.NS,Hindalco Industries Limited,Basic Materials,Aluminum,254675.49,Large,1138.9,-0.65,1046.77,906.97,63.38,Bullish,Bullish,7.98,23.16,40.88,76.5,-3.64,0.8905,0.818,26.66,2.59,1176.0,630.65,-3.15,80.59,-17.95,76.5,42.1,Strong Bull,Recovering,5,8.0,0.26,1.53,0.98,Stable,Golden Cross,274,10.94,31.31,50.46,133.9,48.7,2.75
ADANIGREEN.NS,Adani Green Energy Limited,Utilities,Utilities - Renewable,235134.41,Large,1427.5,-1.51,1257.74,1092.23,61.88,Bearish,Bullish,7.22,50.68,36.19,40.08,-31.05,1.7741,1.147,41.22,3.62,1532.5,765.0,-6.85,86.6,-32.93,40.08,16.81,Strong Bull,Recovering,5,5.0,-9.67,0.88,0.86,Stable,Golden Cross,25,10.18,58.83,45.76,200.2,131.6,1.52
ETERNAL.NS,Eternal Limited,Consumer Cyclical,Internet Retail,227089.13,Large,247.0,-1.5,249.34,265.25,48.7,Bullish,Bullish,-0.59,0.28,-17.69,8.16,-45.04,1.4158,0.276,33.94,2.93,368.45,212.6,-32.96,16.18,-39.13,8.16,58.02,Strong Bear,Damaged,165,5.0,-0.68,-0.52,0.8,Falling,Death Cross,70,2.37,8.43,-8.12,126.3,98.4,1.28
SHRIRAMFIN.NS,Shriram Finance Limited,Financial Services,Credit Services,214801.66,Large,912.95,0.14,961.0,886.36,40.1,Bearish,Bearish,-5.33,-15.42,7.2,41.45,-8.89,1.9556,0.628,34.69,3.01,1108.0,566.5,-17.6,61.16,-21.05,41.45,52.93,Strong Bull,Correcting,69,8.0,-0.19,0.21,0.6,Falling,Golden Cross,820,-2.38,-7.27,16.78,203.1,139.0,1.46
WIPRO.NS,Wipro Limited,Technology,Information Technology Services,214108.35,Large,204.1,-2.74,202.27,221.81,54.72,Bullish,Bullish,2.16,1.56,-16.09,-14.65,13.59,0.6604,0.374,23.2,2.3,273.1,186.5,-25.27,9.44,-29.45,-14.65,4.42,Strong Bear,Damaged,116,6.0,1.64,-0.69,0.98,Stable,Death Cross,85,5.12,9.71,-6.52,81.2,91.9,0.88
GRASIM.NS,Grasim Industries Limited,Basic Materials,Building Materials,210342.08,Large,3101.6,0.13,2924.07,2803.22,64.66,Bearish,Bullish,8.01,10.78,13.22,20.95,15.25,1.1263,0.288,21.76,2.03,3197.5,2502.5,-3.0,23.94,-14.45,20.95,21.61,Strong Bull,Recovering,6,5.0,4.42,0.61,0.91,Stable,Golden Cross,20,10.97,18.93,22.8,131.3,97.0,1.35
EICHERMOT.NS,Eicher Motors Limited,Consumer Cyclical,Auto Manufacturers,195716.74,Large,7130.0,-0.16,7150.6,6880.03,49.73,Bullish,Bullish,-2.72,-12.94,1.87,35.59,-18.18,1.2216,0.3,25.6,2.62,8230.0,5219.5,-13.37,36.6,-19.58,35.59,29.43,Strong Bull,Correcting,69,8.0,1.59,0.07,0.75,Falling,Golden Cross,805,0.24,-4.79,11.45,127.4,76.9,1.66
IOC.NS,Indian Oil Corporation Limited,Energy,Oil & Gas Refining & Marketing,193997.58,Large,137.38,-1.04,144.03,148.34,43.02,Bullish,Bearish,-3.35,-25.8,-11.36,1.93,13.43,1.0955,0.86,25.24,2.62,188.96,130.22,-27.3,5.5,-28.8,1.93,25.57,Strong Bear,Damaged,68,5.0,5.25,-0.45,0.97,Stable,Death Cross,25,-0.39,-17.64,-1.78,110.2,96.1,1.15
VBL.NS,Varun Beverages Limited,Consumer Defensive,Beverages - Non-Alcoholic,180411.68,Large,533.4,-0.67,494.45,478.59,63.03,Bearish,Bullish,4.24,18.43,11.01,10.77,-36.86,1.1603,0.265,28.84,2.55,544.4,381.0,-2.02,40.0,-26.8,10.77,20.0,Strong Bull,Recovering,8,7.0,-1.9,0.38,0.7,Falling,Golden Cross,11,7.2,26.58,20.59,124.2,98.1,1.27
ADANIENSOL.NS,Adani Energy Solutions Limited,Utilities,Utilities - Independent Power Producers,179363.51,Large,1493.1,-2.45,1305.66,1080.51,63.92,Bullish,Bullish,5.92,47.61,50.13,69.49,-4.18,1.5967,0.871,37.44,4.18,1578.5,744.9,-5.41,100.44,-23.18,69.49,19.06,Strong Bull,Recovering,5,7.0,-9.95,1.34,0.81,Falling,Golden Cross,166,8.88,55.76,59.71,198.5,107.7,1.84
SBILIFE.NS,SBI Life Insurance Company Limited,Financial Services,Insurance - Life,178985.85,Large,1784.2,-0.97,1872.58,1886.72,35.24,Bearish,Bearish,-2.03,-12.3,-9.12,-2.1,-48.82,0.853,0.359,19.26,2.09,2132.0,1720.0,-16.31,3.73,-16.03,-2.1,14.74,Strong Bear,Correcting,71,7.0,2.07,-0.47,0.67,Falling,Death Cross,15,0.93,-4.15,0.46,84.9,78.1,1.09
DIVISLAB.NS,Divi's Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,174585.41,Large,6576.5,0.67,6530.33,6321.15,46.08,Bearish,Bullish,-1.12,1.58,1.33,-0.45,19.73,0.62,0.222,21.76,2.23,7071.5,5636.5,-7.0,16.68,-18.16,-0.45,26.26,Bull,Correcting,235,4.0,-1.65,0.06,0.99,Stable,Golden Cross,24,1.84,9.73,10.9,77.8,71.4,1.09
INDIGO.NS,InterGlobe Aviation Limited,Industrials,Airlines,174458.99,Large,4512.1,1.03,4455.35,4830.39,54.83,Bullish,Bullish,6.46,-8.54,-23.77,-15.21,-26.41,1.7116,0.606,31.97,2.98,6232.5,3895.2,-27.6,15.84,-35.94,-15.21,26.15,Strong Bear,Damaged,205,6.0,9.31,-0.74,0.67,Falling,Death Cross,109,9.42,-0.39,-14.19,137.5,142.8,0.96
SOLARINDS.NS,Solar Industries India Limited,Basic Materials,Specialty Chemicals,168103.38,Large,18577.0,1.04,16254.81,14356.02,71.64,Bearish,Bullish,17.24,37.57,39.12,15.36,56.13,0.9748,0.16,31.0,2.64,18874.0,11646.0,-1.57,59.51,-33.07,15.36,71.35,Strong Bull,At High,5,6.0,4.72,1.26,0.94,Stable,Golden Cross,66,20.2,45.72,48.7,105.8,72.3,1.46
ICICIAMC.NS,ICICI PRUDENTIAL AMC LTD,Financial Services,Asset Management,165225.68,Large,3342.9,0.63,3217.91,2920.95,53.9,Bullish,Bullish,1.62,7.42,,,-46.1,1.2197,,37.54,3.58,3611.0,2530.0,-7.42,32.13,-14.59,,,Bull,Recovering,3,4.0,-0.85,,0.82,Falling,Golden Cross,116,4.58,15.57,,150.8,60.1,2.51
BSE.NS,BSE Limited,Financial Services,Financial Data & Stock Exchanges,161074.87,Large,3966.1,0.87,3704.41,2986.28,50.9,Bearish,Bearish,6.44,46.51,36.65,60.93,7.36,1.5786,0.297,40.97,3.2,4446.8,2021.5,-10.81,96.2,-32.12,60.93,180.84,Bull,Correcting,5,5.0,-9.06,0.89,0.87,Stable,Golden Cross,766,9.4,54.66,46.23,190.9,102.6,1.86
IDEA.NS,Vodafone Idea Limited,Communication Services,Telecom Services,160889.41,Large,14.85,4.87,11.89,10.33,84.88,Bullish,Bullish,37.5,40.23,49.1,107.98,46.99,1.5574,0.28,49.69,3.23,15.09,6.12,-1.59,142.65,-29.27,107.98,28.49,Strong Bull,At High,0,8.0,24.09,0.99,1.05,Stable,Golden Cross,159,40.46,48.38,58.67,226.2,97.2,2.33
CUMMINSIND.NS,Cummins India Limited,Industrials,Specialty Industrial Machinery,157796.1,Large,5692.5,-0.27,5245.77,4529.57,59.91,Bullish,Bullish,8.22,16.21,27.66,82.13,-11.8,0.9687,0.531,27.08,2.91,6100.0,3212.2,-6.68,77.21,-14.61,82.13,53.47,Strong Bull,Recovering,5,8.0,2.82,1.02,1.29,Rising,Golden Cross,250,11.18,24.36,37.24,149.4,48.6,3.07
TVSMOTOR.NS,TVS Motor Company Limited,Consumer Cyclical,Auto Manufacturers,157627.79,Large,3316.9,-1.49,3504.13,3438.79,38.58,Bearish,Bearish,-6.15,-13.99,-5.75,18.51,47.31,1.2513,0.077,25.81,2.91,3970.0,2655.1,-16.45,24.93,-16.67,18.51,39.45,Strong Bear,Correcting,69,7.0,-1.49,-0.22,0.74,Falling,Golden Cross,305,-3.19,-5.84,3.83,136.6,100.9,1.35
POWERINDIA.NS,Hitachi Energy India Limited,Industrials,Electrical Equipment & Parts,156850.15,Large,35190.0,0.24,31803.49,24332.88,55.21,Bearish,Bullish,2.73,37.67,59.55,85.66,24.02,0.7558,0.513,43.37,3.9,38785.0,16111.0,-9.27,118.42,-28.75,85.66,109.82,Strong Bull,Recovering,3,6.0,-9.83,1.37,1.21,Rising,Golden Cross,848,5.69,45.82,69.13,103.7,-7.5,-13.83
JIOFIN.NS,Jio Financial Services Limited,Financial Services,Asset Management,155193.64,Large,235.03,-1.1,242.36,266.28,44.17,Bearish,Bearish,-5.4,-7.98,-23.24,-18.22,-51.38,1.5149,0.645,26.65,2.37,338.6,223.3,-30.59,5.25,-32.78,-18.22,,Strong Bear,Damaged,216,4.0,-2.74,-0.87,0.68,Falling,Death Cross,100,-2.44,0.17,-13.67,138.1,152.1,0.91
MOTHERSON.NS,Samvardhana Motherson International Limited,Consumer Cyclical,Auto Parts,153345.25,Large,145.61,0.5,129.23,117.48,68.66,Bullish,Bullish,21.1,9.54,25.58,44.39,34.38,1.6988,0.977,34.12,3.5,151.77,89.7,-4.06,62.33,-22.1,44.39,41.7,Strong Bull,Recovering,3,6.0,17.92,0.75,0.76,Falling,Golden Cross,185,24.06,17.69,35.16,189.1,118.3,1.6
ABB.NS,ABB India Limited,Industrials,Specialty Industrial Machinery,152489.26,Large,7196.0,0.7,6712.67,6033.69,60.74,Bullish,Bullish,-1.8,18.98,39.62,19.79,14.22,1.0285,0.574,28.49,2.91,7822.5,4637.5,-8.01,55.17,-24.37,19.79,22.96,Strong Bull,Recovering,30,6.0,-8.13,1.39,1.25,Rising,Golden Cross,70,1.16,27.13,49.2,130.2,92.4,1.41
HYUNDAI.NS,HYUNDAI MOTOR INDIA LTD,Consumer Cyclical,Auto Manufacturers,151652.68,Large,1866.4,-0.29,1889.0,2050.79,50.65,Bullish,Bullish,2.41,-13.81,-19.76,0.76,125.71,0.8096,0.7356,29.98,2.94,2890.0,1658.0,-35.42,12.57,-39.79,0.76,,Strong Bear,Damaged,183,4.0,7.01,-0.66,0.78,Falling,Death Cross,59,5.37,-5.66,-10.18,74.4,63.6,1.17
