Symbol,Name,Sector,Industry,Market Cap (Cr),Cap Category,Current Price,Day Change %,EMA 50,EMA 200,RSI 14,MACD Signal,Supertrend,ROC 1M %,ROC 3M %,ROC 6M %,ROC 12M %,Vol ROC 1M %,Beta 1Y (Daily),Beta 5Y (Monthly),SD 1Y %,ATR % (14D),52W High,52W Low,% from 52W High,% from 52W Low,1Y Max Drawdown %,1Y CAGR %,3Y CAGR %,Market Regime,Drawdown Status,Days Since 52W High,Trend Consistency (12M),Momentum Acceleration,Momentum Quality,Vol Ratio (20D/60D),Vol Trend,EMA Cross,Days Since EMA Cross,RS vs Nifty 1M %,RS vs Nifty 3M %,RS vs Nifty 6M %,Up Capture Ratio,Down Capture Ratio,Capture Ratio,Description,Analyst Recommendation,Analyst Score,Target Mean Price,Target High Price,Target Low Price,No. of Analysts
ALKEM.NS,Alkem Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,63937.39,Large,5347.5,-0.01,5400.45,5409.91,47.98,Bullish,Bearish,-2.24,0.46,-4.18,10.52,73.38,0.757,0.272,21.91,2.34,5933.5,4716.2,-9.88,13.39,-11.95,10.52,18.24,Bear,Correcting,90,9.0,-2.39,-0.19,0.76,Falling,Death Cross,4,-4.08,-1.43,2.6,79.4,61.9,1.28,"Alkem Laboratories Limited, a pharmaceutical company, engages in the research and development, manufacture, and sale of pharmaceutical and nutraceutical products in India, the United States, and internationally. The company offers branded generics, generic drugs, active pharmaceutical ingredients, and biosimilars, and nutraceuticals in acute and chronic therapeutic areas comprising anti-infective, gastroenterology, pain management, iron deficiency, diabetology, central nervous system, anti-osteoporosis, gynecology, respiratory, ophthalmology, rheumatology, urology, dermatology, cardiology, neurology, and oncology. It also provides vitamins, minerals, and nutrients; cough syrups, hepatoprotective tonic, anti-dandruff shampoo, mouth wash, pregnancy detection kits, and condoms; and anti-bloating syrups, tablets, and powder. The company was incorporated in 1973 and is headquartered in Mumbai, India.",buy,2.5,5956.45,6890.0,4200.0,20.0
TIINDIA.NS,Tube Investments of India Limited,Industrials,Conglomerates,63250.35,Large,3267.7,0.11,2979.54,2862.56,63.2,Bullish,Bullish,12.98,34.9,23.15,9.87,-15.11,1.3235,-0.3,33.88,3.29,3419.9,2164.9,-4.45,50.94,-35.69,9.87,5.64,Strong Bull,Correcting,195,6.0,1.35,0.68,1.01,Stable,Golden Cross,19,11.14,33.01,29.94,148.6,127.4,1.17,"Tube Investments of India Limited, together with its subsidiaries, engages in the manufacture and sale of precision engineered and metal formed products to automotive, railway, construction, agriculture, etc. in India. It operates through eight segments: Engineering, Metal Formed Products, Mobility, Gear and Gear Products, Power Systems, Industrial Systems, Medical, and Semiconductors. The Engineering segment offers cold rolled steel strips, precision steel tubes, cold drawn welded tubes, electric resistance welded tubes, and tubular components. The Metal Formed Products segments provides automotive chains, fine blanked and stamped products, roll-formed car doorframes, and cold rolled formed sections. The Mobility segment offers standard bicycles; special bicycles, including alloy bikes; specialty performance bikes; fitness equipment; and electric bicycles, as well as cycling accessories and spare parts. The Gear and Gear Products segment provides gears, gear boxes, gear motors, and gear assemblies. The Power Systems segment offers transformers and switchgears, as well as engages automation and turnkey projects. The Industrial Systems segment provides electric motors, alternators, drives, and traction electronics, as well as SCADA solutions. The Electric Vehicle segment offers electric three-wheelers, tractors, and commercial vehicles. The Medical segment is involved in the provision of medical consumables; and contract development and manufacturing operations of active pharmaceutical ingredients. It also offers industrial chains, optic lens, TMT bars and TI machine building solutions. The company was founded in 1900 and is based in Chennai, India.",none,,3362.3333,3870.0,2780.0,6.0
UNOMINDA.NS,Uno Minda Limited,Consumer Cyclical,Auto Parts,62828.43,Large,1088.0,-0.14,1101.07,1133.25,49.02,Bullish,Bearish,3.59,6.99,-12.63,1.53,-14.34,1.3871,0.227,32.85,3.61,1382.0,994.0,-21.27,9.46,-25.79,1.53,26.2,Strong Bear,Damaged,180,5.0,1.26,-0.38,1.0,Stable,Death Cross,65,1.75,5.1,-5.84,137.3,125.2,1.1,"Uno Minda Limited, together with its subsidiaries, manufactures and supplies auto components and systems in India and internationally. It provides alloy wheels, automotive switches, horns, infotainment systems, speakers, socket assemblies, fuel hoses, sensors, actuators, controllers, telematics and connected solutions, alternate fuel systems, air filtration systems, canisters, seat head rest and arm rests, luggage boards, automotive wireless chargers, seat recliner mechanism, multi-mode drive switches, USB chargers, wheel covers, seat belts, shifters, cameras, air ducts and washer bottles, EA pads, spoilers, steering wheels with air bags, body sealings, fuel caps, and brake hoses. The company also offers automotive seats, switches and lights, heated grips, customized switches, die casting components, batteries, handle bar assemblies, combined braking systems, relays, and noise supressor caps; off board chargers, and battery management products; combination switches, lamps, traction motors, motor controllers, and intelligent transport systems; and lever combinations, DC converters, smart plugs, and FNR switches. It also offers sunroofs, blow molded parts, vehicle control unit, and telematics. In addition, the company provides products for 4 wheelers, 2/3 wheelers, 2 and 3-wheeler EVs, off road, and commercial vehicles. Further, it sells its products to original equipment manufacturers. The company was formerly known as Minda Industries Limited and changed its name to Uno Minda Limited in July 2022. The company was founded in 1958 and is headquartered in Gurugram, India.",buy,2.16667,1252.8334,1494.0,900.0,18.0
FACT.NS,The Fertilisers and Chemicals Travancore Limited,Basic Materials,Agricultural Inputs,62610.68,Large,967.6,-3.03,881.42,864.44,65.68,Bullish,Bullish,11.17,20.12,16.99,-6.06,293.8,1.1526,1.1772,41.38,3.83,1058.6,652.1,-8.6,48.38,-36.19,-6.06,48.19,Strong Bull,Correcting,255,5.0,4.46,0.41,1.18,Rising,Golden Cross,24,9.32,18.23,23.77,116.5,113.0,1.03,"The Fertilisers and Chemicals Travancore Limited manufactures and markets fertilizers and petrochemicals in India. It operates through Fertilizer and Petrochemical segments. The company offers complex fertilizers, including ammonium phosphate and sulphate, and zincated factamfos; straight fertilizers, such as ammonium sulphate; organic fertilizers under the FACT Organic and FACT Organic Plus brands; imported fertilisers; and bagged gypsum under the FACT Gypsum brand. It also provides caprolactam, such as benzene, sulphur, ammonia, and carbon dioxide for use in manufacturing nylon tyre cords, nylon filament yarns, and engineering plastics, etc. for the textile and automobile industries; and by-products comprising anhydrous ammonia, cyclohexanone, soda ash, gypsum, sulphuric acid, and carbon dioxide. In addition, the company imports fertilizers, including muriate of potash and others; and offers various services for farmers. Further, it engages in engineering consultancy and design; and fabrication and erection of industrial equipment activities. Further, it offers services for farmer, including fact agro service centre, fact marketing network, Prime minister Krishi Samridhi Kendra, soil testing and soil health card, field demonstrations, mobile based fertiliser management system, and drone technology. The Fertilisers and Chemicals Travancore Limited was incorporated in 1943 and is headquartered in Kochi, India.",none,,,,,
JSWINFRA.NS,JSW Infrastructure Limited,Industrials,Marine Shipping,62408.89,Large,299.3,1.87,274.91,276.3,65.59,Bullish,Bullish,12.46,19.53,9.13,-1.42,28.53,1.2275,0.621,28.73,3.12,349.0,233.42,-14.24,28.22,-31.64,-1.42,,Bull,Correcting,190,5.0,5.95,0.32,0.9,Stable,Death Cross,153,10.61,17.64,15.92,105.0,99.9,1.05,"JSW Infrastructure Limited, an infrastructure development company, operates commercial ports in India and internationally. It operates in two segments, Port Operations and Logistic Operation. The company's activities include developing, operating, and maintaining port services; ports related infrastructure development activities; and developing infrastructure projects. It also provides maritime related services, including cargo handling, storage, logistics, and other value-added services. In addition, the company develops and operates ports and port terminals. JSW Infrastructure Limited was formerly known as JSW Infrastructure & Logistics Limited and changed its name to JSW Infrastructure Limited in March 2008. The company was founded in 1999 and is based in Mumbai, India. JSW Infrastructure Limited is a subsidiary of Sajjan Jindal Family Trust.",strong_buy,1.47059,346.2353,400.0,290.0,17.0
GICRE.NS,General Insurance Corporation of India,Financial Services,Insurance - Reinsurance,62000.5,Large,353.4,-1.4,383.5,381.26,34.82,Bearish,Bearish,-9.22,-2.52,-7.57,-7.84,268.07,0.7961,0.359,23.49,3.29,417.95,346.7,-15.44,1.93,-13.67,-7.84,28.43,Strong Bear,Correcting,31,6.0,-8.38,-0.32,1.2,Rising,Golden Cross,44,-11.06,-4.41,-0.78,73.7,82.5,0.89,"General Insurance Corporation of India provides reinsurance services in India and internationally. It offers property, energy, marine, engineering, liability, spares, health, agriculture/weather, motor and workmen compensation, aviation, life, marine hull, cargo and offshore energy, and miscellaneous products. The company was incorporated in 1972 and is headquartered in Mumbai, India.",buy,2.4,463.8,550.0,339.0,5.0
OBEROIRLTY.NS,Oberoi Realty Limited,Real Estate,Real Estate - Development,61623.31,Large,1694.8,-0.59,1636.85,1632.21,57.12,Bullish,Bearish,4.49,16.86,4.07,-10.41,-4.7,1.197,0.302,26.02,2.79,2005.0,1391.2,-15.47,21.82,-28.77,-10.41,22.42,Bull,Correcting,255,5.0,-1.13,0.16,0.99,Stable,Golden Cross,1,2.65,14.97,10.85,117.8,123.7,0.95,"Oberoi Realty Limited, together with its subsidiaries, engages in real estate development business in India. It operates through the Real Estate and the Hospitality segment. The company develops and sells residential, commercial, retail, hospitality, and social infrastructure projects. It also leases commercial properties; and owns and operates a hotel. In addition, the company engages in the sale of rooms, food and beverages, and allied services related to hotel operations, as well as in the provision of property management services. The company was incorporated in 1998 and is headquartered in Mumbai, India.",buy,1.88462,1825.1538,2100.0,1085.0,26.0
GLENMARK.NS,Glenmark Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,60295.03,Large,2136.6,-0.93,2232.29,2070.15,37.97,Bearish,Bearish,-11.19,-1.78,8.18,30.63,4.53,0.7512,0.254,30.66,3.19,2474.0,1625.0,-13.64,31.48,-18.5,30.63,53.79,Bull,Correcting,30,6.0,-10.6,0.27,1.08,Stable,Golden Cross,271,-13.04,-3.67,14.97,89.3,43.1,2.07,"Glenmark Pharmaceuticals Limited, together with its subsidiaries, develops, manufactures, and sells generics, specialty medicines, and over the counter (OTC) pharmaceutical products in India, North America, Europe, and internationally. The company provides branded, OTC, and generic formulations in the therapeutic areas of dermatology, respiratory, oncology, immunology, pain management, hypertension, central nervous system, cardiology, diabetes, contraceptives, gynecology, gastroenterology, and anti-infective in the dosage forms of complex injectables and biologics, oral solids, liquids, topical products, and respiratory-metered dose inhaler, dry powder inhaler, and nasal sprays. Its product pipeline includes ISB 2001, a CD38 x BCMA x CD3 TREAT trispecific T cell engager, which is in Phase 1 clinical trial for indication of relapsed/refractory multiple myeloma; ISB 2301, a NK cell engager that is in preclinical trial for solid tumors; and GRC 65327, a Cbl-b inhibitor small molecule for solid tumors. The company's pipeline also comprises ISB 880, an IL-1RAP antagonist monoclonal antibody, which is in Phase 1 clinical trial for the treatment of hidradenitis suppurativa; and ISB 830-X8, a telazorlimab OX40 antagonist antibody that is in Phase 2 clinical trial for the treatment of atopic dermatitis. In addition, the company offers Ryaltris nasal spray for the treatment of seasonal allergic rhinitis. The company was incorporated in 1977 and is based in Mumbai, India.",buy,1.63636,2496.5,2750.0,2100.0,10.0
JSL.NS,Jindal Stainless Limited,Basic Materials,Steel,59975.31,Large,727.9,2.54,724.73,740.53,56.71,Bullish,Bearish,-1.53,2.54,-7.24,0.96,28.35,1.1506,0.327,32.42,2.96,884.0,652.2,-17.66,11.61,-23.44,0.96,36.47,Strong Bear,Correcting,116,6.0,-2.38,-0.22,1.11,Stable,Death Cross,11,-3.37,0.65,-0.45,117.0,104.4,1.12,"Jindal Stainless Limited manufactures and sells stainless-steel flat products in India and internationally. The company provides ferro alloys, stainless steel slabs and blooms, hot rolled coils, plates and sheets, and cold rolled coils and sheets, as well as razor-blade steel, precision strips, and long products. It serves automobile, railway and transport, process and engineering, consumer durables, and architecture building construction sectors. Jindal Stainless Limited was founded in 1970 and is based in New Delhi, India.",strong_buy,1.42857,869.9286,970.0,790.0,14.0
COROMANDEL.NS,Coromandel International Limited,Basic Materials,Agricultural Inputs,59956.21,Large,2035.9,-1.16,1924.8,2073.55,65.07,Bullish,Bullish,8.46,3.94,-12.15,-11.07,2.62,1.0086,0.138,33.95,3.31,2718.9,1706.5,-25.12,19.3,-34.89,-11.07,30.41,Strong Bear,Damaged,229,5.0,7.15,-0.36,1.03,Stable,Death Cross,65,6.62,2.05,-5.36,91.1,96.1,0.95,"Coromandel International Limited provides agriculture solutions in India and internationally. It operates through the Nutrient and Other Allied Business, and Crop Protection segments. The company offers fertilizers, including GroPlus Pro Mg and Gromor Urea Super Phosphate; bio-products comprising MycoRitz and Grovibe; specialty nutrients, such as Pixibud, Pixigrow, Nano Urea, Areca Shakti, and Coffee Bliss; and crop protection products that include Caveco, Marvex, Prachand, Benofit, Rukawat X, Myconil, Eezykil Ultra, Cortus, Victini Z, and Toscee. It also provides value-added services, including drone spraying, soil testing, crop diagnostics, and weather insights, as well as e-commerce platform for advisory and ordering. The company was formerly known as Coromandel Fertilisers Ltd and changed its name to Coromandel International Limited in September 2009. Coromandel International Limited was incorporated in 1961 and is based in Chennai, India. Coromandel International Limited operates as a subsidiary of E.I.D.- Parry (India) Limited.",none,,2353.0,2951.0,2100.0,9.0
LINDEINDIA.NS,Linde India Limited,Basic Materials,Specialty Chemicals,59946.28,Large,7029.0,0.54,7087.69,6742.95,48.01,Bullish,Bearish,-4.72,-2.0,17.71,-4.31,-36.57,0.6976,-0.061,27.83,2.73,8049.0,5673.0,-12.67,23.9,-20.66,-4.31,21.03,Bull,Correcting,29,4.0,-4.05,0.64,0.71,Falling,Golden Cross,78,-6.57,-3.89,24.5,64.7,61.6,1.05,"Linde India Limited manufactures and sells industrial and medical gases in India. It operates through Gases, Related Products and Services; and Project Engineering Division segments. The Gases, Related Products and Services segment produces and sells oxygen, nitrogen, and argon gases. This segment engages in the provision of pipeline gas supply to steel, glass, and chemical industries; liquefied gases through cryogenic tankers to various industrial sectors; and compressed gas in cylinders to fabrication, manufacturing, and construction industries. It offers gases, such as medical oxygen, synthetic air, and nitrous oxide for pharmaceutical use, as well as medical gas distribution systems to hospitals. The Project Engineering Division is involved in the design, engineering, manufacture, and commissioning of cryogenic and non-cryogenic air separation plants (ASUs), vacuum pressure swing adsorption (VPSA) units, and nitrogen plants; and the sale of distillation columns, cryogenic storage tanks, and vaporizers. It serves various industries, such as steel, automotive, pharma, metal fabrication, chemicals, food and beverage, solar panels, science and research, natural gas and oil refining, petrochemicals, fertilizers, electronics, and metal processing, as well as hospitals and healthcare establishments. The company was formerly known as BOC India Limited and changed its name to Linde India Limited in February 2013. Linde India Limited was incorporated in 1935 and is headquartered in Kolkata, India. Linde India Limited is a subsidiary of The BOC Group Limited.",hold,3.0,6731.0,8209.0,5869.0,3.0
BERGEPAINT.NS,Berger Paints India Limited,Basic Materials,Specialty Chemicals,59664.37,Large,511.7,0.24,493.88,499.2,54.31,Bearish,Bullish,0.79,26.5,-5.46,-9.4,-61.78,0.7134,0.421,25.94,3.26,605.0,391.1,-15.42,30.84,-32.15,-9.4,-1.15,Bear,Correcting,249,5.0,-8.04,-0.21,0.89,Stable,Death Cross,110,-1.05,24.61,1.33,52.2,59.4,0.88,"Berger Paints India Limited manufactures and sells paints for home, professional, and industrial users in India and internationally. The company offers interior wall coatings, including designer finishes, interior emulsions, and ceiling paints; exterior wall coatings comprising exterior emulsions and textures, and roof and floor coatings; specialty industrial coatings; putty and cement paints; solvent, interior, exterior, metal, and wood primers; waterproofing solutions; wood finishes; enamels; aerosol spray paints, and DIY kits and stickers. It also provides automotive, fireproof, protective, floor, and powder coatings; road markings; construction chemicals, flooring compounds, bitumen and coal tar-based products, sealants and adhesives, and anti-corrosive coatings; lacquers; and various sanitization products. In addition, the company offers acrylic, silicate, and mineral plasters; thermal insulation adhesives; mortars; ready to use coat, wood effect, ribbed effect, concrete effect, and 3D effect; gel adhesives; and coil coating solutions. The company was formerly known as British Paints (India) Limited and changed its name to Berger Paints India Limited in December 1983. The company was incorporated in 1923 and is based in Kolkata, India. Berger Paints India Limited is a subsidiary of U. K. Paints India Private Limited.",hold,2.59091,541.63635,650.0,395.0,22.0
SBICARD.NS,SBI Cards and Payment Services Limited,Financial Services,Credit Services,59542.2,Large,625.7,0.65,634.85,737.24,55.74,Bullish,Bullish,0.3,-10.04,-28.21,-37.35,-27.95,1.1482,0.242,25.74,2.41,1015.0,565.45,-38.35,10.66,-43.47,-37.35,-11.16,Strong Bear,Damaged,261,6.0,3.65,-1.1,0.88,Stable,Death Cross,104,-1.54,-11.93,-21.42,84.2,136.7,0.62,"SBI Cards and Payment Services Limited, a non-banking financial company, provides credit cards to individual and corporate customers in India. The company offers corporate, central travel, utility, and corporate purchase and virtual cards. It also acts as a corporate insurance agent for selling insurance policies to credit card customers. The company was incorporated in 1998 and is headquartered in Gurugram, India. SBI Cards and Payment Services Limited operates as a subsidiary of State Bank of India.",hold,3.04167,720.5,975.0,500.0,24.0
HDBFS.NS,HDB FINANCIAL SERVICES L,Financial Services,Credit Services,58184.53,Large,702.35,-1.01,663.42,707.28,64.55,Bullish,Bullish,4.01,9.37,-8.28,,59.01,1.1702,1.6974,25.87,2.82,891.9,555.3,-21.25,26.48,-35.02,,,Strong Bear,Damaged,249,5.0,0.89,-0.32,0.98,Stable,Death Cross,239,2.16,7.49,-1.49,90.4,104.5,0.87,"HDB Financial Services Limited operates as a non-banking financial company that provides lending and business process outsourcing services in India. The company offers personal loans, salaried personal loans, business loans, micro lending loans, auto loans, two-wheeler loans, gold loans, loans against property, enterprise business loans, consumer durable loans, commercial vehicle loans, construction equipment loans, car loans, digital and lifestyle product loans, digital lending, tractor loans, and general and life insurance products. Its BPO services include back-office services, such as forms processing, documents verification, finance and accounting services, and correspondence management; and front office services, consisting of contact center management, outbound marketing, and collection services. The company was incorporated in 2007 and is based in Mumbai, India. HDB Financial Services Limited operates as a subsidiary of HDFC Bank Limited.",buy,2.21429,767.7143,900.0,625.0,14.0
MOTILALOFS.NS,Motilal Oswal Financial Services Limited,Financial Services,Capital Markets,56773.4,Large,942.85,-0.15,841.45,823.45,65.71,Bullish,Bullish,10.8,40.73,9.94,14.33,-21.49,1.7851,0.209,39.3,3.21,1097.1,614.9,-14.06,53.33,-41.97,14.33,15.22,Bull,Correcting,165,6.0,-2.78,0.25,0.97,Stable,Golden Cross,11,8.96,38.85,16.72,154.3,127.6,1.21,"Motilal Oswal Financial Services Limited offers financial services in India. It operates through Wealth Management, Capital Markets, Asset and Private Wealth Management, Home Finance, and Treasury Investments segments. The company offers broking and distribution services, such as equities, derivatives, commodities, currencies, mutual funds, and insurance products, as well as depository, portfolio management, and asset management services. It also provides private wealth management services, such as equity, alternate, credit, estate planning, and property advisory services; and home finance. In addition, the company offers institutional broking services, including cash and derivatives; private equity services; and investment banking services, including international capital markets, private equity funds, structured finance syndication, mergers and acquisitions advisory, and financial restructuring advisory. It serves high net worth individuals; and mutual funds, foreign institutional investors, financial institutions, and corporate clients. Motilal Oswal Financial Services Limited was founded in 1987 and is headquartered in Mumbai, India.",strong_buy,1.0,1113.0,1250.0,975.0,5.0
MFSL.NS,Max Financial Services Limited,Financial Services,Insurance - Life,56043.62,Large,1631.8,1.21,1628.96,1606.38,51.95,Bullish,Bearish,0.86,-0.81,-5.07,7.75,-3.73,0.956,0.633,24.99,2.77,1892.5,1433.6,-13.78,13.83,-21.7,7.75,33.42,Bear,Correcting,81,5.0,1.13,-0.2,0.94,Stable,Golden Cross,319,-0.98,-2.7,1.72,78.6,62.2,1.26,"Max Financial Services Limited, through its subsidiary, engages in life insurance business in India. The company operates through Business Investments and Others, and Life Insurance segments. It offers participating and nonparticipating and linked products covering life insurance, pension and health benefits, including riders for individual and group through individual agents, corporate agents, banks, brokers, and other channels. The company is also involved treasury investment activities; and provision of management advisory services. Max Financial Services Limited was incorporated in 1988 and is based in Noida, India.",strong_buy,1.23077,2066.923,2725.0,1765.0,26.0
VMM.NS,VISHAL MEGA MART LIMITED,Consumer Cyclical,Department Stores,55541.31,Large,118.77,1.56,119.51,123.73,47.93,Bearish,Bullish,-2.3,11.94,-11.87,-5.1,-12.31,0.9878,1.0691,29.95,2.79,157.6,98.77,-24.64,20.25,-34.93,-5.1,,Strong Bear,Damaged,200,4.0,-6.28,-0.4,0.67,Falling,Death Cross,100,-4.14,10.05,-5.08,80.3,83.1,0.97,"Vishal Mega Mart Limited engages in the wholesale, trading, and retail of apparel, fast moving consumer goods, and general merchandise in India. Its apparel product portfolio includes a range of t-shirts, shirts, denims, athletic and leisure wear, night wear, innerwear, western wear, formal wear, and ethnic wear for men, women, children, and infants; and general merchandize products comprises home appliances, crockeries and utensils, home products and furnishings, toys, stationery products, travel products and footwear, and other products. The company's fast-moving consumer goods include food products, such as biscuits, savoury snacks, noodles, and tea and coffee products; staples, such as mustard oil, soya oil, clarified butter, and spices; and non-food products comprising baby diapers, hair oil, sanitary pads, handwash, and other products. It sells its products through its stores, mobile application, and website under third party and its brand names. The company was incorporated in 2018 and is based in Gurugram, India. Vishal Mega Mart Limited is a subsidiary of Samayat Services LLP.",none,,147.05882,170.0,100.0,17.0
COLPAL.NS,Colgate-Palmolive (India) Limited,Consumer Defensive,Household & Personal Products,55327.31,Large,2034.2,-2.99,2056.81,2132.57,46.89,Bullish,Bearish,-5.95,6.03,-4.77,-13.55,34.58,0.7937,0.51,23.16,2.51,2504.0,1782.0,-18.76,14.15,-26.66,-13.55,10.69,Strong Bear,Correcting,246,5.0,-7.96,-0.21,0.83,Falling,Death Cross,381,-7.79,4.14,2.02,65.2,80.1,0.81,"Colgate-Palmolive (India) Limited manufactures and trades in personal and oral care products in India. The company offers toothpastes, toothpowder, toothbrushes, mouth wash, rinses, hand washes, and shower gels under the Colgate brand name. It also offers soaps, cosmetics, and toilet preparations. In addition, the company exports its products. The company was incorporated in 1937 and is headquartered in Mumbai, India.",hold,3.07692,2254.6155,2745.0,1930.0,26.0
ABBOTINDIA.NS,Abbott India Limited,Healthcare,Drug Manufacturers - Specialty & Generic,55152.56,Large,25955.0,-0.56,26555.26,27709.16,41.75,Bearish,Bearish,-6.62,-2.68,-7.34,-16.65,-52.46,0.3548,0.007,22.29,2.14,37000.0,25150.0,-29.85,3.2,-28.46,-16.65,7.32,Strong Bear,Damaged,230,2.0,-5.73,-0.33,0.75,Falling,Death Cross,160,-8.46,-4.57,-0.55,19.0,38.8,0.49,"Abbott India Limited, together with its subsidiaries, operates as a pharmaceutical company in India. The company offers pharmaceutical products for gastroenterology, women's health, metabolic, central nervous system, vaccines, and multispecialty, including insomnia, vitamin D deficiency, pre-term labor, and pain management. It also provides anti-infectives, cardio-diabeto, GI & hepato, hormones, neuro-psychiat, pain management, respiratory, hepatic, neuroscience, metabolics, gennext, and consumer care products. The company was formerly known as Knoll Pharmaceuticals Limited and changed its name to Abbott India Limited in July 2002. The company was founded in 1910 and is headquartered in Mumbai, India. Abbott India Limited operates as a subsidiary of Abbott Capital India Limited.",none,,32563.375,38100.0,27500.0,8.0
MRF.NS,MRF Limited,Consumer Cyclical,Auto Parts,54814.65,Large,129245.0,0.6,128745.56,136873.74,59.61,Bullish,Bullish,1.98,-2.34,-15.83,-5.43,-17.03,0.8164,0.16,24.35,1.82,163600.0,122000.0,-21.0,5.94,-24.46,-5.43,10.32,Strong Bear,Damaged,169,7.0,2.76,-0.65,0.83,Falling,Death Cross,70,0.14,-4.23,-9.04,66.4,67.9,0.98,"MRF Limited, together with its subsidiaries, engages in the manufacture and sale of rubber products in India and internationally. The company provides tires for passenger cars, two wheelers, fighter aircraft, farm, trucks, OTR, SCV, LCV, pick up, three wheeler, MCV, ICV, and tubes and valves products; rubber products, such as tubes, flaps, and tread rubber products; and manufactures specialty coatings. It also involved in the paints and coats, sports goods, and motorsports businesses. In addition, the company operates MRF T&S that provide computerized nitrogen inflation, tubeless repair, wheel alignment, wheel balancing and tire changing; MRF TireTok which offers robotic wheel alignment, vehicle safety test lane, diagnostic wheel balancing, semi-automatic tyre changer, A/C recovery and recharging, electronic headlight aligner, nitrogen generator membrane type, and special two-wheeler tire changer; MRF Tyredrome; MRF FASST that offers wheels removal and refitment, and tire mounting and de-mounting services; and MRF MuscleZone shops, as well as provides training for light and heavy commercial vehicle driving. The company was founded in 1946 and is based in Chennai, India.",hold,3.5,136991.9,161675.0,113936.0,10.0
TATACOMM.NS,Tata Communications Limited,Communication Services,Telecom Services,54147.48,Large,1899.8,-0.72,1778.93,1691.36,54.34,Bearish,Bullish,15.38,34.55,5.6,13.37,80.17,0.9894,0.709,33.21,3.87,2049.9,1322.5,-7.32,43.65,-31.62,13.37,15.79,Strong Bull,Recovering,15,7.0,3.86,0.17,1.0,Stable,Golden Cross,14,13.53,32.66,12.39,106.5,81.3,1.31,"Tata Communications Limited provides telecom services worldwide. The company operates through Data Services, Voice Solutions, Payment Solutions, Transformation Services, Campaign Registry, and Real Estate segments. It provides voice and data transmission services; internet connectivity services; and other value-added services, such as unified conferencing and collaboration, managed hosting, mobile global roaming and signaling, transponder lease, and television up-linking, and other managed services, as well as sells and leases bandwidth on undersea cable systems. The company also offers end-to-end automated teller machines deployment, POS enablement, financial inclusion, card issuance and related managed services, and switching services to banking sector; cyber security; data center colocation services; network management and support services; system and platform integration services for Internet of Things (IoT) solutions; and provides IT consultation and support on services. In addition, it provides networking services, including managed LAN/WAN, private lines, business internet, hybrid WAN, and cloud connectivity; unified communications as a service; cloud solutions; Edge platform; cyber security services, such as cloud security, security assessment, consulting services, cyber threat detection and response, and networking security; managed SASE; IoT fabric solutions comprising connectivity, management, orchestration, and data analytics; carrier services, such as wholesale voice transport and termination, mobile messaging exchange, voice access services, strategic sourcing, and fraud prevention as a service; and content delivery network solutions. Further, the company engages in letting, leasing, licensing, or development of immovable properties. The company was formerly known as Videsh Sanchar Nigam Limited and changed its name to Tata Communications Limited in 2008. Tata Communications Limited was incorporated in 1986 and is based in Mumbai, India.",buy,2.0,1930.3,2600.0,1450.0,10.0
KEI.NS,KEI Industries Limited,Industrials,Electrical Equipment & Parts,53952.19,Large,5643.5,4.77,5072.75,4528.06,65.85,Bullish,Bullish,11.04,35.21,38.92,53.67,-48.37,1.2693,0.497,30.94,3.07,5673.0,3525.3,-0.52,60.09,-23.35,53.67,41.42,Strong Bull,At High,0,8.0,-0.7,1.26,0.99,Stable,Golden Cross,238,9.2,33.32,45.71,150.5,86.3,1.74,"KEI Industries Limited manufactures, markets, and sells wires and cables in India and internationally. It operates in three segments: Cable & Wires; Engineering, Procurement and Construction; and Stainless Steel Wire. The company offers extra-high voltage, high tension, and low-tension power cables; control and instrumentation cables; specialty, single-core, and multi-core flexible cables; elastomeric/rubber and solar cables; fire survival/resistant cables; flat, EV charging, ESP, and medium voltage covered conductor cables; conflame green + wires; communication and thermocouple cables; and submersible marine and offshore cables, as well as stainless steel, winding, and house wires. It also provides engineering, procurement, and construction solutions in the areas of gas-insulated GIS, and air-insulated substations AIS; overhead and underground power transmission and distribution systems; and railway electrification/substation on a turnkey basis, as well as project management services. The company exports its products to approximately 60 countries. It serves the power, refinery, railway, automobile, cement, steel, fertilizer, textile, real estate, infrastructure, oil and gas, defense, chemical, metal, IT, pharma, manufacturing, renewables energy, non-metal, data center, consumer durable, government, public, private, and other sectors through dealers and distributors. The company was founded in 1968 and is headquartered in New Delhi, India.",buy,2.13043,5320.9165,6670.0,4350.0,24.0
GODREJPROP.NS,Godrej Properties Limited,Real Estate,Real Estate - Development,53868.24,Large,1788.3,-0.35,1735.1,1877.24,57.24,Bullish,Bullish,4.25,14.63,-13.82,-25.14,-40.43,1.8682,0.43,34.23,3.19,2494.0,1434.0,-28.3,24.71,-40.23,-25.14,9.23,Strong Bear,Damaged,260,5.0,-0.63,-0.4,0.89,Stable,Death Cross,368,2.41,12.75,-7.03,177.5,203.5,0.87,"Godrej Properties Limited, together with its subsidiaries, engages primarily in the business of real estate construction, development, hospitality, and other related activities in India. The company develops residential and commercial projects. Godrej Properties Limited was incorporated in 1985 and is headquartered in Mumbai, India.",buy,1.90909,2246.552,2950.0,1525.0,22.0
