Symbol,Name,Sector,Industry,Market Cap (Cr),Cap Category,Current Price,Day Change %,EMA 50,EMA 200,RSI 14,MACD Signal,Supertrend,ROC 1M %,ROC 3M %,ROC 6M %,ROC 12M %,Vol ROC 1M %,Beta 1Y (Daily),Beta 5Y (Monthly),SD 1Y %,ATR % (14D),52W High,52W Low,% from 52W High,% from 52W Low,1Y Max Drawdown %,1Y CAGR %,3Y CAGR %,Market Regime,Drawdown Status,Days Since 52W High,Trend Consistency (12M),Momentum Acceleration,Momentum Quality,Vol Ratio (20D/60D),Vol Trend,EMA Cross,Days Since EMA Cross,RS vs Nifty 1M %,RS vs Nifty 3M %,RS vs Nifty 6M %,Up Capture Ratio,Down Capture Ratio,Capture Ratio
IOC.NS,Indian Oil Corporation Limited,Energy,Oil & Gas Refining & Marketing,208019.97,Large,147.31,0.3,151.57,150.86,50.85,Bullish,Bearish,0.43,-6.28,0.61,19.14,8.65,0.972,0.943,24.59,3.06,188.96,130.22,-22.04,13.12,-27.59,19.14,30.95,Bear,Damaged,37,7.0,2.52,0.02,1.1,Stable,Golden Cross,224,-3.79,-1.79,3.19,107.8,91.9,1.17
EICHERMOT.NS,Eicher Motors Limited,Consumer Cyclical,Auto Manufacturers,198617.2,Large,7240.5,-0.03,7176.19,6788.5,53.54,Bullish,Bullish,4.78,-1.6,5.13,37.07,31.38,1.1557,0.269,25.22,3.02,8230.0,5219.5,-12.02,38.72,-19.58,37.07,36.81,Strong Bull,Correcting,38,8.0,5.31,0.2,1.21,Rising,Golden Cross,774,0.56,2.89,7.71,112.7,78.0,1.44
SBILIFE.NS,SBI Life Insurance Company Limited,Financial Services,Insurance - Life,191751.09,Large,1911.6,-3.58,1939.17,1901.97,48.87,Bullish,Bullish,-1.06,-7.47,5.4,25.78,52.61,0.8117,0.405,20.0,2.69,2132.0,1601.0,-10.34,19.4,-15.79,25.78,19.76,Strong Bull,Correcting,40,8.0,1.43,0.27,1.25,Rising,Golden Cross,255,-5.28,-2.98,7.98,87.8,63.6,1.38
ADANIGREEN.NS,Adani Green Energy Limited,Utilities,Utilities - Renewable,189425.27,Large,1150.0,-0.23,964.16,995.9,77.81,Bullish,Bullish,32.39,22.96,10.98,28.69,77.75,1.822,0.795,42.26,3.84,1195.0,765.0,-3.77,50.33,-32.93,28.69,5.39,Strong Bull,Recovering,0,6.0,24.74,0.26,1.03,Stable,Death Cross,370,28.17,27.45,13.56,189.4,164.3,1.15
GRASIM.NS,Grasim Industries Limited,Basic Materials,Building Materials,188376.05,Large,2777.7,0.64,2724.57,2742.15,57.65,Bullish,Bullish,3.52,-0.65,0.07,5.15,29.28,1.1365,0.241,21.93,2.56,2979.0,2502.5,-6.76,11.0,-14.45,5.15,20.72,Strong Bull,Correcting,124,5.0,3.74,0.0,1.16,Rising,Death Cross,19,-0.7,3.84,2.65,115.6,118.6,0.97
INDIGO.NS,InterGlobe Aviation Limited,Industrials,Airlines,181457.31,Large,4693.1,0.32,4548.84,4976.96,58.07,Bullish,Bullish,9.45,-0.84,-18.51,-8.74,28.92,1.671,0.606,32.27,3.75,6232.5,3895.2,-24.7,20.48,-35.94,-8.74,35.04,Strong Bear,Damaged,174,6.0,9.73,-0.57,1.33,Rising,Death Cross,78,5.23,3.65,-15.93,134.3,154.9,0.87
TVSMOTOR.NS,TVS Motor Company Limited,Consumer Cyclical,Auto Manufacturers,178338.15,Large,3752.7,-0.24,3641.54,3427.91,56.58,Bullish,Bullish,7.84,2.04,7.44,49.84,2.19,1.2378,0.089,25.72,2.87,3970.0,2640.0,-5.47,42.15,-15.92,49.84,53.6,Strong Bull,Recovering,38,9.0,7.16,0.29,1.05,Stable,Golden Cross,275,3.62,6.53,10.02,142.0,98.2,1.45
ICICIAMC.NS,ICICI PRUDENTIAL AMC LTD,Financial Services,Asset Management,173474.87,Large,3509.8,6.5,3026.54,2786.94,68.3,Bullish,Bullish,18.45,28.96,,,78.89,1.3105,,40.11,4.12,3540.9,2530.0,-0.88,38.73,-14.59,,,Bull,At High,0,,8.8,,1.26,Rising,Golden Cross,85,14.23,33.45,,169.1,55.0,3.07
DIVISLAB.NS,Divi's Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,166873.54,Large,6286.0,0.1,6153.47,6197.38,60.25,Bullish,Bullish,3.28,-1.09,-4.19,12.98,15.04,0.5313,0.187,23.86,2.32,7071.5,5636.5,-11.11,11.52,-18.16,12.98,31.71,Bear,Correcting,204,5.0,3.64,-0.18,0.88,Stable,Death Cross,17,-0.94,3.4,-1.61,74.2,62.1,1.19
VBL.NS,Varun Beverages Limited,Consumer Defensive,Beverages - Non-Alcoholic,164065.4,Large,485.1,3.98,436.79,465.71,71.21,Bullish,Bullish,19.53,-3.32,9.99,-10.83,45.98,1.1348,-0.014,29.36,3.21,557.8,381.0,-13.03,27.32,-31.22,-10.83,21.74,Bull,Correcting,263,5.0,20.64,0.34,1.23,Rising,Death Cross,310,15.31,1.17,12.57,105.9,127.7,0.83
TRENT.NS,Trent Limited,Consumer Cyclical,Apparel Retail,156076.76,Large,4390.5,3.48,3865.36,4397.05,72.85,Bullish,Bullish,20.8,11.66,-4.91,-8.08,91.14,1.3935,0.207,34.1,3.28,6261.0,3275.5,-29.88,34.04,-47.03,-8.08,48.49,Strong Bear,Damaged,209,7.0,16.91,-0.14,1.36,Rising,Death Cross,200,16.58,16.15,-2.33,120.7,137.9,0.88
PFC.NS,Power Finance Corporation Limited,Financial Services,Credit Services,155467.79,Large,471.1,-0.37,412.47,392.55,72.36,Bullish,Bullish,13.58,28.96,21.71,22.56,41.21,1.3536,0.629,28.97,3.3,479.0,329.9,-1.65,42.8,-21.67,22.56,63.93,Strong Bull,At High,0,5.0,3.93,0.75,1.01,Stable,Golden Cross,40,9.36,33.45,24.29,150.7,134.2,1.12
ABB.NS,ABB India Limited,Industrials,Specialty Industrial Machinery,153739.53,Large,7255.0,1.36,6214.98,5724.45,77.29,Bullish,Bullish,14.97,47.01,41.71,42.19,-33.6,0.9704,0.459,26.19,2.9,7319.5,4637.5,-0.88,56.44,-24.37,42.19,29.93,Strong Bull,At High,0,7.0,-0.7,1.59,0.89,Stable,Golden Cross,40,10.75,51.5,44.29,129.9,91.8,1.42
HYUNDAI.NS,HYUNDAI MOTOR INDIA LTD,Consumer Cyclical,Auto Manufacturers,153220.87,Large,1885.7,-0.02,1973.3,2124.02,50.29,Bullish,Bullish,-4.34,-18.62,-21.82,16.82,116.74,0.8032,0.7898,29.84,3.35,2890.0,1635.8,-34.75,15.28,-39.79,16.82,,Strong Bear,Damaged,152,5.0,1.87,-0.73,1.17,Rising,Death Cross,28,-8.56,-14.13,-19.24,84.3,66.6,1.27
ADANIENSOL.NS,Adani Energy Solutions Limited,Utilities,Utilities - Independent Power Producers,151998.3,Large,1265.3,0.47,1045.33,963.32,76.83,Bullish,Bullish,26.45,35.69,34.94,51.1,106.14,1.6752,0.602,37.21,3.71,1291.5,744.9,-2.03,69.86,-23.18,51.1,,Strong Bull,Recovering,0,7.0,14.55,0.94,1.06,Stable,Golden Cross,137,22.23,40.18,37.52,179.7,135.4,1.33
DLF.NS,DLF Limited,Real Estate,Real Estate - Development,150387.56,Large,607.55,1.87,585.97,670.72,62.85,Bullish,Bullish,10.91,-6.68,-18.0,-1.86,31.96,1.6487,0.217,29.53,3.25,886.8,489.4,-31.49,24.14,-42.32,-1.86,19.05,Strong Bear,Damaged,227,4.0,13.14,-0.61,1.12,Stable,Death Cross,145,6.69,-2.19,-15.42,157.8,172.4,0.92
JIOFIN.NS,Jio Financial Services Limited,Financial Services,Asset Management,149140.0,Large,234.75,-1.01,247.4,275.4,45.55,Bullish,Bearish,-1.2,-17.52,-23.89,6.43,69.45,1.4983,0.623,27.68,3.19,338.6,223.3,-30.67,5.13,-32.78,6.43,,Strong Bear,Damaged,185,6.0,4.64,-0.86,1.17,Rising,Death Cross,70,-5.42,-13.02,-21.31,140.0,147.7,0.95
BANKBARODA.NS,Bank of Baroda Limited,Financial Services,Banks - Regional,146892.53,Large,284.05,1.08,282.08,273.65,55.68,Bullish,Bullish,0.28,-7.69,7.62,26.38,11.16,1.1828,0.471,27.99,3.03,325.5,212.55,-12.73,33.64,-23.69,26.38,24.11,Strong Bull,Correcting,38,8.0,2.84,0.27,1.22,Rising,Golden Cross,234,-3.94,-3.19,10.19,119.3,95.3,1.25
UNIONBANK.NS,Union Bank of India,Financial Services,Banks - Regional,146091.95,Large,191.38,1.1,180.21,160.16,59.15,Bullish,Bearish,8.7,6.76,39.69,67.92,-1.25,1.2938,1.085,33.07,3.63,205.49,114.5,-6.87,67.14,-18.82,67.92,48.08,Strong Bull,Recovering,37,9.0,6.45,1.2,1.28,Rising,Golden Cross,259,4.47,11.25,42.27,135.4,72.4,1.87
