Symbol,Name,Sector,Industry,Market Cap (Cr),Cap Category,Current Price,Day Change %,EMA 50,EMA 200,RSI 14,MACD Signal,Supertrend,ROC 1M %,ROC 3M %,ROC 6M %,ROC 12M %,Vol ROC 1M %,Beta 1Y (Daily),Beta 5Y (Monthly),SD 1Y %,ATR % (14D),52W High,52W Low,% from 52W High,% from 52W Low,1Y Max Drawdown %,1Y CAGR %,3Y CAGR %,Market Regime,Drawdown Status,Days Since 52W High,Trend Consistency (12M),Momentum Acceleration,Momentum Quality,Vol Ratio (20D/60D),Vol Trend,EMA Cross,Days Since EMA Cross,RS vs Nifty 1M %,RS vs Nifty 3M %,RS vs Nifty 6M %,Up Capture Ratio,Down Capture Ratio,Capture Ratio
INFY.NS,Infosys Limited,Technology,Information Technology Services,472809.31,Large,1168.4,-1.13,1303.95,1450.48,34.27,Bearish,Bearish,-6.57,-30.56,-22.34,-18.73,18.26,0.888,0.127,26.04,3.11,1728.0,1149.8,-32.38,1.62,-31.82,-18.73,-3.6,Strong Bear,Damaged,77,5.0,3.62,-0.86,1.08,Stable,Death Cross,54,-14.58,-26.37,-15.84,92.4,116.8,0.79
ADANIPOWER.NS,Adani Power Limited,Utilities,Utilities - Independent Power Producers,438341.13,Large,227.3,2.46,176.35,148.73,84.37,Bullish,Bullish,51.1,69.0,39.48,106.88,132.45,1.0419,0.497,42.55,3.69,234.0,101.0,-2.86,125.05,-22.15,106.88,80.83,Strong Bull,Recovering,0,9.0,28.1,0.93,0.72,Falling,Golden Cross,222,43.09,73.19,45.98,155.3,50.4,3.08
SUNPHARMA.NS,Sun Pharmaceutical Industries Limited,Healthcare,Drug Manufacturers - Specialty & Generic,437518.73,Large,1823.5,0.84,1727.17,1706.96,64.66,Bullish,Bullish,3.77,11.99,8.37,3.02,102.44,0.4586,0.097,20.19,2.65,1849.0,1548.0,-1.38,17.8,-14.83,3.02,22.83,Strong Bull,At High,38,7.0,-0.23,0.41,1.34,Rising,Golden Cross,122,-4.23,16.18,14.87,65.9,60.3,1.09
MARUTI.NS,Maruti Suzuki India Limited,Consumer Cyclical,Auto Manufacturers,426958.68,Large,13580.0,2.0,13634.58,14249.95,55.38,Bullish,Bullish,10.35,-10.92,-17.13,17.34,-8.1,1.0599,0.309,23.42,2.91,17370.0,12016.0,-21.82,13.02,-28.83,17.34,17.98,Strong Bear,Damaged,84,9.0,13.99,-0.73,1.07,Stable,Death Cross,32,2.35,-6.73,-10.64,99.6,76.5,1.3
ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited,Industrials,Marine Shipping,401487.9,Large,1742.6,5.15,1506.63,1442.77,78.21,Bullish,Bullish,32.76,27.77,22.67,46.78,40.11,1.4582,0.504,27.99,2.92,1748.6,1285.7,-0.34,35.54,-16.98,46.78,40.26,Strong Bull,At High,0,7.0,23.5,0.81,0.74,Falling,Golden Cross,252,24.75,31.96,29.16,169.7,116.7,1.45
AXISBANK.NS,Axis Bank Limited,Financial Services,Banks - Regional,396378.79,Large,1275.1,0.54,1300.52,1247.04,43.7,Bearish,Bearish,9.8,-3.09,1.67,9.42,-6.16,1.2297,0.45,23.57,2.79,1418.3,1042.5,-10.1,22.31,-17.23,9.42,14.49,Strong Bull,Correcting,48,8.0,10.83,0.07,1.06,Stable,Golden Cross,149,1.79,1.1,8.17,119.8,106.2,1.13
ITC.NS,ITC Limited,Consumer Defensive,Tobacco,389791.77,Large,311.1,-1.21,310.29,351.95,56.04,Bullish,Bullish,8.13,-0.32,-24.49,-24.39,-19.21,0.6211,-0.024,19.24,1.87,444.2,287.0,-29.96,8.4,-32.46,-24.39,-2.34,Strong Bear,Damaged,245,2.0,8.24,-1.27,0.87,Stable,Death Cross,319,0.13,3.87,-18.0,40.2,75.2,0.53
NTPC.NS,NTPC Limited,Utilities,Utilities - Regulated Electric,387915.13,Large,400.05,0.23,381.46,353.76,59.03,Bullish,Bullish,7.93,16.93,18.94,15.19,-15.31,0.677,0.315,18.41,2.32,414.4,315.55,-3.46,26.78,-10.25,15.19,35.29,Strong Bull,Recovering,5,7.0,2.29,1.03,0.83,Falling,Golden Cross,77,-0.07,21.13,25.44,83.1,63.5,1.31
TITAN.NS,Titan Company Limited,Consumer Cyclical,Luxury Goods,387017.84,Large,4363.0,-0.51,4276.34,3954.73,51.0,Bearish,Bullish,10.42,9.16,16.66,30.04,29.31,0.8773,0.291,21.31,2.38,4554.0,3245.5,-4.19,34.43,-11.27,30.04,20.01,Strong Bull,Recovering,12,7.0,7.37,0.78,1.03,Stable,Golden Cross,249,2.41,13.35,23.16,83.3,47.0,1.77
M&M.NS,Mahindra & Mahindra Limited,Consumer Cyclical,Auto Manufacturers,373016.78,Large,3106.5,0.29,3214.5,3319.49,47.08,Bearish,Bearish,5.14,-8.46,-13.99,9.33,-25.27,1.4592,0.383,27.15,3.0,3839.9,2896.0,-19.1,7.27,-22.91,9.33,39.61,Strong Bear,Correcting,87,7.0,7.96,-0.52,0.94,Stable,Death Cross,30,-2.87,-4.26,-7.49,149.2,135.0,1.11
KOTAKBANK.NS,Kotak Mahindra Bank Limited,Financial Services,Banks - Regional,369660.37,Large,371.65,-3.04,384.87,403.01,45.44,Bullish,Bearish,5.16,-9.07,-13.51,-15.61,-5.51,0.9866,0.308,21.37,2.74,453.2,345.5,-17.99,7.57,-20.65,-15.61,1.99,Strong Bear,Correcting,213,7.0,8.18,-0.63,1.02,Stable,Death Cross,37,-2.84,-4.87,-7.02,87.1,107.8,0.81
ONGC.NS,Oil and Natural Gas Corporation Limited,Energy,Oil & Gas Integrated,368476.37,Large,292.9,-2.22,278.05,253.83,59.1,Bullish,Bullish,2.9,20.91,21.27,25.34,-31.49,0.3355,0.191,21.78,2.46,307.5,228.45,-4.75,28.21,-9.44,25.34,31.28,Strong Bull,Recovering,3,7.0,-4.07,0.98,0.89,Stable,Golden Cross,134,-5.11,25.1,27.77,59.5,27.6,2.16
ULTRACEMCO.NS,UltraTech Cement Limited,Basic Materials,Building Materials,345884.64,Large,11758.0,1.48,11749.26,11868.21,51.37,Bullish,Bullish,9.43,-6.6,-2.14,-3.31,-9.0,1.2132,0.489,22.34,2.7,13110.0,10325.0,-10.31,13.88,-20.61,-3.31,15.79,Strong Bear,Correcting,53,7.0,11.63,-0.1,0.85,Stable,Death Cross,29,1.42,-2.41,4.36,106.3,109.1,0.97
ADANIENT.NS,Adani Enterprises Limited,Energy,Thermal Coal,340775.61,Large,2485.7,3.21,2150.32,2256.32,78.01,Bullish,Bullish,41.33,26.85,-0.28,5.63,36.8,1.6671,0.765,33.85,3.34,2695.0,1753.0,-7.77,41.8,-34.28,5.63,12.37,Bull,Correcting,159,5.0,32.38,-0.01,0.84,Falling,Death Cross,387,33.32,31.05,6.21,163.7,151.6,1.08
HCLTECH.NS,HCL Technologies Limited,Technology,Information Technology Services,324813.59,Large,1200.5,0.12,1359.89,1466.62,30.4,Bearish,Bearish,-8.8,-28.88,-19.64,-19.76,68.46,0.919,0.066,25.44,3.42,1780.1,1184.0,-32.56,1.39,-29.53,-19.76,7.92,Strong Bear,Damaged,68,5.0,0.83,-0.77,1.31,Rising,Death Cross,47,-16.81,-24.68,-13.14,95.5,121.7,0.78
BEL.NS,Bharat Electronics Limited,Industrials,Aerospace & Defense,316915.45,Large,433.55,0.52,435.87,407.51,46.16,Bearish,Bullish,8.21,4.68,4.88,46.64,-31.85,0.7698,0.304,26.54,2.64,473.45,304.8,-8.43,42.24,-15.63,46.64,65.21,Strong Bull,Recovering,42,6.0,6.65,0.18,0.66,Falling,Golden Cross,1508,0.21,8.87,11.37,106.7,53.3,2.0
JSWSTEEL.NS,JSW Steel Limited,Basic Materials,Steel,309130.61,Large,1266.6,0.17,1215.0,1150.13,59.56,Bullish,Bullish,12.84,3.65,10.08,23.49,18.77,1.2701,0.6,25.18,2.53,1306.8,935.0,-3.08,35.47,-13.35,23.49,23.48,Strong Bull,Recovering,5,9.0,11.62,0.4,0.71,Falling,Golden Cross,967,4.83,7.84,16.58,132.0,102.1,1.29
HAL.NS,Hindustan Aeronautics Limited,Industrials,Aerospace & Defense,304927.95,Large,4559.5,5.09,4139.09,4280.64,71.51,Bullish,Bullish,30.75,5.72,-3.35,9.92,-27.29,0.8939,0.545,28.44,2.53,5165.0,3479.1,-11.72,31.05,-31.2,9.92,50.43,Bear,Correcting,252,4.0,28.84,-0.12,0.76,Falling,Death Cross,92,22.74,9.92,3.15,108.9,92.8,1.17
POWERGRID.NS,Power Grid Corporation of India Limited,Utilities,Utilities - Regulated Electric,296735.76,Large,319.05,0.22,302.37,286.04,64.18,Bullish,Bullish,7.75,26.85,12.72,7.5,-35.64,0.6826,0.24,20.52,2.23,324.95,250.0,-1.82,27.62,-16.61,7.5,28.71,Strong Bull,At High,5,6.0,-1.2,0.62,0.77,Falling,Golden Cross,50,-0.26,31.04,19.21,89.3,78.4,1.14
COALINDIA.NS,Coal India Limited,Energy,Thermal Coal,295780.17,Large,479.95,-0.31,445.58,410.14,67.53,Bullish,Bullish,6.55,14.99,25.91,30.66,-9.68,0.3896,0.003,21.68,2.62,491.25,368.65,-2.3,30.19,-10.27,30.66,38.39,Strong Bull,Recovering,2,6.0,1.55,1.2,0.97,Stable,Golden Cross,159,-1.46,19.19,32.4,76.8,39.7,1.93
DMART.NS,Avenue Supermarts Limited,Consumer Defensive,Discount Stores,285401.91,Large,4376.5,-4.57,4218.75,4094.4,50.66,Bearish,Bullish,10.61,19.23,2.79,0.03,35.8,0.6178,0.285,25.1,2.98,4949.5,3529.0,-11.58,24.02,-24.5,0.03,7.77,Bull,Correcting,172,5.0,4.2,0.11,1.05,Stable,Golden Cross,12,2.6,23.43,9.28,71.6,68.6,1.04
BAJAJ-AUTO.NS,Bajaj Auto Limited,Consumer Cyclical,Auto Manufacturers,282932.62,Large,10132.0,1.38,9502.49,9168.64,65.58,Bullish,Bullish,15.38,6.74,11.4,29.31,19.61,1.0266,0.706,22.72,2.61,10477.5,7612.0,-3.3,33.11,-13.37,29.31,38.83,Strong Bull,Recovering,0,9.0,13.13,0.5,0.93,Stable,Golden Cross,175,7.37,10.94,17.89,111.5,76.0,1.47
BAJAJFINSV.NS,Bajaj Finserv Ltd.,Financial Services,Financial Conglomerates,282820.92,Large,1770.4,1.33,1824.2,1923.47,47.0,Bearish,Bullish,8.49,-7.68,-18.42,-13.41,-19.36,1.2645,0.357,23.04,2.61,2195.0,1597.0,-19.34,10.86,-25.03,-13.41,10.79,Strong Bear,Correcting,137,7.0,11.05,-0.8,0.98,Stable,Death Cross,38,0.49,-3.49,-11.93,115.4,132.7,0.87
NESTLEIND.NS,Nestlé India Limited,Consumer Defensive,Packaged Foods,280974.69,Large,1457.1,-0.1,1299.97,1247.95,79.1,Bullish,Bullish,24.03,12.4,14.18,21.91,103.06,0.7493,0.489,20.58,2.29,1472.9,1084.7,-1.07,34.33,-11.96,21.91,15.22,Strong Bull,At High,3,6.0,19.9,0.69,1.2,Rising,Golden Cross,172,16.02,16.6,20.68,98.4,71.0,1.39
TATASTEEL.NS,Tata Steel Limited,Basic Materials,Steel,264702.5,Large,212.24,0.42,202.58,183.23,58.9,Bullish,Bullish,10.62,10.38,20.14,56.42,-24.65,1.2594,0.791,27.16,2.4,218.24,140.51,-2.75,51.05,-14.85,56.42,29.91,Strong Bull,Recovering,3,8.0,7.16,0.74,0.49,Falling,Golden Cross,250,2.62,14.58,26.64,151.9,90.5,1.68
HINDZINC.NS,Hindustan Zinc Limited,Basic Materials,Other Industrial Metals & Mining,255864.18,Large,605.55,1.61,569.1,531.72,61.45,Bullish,Bullish,22.79,-15.21,27.85,41.32,-2.24,1.2142,0.664,37.72,3.33,733.0,398.0,-17.39,52.15,-32.94,41.32,30.45,Bull,Correcting,69,7.0,27.86,0.74,0.84,Falling,Golden Cross,154,14.79,-11.01,34.35,129.2,76.2,1.7
ASIANPAINT.NS,Asian Paints Limited,Basic Materials,Specialty Chemicals,234685.73,Large,2448.1,0.15,2398.78,2485.2,56.29,Bearish,Bullish,13.07,-6.66,-2.66,1.77,10.45,0.9255,0.284,23.23,2.61,2985.7,2115.0,-18.01,15.75,-28.54,1.77,-3.52,Strong Bear,Correcting,107,7.0,15.29,-0.11,1.01,Stable,Death Cross,49,5.06,-2.47,3.84,83.3,78.8,1.06
HINDALCO.NS,Hindalco Industries Limited,Basic Materials,Aluminum,233163.67,Large,1042.7,0.45,971.75,859.82,60.96,Bullish,Bullish,17.89,8.41,24.01,68.84,-11.21,0.9432,0.818,26.19,2.64,1080.0,603.75,-3.45,72.7,-17.95,68.84,37.92,Strong Bull,Recovering,4,8.0,15.09,0.92,0.79,Falling,Golden Cross,252,9.89,12.6,30.5,131.4,59.9,2.19
ETERNAL.NS,Eternal Limited,Consumer Cyclical,Internet Retail,231594.13,Large,251.9,1.97,251.42,269.69,52.88,Bullish,Bullish,10.01,-0.77,-22.87,6.57,-12.56,1.4156,0.276,35.12,3.76,368.45,212.6,-31.63,18.49,-39.13,6.57,67.14,Strong Bear,Damaged,143,6.0,10.27,-0.65,0.81,Falling,Death Cross,49,2.0,3.43,-16.38,129.3,110.7,1.17
SHRIRAMFIN.NS,Shriram Finance Limited,Financial Services,Credit Services,225963.75,Large,960.45,2.46,986.5,870.7,45.31,Bearish,Bullish,10.13,-4.06,34.28,48.14,-25.65,1.8983,0.628,35.84,3.87,1108.0,566.5,-13.32,69.54,-21.05,48.14,57.34,Strong Bull,Correcting,47,9.0,11.48,0.96,0.96,Stable,Golden Cross,798,2.12,0.14,40.78,198.6,141.6,1.4
ADANIGREEN.NS,Adani Green Energy Limited,Utilities,Utilities - Renewable,212601.03,Large,1290.7,5.18,1039.24,1014.43,80.82,Bullish,Bullish,59.96,61.52,26.9,41.44,106.84,1.7635,1.147,42.11,3.83,1305.0,765.0,-1.1,68.72,-32.93,41.44,14.65,Strong Bull,At High,0,6.0,39.45,0.64,0.97,Stable,Golden Cross,4,51.95,65.71,33.4,197.1,143.0,1.38
WIPRO.NS,Wipro Limited,Technology,Information Technology Services,210366.59,Large,200.75,0.05,205.98,227.69,48.18,Bearish,Bullish,6.99,-14.5,-15.57,-12.83,53.94,0.7666,0.374,23.54,2.32,273.1,186.5,-26.49,7.64,-29.45,-12.83,5.39,Strong Bear,Damaged,95,7.0,11.82,-0.66,1.03,Stable,Death Cross,64,-1.02,-10.31,-9.07,84.3,100.1,0.84
EICHERMOT.NS,Eicher Motors Limited,Consumer Cyclical,Auto Manufacturers,201044.88,Large,7329.0,3.09,7173.35,6817.36,56.0,Bullish,Bullish,11.28,2.3,6.12,33.15,6.68,1.1565,0.3,25.13,2.79,8230.0,5219.5,-10.95,40.42,-19.58,33.15,36.84,Strong Bull,Correcting,47,9.0,10.51,0.24,1.03,Stable,Golden Cross,783,3.28,6.49,12.61,117.1,77.1,1.52
IOC.NS,Indian Oil Corporation Limited,Energy,Oil & Gas Refining & Marketing,200888.73,Large,142.26,0.01,149.62,150.37,42.81,Bullish,Bearish,5.07,-9.34,-4.34,12.65,-35.66,0.9877,0.86,24.41,2.58,188.96,130.22,-24.71,9.25,-27.59,12.65,30.15,Strong Bear,Damaged,47,7.0,8.18,-0.18,0.91,Stable,Death Cross,4,-2.94,-5.15,2.16,109.7,91.8,1.19
GRASIM.NS,Grasim Industries Limited,Basic Materials,Building Materials,193686.16,Large,2856.0,2.2,2741.36,2745.36,64.1,Bullish,Bullish,11.66,-0.01,-2.32,4.81,-36.71,1.1602,0.288,21.71,2.37,2979.0,2502.5,-4.13,14.13,-14.45,4.81,20.28,Bull,Correcting,133,6.0,11.66,-0.11,0.82,Falling,Death Cross,28,3.66,4.19,4.17,126.0,118.7,1.06
SBILIFE.NS,SBI Life Insurance Company Limited,Financial Services,Insurance - Life,182572.78,Large,1820.1,0.06,1906.33,1895.66,41.66,Bearish,Bearish,2.41,-10.58,-4.23,7.52,61.13,0.8561,0.359,19.62,2.74,2132.0,1693.1,-14.63,7.5,-16.03,7.52,17.9,Bear,Correcting,50,8.0,5.94,-0.22,1.17,Rising,Golden Cross,265,-5.6,-6.38,2.27,88.9,78.2,1.14
DIVISLAB.NS,Divi's Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,175726.92,Large,6619.5,1.8,6236.72,6216.88,70.45,Bullish,Bullish,11.31,9.3,2.0,10.6,9.9,0.5194,0.222,22.71,2.12,7071.5,5636.5,-6.39,17.44,-18.16,10.6,32.17,Strong Bull,Correcting,213,5.0,8.21,0.09,0.77,Falling,Golden Cross,2,3.3,13.5,8.49,77.4,61.9,1.25
VBL.NS,Varun Beverages Limited,Consumer Defensive,Beverages - Non-Alcoholic,171397.85,Large,506.75,-1.35,455.66,468.41,66.78,Bullish,Bullish,32.22,7.68,10.56,-2.51,34.34,1.1687,0.265,29.88,3.31,543.7,381.0,-6.8,33.01,-28.92,-2.51,22.42,Strong Bull,Correcting,260,5.0,29.66,0.35,0.99,Stable,Death Cross,320,24.22,11.87,17.06,117.9,117.3,1.01
ADANIENSOL.NS,Adani Energy Solutions Limited,Utilities,Utilities - Independent Power Producers,167987.38,Large,1398.4,4.18,1141.56,996.62,70.33,Bullish,Bullish,49.58,64.69,48.1,45.41,107.84,1.6336,0.871,38.36,4.53,1463.65,744.9,-4.46,87.73,-23.18,45.41,,Strong Bull,Recovering,5,8.0,28.02,1.25,1.13,Stable,Golden Cross,147,41.57,68.89,54.59,182.0,119.4,1.52
JIOFIN.NS,Jio Financial Services Limited,Financial Services,Asset Management,166887.8,Large,252.74,2.59,247.74,273.33,56.95,Bullish,Bullish,12.78,-1.29,-17.39,-2.18,66.93,1.4593,0.645,27.6,3.08,338.6,223.3,-25.36,13.18,-32.78,-2.18,,Strong Bear,Damaged,195,6.0,13.21,-0.63,0.96,Stable,Death Cross,79,4.77,2.9,-10.89,140.1,137.4,1.02
TVSMOTOR.NS,TVS Motor Company Limited,Consumer Cyclical,Auto Manufacturers,166115.33,Large,3495.5,0.07,3610.68,3435.83,43.98,Bearish,Bullish,3.92,-1.69,-3.63,28.12,-19.83,1.2511,0.077,25.91,3.25,3970.0,2640.0,-11.95,32.41,-15.92,28.12,47.65,Bull,Correcting,47,9.0,4.48,-0.14,1.05,Stable,Golden Cross,284,-4.09,2.51,2.87,140.1,105.3,1.33
INDIGO.NS,InterGlobe Aviation Limited,Industrials,Airlines,164804.41,Large,4262.4,-0.77,4519.52,4936.47,41.7,Bearish,Bullish,8.09,-10.62,-26.95,-19.65,-19.48,1.6601,0.606,32.08,3.7,6232.5,3895.2,-31.61,9.43,-35.94,-19.65,30.71,Strong Bear,Damaged,183,5.0,11.63,-0.84,0.98,Stable,Death Cross,87,0.08,-6.43,-20.45,129.2,153.3,0.84
ICICIAMC.NS,ICICI PRUDENTIAL AMC LTD,Financial Services,Asset Management,161933.92,Large,3276.3,-0.42,3104.55,2827.44,54.88,Bearish,Bullish,16.95,21.03,,,39.53,1.3015,,39.0,3.64,3597.5,2530.0,-8.93,29.5,-14.59,,,Bull,Recovering,9,,9.94,,1.03,Stable,Golden Cross,95,8.94,25.22,,156.3,64.3,2.43
ABB.NS,ABB India Limited,Industrials,Specialty Industrial Machinery,153347.49,Large,7236.5,0.09,6503.28,5827.32,64.54,Bearish,Bullish,22.29,54.35,38.72,33.2,23.49,0.9241,0.574,26.23,3.08,7822.5,4637.5,-7.49,56.04,-24.37,33.2,29.52,Strong Bull,Recovering,8,7.0,4.17,1.48,0.97,Stable,Golden Cross,49,14.29,58.55,45.22,124.9,84.6,1.48
TMCV.NS,TATA MOTORS LIMITED,Consumer Cyclical,Auto Manufacturers,152043.45,Large,412.9,0.73,431.35,397.01,43.05,Bearish,Bearish,4.58,-6.98,,,-29.05,1.7852,,41.67,3.97,509.0,306.3,-18.88,34.8,-23.19,,,Bull,Correcting,47,5.0,6.91,,0.96,Stable,Golden Cross,110,-3.42,-2.79,,190.2,105.4,1.8
BSE.NS,BSE Limited,Financial Services,Financial Data & Stock Exchanges,150726.69,Large,3711.3,1.94,3149.35,2710.84,75.06,Bullish,Bullish,38.3,34.41,47.85,77.19,-1.01,1.5314,0.297,42.48,2.71,3755.0,2021.5,-1.16,83.59,-32.12,77.19,193.58,Strong Bull,At High,0,6.0,26.83,1.13,0.74,Falling,Golden Cross,745,30.29,38.6,54.35,191.7,107.5,1.78
POWERINDIA.NS,Hitachi Energy India Limited,Industrials,Electrical Equipment & Parts,150342.59,Large,33730.0,0.54,26972.41,21637.75,85.11,Bullish,Bullish,39.18,101.87,102.52,149.94,19.92,0.6604,0.513,44.32,3.04,34365.0,14152.0,-1.85,138.34,-28.75,149.94,119.05,Strong Bull,At High,0,7.0,5.22,2.31,0.67,Falling,Golden Cross,827,31.17,106.06,109.02,111.6,-20.2,-5.52
DLF.NS,DLF Limited,Real Estate,Real Estate - Development,150300.93,Large,607.2,3.44,588.41,664.89,59.68,Bullish,Bullish,20.45,-0.39,-22.1,-6.41,-12.5,1.6197,0.34,28.87,2.91,886.8,489.4,-31.53,24.07,-42.32,-6.41,17.43,Strong Bear,Damaged,237,4.0,20.58,-0.77,0.96,Stable,Death Cross,154,12.45,3.81,-15.61,160.8,166.7,0.96
HYUNDAI.NS,HYUNDAI MOTOR INDIA LTD,Consumer Cyclical,Auto Manufacturers,149873.2,Large,1844.5,1.48,1933.31,2101.22,48.22,Bullish,Bullish,3.74,-15.13,-18.85,11.67,102.08,0.8199,0.7692,29.97,3.1,2890.0,1658.0,-36.18,11.25,-39.79,11.67,,Strong Bear,Damaged,162,5.0,8.78,-0.63,0.99,Stable,Death Cross,37,-4.27,-10.94,-12.35,87.2,68.2,1.28
PFC.NS,Power Finance Corporation Limited,Financial Services,Credit Services,147927.06,Large,448.25,-0.03,426.91,398.18,52.74,Bearish,Bullish,18.12,26.16,16.13,12.6,7.46,1.2928,0.694,28.28,3.15,486.5,329.9,-7.86,35.87,-20.76,12.6,59.51,Strong Bull,Recovering,4,5.0,9.4,0.57,0.77,Falling,Golden Cross,49,10.11,30.36,22.63,145.8,127.2,1.15
TRENT.NS,Trent Limited,Consumer Cyclical,Apparel Retail,147829.46,Large,4158.5,0.34,3969.89,4385.9,56.81,Bearish,Bullish,26.18,9.58,-13.34,-19.1,74.93,1.351,0.379,33.71,3.27,6261.0,3275.5,-33.58,26.96,-47.03,-19.1,45.03,Strong Bear,Damaged,218,7.0,22.99,-0.4,1.0,Stable,Death Cross,210,18.17,13.77,-6.84,111.8,133.9,0.83
