Symbol,Name,Sector,Industry,Market Cap (Cr),Cap Category,Current Price,Day Change %,EMA 50,EMA 200,RSI 14,MACD Signal,Supertrend,ROC 1M %,ROC 3M %,ROC 6M %,ROC 12M %,Vol ROC 1M %,Beta 1Y (Daily),Beta 5Y (Monthly),SD 1Y %,ATR % (14D),52W High,52W Low,% from 52W High,% from 52W Low,1Y Max Drawdown %,1Y CAGR %,3Y CAGR %,Market Regime,Drawdown Status,Days Since 52W High,Trend Consistency (12M),Momentum Acceleration,Momentum Quality,Vol Ratio (20D/60D),Vol Trend,EMA Cross,Days Since EMA Cross,RS vs Nifty 1M %,RS vs Nifty 3M %,RS vs Nifty 6M %,Up Capture Ratio,Down Capture Ratio,Capture Ratio
ULTRACEMCO.NS,UltraTech Cement Limited,Basic Materials,Building Materials,357916.19,Large,12167.0,-0.21,11728.57,11870.47,61.45,Bullish,Bullish,12.51,-1.7,-1.55,4.4,12.64,1.1807,0.479,22.22,2.59,13110.0,10325.0,-7.19,17.84,-20.61,4.4,18.42,Bull,Recovering,45,6.0,13.08,-0.07,1.16,Rising,Death Cross,21,7.42,4.22,3.0,104.2,100.7,1.03
HCLTECH.NS,HCL Technologies Limited,Technology,Information Technology Services,345674.17,Large,1277.6,-0.6,1428.97,1511.22,31.43,Bearish,Bearish,-2.61,-24.76,-14.38,-7.64,80.4,0.9206,0.175,26.28,3.63,1780.1,1272.0,-28.23,0.44,-26.13,-7.64,10.87,Strong Bear,Damaged,60,5.0,5.64,-0.55,1.3,Rising,Death Cross,40,-7.7,-18.84,-9.84,104.3,115.8,0.9
BEL.NS,Bharat Electronics Limited,Industrials,Aerospace & Defense,328903.5,Large,449.95,0.28,435.79,405.73,56.48,Bullish,Bullish,4.45,10.14,9.73,54.26,-15.98,0.7823,0.313,26.58,2.61,473.45,293.7,-4.96,53.2,-15.63,54.26,71.42,Strong Bull,Recovering,34,6.0,1.07,0.37,0.9,Stable,Golden Cross,1500,-0.65,16.06,14.27,111.0,54.2,2.05
ADANIENT.NS,Adani Enterprises Limited,Energy,Thermal Coal,315434.81,Large,2300.0,1.73,2084.08,2247.97,71.64,Bullish,Bullish,18.75,6.61,-10.07,-4.74,116.78,1.6578,0.542,33.64,3.39,2695.0,1753.0,-14.66,31.2,-34.28,-4.74,10.16,Bear,Correcting,151,5.0,16.55,-0.3,1.01,Stable,Death Cross,379,13.66,12.54,-5.53,155.5,162.8,0.96
JSWSTEEL.NS,JSW Steel Limited,Basic Materials,Steel,307067.72,Large,1257.0,-0.51,1199.59,1142.6,60.47,Bullish,Bullish,11.15,5.87,7.24,24.86,50.97,1.2577,0.648,25.28,2.63,1296.4,935.0,-3.04,34.44,-13.35,24.86,24.64,Strong Bull,Recovering,40,8.0,9.19,0.29,0.99,Stable,Golden Cross,960,6.06,11.79,11.79,130.2,103.1,1.26
POWERGRID.NS,Power Grid Corporation of India Limited,Utilities,Utilities - Regulated Electric,296828.77,Large,319.15,-0.19,297.86,284.0,70.46,Bullish,Bullish,7.57,25.43,12.44,7.79,5.31,0.7018,0.216,21.06,2.32,323.05,250.0,-1.21,27.66,-18.92,7.79,29.72,Strong Bull,At High,0,5.0,-0.91,0.59,0.8,Falling,Golden Cross,42,2.48,31.35,16.99,88.7,80.4,1.1
DMART.NS,Avenue Supermarts Limited,Consumer Defensive,Discount Stores,294838.15,Large,4521.2,-1.6,4140.23,4068.8,63.79,Bullish,Bullish,18.72,19.74,4.75,7.1,124.1,0.6533,0.174,25.04,2.85,4949.5,3529.0,-8.65,28.12,-24.5,7.1,10.99,Strong Bull,Correcting,165,5.0,12.14,0.19,1.39,Rising,Golden Cross,4,13.63,25.67,9.3,81.2,72.2,1.12
HAL.NS,Hindustan Aeronautics Limited,Industrials,Aerospace & Defense,291084.3,Large,4352.5,-1.09,4077.4,4275.57,66.22,Bullish,Bullish,14.46,-0.9,-9.72,4.61,-17.58,0.8791,0.406,28.08,2.54,5165.0,3479.1,-15.73,25.1,-31.2,4.61,50.68,Bear,Correcting,244,4.0,14.76,-0.35,0.95,Stable,Death Cross,84,9.37,5.02,-5.18,101.4,95.5,1.06
VEDL.NS,Vedanta Limited,Basic Materials,Other Industrial Metals & Mining,287485.04,Large,735.6,-2.83,703.51,593.94,53.19,Bullish,Bullish,10.56,7.75,53.54,84.5,34.87,1.048,0.74,30.55,3.28,795.0,398.6,-7.47,84.55,-15.74,84.5,39.2,Strong Bull,Recovering,4,9.0,7.98,1.75,0.79,Falling,Golden Cross,236,5.47,13.67,58.08,154.6,74.6,2.07
BAJAJFINSV.NS,Bajaj Finserv Ltd.,Financial Services,Financial Conglomerates,286367.34,Large,1792.6,-2.73,1839.72,1933.13,48.91,Bullish,Bullish,4.53,-10.48,-14.24,-8.92,33.98,1.3091,0.366,23.66,2.66,2195.0,1597.0,-18.33,12.25,-25.03,-8.92,13.16,Strong Bear,Correcting,130,7.0,8.02,-0.6,1.19,Rising,Death Cross,30,-0.56,-4.56,-9.69,120.6,135.8,0.89
COALINDIA.NS,Coal India Limited,Energy,Thermal Coal,277723.35,Large,450.65,1.46,438.9,406.46,54.55,Bearish,Bullish,-0.78,5.94,21.0,20.81,13.5,0.4018,-0.042,21.32,2.52,476.0,368.65,-5.33,22.24,-10.27,20.81,38.34,Strong Bull,Recovering,30,7.0,-2.76,0.98,0.9,Stable,Golden Cross,151,-5.87,11.86,25.54,72.9,48.5,1.5
NESTLEIND.NS,Nestlé India Limited,Consumer Defensive,Packaged Foods,271988.74,Large,1410.5,1.05,1260.79,1235.86,78.36,Bullish,Bullish,18.9,7.77,11.09,19.5,98.02,0.757,0.317,20.53,2.47,1425.2,1084.7,-1.03,30.04,-11.96,19.5,15.6,Strong Bull,At High,0,7.0,16.31,0.54,1.29,Rising,Golden Cross,165,13.81,13.69,15.63,97.2,75.7,1.28
BAJAJ-AUTO.NS,Bajaj Auto Limited,Consumer Cyclical,Auto Manufacturers,266700.14,Large,9550.5,-0.54,9436.21,9133.5,52.48,Bullish,Bullish,7.69,0.65,4.36,23.0,22.1,1.0612,0.688,22.5,2.39,10187.0,7612.0,-6.25,25.47,-13.37,23.0,38.77,Strong Bull,Recovering,40,9.0,7.47,0.19,0.98,Stable,Golden Cross,167,2.6,6.57,8.9,110.4,85.2,1.3
TATASTEEL.NS,Tata Steel Limited,Basic Materials,Steel,263043.76,Large,210.91,-1.0,199.75,181.39,61.6,Bullish,Bullish,10.71,12.06,21.21,57.57,-10.21,1.2483,0.853,27.22,2.48,216.45,138.0,-2.56,52.83,-14.85,57.57,30.5,Strong Bull,Recovering,40,8.0,6.69,0.78,0.75,Falling,Golden Cross,242,5.62,17.98,25.76,149.6,91.8,1.63
HINDZINC.NS,Hindustan Zinc Limited,Basic Materials,Other Industrial Metals & Mining,250181.11,Large,592.1,-2.09,570.74,537.09,58.81,Bullish,Bullish,16.98,-7.16,16.85,37.87,-3.3,1.1856,0.603,37.38,3.26,733.0,398.0,-19.22,48.77,-32.94,37.87,29.85,Bull,Correcting,61,7.0,19.37,0.45,0.8,Falling,Golden Cross,146,11.89,-1.24,21.4,119.7,73.7,1.62
ASIANPAINT.NS,Asian Paints Limited,Basic Materials,Specialty Chemicals,241699.97,Large,2521.4,-1.62,2381.88,2486.64,65.37,Bullish,Bullish,15.34,-8.54,4.8,3.61,42.65,0.9095,0.196,23.24,2.72,2985.7,2115.0,-15.55,19.22,-28.54,3.61,-2.49,Bull,Correcting,99,6.0,18.19,0.21,1.22,Rising,Death Cross,41,10.25,-2.62,9.34,81.8,77.8,1.05
ETERNAL.NS,Eternal Limited,Consumer Cyclical,Internet Retail,238967.64,Large,259.92,-1.17,251.02,270.72,60.75,Bullish,Bullish,13.63,-9.66,-26.65,16.96,-16.55,1.4302,0.253,35.24,3.41,368.45,212.6,-29.46,22.26,-39.13,16.96,68.38,Strong Bear,Damaged,135,6.0,16.85,-0.76,0.91,Stable,Death Cross,41,8.54,-3.74,-22.11,133.8,111.7,1.2
SHRIRAMFIN.NS,Shriram Finance Limited,Financial Services,Credit Services,237456.64,Large,1009.3,-3.37,992.48,864.85,51.71,Bullish,Bullish,6.26,1.39,51.0,50.88,46.45,1.9321,0.654,36.05,3.8,1108.0,566.5,-8.91,78.16,-21.05,50.88,64.02,Strong Bull,Recovering,40,9.0,5.8,1.41,1.23,Rising,Golden Cross,790,1.17,7.31,55.54,200.6,147.6,1.36
HINDALCO.NS,Hindalco Industries Limited,Basic Materials,Aluminum,232861.81,Large,1041.35,0.14,949.16,847.73,67.1,Bullish,Bullish,16.09,11.42,33.49,71.99,14.71,0.9418,0.795,26.1,2.8,1049.0,603.75,-0.73,72.48,-17.95,71.99,39.64,Strong Bull,At High,0,8.0,12.28,1.28,0.81,Falling,Golden Cross,245,11.0,17.34,38.03,131.2,61.1,2.15
WIPRO.NS,Wipro Limited,Technology,Information Technology Services,212472.88,Large,202.76,-0.61,207.24,229.32,50.75,Bullish,Bullish,7.62,-22.23,-18.05,-14.36,46.93,0.7104,0.383,24.08,2.51,273.1,186.5,-25.76,8.72,-29.45,-14.36,6.27,Strong Bear,Damaged,87,7.0,15.03,-0.75,1.04,Stable,Death Cross,56,2.53,-16.31,-13.51,77.5,98.5,0.79
IOC.NS,Indian Oil Corporation Limited,Energy,Oil & Gas Refining & Marketing,205435.78,Large,145.48,-1.28,151.17,150.77,47.67,Bullish,Bearish,1.93,-8.68,-1.2,15.9,-2.83,0.9875,0.943,24.61,2.87,188.96,130.22,-23.01,11.72,-27.59,15.9,31.46,Strong Bear,Damaged,39,7.0,4.82,-0.05,1.03,Stable,Golden Cross,225,-3.16,-2.76,3.34,109.5,91.6,1.2
ADANIGREEN.NS,Adani Green Energy Limited,Utilities,Utilities - Renewable,199991.9,Large,1214.15,1.27,982.81,1000.07,81.94,Bullish,Bullish,42.02,30.54,14.51,28.4,100.63,1.7732,0.795,42.21,3.8,1240.0,765.0,-2.08,58.71,-32.93,28.4,7.22,Strong Bull,Recovering,0,6.0,31.84,0.34,0.99,Stable,Death Cross,372,36.93,36.46,19.05,188.5,153.3,1.23
EICHERMOT.NS,Eicher Motors Limited,Consumer Cyclical,Auto Manufacturers,194557.35,Large,7092.5,-1.9,7174.93,6795.87,49.32,Bullish,Bullish,4.41,-3.04,1.5,27.94,25.95,1.1465,0.269,25.05,2.95,8230.0,5219.5,-13.82,35.88,-19.58,27.94,36.53,Strong Bull,Correcting,40,8.0,5.42,0.06,1.17,Rising,Golden Cross,775,-0.68,2.88,6.04,110.3,79.0,1.4
GRASIM.NS,Grasim Industries Limited,Basic Materials,Building Materials,185480.26,Large,2735.0,-1.5,2726.94,2742.42,52.63,Bullish,Bullish,4.87,-2.66,-4.36,1.56,17.42,1.1371,0.241,21.83,2.5,2979.0,2502.5,-8.19,9.29,-14.45,1.56,19.48,Bear,Correcting,125,5.0,5.76,-0.2,1.06,Stable,Death Cross,20,-0.22,3.27,0.18,117.0,118.0,0.99
SBILIFE.NS,SBI Life Insurance Company Limited,Financial Services,Insurance - Life,183375.26,Large,1828.1,-3.01,1932.77,1901.07,38.99,Bullish,Bearish,-3.94,-12.03,-0.28,16.94,84.25,0.8177,1.0624,20.13,2.92,2132.0,1603.0,-14.25,14.04,-15.79,16.94,18.68,Bear,Correcting,42,8.0,0.07,-0.01,1.23,Rising,Golden Cross,257,-9.03,-6.11,4.27,87.1,68.1,1.28
INDIGO.NS,InterGlobe Aviation Limited,Industrials,Airlines,176156.38,Large,4556.0,-1.83,4552.59,4969.46,52.66,Bullish,Bullish,9.67,-3.88,-22.53,-12.98,17.86,1.6928,0.606,32.28,3.7,6232.5,3895.2,-26.9,16.96,-35.94,-12.98,35.5,Strong Bear,Damaged,175,6.0,10.96,-0.7,1.29,Rising,Death Cross,80,4.58,2.04,-17.99,136.6,155.5,0.88
DIVISLAB.NS,Divi's Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,169329.12,Large,6378.5,1.48,6167.27,6200.05,64.58,Bullish,Bullish,6.8,2.29,-3.36,11.36,21.5,0.5031,0.187,23.77,2.3,7071.5,5636.5,-9.8,13.16,-18.16,11.36,31.94,Bull,Correcting,205,5.0,6.04,-0.14,0.74,Falling,Death Cross,19,1.71,8.21,1.18,73.0,58.7,1.24
TVSMOTOR.NS,TVS Motor Company Limited,Consumer Cyclical,Auto Manufacturers,166946.98,Large,3513.0,-4.03,3637.22,3431.05,43.37,Bullish,Bullish,2.06,-3.89,-1.43,34.85,-2.79,1.2587,0.089,26.03,3.24,3970.0,2640.0,-11.51,33.07,-15.92,34.85,50.3,Bull,Correcting,40,9.0,3.36,-0.05,1.08,Stable,Golden Cross,276,-3.03,2.04,3.11,141.7,104.8,1.35
ICICIAMC.NS,ICICI PRUDENTIAL AMC LTD,Financial Services,Asset Management,165299.81,Large,3344.4,-2.56,3054.3,2798.84,58.96,Bullish,Bullish,18.6,14.53,,,73.56,1.3363,,40.21,4.39,3597.5,2530.0,-7.04,32.19,-14.59,,,Bull,Recovering,1,,13.76,,1.15,Stable,Golden Cross,87,13.51,20.45,,169.1,65.0,2.6
JIOFIN.NS,Jio Financial Services Limited,Financial Services,Asset Management,164193.72,Large,248.66,4.26,247.11,274.78,55.89,Bullish,Bearish,3.85,-10.81,-20.47,4.39,89.19,1.439,0.623,27.5,3.15,338.6,223.3,-26.56,11.36,-32.78,4.39,,Strong Bear,Damaged,187,6.0,7.45,-0.74,1.19,Rising,Death Cross,71,-1.24,-4.89,-15.92,138.0,136.6,1.01
VBL.NS,Varun Beverages Limited,Consumer Defensive,Beverages - Non-Alcoholic,163777.92,Large,484.25,-2.16,440.85,466.18,67.47,Bullish,Bullish,19.82,-3.11,5.11,-11.55,45.63,1.147,-0.014,29.5,3.24,553.2,381.0,-12.46,27.1,-31.22,-11.55,21.56,Bull,Correcting,265,5.0,20.86,0.17,1.21,Rising,Death Cross,312,14.73,2.81,9.65,108.6,125.0,0.87
ADANIENSOL.NS,Adani Energy Solutions Limited,Utilities,Utilities - Independent Power Producers,163524.6,Large,1361.25,-0.5,1069.88,971.27,80.93,Bullish,Bullish,35.41,49.8,44.17,53.4,135.42,1.6387,0.602,37.74,3.82,1389.45,744.9,-2.03,82.74,-23.18,53.4,,Strong Bull,Recovering,0,7.0,18.81,1.17,1.09,Stable,Golden Cross,139,30.32,55.72,48.71,178.3,122.3,1.46
ABB.NS,ABB India Limited,Industrials,Specialty Industrial Machinery,160531.18,Large,7575.5,-0.15,6320.03,5761.22,81.1,Bullish,Bullish,21.91,55.47,45.35,41.95,-21.76,0.9413,0.459,26.39,3.08,7822.5,4637.5,-3.16,63.35,-24.37,41.95,32.29,Strong Bull,Recovering,0,7.0,3.42,1.72,0.93,Stable,Golden Cross,41,16.82,61.4,49.89,128.5,83.9,1.53
PFC.NS,Power Finance Corporation Limited,Financial Services,Credit Services,155038.76,Large,469.8,-0.11,416.89,394.09,71.42,Bullish,Bullish,14.98,27.4,20.3,15.58,26.05,1.3086,0.629,28.31,3.04,479.0,329.9,-1.92,42.41,-21.67,15.58,65.03,Strong Bull,At High,2,5.0,5.85,0.72,0.89,Stable,Golden Cross,41,9.89,33.32,24.85,148.4,131.6,1.13
TRENT.NS,Trent Limited,Consumer Cyclical,Apparel Retail,151169.43,Large,4251.4,-4.13,3901.94,4395.97,63.46,Bullish,Bullish,22.1,9.02,-11.31,-15.5,126.4,1.4026,1.6346,34.14,3.6,6261.0,3275.5,-32.1,29.79,-47.03,-15.5,47.51,Strong Bear,Damaged,210,7.0,19.09,-0.33,1.34,Rising,Death Cross,202,17.01,14.94,-6.76,118.1,139.1,0.85
HYUNDAI.NS,HYUNDAI MOTOR INDIA LTD,Consumer Cyclical,Auto Manufacturers,149848.82,Large,1844.2,-0.29,1963.57,2118.53,45.92,Bullish,Bullish,-5.5,-21.2,-21.8,13.8,123.98,0.8156,0.7806,29.85,3.27,2890.0,1635.8,-36.19,12.74,-39.79,13.8,,Strong Bear,Damaged,154,5.0,1.57,-0.73,1.16,Rising,Death Cross,30,-10.59,-15.28,-17.25,86.6,68.0,1.27
DLF.NS,DLF Limited,Real Estate,Real Estate - Development,146736.47,Large,592.8,-2.92,587.16,669.35,56.29,Bullish,Bullish,9.32,-8.78,-22.98,-9.01,23.3,1.618,0.217,28.99,3.21,886.8,489.4,-33.15,21.13,-42.32,-9.01,20.17,Strong Bear,Damaged,229,4.0,12.25,-0.79,1.12,Stable,Death Cross,146,4.23,-2.86,-18.44,156.4,171.8,0.91
TATACAP.NS,TATA CAPITAL LIMITED,Financial Services,Asset Management,143620.56,Large,340.6,0.96,328.76,331.76,61.65,Bullish,Bullish,8.8,-5.22,1.64,,56.43,1.0017,,27.25,2.46,367.3,300.15,-7.27,13.48,-15.64,,,Bull,Correcting,76,4.0,10.54,0.06,1.11,Stable,Death Cross,25,3.71,0.7,6.18,84.7,67.5,1.25
CUMMINSIND.NS,Cummins India Limited,Industrials,Specialty Industrial Machinery,143503.67,Large,5176.9,-0.67,4739.76,4226.03,62.75,Bullish,Bullish,14.9,28.03,31.97,81.3,19.91,0.9733,0.449,26.41,3.09,5272.7,2706.0,-1.82,91.31,-14.61,81.3,50.31,Strong Bull,At High,0,9.0,5.56,1.21,1.01,Stable,Golden Cross,221,9.81,33.95,36.51,145.2,68.6,2.12
