Symbol,Name,Sector,Industry,Market Cap (Cr),Cap Category,Current Price,Day Change %,EMA 50,EMA 200,RSI 14,MACD Signal,Supertrend,ROC 1M %,ROC 3M %,ROC 6M %,ROC 12M %,Vol ROC 1M %,Beta 1Y (Daily),Beta 5Y (Monthly),SD 1Y %,ATR % (14D),52W High,52W Low,% from 52W High,% from 52W Low,1Y Max Drawdown %,1Y CAGR %,3Y CAGR %,Market Regime,Drawdown Status,Days Since 52W High,Trend Consistency (12M),Momentum Acceleration,Momentum Quality,Vol Ratio (20D/60D),Vol Trend,EMA Cross,Days Since EMA Cross,RS vs Nifty 1M %,RS vs Nifty 3M %,RS vs Nifty 6M %,Up Capture Ratio,Down Capture Ratio,Capture Ratio
SUNPHARMA.NS,Sun Pharmaceutical Industries Limited,Healthcare,Drug Manufacturers - Specialty & Generic,415924.7,Large,1733.5,6.98,1716.14,1703.58,54.09,Bullish,Bearish,-1.42,8.12,3.33,0.32,76.13,0.47,0.111,20.19,2.87,1851.2,1548.0,-6.36,11.98,-14.83,0.32,21.59,Strong Bull,Recovering,33,5.0,-4.13,0.16,1.38,Rising,Golden Cross,117,-8.43,12.63,9.62,66.1,63.6,1.04
MARUTI.NS,Maruti Suzuki India Limited,Consumer Cyclical,Auto Manufacturers,415703.05,Large,13222.0,1.33,13697.61,14290.21,48.24,Bullish,Bullish,7.02,-16.73,-19.5,13.79,-2.85,1.0533,0.273,23.14,2.59,17370.0,11289.0,-23.88,17.12,-28.83,13.79,17.97,Strong Bear,Damaged,79,9.0,12.6,-0.84,1.07,Stable,Death Cross,27,-0.0,-12.22,-13.21,95.6,76.0,1.26
AXISBANK.NS,Axis Bank Limited,Financial Services,Banks - Regional,411636.31,Large,1324.2,-3.05,1303.76,1245.6,51.91,Bullish,Bullish,13.12,2.37,8.01,8.37,11.2,1.2249,0.435,23.57,2.72,1418.3,1042.5,-6.63,27.02,-17.23,8.37,16.37,Strong Bull,Recovering,43,8.0,12.33,0.34,1.09,Stable,Golden Cross,144,6.1,6.89,14.3,117.3,104.2,1.13
NTPC.NS,NTPC Limited,Utilities,Utilities - Regulated Electric,397757.28,Large,410.2,2.08,377.94,351.8,70.3,Bullish,Bullish,10.15,22.01,21.89,15.49,-10.47,0.6912,0.298,18.49,2.33,414.4,315.55,-1.01,30.0,-10.81,15.49,36.74,Strong Bull,At High,0,6.0,2.81,1.18,0.85,Stable,Golden Cross,72,3.13,26.52,28.18,84.8,64.4,1.32
TITAN.NS,Titan Company Limited,Consumer Cyclical,Luxury Goods,394007.75,Large,4441.8,0.72,4254.85,3936.51,57.28,Bullish,Bullish,15.28,8.99,18.85,33.54,66.15,0.8748,0.233,21.27,2.52,4554.0,3245.5,-2.46,36.86,-11.27,33.54,21.26,Strong Bull,Recovering,7,8.0,12.28,0.89,1.14,Stable,Golden Cross,244,8.26,13.51,25.14,84.6,44.3,1.91
ITC.NS,ITC Limited,Consumer Defensive,Tobacco,380707.9,Large,303.85,0.75,310.04,353.59,50.15,Bullish,Bearish,4.61,-4.93,-24.9,-25.28,-2.55,0.6099,-0.125,18.98,1.78,444.2,287.0,-31.6,5.87,-32.46,-25.28,-2.72,Strong Bear,Damaged,240,2.0,6.25,-1.31,0.83,Falling,Death Cross,314,-2.4,-0.41,-18.61,39.4,75.8,0.52
ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited,Industrials,Marine Shipping,375199.73,Large,1628.5,2.74,1477.2,1433.3,69.89,Bullish,Bullish,24.92,19.08,11.01,31.64,33.16,1.4585,0.332,27.77,2.95,1649.9,1184.1,-1.3,37.53,-16.98,31.64,37.48,Strong Bull,At High,0,7.0,18.56,0.4,0.88,Stable,Golden Cross,247,17.9,23.59,17.3,161.6,122.0,1.32
KOTAKBANK.NS,Kotak Mahindra Bank Limited,Financial Services,Banks - Regional,374782.79,Large,376.8,1.6,385.95,404.0,49.52,Bullish,Bearish,5.68,-11.09,-14.9,-15.85,19.64,0.9926,0.27,21.25,2.43,453.2,345.5,-16.86,9.06,-22.03,-15.85,3.17,Strong Bear,Correcting,264,7.0,9.38,-0.7,1.07,Stable,Death Cross,32,-1.34,-6.57,-8.61,89.3,109.9,0.81
M&M.NS,Mahindra & Mahindra Limited,Consumer Cyclical,Auto Manufacturers,372524.48,Large,3102.4,2.11,3232.45,3327.99,46.34,Bearish,Bearish,4.96,-12.79,-13.8,13.14,-13.67,1.4658,0.402,27.34,3.01,3839.9,2882.3,-19.21,7.64,-22.91,13.14,40.64,Strong Bear,Correcting,82,7.0,9.22,-0.5,1.03,Stable,Death Cross,25,-2.06,-8.28,-7.51,154.1,134.5,1.15
ONGC.NS,Oil and Natural Gas Corporation Limited,Energy,Oil & Gas Integrated,359670.17,Large,285.9,0.39,274.47,251.99,58.55,Bearish,Bullish,7.7,21.73,20.53,20.66,-18.23,0.3665,0.191,21.15,2.14,293.0,228.45,-2.42,25.15,-9.44,20.66,30.59,Strong Bull,Recovering,12,7.0,0.46,0.97,0.67,Falling,Golden Cross,129,0.69,26.25,26.82,63.9,36.9,1.73
ULTRACEMCO.NS,UltraTech Cement Limited,Basic Materials,Building Materials,353297.73,Large,12010.0,0.1,11749.76,11873.11,57.52,Bullish,Bullish,15.9,-0.41,-2.72,1.27,1.72,1.1905,0.479,22.21,2.64,13110.0,10325.0,-8.39,16.32,-20.61,1.27,17.28,Bull,Recovering,48,6.0,16.04,-0.12,0.95,Stable,Death Cross,24,8.89,4.11,3.57,104.9,101.0,1.04
HCLTECH.NS,HCL Technologies Limited,Technology,Information Technology Services,332308.23,Large,1228.2,2.08,1387.81,1477.55,32.08,Bearish,Bearish,-7.87,-25.82,-15.69,-12.58,75.29,0.9445,0.175,26.49,3.73,1780.1,1198.1,-31.0,2.51,-29.1,-12.58,9.56,Strong Bear,Damaged,63,5.0,0.74,-0.59,1.31,Rising,Death Cross,42,-14.89,-21.3,-9.4,105.3,119.4,0.88
BEL.NS,Bharat Electronics Limited,Industrials,Aerospace & Defense,318413.97,Large,435.6,-1.99,436.11,406.41,47.07,Bullish,Bullish,7.42,6.87,5.03,46.18,-20.08,0.7793,0.313,26.66,2.77,473.45,295.85,-7.99,47.24,-15.63,46.18,69.7,Strong Bull,Recovering,37,6.0,5.13,0.19,0.75,Falling,Golden Cross,1503,0.4,11.38,11.32,108.6,55.0,1.97
JSWSTEEL.NS,JSW Steel Limited,Basic Materials,Steel,313060.02,Large,1282.7,2.15,1204.97,1145.11,64.52,Bullish,Bullish,15.6,10.58,12.01,24.39,30.1,1.2725,0.648,25.23,2.57,1297.0,935.0,-1.1,37.19,-13.35,24.39,24.23,Strong Bull,At High,0,8.0,12.07,0.48,0.75,Falling,Golden Cross,962,8.58,15.09,18.3,133.4,101.7,1.31
ADANIENT.NS,Adani Enterprises Limited,Energy,Thermal Coal,302227.18,Large,2321.8,1.5,2101.07,2249.09,71.93,Bullish,Bullish,26.67,12.98,-8.88,-4.9,107.89,1.6837,0.542,33.66,3.32,2695.0,1753.0,-13.85,32.45,-34.28,-4.9,10.13,Bear,Correcting,154,5.0,22.34,-0.26,1.03,Stable,Death Cross,382,19.65,17.49,-2.59,160.3,161.1,1.0
POWERGRID.NS,Power Grid Corporation of India Limited,Utilities,Utilities - Regulated Electric,298456.37,Large,320.9,1.42,299.46,284.69,69.27,Bullish,Bullish,6.22,27.73,14.49,3.56,-13.98,0.6904,0.216,20.8,2.28,324.95,250.0,-1.25,28.36,-17.62,3.56,29.5,Strong Bull,At High,0,5.0,-3.02,0.7,0.8,Falling,Golden Cross,45,-0.8,32.25,20.78,86.9,80.3,1.08
DMART.NS,Avenue Supermarts Limited,Consumer Defensive,Discount Stores,293918.66,Large,4507.1,1.43,4166.05,4076.85,61.33,Bearish,Bullish,23.29,23.09,5.42,3.8,118.58,0.6507,0.174,24.94,2.81,4949.5,3529.0,-8.94,27.72,-24.5,3.8,10.67,Strong Bull,Correcting,167,5.0,15.59,0.22,1.33,Rising,Golden Cross,7,16.27,27.61,11.71,81.5,73.4,1.11
VEDL.NS,Vedanta Limited,Basic Materials,Other Industrial Metals & Mining,289931.53,Large,742.5,2.99,700.51,584.5,55.62,Bearish,Bullish,16.9,12.37,59.3,93.0,18.43,1.0339,0.74,30.09,3.28,795.0,398.6,-6.6,86.28,-15.74,93.0,54.93,Strong Bull,Recovering,7,10.0,12.78,1.97,0.7,Falling,Golden Cross,605,9.88,16.89,65.59,160.5,69.4,2.31
HAL.NS,Hindustan Aeronautics Limited,Industrials,Aerospace & Defense,288262.06,Large,4310.3,1.04,4093.63,4275.82,61.98,Bullish,Bullish,18.59,-0.21,-10.57,1.2,-24.06,0.8934,0.406,28.09,2.57,5165.0,3479.1,-16.55,23.89,-31.2,1.2,48.74,Bear,Correcting,247,4.0,18.66,-0.38,0.88,Stable,Death Cross,87,11.57,4.31,-4.28,102.5,96.7,1.06
BAJAJFINSV.NS,Bajaj Finserv Ltd.,Financial Services,Financial Conglomerates,283108.44,Large,1772.2,0.08,1834.47,1929.93,46.33,Bullish,Bullish,5.77,-9.52,-17.18,-15.71,8.55,1.2792,0.366,23.19,2.61,2195.0,1597.0,-19.26,10.97,-25.03,-15.71,12.52,Strong Bear,Correcting,132,7.0,8.94,-0.74,1.17,Rising,Death Cross,33,-1.25,-5.0,-10.89,115.3,135.3,0.85
COALINDIA.NS,Coal India Limited,Energy,Thermal Coal,278863.47,Large,452.5,-0.77,440.08,407.41,55.02,Bullish,Bullish,-0.6,10.4,20.56,20.93,-0.76,0.3959,-0.042,21.36,2.48,476.0,368.65,-4.94,22.75,-10.27,20.93,37.53,Strong Bull,Recovering,32,7.0,-4.07,0.96,0.79,Falling,Golden Cross,154,-7.62,14.91,26.85,73.5,46.2,1.59
NESTLEIND.NS,Nestlé India Limited,Consumer Defensive,Packaged Foods,273300.01,Large,1417.3,-0.28,1272.97,1239.49,77.97,Bullish,Bullish,21.47,9.98,10.86,19.28,99.47,0.7532,0.317,20.49,2.36,1437.9,1084.7,-1.43,30.66,-11.96,19.28,15.46,Strong Bull,At High,2,7.0,18.14,0.53,1.23,Rising,Golden Cross,167,14.45,14.49,17.15,98.6,73.6,1.34
BAJAJ-AUTO.NS,Bajaj Auto Limited,Consumer Cyclical,Auto Manufacturers,269808.02,Large,9662.0,0.9,9450.33,9143.11,55.71,Bullish,Bullish,10.1,5.25,5.89,20.12,14.95,1.0542,0.688,22.33,2.23,10187.0,7612.0,-5.15,26.93,-13.37,20.12,38.44,Strong Bull,Recovering,42,9.0,8.35,0.26,0.87,Stable,Golden Cross,170,3.08,9.77,12.18,109.9,83.6,1.31
TATASTEEL.NS,Tata Steel Limited,Basic Materials,Steel,265987.11,Large,213.27,1.52,200.67,181.99,63.82,Bullish,Bullish,13.94,16.19,24.03,56.81,-16.82,1.268,0.853,27.23,2.39,216.45,138.0,-1.47,54.54,-14.85,56.81,30.44,Strong Bull,At High,42,8.0,8.54,0.88,0.53,Falling,Golden Cross,245,6.93,20.7,30.32,153.6,91.0,1.69
HINDZINC.NS,Hindustan Zinc Limited,Basic Materials,Other Industrial Metals & Mining,265350.02,Large,628.0,6.71,573.66,538.51,67.09,Bullish,Bullish,28.78,-7.75,29.11,41.56,1.08,1.2172,0.603,37.86,3.43,733.0,398.0,-14.32,57.79,-32.94,41.56,33.03,Bull,Correcting,64,7.0,31.36,0.77,0.78,Falling,Golden Cross,149,21.76,-3.23,35.4,127.4,73.4,1.74
ASIANPAINT.NS,Asian Paints Limited,Basic Materials,Specialty Chemicals,238229.86,Large,2485.2,0.0,2389.82,2486.61,60.99,Bullish,Bullish,17.15,-7.12,-1.07,2.74,36.56,0.9349,0.196,23.26,2.69,2985.7,2115.0,-16.76,17.5,-28.54,2.74,-2.57,Strong Bear,Correcting,102,6.0,19.52,-0.05,1.06,Stable,Death Cross,44,10.14,-2.6,5.22,84.8,78.5,1.08
HINDALCO.NS,Hindalco Industries Limited,Basic Materials,Aluminum,237434.75,Large,1061.8,1.28,957.31,851.84,70.2,Bullish,Bullish,26.37,14.41,35.03,71.96,-5.14,0.9479,0.795,26.06,2.66,1066.5,603.75,-0.44,75.87,-17.95,71.96,39.48,Strong Bull,At High,0,8.0,21.57,1.34,0.65,Falling,Golden Cross,247,19.35,18.92,41.32,133.9,59.3,2.26
ETERNAL.NS,Eternal Limited,Consumer Cyclical,Internet Retail,234894.76,Large,255.49,-0.51,251.41,270.43,56.69,Bullish,Bullish,12.57,-5.23,-25.44,10.32,-25.97,1.4049,0.253,35.01,3.42,368.45,212.6,-30.66,20.17,-39.13,10.32,68.4,Strong Bear,Damaged,138,6.0,14.31,-0.73,0.87,Stable,Death Cross,44,5.55,-0.72,-19.15,129.7,111.6,1.16
SHRIRAMFIN.NS,Shriram Finance Limited,Financial Services,Credit Services,229304.59,Large,974.65,-3.62,992.49,867.39,46.01,Bullish,Bullish,11.05,-1.3,41.31,40.11,8.55,1.9102,0.654,36.16,4.07,1108.0,566.5,-12.04,72.05,-21.05,40.11,60.27,Strong Bull,Correcting,42,9.0,11.48,1.14,1.14,Stable,Golden Cross,793,4.03,3.22,47.6,196.2,145.1,1.35
WIPRO.NS,Wipro Limited,Technology,Information Technology Services,214872.58,Large,205.05,2.85,206.86,228.78,53.68,Bullish,Bullish,9.34,-12.32,-12.81,-10.05,59.55,0.7834,0.383,23.91,2.5,273.1,186.5,-24.92,9.95,-29.45,-10.05,6.88,Strong Bear,Damaged,90,7.0,13.45,-0.54,1.05,Stable,Death Cross,59,2.32,-7.8,-6.52,88.2,99.2,0.89
IOC.NS,Indian Oil Corporation Limited,Energy,Oil & Gas Refining & Marketing,206537.23,Large,146.26,1.94,150.69,150.65,49.57,Bullish,Bearish,5.9,-6.52,-0.78,12.45,-17.33,0.9956,0.943,24.51,2.74,188.96,130.22,-22.6,12.32,-27.59,12.45,31.81,Strong Bear,Damaged,42,7.0,8.07,-0.03,0.93,Stable,Golden Cross,228,-1.12,-2.0,5.51,110.4,92.0,1.2
ADANIGREEN.NS,Adani Green Energy Limited,Utilities,Utilities - Renewable,202553.24,Large,1229.7,-0.49,1002.02,1004.68,81.49,Bullish,Bullish,50.62,39.23,18.91,28.6,122.29,1.7785,0.795,42.24,4.04,1257.35,765.0,-2.2,60.75,-32.93,28.6,11.2,Strong Bull,Recovering,2,6.0,37.54,0.45,1.05,Stable,Death Cross,375,43.6,43.75,25.2,191.5,148.6,1.29
EICHERMOT.NS,Eicher Motors Limited,Consumer Cyclical,Auto Manufacturers,196793.01,Large,7174.0,0.88,7172.51,6802.74,51.72,Bullish,Bullish,7.37,0.01,2.29,25.07,21.05,1.1402,0.269,24.95,2.73,8230.0,5219.5,-12.83,37.45,-19.58,25.07,36.3,Strong Bull,Correcting,42,8.0,7.37,0.09,1.11,Stable,Golden Cross,778,0.35,4.52,8.58,109.9,77.5,1.42
GRASIM.NS,Grasim Industries Limited,Basic Materials,Building Materials,188409.96,Large,2778.2,1.42,2729.41,2742.74,57.0,Bullish,Bullish,9.76,2.38,-2.66,1.14,-3.01,1.138,0.241,21.77,2.4,2979.0,2502.5,-6.74,11.02,-14.45,1.14,20.09,Bull,Correcting,128,5.0,8.97,-0.12,0.98,Stable,Death Cross,23,2.74,6.9,3.63,119.5,116.0,1.03
SBILIFE.NS,SBI Life Insurance Company Limited,Financial Services,Insurance - Life,182101.34,Large,1815.4,2.63,1921.99,1898.91,40.53,Bearish,Bearish,-0.92,-11.28,-1.18,11.63,83.11,0.8279,0.405,20.35,3.04,2132.0,1681.4,-14.85,7.97,-16.03,11.63,18.42,Bear,Correcting,45,8.0,2.84,-0.06,1.22,Rising,Golden Cross,260,-7.94,-6.76,5.11,87.7,71.4,1.23
INDIGO.NS,InterGlobe Aviation Limited,Industrials,Airlines,176357.44,Large,4561.2,0.84,4551.82,4961.0,52.81,Bullish,Bullish,15.61,-4.78,-23.13,-16.88,-0.07,1.6849,0.606,32.11,3.45,6232.5,3895.2,-26.82,17.1,-35.94,-16.88,35.78,Strong Bear,Damaged,178,6.0,17.2,-0.72,1.18,Rising,Death Cross,82,8.59,-0.26,-16.84,135.2,154.1,0.88
VBL.NS,Varun Beverages Limited,Consumer Defensive,Beverages - Non-Alcoholic,175479.95,Large,518.85,5.79,445.77,466.95,74.92,Bullish,Bullish,35.92,6.22,13.84,-4.81,60.09,1.1788,-0.014,30.01,3.33,543.7,381.0,-4.57,36.18,-30.31,-4.81,24.43,Strong Bull,Correcting,264,5.0,33.85,0.46,1.1,Stable,Death Cross,315,28.9,10.73,20.13,119.7,121.5,0.99
ADANIENSOL.NS,Adani Energy Solutions Limited,Utilities,Utilities - Independent Power Producers,172480.17,Large,1435.8,1.69,1097.12,980.23,84.1,Bullish,Bullish,51.63,62.15,54.44,57.06,84.51,1.6138,0.602,37.88,4.1,1453.2,744.9,-1.2,92.75,-23.18,57.06,,Strong Bull,At High,0,7.0,30.91,1.44,1.09,Stable,Golden Cross,142,44.61,66.66,60.73,179.3,115.5,1.55
DIVISLAB.NS,Divi's Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,171944.0,Large,6477.0,1.82,6186.73,6204.39,68.15,Bullish,Bullish,7.71,7.72,-1.92,10.44,25.83,0.5121,0.187,23.33,2.25,7071.5,5636.5,-8.41,14.91,-18.16,10.44,32.76,Bull,Correcting,208,5.0,5.14,-0.08,0.74,Falling,Death Cross,22,0.69,12.23,4.37,74.1,58.2,1.27
TVSMOTOR.NS,TVS Motor Company Limited,Consumer Cyclical,Auto Manufacturers,168828.88,Large,3552.6,1.85,3628.29,3432.82,46.17,Bearish,Bullish,4.47,-1.4,-2.38,30.32,-5.77,1.2528,0.089,25.92,3.07,3970.0,2640.0,-10.51,34.57,-15.92,30.32,49.33,Bull,Correcting,42,9.0,4.94,-0.09,1.07,Stable,Golden Cross,279,-2.55,3.12,3.91,142.0,104.1,1.36
JIOFIN.NS,Jio Financial Services Limited,Financial Services,Asset Management,167482.08,Large,253.64,3.22,247.32,274.28,58.61,Bullish,Bullish,12.18,-4.47,-18.0,3.07,85.25,1.4514,0.623,27.62,3.15,338.6,223.3,-25.09,13.59,-32.78,3.07,,Strong Bear,Damaged,190,6.0,13.67,-0.65,1.07,Stable,Death Cross,74,5.16,0.05,-11.71,143.8,136.1,1.06
ICICIAMC.NS,ICICI PRUDENTIAL AMC LTD,Financial Services,Asset Management,161993.23,Large,3277.5,-0.48,3072.06,2808.48,55.48,Bullish,Bullish,21.83,16.51,,,61.18,1.3238,,39.88,4.31,3597.5,2530.0,-8.9,29.55,-14.59,,,Bull,Recovering,4,,16.33,,1.07,Stable,Golden Cross,90,14.81,21.03,,163.4,67.0,2.44
ABB.NS,ABB India Limited,Industrials,Specialty Industrial Machinery,157458.51,Large,7430.5,1.39,6401.58,5793.27,71.38,Bullish,Bullish,22.99,58.38,42.03,33.06,-22.72,0.9422,0.459,26.4,3.15,7822.5,4637.5,-5.01,60.23,-24.37,33.06,30.57,Strong Bull,Recovering,3,7.0,3.53,1.59,0.87,Stable,Golden Cross,44,15.97,62.9,48.32,127.9,86.9,1.47
PFC.NS,Power Finance Corporation Limited,Financial Services,Credit Services,156721.82,Large,474.9,1.18,421.15,395.63,72.88,Bullish,Bullish,19.32,34.09,22.71,13.5,12.28,1.3151,0.629,28.19,2.85,479.0,329.9,-0.86,43.95,-21.67,13.5,64.8,Strong Bull,At High,0,5.0,7.96,0.81,0.83,Falling,Golden Cross,44,12.3,38.61,29.0,150.2,129.8,1.16
TRENT.NS,Trent Limited,Consumer Cyclical,Apparel Retail,151466.08,Large,4260.8,-0.85,3930.91,4393.66,62.83,Bullish,Bullish,26.93,11.07,-11.28,-20.44,120.33,1.3618,0.207,33.81,3.49,6261.0,3275.5,-31.95,30.08,-47.03,-20.44,47.35,Strong Bear,Damaged,213,7.0,23.24,-0.33,1.2,Rising,Death Cross,205,19.92,15.59,-4.99,112.0,135.6,0.83
HYUNDAI.NS,HYUNDAI MOTOR INDIA LTD,Consumer Cyclical,Auto Manufacturers,149312.56,Large,1837.6,3.03,1951.85,2112.44,46.6,Bullish,Bullish,-1.6,-20.76,-20.9,9.77,117.03,0.8369,0.7818,30.1,3.36,2890.0,1635.8,-36.42,12.34,-39.79,9.77,,Strong Bear,Damaged,157,5.0,5.32,-0.69,1.14,Stable,Death Cross,32,-8.62,-16.25,-14.61,88.7,71.4,1.24
DLF.NS,DLF Limited,Real Estate,Real Estate - Development,146649.84,Large,592.45,0.92,587.37,667.77,55.84,Bullish,Bullish,15.09,-3.34,-23.45,-11.71,12.04,1.6241,0.217,28.93,3.06,886.8,489.4,-33.19,21.06,-42.32,-11.71,19.72,Strong Bear,Damaged,232,4.0,16.2,-0.81,1.03,Stable,Death Cross,149,8.08,1.18,-17.16,158.0,170.5,0.93
CUMMINSIND.NS,Cummins India Limited,Industrials,Specialty Industrial Machinery,145064.3,Large,5233.2,0.02,4777.66,4245.96,64.48,Bullish,Bullish,15.83,30.74,31.21,82.07,13.64,0.9808,0.449,26.42,2.98,5308.7,2706.0,-1.42,93.39,-14.61,82.07,49.17,Strong Bull,At High,0,9.0,5.58,1.18,0.99,Stable,Golden Cross,224,8.81,35.26,37.5,148.3,66.2,2.24
TATAPOWER.NS,Tata Power Company Limited,Utilities,Utilities - Independent Power Producers,144812.79,Large,453.2,4.18,399.49,388.34,78.12,Bullish,Bullish,17.12,28.4,13.36,16.63,18.29,0.9468,0.268,21.8,2.67,455.95,342.5,-0.6,32.32,-16.75,16.63,35.57,Strong Bull,At High,0,7.0,7.65,0.61,0.87,Stable,Golden Cross,10,10.1,32.92,19.65,126.1,103.9,1.21
