Symbol,Name,Sector,Industry,Market Cap (Cr),Cap Category,Current Price,Day Change %,EMA 50,EMA 200,RSI 14,MACD Signal,Supertrend,ROC 1M %,ROC 3M %,ROC 6M %,ROC 12M %,Vol ROC 1M %,Beta 1Y (Daily),Beta 5Y (Monthly),SD 1Y %,ATR % (14D),52W High,52W Low,% from 52W High,% from 52W Low,1Y Max Drawdown %,1Y CAGR %,3Y CAGR %,Market Regime,Drawdown Status,Days Since 52W High,Trend Consistency (12M),Momentum Acceleration,Momentum Quality,Vol Ratio (20D/60D),Vol Trend,EMA Cross,Days Since EMA Cross,RS vs Nifty 1M %,RS vs Nifty 3M %,RS vs Nifty 6M %,Up Capture Ratio,Down Capture Ratio,Capture Ratio,Description,Analyst Recommendation,Analyst Score,Target Mean Price,Target High Price,Target Low Price,No. of Analysts
TATACAP.NS,TATA CAPITAL LIMITED,Financial Services,Credit Services,147331.25,Large,349.4,-1.94,334.8,330.67,54.75,Bearish,Bullish,12.28,13.44,2.21,,181.89,0.9308,,27.96,3.27,379.95,296.0,-8.04,18.04,-17.63,,,Strong Bull,Recovering,2,5.0,7.8,0.08,1.27,Rising,Golden Cross,5,8.58,4.76,9.37,75.1,57.6,1.3,"Tata Capital Limited, through its subsidiaries, provides various financial services to retail, SME, corporate, and institutional customers in India, Singapore, and the United Kingdom. The company operates through three segments: Financing Activity, Investment Activity, and Others. It offers loans for retail and corporate borrowers, including asset financing, term loans, channel financing, credit substitutes, investments linked to/arising out of lending business, bill and invoice discounting, and power project finance. It also offers home loans, loans against property, personal loans, business loans, two wheeler loans, car loans, commercial vehicle loans, construction equipment loans, loans against securities, microfinance loans, and education loans. Additionally it provides supply chain finance, equipment finance, cleantech and infrastructure finance, and developer finance. The company also engages in the provision of corporate investment, advisory, wealth management, private equity fund management, and leasing services, as well as the distribution of financial products. In addition, it offers insurance and credit card distribution services. Tata Capital Limited was formerly known as Primal Investments and Finance Limited and changed its name to Tata Capital Limited in May 2007. Tata Capital Limited was incorporated in 1991 and is based in Mumbai, India. Tata Capital Limited operates as a subsidiary of Tata Sons Private Limited.",buy,1.76923,392.0,431.0,335.0,13.0
ABB.NS,ABB India Limited,Industrials,Specialty Industrial Machinery,147286.92,Large,6950.5,1.3,6890.73,6227.85,48.39,Bearish,Bullish,-2.87,12.68,34.99,15.0,-46.44,1.0176,0.522,28.8,2.57,7822.5,4637.5,-11.15,49.88,-20.99,15.0,17.9,Bull,Correcting,51,6.0,-7.1,1.21,0.71,Falling,Golden Cross,92,-6.57,4.0,42.15,125.1,94.1,1.33,"ABB India Limited develops and sells products and system solutions to utilities, industries, channel partners, and original equipment manufacturers in India and internationally. It operates through Motion, Robotics and Discrete Automation, Electrification, and Process Automation segments. The Motion segment offers motors, generators, and drives that provide power, motion, and control for a range of automation applications; as well as solutions and related services. Its Robotics and Discrete Automation segment provides value-added solutions in robotics, machine, and factory automation. The Electrification segment offers a range of digital and connected solutions for low- and medium-voltage applications, including EV infrastructure, solar inverters, modular substations, distribution automation, power protection, wiring accessories, switchgear, enclosures, cabling, sensing, and control. Its Process Automation segment provides products, systems, and services, such as turnkey engineering, control systems, measurement products, life cycle services, outsourced maintenance, and industry specific products for the optimization of the productivity of industrial processes in oil and gas, power, chemicals and pharmaceuticals, pulp and paper, metals and minerals, marine, and turbocharging industries. The company was formerly known as ABB Limited and changed its name to ABB India Limited in June 2013. ABB India Limited was incorporated in 1949 and is headquartered in Bengaluru, India. ABB India Limited operates as a subsidiary of ABB Asea Brown Boveri Ltd",underperform,3.55556,6391.074,8030.0,4764.0,27.0
POLYCAB.NS,Polycab India Limited,Industrials,Electrical Equipment & Parts,143779.78,Large,9548.5,-0.9,9239.22,8076.3,49.55,Bearish,Bullish,-1.27,36.14,25.92,46.45,-11.47,1.1488,0.644,28.58,2.45,10126.0,6605.0,-5.7,44.56,-21.08,46.45,39.58,Strong Bull,Recovering,10,8.0,-13.32,0.91,0.96,Stable,Golden Cross,262,-4.97,27.46,33.08,130.4,68.1,1.91,"Polycab India Limited manufactures and sells wires and cables under the POLYCAB brand in India and internationally. The company operates through three segments: Wires and Cables; Fast Moving Electrical Goods (FMEG); and Engineering, Procurement and Construction (EPC). The Wires and Cables segment provides wires, such as PolycabSuprema house wires, PolycabMaxima+ Green wire, PolycabPrimma house wires, ETIRA house wires, PolycabOptima+, GREENWIRE 180m, and POLYCAB LF FR 180m; and cables, such as control, rubber, defense, special, fire protection, marine offshore/onshore, domestic appliance and lighting, aerial bunched, industrial, high temperature, LV power, MV power, EHV power, communication and data, and instrumentation. The Fast Moving Electrical Goods segment offers ceiling, table, pedestal, wall, exhaust, farrata, and air circulated fans; LED lighting and luminaires, such as LED Bulb, downlight, panel light, led batten, outdoor lights, and rope and strip lights; water heaters; switches and accessories; switchgears consisting of isolators, MCB, RCCB, RCBO, distribution board, ACCL, and MCB changeover switches; solar products, including solar panel and invertors; and pumps, conduits, and domestic appliances. The EPC segment designs, engineers, and supplies materials; and engages in the survey, execution, and commissioning of turn-key power distribution, transmission, and rural electrification projects. The company provides coolers and iron appliances. It operates a distribution network through authorized dealers and distributors, and retail outlets. The company was founded in 1964 and is based in Mumbai, India.",buy,1.90323,9517.387,11950.0,6490.0,31.0
CGPOWER.NS,CG Power and Industrial Solutions Limited,Industrials,Electrical Equipment & Parts,140574.77,Large,892.55,-6.97,889.12,771.32,43.06,Bearish,Bearish,-4.84,29.86,38.06,31.13,9.44,1.1684,0.407,32.31,3.16,980.9,525.5,-9.01,69.85,-33.02,31.13,32.96,Strong Bull,Recovering,1,6.0,-14.79,1.18,1.06,Stable,Golden Cross,81,-8.53,21.18,45.22,115.1,67.5,1.71,"CG Power and Industrial Solutions Limited, together with its subsidiaries, provides various solutions in India and internationally. The Power Systems segment offers generator, distribution, solar, green, unit auxiliary, furnace, cast resin, locomotive, and track side transformers; shunt reactors; and switchgears, relay and automation, circuit breakers, condenser bushings, lightning and surge arresters, off load disconnectors, isolators, compact substations, numerical protection relays, auto-reclosers, vacuum interrupters, power quality solutions, and railways loco head and trackside products. This segment also undertakes turnkey transmission and distribution projects; and substation projects. The Industrial Systems segment provides traction motors, AC generators, drives and automation solutions, soft starters and shaft power monitors, domestic and commercial fans, traction electronics and machines, water heaters, and services for industrial systems, as well as residential, agricultural, and specialty pumps. The Semiconductors segment engages in the outsourced semiconductor assembly and test; and radio frequency business. The Others segment offers adhesive tapes and labels. It serves steel and metals, cement, textile, fertilizer, chemical, oil and gas refineries, sugar, automobile, FMCG, electronics, building and infrastructure, defense, paper, pharmaceutical, metro rail, railways, thermal, nuclear power, mining, data centers, IT and telecom, green hydrogen, water and irrigation, power transmission and distribution, and port and shipping sectors, as well as renewables, such as solar, floating solar, wind, and hydro industries. The company was formerly known as Crompton Greaves Limited and changed its name to CG Power and Industrial Solutions Limited in February 2017. The company was incorporated in 1937 and is headquartered in Mumbai, India. CG Power and Industrial Solutions Limited operates as a subsidiary of Tube Investments of India Limited.",buy,2.10526,892.3158,1100.0,502.0,19.0
PFC.NS,Power Finance Corporation Limited,Financial Services,Credit Services,140518.32,Large,425.8,-0.99,430.45,410.85,46.44,Bullish,Bearish,0.32,4.9,21.95,3.36,5.9,1.1945,0.62,26.79,2.28,486.5,329.9,-12.48,29.07,-20.76,3.36,44.02,Bull,Correcting,47,5.0,-1.31,0.82,0.97,Stable,Golden Cross,92,-3.38,-3.78,29.11,135.2,116.4,1.16,"Power Finance Corporation Limited, a non-banking finance company, provides financial products and related advisory services to the power, logistics, and infrastructure sectors in India. The company offers fund-based financial policies and products, such as project-specific funding; a revamped distribution sector scheme; funding for clearance of dues-LPS; a revolving bill payment facility; guidelines for solar and wind power generation projects, as well as for funding private sector independent transmission projects (ITP); a debt refinancing policy; a prepayment policy for solar wind ITP and other projects; takeout financing, asset acquisition, bridge loans, buyer's lines of credit, credit facilities for the purchase of power through power exchanges, and conventional and energy-saving projects; and project, medium, and short-term loan services. Its fund-based financial policies/products also include grants/interest-free loans for studies/consultancies; lease financing for the purchase of equipment and wind power projects; a line of credit for the import of coal; a policy for underwriting of debt; and financial assistance to distribution franchisees. The company also provides non-fund-based policies/products comprising guarantees, letters of comfort, and a policy for guarantees for credit enhancement; and non-fund-based consultancy services. Power Finance Corporation Limited was incorporated in 1986 and is headquartered in New Delhi, India.",strong_buy,1.14286,513.5714,550.0,450.0,14.0
POWERINDIA.NS,Hitachi Energy India Limited,Industrials,Electrical Equipment & Parts,138352.62,Large,31040.0,-8.1,33483.73,26397.61,33.38,Bearish,Bearish,-15.02,24.09,69.52,55.19,-8.43,0.8238,0.549,44.11,4.74,38785.0,16111.0,-19.97,92.66,-28.75,55.19,96.28,Bull,Correcting,25,5.0,-23.05,1.58,1.1,Stable,Golden Cross,870,-18.71,15.4,76.68,95.9,20.1,4.77,"Hitachi Energy India Limited offers products, projects, and services for electricity transmission and related activities in India and internationally. The company is involved in engineering, integration, installation, commissioning, and support of project and services, and design, manufacturing, configuration, and supply of system, equipment, devices, and accessories products. It also manufactures and sells electric motors, generators, transformers, and electricity distribution and control apparatus, as well as projects and services related electrical equipment. In addition, the company offers cable accessories, capacitors and filters, communication networks, cooling systems, disconnectors, energy storage, flexible AC transmission system, generator circuit breakers, high voltage switchgear and breakers, insulation and components, power conversion, semiconductors, surge arresters, and transformers. Further, it provides cybersecurity, digitalization, and power quality solutions, as well as substation automation, protection, and control services; and substations and electrifications solutions. Additionally, the company offers asset and work management, energy portfolio management, and grid and generation management software. It serves utility and industry customers. The company was formerly known as ABB Power Products and Systems India Limited and changed its name to Hitachi Energy India Limited in November 2021. Hitachi Energy India Limited was incorporated in 2019 and is headquartered in Bengaluru, India. Hitachi Energy India Limited is a subsidiary of Hitachi Energy Ltd.",buy,2.42105,33321.156,46700.0,23595.0,19.0
BHEL.NS,Bharat Heavy Electricals Limited,Industrials,Specialty Industrial Machinery,133571.95,Large,383.6,-4.57,382.61,314.62,42.35,Bearish,Bearish,-1.44,56.16,33.45,44.35,-6.71,1.2685,0.853,35.62,3.44,424.9,205.12,-9.72,87.01,-21.24,44.35,65.57,Strong Bull,Recovering,26,6.0,-20.16,0.94,0.98,Stable,Golden Cross,176,-5.14,47.48,40.61,142.9,79.1,1.81,"Bharat Heavy Electricals Limited operates as power plant equipment manufacturer in India and internationally. The company operates in two segments: Power and Industry. It offers equipment supplies; spares and services; and undertakes engineering, procurement, and construction works for coal and lignite, gas, hydro and nuclear power plant, as well as for transportation, transmission, defence, aerospace, captive power plants, process, renewables, upstream and downstream oil and gas, e-mobility and energy storage, and other industries. The company also provides coal based, gas-based, nuclear, and hydro power plants, as well as solar power systems; transportation and transmission systems; defense and aerospace products; industrial systems; energy storage system and e-mobility solutions; and hydrogen power systems. In addition, it offers steam generators and steam generator auxiliaries, soot blowers, valves, piping systems, seamless steel tubes, pressurized fluidized bed gasifiers, steam and gas turbines, turbo generators, industrial sets, castings and forgings, condenser and heat exchangers, pumps, compressors, solar photovoltaics, and automation and control systems. Further, the company provides software system solutions, medium voltage vacuum switchgears, on load tap changers, LT switchgears and bus ducts, transformers and reactors, capacitors, bushings, control gears, insulators and ceramics, and electrical machines. It also provides rail transportation systems and equipment, oil field equipment, and fabricated equipment and mechanical packages. The company has a strategic collaboration with E2S Company Limited for the development of excitation systems for synchronous machines. The company was incorporated in 1964 and is based in New Delhi, India.",hold,2.95,343.85,460.0,140.0,20.0
BPCL.NS,Bharat Petroleum Corporation Limited,Energy,Oil & Gas Refining & Marketing,131659.7,Large,308.15,-0.74,305.12,316.11,53.1,Bearish,Bullish,4.4,10.57,-17.49,-1.1,-24.7,1.3522,0.891,29.35,2.51,391.65,266.6,-21.32,15.59,-30.13,-1.1,25.12,Strong Bear,Damaged,102,8.0,0.88,-0.6,1.02,Stable,Death Cross,62,0.71,1.88,-10.33,136.1,121.5,1.12,"Bharat Petroleum Corporation Limited engages in refining crude oil and marketing petroleum products in India and internationally. It operates through two segments, Downstream Petroleum; and Exploration and Production of Hydrocarbons. The company operates fuel stations that sell motor spirits, high-speed diesel, blended fuels, compressed and liquefied natural gas, automotive liquefied petroleum gas (LPG), and lubricants; operate convenience stores, restaurants, and electric vehicle charging facilities; and offer ATM, money transfer, insurance, and vehicle care services. It also provides LPG for domestic, commercial, and metal cutting applications under the Bharatgas brand name; automobile lubricants, such as automotive engine and gear oils, greases, and specialties, as well as industrial lubricants under the MAK brand; jet fuel; and aviation services, including transportation, storage, and intoplane services. In addition, the company offers industrial fuels products, white oils, bitumen and specialty bitumen, petcoke, sulphur, solvents, petrochemicals, bunkering, and petrochemical feedstock products; and operates pipelines to transport petroleum products. Further, it exports naphtha and fuel oils; and engages in city gas distribution activities. The company's marketing infrastructure includes a network of installations, depots, retail outlets, aviation fueling stations, and LPG distributors. The company was formerly known as Bharat Refineries Limited and changed its name to Bharat Petroleum Corporation Limited in August 1977. Bharat Petroleum Corporation Limited was incorporated in 1952 and is based in Mumbai, India.",hold,2.6129,335.74194,518.0,233.0,31.0
BANKBARODA.NS,Bank of Baroda Limited,Financial Services,Banks - Regional,130421.75,Large,252.2,-3.09,268.55,265.24,32.92,Bearish,Bearish,-4.03,0.23,-12.01,4.65,19.32,1.3412,0.421,26.99,2.82,325.5,230.81,-22.52,9.27,-23.69,4.65,15.04,Strong Bear,Damaged,90,9.0,-4.11,-0.44,1.36,Rising,Golden Cross,15,-7.73,-8.45,-4.85,129.3,108.2,1.2,"Bank of Baroda Limited provides various banking products and services to individuals, government departments, and corporate customers in India and internationally. It operates through Treasury, Wholesale Banking, Retail Banking, and Other Banking Operations segments. The company offers savings, salary, and current accounts; and fixed and recurring deposits. It also provides loans, including home, vehicle, digital, personal, education, gold, mortgage, and other loans, as well as Baroda Yoddha loans for defense personnel and fintech credit; loans and advances for corporate, agriculture, and micro, small, and medium enterprises; export finance, foreign currency credits, foreign currency non-resident loans, treasury, external commercial borrowing, and import finance; and supply chain finance. In addition, the company offers life insurance, general insurance, and standalone health insurance products; digital payment, instant banking, and merchant payment solutions; debit, credit, and prepaid cards; investment products; trade, FX, and remittances; and other services. Bank of Baroda Limited was incorporated in 1908 and is headquartered in Vadodara, India.",buy,1.87879,311.0606,350.0,225.0,33.0
BRITANNIA.NS,Britannia Industries Limited,Consumer Defensive,Packaged Foods,129563.05,Large,5379.0,0.09,5337.13,5588.86,59.77,Bullish,Bullish,5.68,-2.82,-10.81,-6.86,-51.29,0.6287,0.468,20.3,1.68,6336.0,5035.0,-15.1,6.83,-19.63,-6.86,3.77,Strong Bear,Correcting,210,7.0,6.62,-0.53,0.86,Stable,Death Cross,57,1.98,-11.5,-3.65,54.6,55.7,0.98,"Britannia Industries Limited manufactures and sells various food products in India and internationally. The company offers biscuits under the Good Day, Marie Gold, NutriChoice, Milk Bikis, Tiger, 50-50, Jim Jam, Britannia Bourbon, Little Hearts, Treat, Pure Magic, Nice Time, and Biscafe brand names; cakes under the Muffills, Fudge It, Gobbles, Layerz, Tiffin Fun, Rollyo, and Nut & Raisin Romance Cake brand names; rusks under the Toastea brand; center filled croissants under the Treat Croissant brand; wafers under Treat Creme Wafers brand; and Snacks under Time Pass brand name. It also offers dairy products, such as cheese and dairy whitener, as well as gourmet, wheat flour, and white breads under Britannia brand; milkshakes, lassi, and flavored milk under Winkin' Cow brand; paneer and dahi under Come Alive brand; and nutritious bars under Be You Protein Bars brand name. The company exports its products to approximately 80 countries worldwide. Britannia Industries Limited was founded in 1892 and is based in Bengaluru, India.",buy,1.94118,6238.4116,7240.0,4800.0,34.0
APOLLOHOSP.NS,Apollo Hospitals Enterprise Limited,Healthcare,Medical Care Facilities,127874.88,Large,8893.5,2.27,8263.01,7708.46,75.58,Bullish,Bullish,7.27,21.54,27.4,22.0,-30.75,0.6434,0.179,19.75,1.62,8920.5,6696.5,-0.3,32.81,-15.21,22.0,22.11,Strong Bull,At High,0,7.0,0.09,1.39,0.77,Falling,Golden Cross,95,3.58,12.85,34.56,93.2,56.3,1.66,"Apollo Hospitals Enterprise Limited, together with its subsidiaries, provides healthcare services in India. It operates through Healthcare Services, Retail Health & Diagnostics, Digital Health & Pharmacy Distribution, and Others segments. The company's healthcare facilities comprise primary, secondary, and tertiary care, as well as specialty facilities. It offers services in cardiac sciences, oncology, neurosciences, gastroenterology, orthopedics, urology, organ transplantation, pulmonology, obstetrics and gynecology, internal medicine, vascular surgery, pediatrics, cosmetology, emergency medicine, bariatric surgery, general surgery, colorectal surgery, dentistry, nephrology, dermatology, endocrinology, preventive medicine, interventional radiology, ophthalmology, and integrative medicine, as well as robotic surgery and genomics. The company also provides project consultancy, medical educational institutes, Medvarsity for e-learning, and research services, as well as acts as an agent for life, general, and health insurance. In addition, it operates hospitals, pharmacies, primary care clinics, and diagnostic centers; short stay facilities, boutique birthing centers, multi-specialty clinics, dental and dialysis facilities, and preventive care; day surgery, diabetes management, and cradle and fertility centers; and Apollo 24/7, a digital health mobile platform that provides teleconsultations, online pharmacy deliveries, home diagnostics, and insurance services. Further, the company engages in the business of bio-banking of tissues. It serves patients, corporate clients, and the government and public sectors. Apollo Hospitals Enterprise Limited was incorporated in 1979 and is based in Chennai, India.",strong_buy,1.43333,9285.807,9979.0,6230.0,31.0
GROWW.NS,BILLIONBRAINS GARAGE VN L,Financial Services,Capital Markets,127856.07,Large,206.5,0.2,195.2,172.55,61.49,Bullish,Bullish,8.59,22.42,32.23,,-36.13,1.3634,,54.46,2.8,227.2,112.0,-9.11,84.38,-24.29,,,Bull,Recovering,42,4.0,1.12,0.59,0.8,Falling,Golden Cross,165,4.9,13.74,39.39,179.9,67.7,2.66,"Billionbrains Garage Ventures Limited develops a direct-to-customer digital investment platform that provides wealth creation opportunities through multiple financial products and services. The company's platform allows users to invest and trade in stocks (including via IPOs), derivatives, bonds, mutual funds, and other products. It allows users to avail margin trading facility and personal loans. The company's application, Groww and its website allows customers to access tools, information and market insights to build investment and trading strategies. It also offers content, such as financial literacy resources, news, and information through Groww Digest, blogs and newsletters. Billionbrains Garage Ventures Limited was founded in 2016 and is based in Bengaluru, India.",buy,1.77778,213.5,235.0,150.0,10.0
TMPV.NS,Tata Motors Passenger Vehicles Limited,Consumer Cyclical,Auto Manufacturers,126717.67,Large,344.1,-0.53,360.49,414.71,38.42,Bearish,Bearish,-13.2,12.87,-5.55,-49.57,5.42,1.5221,0.822,50.39,3.06,739.7,294.3,-53.48,16.92,-58.83,-49.57,-14.35,Strong Bear,Damaged,212,6.0,-17.49,-0.11,1.07,Stable,Death Cross,430,-16.89,4.18,1.61,111.4,172.6,0.65,"Tata Motors Passenger Vehicles Limited designs, develops, manufactures, and sells various automotive vehicles. The company offers passenger and electric vehicles, as well as related spare parts and accessories. It also manufactures engines for industrial applications. In addition, the company provides information technology and vehicle financing services. It operates in India, China, the United States, the United Kingdom, rest of Europe, and internationally. The company was formerly known as Tata Motors Limited and changed its name to Tata Motors Passenger Vehicles Limited in October 2025. Tata Motors Passenger Vehicles Limited was incorporated in 1945 and is headquartered in Mumbai, India.",hold,2.96154,372.15384,525.0,300.0,26.0
SIEMENS.NS,Siemens Limited,Industrials,Specialty Industrial Machinery,125934.9,Large,3536.3,-1.23,3614.4,3402.52,41.88,Bearish,Bearish,-4.08,16.02,16.73,11.26,-42.69,1.1831,1.2428,29.94,2.72,3937.3,2826.0,-10.18,25.13,-15.28,11.26,18.38,Bull,Correcting,26,7.0,-9.42,0.56,0.66,Falling,Golden Cross,55,-7.78,7.34,23.89,115.4,89.9,1.28,"Siemens Limited, a technology company, engages in industry, infrastructure, and mobility business in India and internationally. The company operates through Smart Infrastructure, Mobility, Digital Industries, and Portfolio Companies segments. The Smart Infrastructure segment supplies products, systems, solutions, and services for transmission and distribution of electrical energy for power utilities, industrial companies, and infrastructure segments. This segment offers systems for low and medium voltage distribution; solutions for smart grids and energy automation; and low voltage power supply systems, as well as intelligent and connected infrastructure for grids and buildings. The Mobility segment provides solutions for passenger and freight transportation, including rail vehicles, rail automation systems, rail electrification systems, turnkey systems, and related services. The Digital Industries segment offers products for automation and digitalization of discrete, hybrid, and process industries. This segments portfolio consists of industrial software and automation, and drive technology products for optimizing manufacturing value chain, covering product design, production planning, engineering, execution, and customer services. The Portfolio Companies segment supplies products and services of low-voltage motors. The company engages in the lease rental business. It also installs industrial machinery and equipment. The company was formerly known as Siemens India Limited and changed its name to Siemens Limited in March 1987. Siemens Limited was founded in 1867 and is based in Mumbai, India.",hold,2.57692,3779.7693,4375.0,2750.0,26.0
TECHM.NS,Tech Mahindra Limited,Technology,Information Technology Services,124909.81,Large,1410.1,-0.79,1408.15,1437.4,50.94,Bearish,Bearish,-2.62,-0.08,-8.96,-11.66,-7.79,0.6217,0.173,27.69,3.16,1854.0,1304.1,-23.94,8.13,-24.69,-11.66,13.75,Strong Bear,Damaged,110,9.0,-2.59,-0.32,1.02,Stable,Death Cross,85,-6.31,-8.76,-1.8,79.4,88.7,0.9,"Tech Mahindra Limited provides information technology services and solutions in India, the Americas, Europe, and internationally. The company offers TechM AppGinieZ, a software development lifecycle acceleration platform; Swifter.io, a software engineering platform; ADMSNXT Reforge, an application modernization platform; Autonomous Operations Center, an AI-powered operations platform; and New Age Delivery Platform for DevSecOps and engineering. It also provides LitmusT, a quality engineering and intelligent testing platform; TechM Orion, an agentic AI platform; Ops amplifAler 4.0 for IT operations; Email amplifAler for visualization and automation; SDLC amplifAler solutions; Zone insights solutions for monitoring of object movement; synthetic data generation, freightwatch solutions, cognitive process monitoring, and guardrails framework for AI; VerifAI for scaling AI; and MobiLytix for marketers. In addition, the company offers netOps.ai, an automated cloud platform; AftEAZE solution for warranty and aftermarket problems; AI maturity assessment, generative AI studio, and generative AI performance monitoring; Vision amplifAler, a vision-based solution; Document amplifAler, a digital assistant; and AI-led care, forecasting workbench, AI store, AI adoption, AIOps solution suite, intelligent asset inspection platform, and legal artificial assistant. Further, the company provides business process services, such as consulting CoE and business-process-as-services; Navixus, a digital transformation suite; Cloud and infrastructure services, including enterprise mainframe, FLEX digital workplace, data center services, and CLOUDNXT.NOW, a cloud service; and digital enterprise applications comprising SAP, Oracle, Salesforce, ServiceNow, enterprise digital solutions, digital process solutions, and Emerging Apps. Additionally, it offers engineering, experience, network, and testing services. The company was incorporated in 1986 and is based in Pune, India.",buy,2.35,1539.525,1921.0,1080.0,40.0
UNIONBANK.NS,Union Bank of India,Financial Services,Banks - Regional,124496.47,Large,163.09,-6.46,166.6,159.2,44.15,Bearish,Bearish,0.81,-3.58,9.19,13.01,10.21,1.4782,0.886,32.29,2.71,205.49,124.64,-20.63,30.85,-21.45,13.01,36.6,Bull,Damaged,90,9.0,2.0,0.28,1.06,Stable,Golden Cross,311,-2.89,-12.26,16.35,135.0,98.7,1.37,"Union Bank of India provides banking products and services in India. It operates in four segments: Treasury Operations, Retail Banking Operations, Corporate and Wholesale Banking, and Other Banking Operations. The company provides its products and services to individuals, commercial enterprises, large corporates, public bodies, and institutional customers. Union Bank of India was incorporated in 1919 and is headquartered in Mumbai, India.",buy,2.33333,193.66667,220.0,160.0,15.0
BOSCHLTD.NS,Bosch Limited,Consumer Cyclical,Auto Parts,123573.91,Large,41895.0,0.92,38098.77,36292.03,74.61,Bullish,Bullish,10.95,36.76,17.58,31.81,11.97,1.2587,0.635,29.29,2.42,42565.0,28610.0,-1.57,46.43,-30.73,31.81,32.48,Strong Bull,At High,0,5.0,-1.3,0.6,0.77,Falling,Golden Cross,40,7.25,28.07,24.74,133.0,84.4,1.58,"Bosch Limited engages in the manufacture and trading of automotive products in India and internationally. The company offers products, such as spark and glow plugs; nozzle holder, components, and fuel rail assembly; LAG, SAG, rotary drill, hammer, and marble cutter; impact drilling machine; fuel injection pump and components; blower; and machines and components. It also provides diesel and gasoline fuel injection systems; automotive aftermarket products; industrial equipment; electrical power tools; security systems; and industrial and consumer energy products and solutions. In addition, the company offers internal combustion engines, thermal management systems, filters, batteries, lubricants, wiper blades, and diagnostic equipment and software; engages in hydrogen business; and operates authorized workshops and service centers. Further, it supplies power tools and related accessories, garden tools, and measuring technology. Additionally, the company provides video surveillance, intrusion detection, fire detection and voice evacuation systems, as well as access control and management systems; intercom systems, and professional audio and conference systems for communication of voice, sound, and music. The company was incorporated in 1951 and is headquartered in Bengaluru, India. Bosch Limited operates as a subsidiary of Robert Bosch Internationale Beteiligungen AG.",none,,43798.5,48165.0,37499.0,4.0
BAJAJHLDNG.NS,Bajaj Holdings & Investment Limited,Financial Services,Asset Management,123302.08,Large,11079.0,2.04,10338.73,10763.9,69.4,Bullish,Bullish,10.76,22.84,-0.98,-21.61,13.22,1.1634,0.126,28.17,2.33,14763.0,8588.0,-24.95,29.01,-39.48,-21.61,18.66,Bear,Damaged,227,6.0,3.15,-0.03,1.27,Rising,Death Cross,155,7.06,14.16,6.18,88.2,104.8,0.84,"Bajaj Holdings & Investment Limited, an investment holding company, operates as a non-banking financial institution-investment and credit company in India. It invests in listed and unlisted securities of companies. The company was incorporated in 1945 and is headquartered in Pune, India.",none,,,,,
HDFCLIFE.NS,HDFC Life Insurance Company Limited,Financial Services,Insurance - Life,123300.77,Large,567.7,-0.64,591.83,656.18,40.31,Bearish,Bullish,-0.7,-1.84,-24.02,-30.04,-28.69,0.8906,0.501,21.29,2.04,815.0,543.0,-30.34,4.55,-32.68,-30.04,-0.55,Strong Bear,Damaged,262,3.0,-0.09,-1.13,1.02,Stable,Death Cross,102,-4.4,-10.52,-16.86,62.4,98.5,0.63,"HDFC Life Insurance Company Limited engages in the provision of individual and group insurance solutions in India. It offers insurance and investment products, such as protection, pension, savings, investment, annuity, and health, as well as term, investment, life insurance, and NRI plans. The company was formerly known as HDFC Standard Life Insurance Company Limited changed its name to HDFC Life Insurance Company Limited in January 2019. HDFC Life Insurance Company Limited was incorporated in 2000 and is headquartered in Mumbai, India. HDFC Life Insurance Company Limited operates as a subsidiary of HDFC Bank Limited.",strong_buy,1.29412,779.6857,950.0,660.0,35.0
MUTHOOTFIN.NS,Muthoot Finance Limited,Financial Services,Credit Services,122644.61,Large,3054.9,3.57,3196.39,3232.71,46.03,Bearish,Bullish,-3.62,-6.36,-19.18,17.41,16.63,1.3617,0.501,36.04,3.12,4149.5,2476.6,-26.38,23.35,-28.77,17.41,39.86,Strong Bear,Damaged,110,8.0,-1.5,-0.53,1.28,Rising,Death Cross,5,-7.32,-15.04,-12.02,155.1,117.0,1.33,"Muthoot Finance Limited, a non-banking financing company, provides gold loans in India. The company offers various loans, including personal, small and corporate business, SME, and vehicle, as well as loans against property; insurance products, such as health, home, vehicle, life, travel, shop, and group; housing and micro finance; and mutual funds. It also provides gold flexi credit; PAN card; money transfer; non-convertible debentures; national pension scheme; digital and cashless payments; bank mapping; and other custom offerings and milligram rewards. In addition, the company generates electric power through three windmills with a combined capacity of 3.75 MW in Tamil Nadu. Muthoot Finance Limited was founded in 1887 and is headquartered in Kochi, India.",hold,2.52381,3769.3333,4600.0,2615.0,21.0
