Symbol,Name,Sector,Industry,Market Cap (Cr),Cap Category,Current Price,Day Change %,EMA 50,EMA 200,RSI 14,MACD Signal,Supertrend,ROC 1M %,ROC 3M %,ROC 6M %,ROC 12M %,Vol ROC 1M %,Beta 1Y (Daily),Beta 5Y (Monthly),SD 1Y %,ATR % (14D),52W High,52W Low,% from 52W High,% from 52W Low,1Y Max Drawdown %,1Y CAGR %,3Y CAGR %,Market Regime,Drawdown Status,Days Since 52W High,Trend Consistency (12M),Momentum Acceleration,Momentum Quality,Vol Ratio (20D/60D),Vol Trend,EMA Cross,Days Since EMA Cross,RS vs Nifty 1M %,RS vs Nifty 3M %,RS vs Nifty 6M %,Up Capture Ratio,Down Capture Ratio,Capture Ratio,Description,Analyst Recommendation,Analyst Score,Target Mean Price,Target High Price,Target Low Price,No. of Analysts
ENDURANCE.NS,Endurance Technologies Limited,Consumer Cyclical,Auto Parts,35202.29,Large,2502.6,0.9,2529.95,2516.71,43.5,Bearish,Bearish,-4.47,0.7,-4.64,0.59,-1.06,1.1563,0.673,35.09,3.13,3079.9,2142.8,-18.74,16.79,-27.62,0.59,22.85,Strong Bear,Correcting,196,5.0,-4.7,-0.13,0.76,Falling,Golden Cross,10,-5.36,2.39,4.62,102.9,90.9,1.13,"Endurance Technologies Limited, together with its subsidiaries, manufactures and supplies automotive components for original equipment manufacturers in India and internationally. The company offers aluminium die castings, such as high pressure, low pressure, and gravity die castings; machining components, which comprise engines, gearboxes, and transmission parts; other metallic components, including aluminum alloys, cast iron, and steel; and suspension products. It also designs, develops, and manufactures adjustable and non-adjustable damping force inverted front forks and mono shock absorbers; and provides transmission products comprising clutch assemblies and continuous variable transmission assemblies. In addition, the company offers brake systems that include disc brakes, hydraulic drum brakes, anti-lock braking, combine braking, and tandem master cylinders, as well as disc brake assemblies, and drum brake assemblies, as well as aftermarket sales services. Further, it provides spare parts for dealers; and operates an advanced battery management and intelligence platform that focuses on developing technologies that improves the performance of lithium-ion batteries that powers electric vehicles and energy storage systems. The company offers its products for use in two, three, and four wheelers, as well as for scooters, motorcycles, mopeds, mountain bikes, and quadricycles. Endurance Technologies Limited was founded in 1985 and is based in Aurangabad, India.",buy,1.64286,2894.7144,3300.0,2500.0,14.0
GODREJIND.NS,Godrej Industries Limited,Industrials,Conglomerates,34956.97,Large,1037.9,2.84,1037.75,1030.07,45.79,Bearish,Bearish,-9.99,16.8,1.92,-23.52,-76.5,1.186,0.673,39.14,4.44,1380.6,744.2,-24.82,39.47,-44.46,-23.52,30.21,Bear,Damaged,255,4.0,-15.59,0.05,0.44,Falling,Golden Cross,11,-10.89,18.49,11.19,90.9,93.4,0.97,"Godrej Industries Limited, together with its subsidiaries, engages in the chemical, agriculture, real estate, vegetable oil, hospitality, and financial and investment businesses in India and internationally. The company produces and sells fatty acids, fatty alcohols, esters and waxes, refined glycerine, alpha olefin sulphonates, sodium lauryl sulphate, and sodium lauryl ether sulphate. It also offers compound feeds for cattle, poultry, shrimp, and fish. In addition, the company provides refined vegetable and vanaspati oil; and engages in oil trading and oil palm plantation business. Further, it is involved in real estate sales, development, and leasing activities; financial services business; and crop protection business. Additionally, the company provides milk and milk products; and hotel room, food and beverage sale, and banquet services. Furthermore, it is involved in poultry and cattle breeding; energy generation through windmills; and seeds related business. Godrej Industries Limited offers hair care, home care, pet care, and personal care products. The company provides business loan, plot, loan against property, and home loan. Godrej Industries Limited was formerly known as Godrej Soaps Limited and changed its name to Godrej Industries Limited in April 2001. The company was founded in 1897 and is based in Mumbai, India.",none,,,,,
HSCL.NS,Himadri Speciality Chemical Limited,Basic Materials,Specialty Chemicals,34334.05,Large,680.5,0.07,587.49,511.25,67.69,Bullish,Bullish,10.43,52.44,49.08,37.02,-9.58,0.9774,0.324,33.97,4.92,707.45,418.5,-3.81,62.6,-18.5,37.02,79.71,Strong Bull,Recovering,1,5.0,-7.05,1.44,1.2,Rising,Golden Cross,36,9.53,54.13,58.34,121.1,67.0,1.81,"Himadri Speciality Chemical Limited manufactures and sells carbon materials and chemicals in India and internationally. The company operates through Carbon Materials and Chemicals and Power segments. It offers anode materials, LFP cathodes, and recycling materials. The company also provides SDS, TDS, ASTM, lithium mining and refining, and carbon black; tyre, MRG, plastics, ink, and coatings; refined naphthalene, coal tar pitch, specialty oils, clean energy, and anti-corrosion products. It serves lithium-ion batteries, paints, plastics, tyres, technical rubber goods, aluminium, graphite electrodes, agrochemicals, defence, and construction chemicals industries. Himadri Speciality Chemical Limited was formerly known as Himadri Chemicals & Industries Limited and changed its name to Himadri Speciality Chemical Limited in July 2016. The company was incorporated in 1987 and is based in Kolkata, India.",none,,550.0,550.0,550.0,1.0
POONAWALLA.NS,Poonawalla Fincorp Limited,Financial Services,Credit Services,34316.72,Large,391.9,5.21,406.49,426.55,46.42,Bearish,Bearish,-6.85,-6.18,-13.92,-9.12,-56.62,1.4255,0.259,36.81,3.18,570.4,361.2,-31.29,8.5,-32.09,-9.12,4.53,Strong Bear,Damaged,171,6.0,-4.79,-0.38,0.85,Stable,Death Cross,60,-7.74,-4.49,-4.66,148.4,136.5,1.09,"Poonawalla Fincorp Limited, a non-banking finance company, provides consumer and MSME financing services in India. The company offers instant, personal, business, commercial vehicle, consumer durable, gold, education, professional, pre-owned car, medical equipment, and machinery loans; digital personal, and shopkeeper loans; loans against property; and mid-market and NBFC lending. It also provides supply chain financing and credit leasing services. In addition, the company offers insurance services. It serves individuals, salaried and self-employed professionals, students, proprietorship, MSMEs, OPCs, partnership firms, LLPs, private and public companies, private and public trusts, and society. The company was formerly known as Magma Fincorp Limited and changed its name to Poonawalla Fincorp Limited in July 2021. The company was incorporated in 1978 and is based in Mumbai, India. Poonawalla Fincorp Limited is a subsidiary of Rising Sun Holdings Pvt Ltd.",buy,2.22222,489.0,663.0,360.0,9.0
IREDA.NS,Indian Renewable Energy Development Agency Limited,Financial Services,Credit Services,34309.14,Large,122.13,3.24,126.52,135.86,43.17,Bearish,Bearish,-5.05,6.95,-8.69,-33.0,-37.34,1.4366,2.3009,30.85,2.9,174.6,108.65,-30.05,12.41,-40.27,-33.0,,Strong Bear,Damaged,262,3.0,-7.37,-0.28,0.74,Falling,Death Cross,342,-5.94,8.64,0.57,131.6,165.7,0.79,"Indian Renewable Energy Development Agency Limited, a non-banking financial company, provides financial products and services in the renewable energy and energy efficiency sectors in India. The company promotes, develops, and extends financial assistance for setting up projects relating to new and renewable sources of energy and energy efficiency/conservation. It also generates solar, wind, hydro, biomass, biofuels, and waste to energy power. The company was incorporated in 1987 and is based in New Delhi, India.",buy,2.0,165.0,180.0,150.0,2.0
CONCOR.NS,Container Corporation of India Limited,Industrials,Railroads,34288.04,Large,450.2,2.26,481.32,513.11,36.29,Bearish,Bearish,-13.91,-4.3,-10.37,-28.7,37.49,1.1778,1.4716,24.03,2.58,629.2,421.45,-28.45,6.82,-32.8,-28.7,-10.81,Strong Bear,Damaged,262,3.0,-12.48,-0.43,0.96,Stable,Death Cross,430,-14.81,-2.62,-1.11,84.7,120.7,0.7,"Container Corporation of India Limited engages in handling, transportation, and warehousing activities in India. The company provides inland transport by rail for containers; manages ports and air cargo complexes; develops multimodal logistics support for containerization and trade; and operates logistics facilities, including dry ports, container freight stations, and private freight terminals. It also engages in the cold-chain business for fruits and vegetables; and handling of air cargos and containers. In addition, the company provides LCL hub, air cargo movement, bonded warehousing, factory stuffing/destuffing services; and road transportation services for door-to-door services. Container Corporation of India Limited was incorporated in 1988 and is based in New Delhi, India.",buy,2.47059,531.5294,682.0,456.0,17.0
TATAINVEST.NS,Tata Investment Corporation Limited,Financial Services,Asset Management,33691.41,Large,665.9,4.76,668.34,677.49,49.38,Bearish,Bearish,-0.26,7.45,-6.69,-2.71,-51.86,1.0467,0.305,43.9,3.07,1184.7,538.85,-43.79,23.58,-48.85,-2.71,45.96,Strong Bear,Damaged,181,4.0,-2.74,-0.15,0.79,Falling,Death Cross,102,-1.16,9.14,2.57,67.1,49.9,1.34,"Tata Investment Corporation Limited is a publicly owned investment firm. The firm operates as an investment company in India. Its activities primarily include investing in a diversified portfolio of quoted and unquoted securities, debt instruments, long-term investments in equity shares, equity-related securities and other securities of companies in a range of industries. The company also distributes mutual funds and other investment related securities. Tata Investment Corporation Limited was formerly known as The Investment Corporation of India Limited. Tata Investment Corporation was founded in 1937 and is based in Mumbai, India.",none,,,,,
EXIDEIND.NS,Exide Industries Limited,Consumer Cyclical,Auto Parts,33315.75,Large,391.95,1.63,361.85,358.74,59.78,Bearish,Bullish,12.08,25.83,4.97,-1.7,-14.52,1.2699,0.576,27.51,2.92,431.0,287.0,-9.06,36.57,-32.63,-1.7,23.94,Strong Bull,Correcting,197,5.0,3.47,0.18,1.08,Stable,Golden Cross,2,11.18,27.51,14.23,131.4,119.1,1.1,"Exide Industries Limited designs, manufactures, markets, and sells lead acid storage batteries in India and internationally. The company operates through two segments, Automotive and Industrial. It offers automotive, infrastructural, genset, solar, inverter, institutional uninterrupted power supply (UPS), and submarine batteries, as well as home UPS systems, integrated power back-up systems, and e-rickshaw vehicles. The company also manufactures and supplies recycled lead and lead alloys; offers lithium-ion batteries; produces and distributes industrial battery chargers and rectifiers; and provides energy storage solutions, as well as engages in the non-conventional energy business. It sells batteries under the Exide, Index, Dynex, SF Sonic, Chloride, Digenite, Jupiter, Black panther, and CEIL brand names through a distribution network of dealers. The company was formerly known as Chloride Industries Ltd. and changed its name to Exide Industries Limited in August 1995. Exide Industries Limited was founded in 1916 and is headquartered in Kolkata, India.",hold,3.0,369.93332,450.0,300.0,15.0
MEDANTA.NS,Global Health Limited,Healthcare,Medical Care Facilities,33188.97,Large,1235.1,0.49,1180.21,1176.1,57.08,Bearish,Bullish,1.91,11.75,6.48,1.6,-14.5,0.6779,0.185,30.13,2.93,1456.5,956.0,-15.2,29.19,-32.66,1.6,28.92,Bull,Correcting,201,6.0,-2.01,0.22,0.71,Falling,Golden Cross,1,1.02,13.44,15.74,61.1,48.5,1.26,"Global Health Limited, together with its subsidiaries, provides healthcare services in India. The company offers treatments in the areas of digestive and hepatobiliary sciences, cardiac and cancer care, neurosciences, gastrosciences, orthopaedics, renal care, liver transplant, lung transplant, bone marrow transplant, chest surgery, gynaecology and gynaeoncology, paediatric care, obstetrics, emergency, ENT, head and neck surgery, internal medicine, respiratory and sleep medicine, peripheral vascular and endovascular sciences, endocrinology and diabetes, rheumatology and immunology, radiology and imaging, ophthalmology, critical care, dermatology, dentistry, and dietetics and nutrition, as well as plastic, aesthetic, and reconstructive surgery. It also provides second opinion, lab tests and diagnostics, homecare and elder care services, telemedicine and air ambulance services, and e-ICU services, and health plans checkup. In addition, the company is involved in trading of pharmacy and other medical consumables; and medical and healthcare education activities. The company operates a network of hospitals under the Medanta brand. Global Health Limited was incorporated in 2004 and is based in Gurugram, India.",strong_buy,1.47059,1419.0588,1570.0,1210.0,17.0
AEGISLOG.NS,AEGIS LOGISTICS LIMITED,Energy,Oil & Gas Refining & Marketing,33148.44,Large,944.4,2.0,730.51,718.35,82.3,Bullish,Bullish,44.5,53.17,29.39,19.31,371.44,1.0722,0.646,39.73,4.2,976.4,576.1,-3.28,63.93,-33.27,19.31,38.14,Strong Bull,Recovering,0,6.0,26.78,0.74,1.18,Rising,Golden Cross,0,43.6,54.86,38.65,108.3,71.2,1.52,"Aegis Logistics Limited, together with its subsidiaries, operates as an oil, gas, and chemical logistics company primarily in India. The company operates through Liquid Terminal Division and Gas Terminal Division segments. It owns and operates a network of shore based tank farm installations for the handling of bulk liquids, including hazardous chemicals, petroleum products, and petrochemicals for petroleum, oil, petrochemical, chemical, and vegetable oil industries. The company also offers supply chain management services, including product planning, sourcing, shipping, receipt, storage, and dispatch; product handling services; storage services for other related gases, such as Butene-1, Butadiene, Propylene, VCM, etc.; and energy solution to industries for their various applications, as well as supplies LPG, propane, and butane. In addition, it provides fuel transportation services; and LPG installation and interfuel conversion services for home, hotels, and industries, as well as offers LPG appliances, such as cooktops, pressure cooker, cookware, LPG iron-GasXpress, and LPG accessories. The company was incorporated in 1956 and is based in Mumbai, India.",buy,2.0,955.0,1200.0,706.0,6.0
DELHIVERY.NS,Delhivery Limited,Industrials,Integrated Freight & Logistics,32986.76,Large,440.5,1.91,448.35,430.65,44.47,Bearish,Bearish,-6.34,5.4,6.07,18.46,-13.99,1.0137,0.189,30.11,2.66,490.0,342.85,-10.1,28.48,-21.93,18.46,6.94,Bull,Correcting,157,6.0,-8.14,0.2,0.87,Stable,Golden Cross,252,-7.23,7.08,15.33,127.2,92.2,1.38,"Delhivery Limited provides supply chain solutions in India. It offers express parcel services; part truckload services; supply chain services that provide integrated warehousing and transportation services; point-to-point and multi-point full-truckload services; and cross-border services comprising door-to-door and port-to-port parcel and freight shipping services. The company also provides Delhivery Rapid, a network of shared in-city forward fulfillment centers, as well as Delhivery Direct, an on-demand intra-city pickup and delivery service. In addition, it offers SaaS and data solutions, such as the OS1 platform that provides APIs and SDKs; TransportOne, a transport management system solution; and LocateOne and RTOne data solutions for e-commerce companies. The company provides its services to e-commerce marketplaces, direct-to-consumer e-tailers, enterprises, FMCG, consumer durables, consumer electronics, lifestyle, retail, automotive, and manufacturing industries. Delhivery Limited was incorporated in 2011 and is based in Gurugram, India.",strong_buy,1.40909,549.9091,630.0,450.0,22.0
BANDHANBNK.NS,Bandhan Bank Limited,Financial Services,Banks - Regional,32961.43,Large,204.6,5.52,192.03,173.32,55.84,Bearish,Bullish,2.79,12.13,45.11,10.86,-51.09,1.5197,0.797,36.39,3.27,212.66,134.25,-3.79,52.4,-27.91,10.86,-6.21,Strong Bull,Recovering,26,5.0,-1.25,1.24,0.68,Falling,Golden Cross,42,1.9,13.81,54.37,163.4,118.8,1.38,"Bandhan Bank Limited provides banking and financial services for personal and business customers in India. The company operates through Treasury, Retail Banking, Corporate/Wholesale Banking, and Other Banking Business segments. It accepts term, fixed, and recurring deposits; and offers savings and current accounts. The company also provides home, gold, personal, two-wheeler, and car loans; loans against property; loan/overdraft against term deposits; and loans for small, medium, and large businesses. In addition, it invests in sovereign securities; offers liability products, card services, internet and mobile banking, ATM, trading, and non-resident Indian services; distributes third party products; and engages in demat and trading activities. Further, the company provides mutual fund, money transfer, bill payment and recharge, merchant payment, debit and credit card, internet and mobile banking, doorstep banking, safe deposit locker, remittance, transaction banking, trade finance, and cash management services, as well as health, life, home, travel, property, and car insurance products. The company was founded in 2001 and is headquartered in Kolkata, India. Bandhan Bank Limited operates as a subsidiary of Bandhan Life Insurance Limited.",buy,2.41667,191.70833,235.0,130.0,24.0
EMCURE.NS,EMCURE PHARMACEUTICALS L,Healthcare,Drug Manufacturers - Specialty & Generic,32928.69,Large,1736.2,3.14,1669.29,1516.72,54.46,Bearish,Bullish,3.61,11.29,22.64,31.22,-60.49,0.5041,0.3781,32.62,3.51,1830.0,1228.9,-5.13,41.28,-15.47,31.22,,Strong Bull,Recovering,27,8.0,-0.15,0.69,0.71,Falling,Golden Cross,251,2.71,12.97,31.9,74.8,29.7,2.52,"Emcure Pharmaceuticals Limited provide quality and affordable healthcare solutions worldwide. It offers products in various therapeutic areas, such gynecology, anti-infectives, pain/analgesics, Vitamins, Minerals & Nutrients, blood-related, oncology, respiratory, HIV antivirals, gastro, anti-diabetic, neuro, and cardiovascular. It provides its products under Orofer XT, Tenectase, Pause, Metpure XL, Vylda, Vitanova, and Proxym brand names. Emcure Pharmaceuticals Limited has a strategic partnership with Novo Nordisk India Pvt Ltd. for the development and commercialization of Poviztra, a semaglutide injection for weight loss. Emcure Pharmaceuticals Limited was incorporated in 1981 and is based in Pune, India.",none,,1891.8334,1976.0,1640.0,6.0
UCOBANK.NS,UCO Bank,Financial Services,Banks - Regional,32590.31,Large,25.99,3.46,25.65,28.08,55.64,Bullish,Bearish,2.12,0.09,-9.23,-20.34,-27.52,1.3992,0.725,27.2,2.45,34.2,22.22,-24.01,16.97,-33.14,-20.34,0.96,Strong Bear,Damaged,157,5.0,2.09,-0.34,0.8,Falling,Death Cross,432,1.22,1.78,0.03,107.4,129.4,0.83,"UCO Bank provides various banking and financial services in India and internationally. The company's deposit products include current accounts, saving accounts, fixed deposits, recurring deposits, accounts in foreign currency, and fee collection accounts. It also offers agri, home, education, gold, personal, vehicle, and mortgage loans; finance to micro and small enterprises; working capital financing; term loans; infrastructure finance; and agriculture credit. In addition, the company provides life, health, and general insurance products; credit and debit cards; internet banking services; and international banking services, such as NRI banking, foreign currency loans, finance to exporters and importers, remittances, forex and treasury services, resident foreign currency deposits, and correspondent banking services to Indian customers, corporates, NRIs, overseas corporate bodies, foreign companies/individuals, and foreign banks. Further, it provides government deposit schemes/bonds, pension payments/schemes, and tax collection services; merchant banking services; sovereign gold bonds; and mutual funds. The company was formerly known as The United Commercial Bank Ltd. and changed its name to UCO Bank in 1985. UCO Bank was incorporated in 1943 and is headquartered in Kolkata, India.",none,,,,,
BLUESTARCO.NS,Blue Star Limited,Industrials,Building Products & Equipment,32561.76,Large,1583.8,1.73,1677.9,1769.07,42.63,Bullish,Bearish,-5.0,-18.41,-8.9,1.4,-40.84,1.1276,0.155,31.39,3.1,2040.0,1450.0,-22.36,9.23,-24.22,1.4,32.36,Strong Bear,Damaged,81,6.0,1.14,-0.28,0.72,Falling,Death Cross,51,-5.9,-16.72,0.36,112.4,99.9,1.13,"Blue Star Limited operates as a heating, ventilation, air conditioning, and commercial refrigeration (HVAC&R) company in India. It operates through three segments: Electro-Mechanical Projects and Commercial Air Conditioning Systems; Unitary Products; and Professional Electronics and Industrial Systems. The Electro-Mechanical Projects and Commercial Air Conditioning Systems segment engages in the design, installation, and maintenance of central air conditioning systems, including packaged, ducted systems, variable refrigerant flow units, scroll chillers, screw chillers, centrifugal chillers, and data center chillers. This segment provides turnkey contracting services for mechanical, electrical and plumbing, and firefighting sectors, as well as value-added services, such as retrofitting, system upgrades, and ongoing operational support. Its Unitary Products segment is involved in the development, manufacture, and distribution of air conditioners for commercial and residential use, as well as the provision of commercial refrigeration solutions, cold chain equipment, air purifiers, and air coolers. The Professional Electronics and Industrial Systems segment trades in and services testing machines, medical, analytical, test and measuring, data communications, and industrial products and systems. The company also exports its products to the Middle East, Africa, SAARC, and ASEAN regions. Blue Star Limited was founded in 1943 and is headquartered in Mumbai, India.",hold,2.625,1802.3334,2069.0,1342.0,24.0
ITCHOTELS.NS,ITC HOTELS LIMITED,Consumer Cyclical,Resorts & Casinos,32088.25,Large,154.05,3.19,156.65,177.31,49.8,Bearish,Bearish,-0.19,-4.35,-22.09,-29.01,-17.84,1.2267,1.526,28.79,2.44,261.62,137.3,-41.12,12.2,-45.88,-29.01,,Strong Bear,Damaged,235,3.0,1.26,-0.77,0.57,Falling,Death Cross,127,-1.08,-2.67,-12.83,93.6,124.7,0.75,"ITC Hotels Limited owns, operates, and manages hotels and resorts in India and internationally. It operates under the ITC Hotels, Mementos, Storii, Welcomhotel, Fortune, and WelcomHeritage brands. The company was founded in 1975 and is based in Gurugram, India.",none,,207.2143,229.0,180.0,14.0
HONAUT.NS,Honeywell Automation India Limited,Industrials,Electrical Equipment & Parts,31992.05,Large,36160.0,2.64,32678.72,33469.72,64.44,Bearish,Bullish,25.91,17.54,3.63,-7.26,277.64,0.7134,0.489,29.68,3.31,41450.0,26220.0,-12.76,37.91,-36.1,-7.26,-2.33,Bull,Correcting,245,5.0,20.06,0.12,1.33,Rising,Death Cross,405,25.01,19.22,12.89,42.0,44.2,0.95,"Honeywell Automation India Limited manufactures and sells industrial process control and automation systems in India and internationally. The company offers environmental and combustion controls, sensing and control solutions, and engineering services for the automation and control fields. It also provides building solutions, including ground lighting, video analytics software, after-sales services, and maintenance plans for various control systems. In addition, the company builds management systems, such as controllers, field devices, and software solutions for healthy buildings and heating, ventilation, and air conditioning applications across various sectors, including pharmaceuticals, healthcare, government infrastructure, IT parks, residential complexes, industrial spaces, and hospitality sectors. Further, the company offers sensing solutions, such as pressure switches, airflow sensors, humidity and temperature sensors, and oxygen and breath sensors for the transportation, medical and healthcare, and defense and aerospace industries. Additionally, it provides for the trading of sensing, measurement, and control equipment, and provides installation, engineering, and repair and maintenance services for industrial control and automation systems. Honeywell Automation India Limited was incorporated in 1984 and is headquartered in Pune, India. Honeywell Automation India Limited is a subsidiary of Hail Mauritius Limited.",hold,2.75,37786.0,44000.0,34369.0,4.0
ABSLAMC.NS,ADIT BIRL SUN LIF AMC LTD,Financial Services,Asset Management,31843.96,Large,1101.2,3.05,1021.02,900.92,60.16,Bullish,Bullish,3.09,9.03,50.26,39.91,-41.8,1.0889,0.343,34.8,3.67,1123.5,708.0,-1.98,55.54,-19.97,39.91,50.46,Strong Bull,At High,1,6.0,0.08,1.44,1.03,Stable,Golden Cross,270,2.19,10.72,59.52,110.6,45.0,2.46,"Aditya Birla Sun Life AMC Limited is privately owned investment manager. The firm provides its services to individuals including high net worth individuals and institutional clients. It manages separate equity and fixed income portfolios. The firm also manages launches and manages equity and fixed income mutual funds, manages balanced mutual funds, and hedge funds for its clients. It invests in the public equity and fixed income markets across the globe. The firm employs a fundamental analysis to make its investments. It also make real estate investments. It was founded in 1994 and is based in Mumbai, India with an additional office in Ahmedabad, India. The firm was formerly known as Birla Sun Life Asset Management Company Limited.",buy,1.71429,1125.3572,1236.0,935.0,14.0
WOCKPHARMA.NS,Wockhardt Limited,Healthcare,Drug Manufacturers - Specialty & Generic,31490.99,Large,1938.0,0.74,1660.65,1468.43,59.79,Bearish,Bearish,25.26,48.46,46.61,28.34,21.55,0.9353,0.936,54.77,5.92,2422.3,1086.7,-19.99,78.34,-39.91,28.34,125.88,Bull,Correcting,7,4.0,9.11,0.85,1.27,Rising,Golden Cross,25,24.36,50.15,55.87,92.6,38.8,2.39,"Wockhardt Limited, together with its subsidiaries, operates as a pharmaceutical and biotech company, in India, the United States, the United Kingdom, Switzerland, Ireland, Russia, Europe, and internationally. It manufactures and trades pharmaceuticals, medicinal chemical, and botanical products, as well as chemicals and chemical products. The company also develops its flagship antibiotic, ZAYNICH zidebactam/cefepime, a novel beta lactam enhancer mechanism for the treatment of sepsis and hospital/ventilator associated pneumonia; FOVISCU, an antibiotic for gram-negative infections; MIQNAF nafithromycin, which targets azithromycin-resistant community respiratory pathogens; and ODRATE, a once-daily combination of ertapenem and zidebactam for resistant gram-negative infections through outpatient parenteral antimicrobial therapy. In addition, it develops and commercializes insulin analogs, glucagon-like peptide-1 agonists, and novel combination drug products; Biovac-B, a recombinant hepatitis-B vaccine; Wepox, a recombinant human erythropoietin; Wosulin, a recombinant human insulin; and Glaritus, a recombinant insulin glargine. Further, the company offers delivery devices for insulin, including Dispopen disposable pen and Mypen reusable pen. Wockhardt Limited was founded in 1967 and is headquartered in Mumbai, India.",none,,,,,
KIMS.NS,Krishna Institute of Medical Sciences Limited,Healthcare,Medical Care Facilities,31414.91,Large,785.1,2.57,730.72,686.97,58.22,Bearish,Bullish,1.53,16.16,15.93,19.87,-11.56,0.8568,0.187,33.07,3.45,811.0,575.8,-3.19,36.35,-26.26,19.87,34.56,Strong Bull,Recovering,2,6.0,-3.86,0.48,1.05,Stable,Golden Cross,27,0.63,17.84,25.19,96.3,60.9,1.58,"Krishna Institute of Medical Sciences Limited provides medical and health care services under the KIMS Hospitals brand in India. The company offers neurology, neurosurgery, psychiatry, and neuro rehabilitation; cardiology, cardiac and vascular surgery, heart transplant, and cardio rehabilitation; and pulmonology, interventional pulmonology, thoracic surgery, and lung transplant. It also provides medical and surgical gastroenterology, hepatobiliary pancreatic surgery, liver transplant, and bariatric surgery; ear, nose, throat, and head and neck surgery; and nephrology, urology, andrology, renal transplant, gynecology, urogynecology, IVF and art, fetal medicine, and obstetrics. In addition, the company offers orthopedics, arthroscopic and spine surgery, and ortho rehabilitation; medical surgical and radiation, and BMT and hematology; ophthalmology; dermatology, cosmetology, and plastic and reconstructive surgery; and clinical infectious diseases. Further, it provides imaging and interventional radiology; paediatrics and pediatric sub specialities, and neonatology; maxillo-facial surgery; OT and day care anaesthesia and pain medicine; and pathology, microbiology, and biochemistry. Additionally, the company offers molecular biology and clinical hematology; internal medicine, general surgery, and diabetology and endocrinology; and ICU, CTICU, SICU, NICU, PICU, neuro and ECMO ICU, and post transplant ICU services. Krishna Institute of Medical Sciences Limited was incorporated in 1973 and is based in Secunderabad, India.",strong_buy,1.4375,825.625,1025.0,695.0,16.0
DALBHARAT.NS,Dalmia Bharat Limited,Basic Materials,Building Materials,31147.96,Large,1659.2,3.04,1805.35,1962.25,36.4,Bearish,Bearish,-5.98,-10.27,-16.78,-21.26,-38.23,1.1161,0.132,26.25,2.77,2496.3,1605.0,-33.53,3.38,-34.85,-21.26,-6.81,Strong Bear,Damaged,191,4.0,-2.56,-0.64,0.68,Falling,Death Cross,71,-6.88,-8.58,-7.52,78.5,99.4,0.79,"Dalmia Bharat Limited, together with its subsidiaries, manufactures and sells cement and its related products primarily in India. It offers ordinary Portland cement (OPC), Portland pozzolana cement (PPC), Portland composite cement (PCC), and Portland slag cement (PSC) under the Dalmia DSP Cement, Dalmia Cement, Dalmia Supreme, Konark Cement, InfraPro Cement, and InstaPro Cement brand names. The company also provides Dalmia Magic Premium Skim Coat, a natural colour tone alternative to wall putty; Dalmia Magic FIBROTHICK, a versatile cement based micro-texture; Dalmia Magic Premium Ceilingfast, a fiber polymer modified cement-based plaster; Dalmia Magic INNOBOND, a versatile thin-set block jointing mortar for thin bed applications; Dalmia Magic INNOFIX, a versatile adhesive material for very thin bed applications; and Dalmia Infra Green products. It serves institutional and commercial establishments, individual home builders, and government bodies engaged in infrastructure development. The company was formerly known as Odisha Cement Limited and changed its name to Dalmia Bharat Limited in April 2019. Dalmia Bharat Limited was founded in 1939 and is headquartered in New Delhi, India.",buy,1.91176,2199.2646,2522.0,1800.0,34.0
ANGELONE.NS,Angel One Limited,Financial Services,Capital Markets,31008.21,Large,339.5,4.86,312.19,274.13,57.43,Bearish,Bullish,11.79,56.49,36.17,7.73,-31.42,1.7735,0.084,41.41,3.68,351.0,208.63,-3.28,62.73,-32.44,7.73,43.64,Strong Bull,Recovering,12,6.0,-7.04,0.87,0.86,Stable,Golden Cross,40,10.89,58.18,45.43,177.8,151.2,1.18,"Angel One Limited provides broking and advisory services, margin funding, and financial products to its clients in India and internationally. The company provides equity, commodities, derivatives, and currency derivative products. It also manages client's securities in the electronic form; facilitates clients in applying for initial public offerings; and provides funds to investors for trading. In addition, the company offers insurance, mutual funds, sovereign gold bonds, and credit products; and investment insight and market research services; as well as educates clients on financial markets and investing strategies. Further, it provides portfolio management, trading accounts, and DEMAT account services. Additionally, the company engages in stock, currency and commodity broking, provides margin trading facility, depository services, and distribution of mutual funds; asset and wealth management services, software consultancy, annual maintenance services and other financial services. The company operates through Angel One Super App, Angel One Trade, and Smart API investing and trading platforms. It serves resident and non-resident individuals, salaried professionals, high net worth individuals, Hindu undivided Families, corporates and trusts, partnership firms and LLP, and co-operative societies. The company was formerly known as Angel Broking Limited and changed its name to Angel One Limited in September 2021. Angel One Limited was incorporated in 1996 and is based in Mumbai, India.",buy,1.81818,353.63635,400.0,290.0,11.0
