Symbol,Name,Sector,Industry,Market Cap (Cr),Cap Category,Current Price,Day Change %,EMA 50,EMA 200,RSI 14,MACD Signal,Supertrend,ROC 1M %,ROC 3M %,ROC 6M %,ROC 12M %,Vol ROC 1M %,Beta 1Y (Daily),Beta 5Y (Monthly),SD 1Y %,ATR % (14D),52W High,52W Low,% from 52W High,% from 52W Low,1Y Max Drawdown %,1Y CAGR %,3Y CAGR %,Market Regime,Drawdown Status,Days Since 52W High,Trend Consistency (12M),Momentum Acceleration,Momentum Quality,Vol Ratio (20D/60D),Vol Trend,EMA Cross,Days Since EMA Cross,RS vs Nifty 1M %,RS vs Nifty 3M %,RS vs Nifty 6M %,Up Capture Ratio,Down Capture Ratio,Capture Ratio
ITC.NS,ITC Limited,Consumer Defensive,Tobacco,382148.78,Large,305.0,-0.59,311.14,356.08,52.28,Bullish,Bearish,-1.05,-6.96,-22.01,-23.82,20.27,0.5735,-0.125,18.94,1.86,444.2,287.0,-31.34,6.27,-32.46,-23.82,-2.17,Strong Bear,Damaged,235,2.0,1.27,-1.16,0.97,Stable,Death Cross,309,-5.14,-1.44,-18.37,35.8,75.1,0.48
KOTAKBANK.NS,Kotak Mahindra Bank Limited,Financial Services,Banks - Regional,377169.98,Large,379.2,-1.15,388.31,405.47,50.49,Bullish,Bearish,2.53,-11.09,-11.9,-7.53,27.34,1.0022,0.27,21.63,2.65,460.38,345.5,-17.63,9.75,-22.03,-7.53,3.71,Strong Bear,Correcting,259,7.0,6.23,-0.55,1.17,Rising,Death Cross,27,-1.56,-5.57,-8.26,90.9,110.0,0.83
ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited,Industrials,Marine Shipping,363656.9,Large,1578.4,0.32,1449.93,1424.75,67.75,Bullish,Bullish,14.88,10.49,9.78,40.14,46.2,1.4558,0.332,28.15,3.07,1600.5,1181.2,-1.38,33.63,-16.98,40.14,34.63,Strong Bull,At High,0,7.0,11.38,0.35,0.99,Stable,Golden Cross,242,10.8,16.01,13.42,157.3,125.8,1.25
ONGC.NS,Oil and Natural Gas Corporation Limited,Energy,Oil & Gas Integrated,356462.23,Large,283.35,-0.25,272.18,250.31,56.04,Bearish,Bullish,8.79,18.97,21.73,34.58,-11.45,0.43,0.191,21.91,2.54,293.0,228.45,-3.29,24.03,-9.44,34.58,29.56,Strong Bull,Recovering,7,6.0,2.47,0.99,0.7,Falling,Golden Cross,124,4.71,24.49,25.37,73.6,39.1,1.88
ULTRACEMCO.NS,UltraTech Cement Limited,Basic Materials,Building Materials,350567.03,Large,11917.0,0.26,11676.78,11862.46,57.89,Bullish,Bullish,7.37,-1.05,-2.09,5.22,19.65,1.1714,0.479,22.25,2.77,13110.0,10325.0,-9.1,15.42,-20.61,5.22,17.89,Bull,Recovering,43,6.0,7.72,-0.09,1.23,Rising,Death Cross,19,3.29,4.47,1.55,101.8,104.4,0.98
BEL.NS,Bharat Electronics Limited,Industrials,Aerospace & Defense,334458.94,Large,457.55,-1.12,433.98,404.38,61.86,Bullish,Bullish,6.53,11.07,12.24,64.4,-15.86,0.808,0.313,26.72,2.65,473.45,293.7,-3.36,55.79,-15.63,64.4,72.19,Strong Bull,Recovering,32,6.0,2.84,0.46,0.94,Stable,Golden Cross,1498,2.45,16.6,15.88,113.4,55.0,2.06
JSWSTEEL.NS,JSW Steel Limited,Basic Materials,Steel,311342.74,Large,1274.5,2.76,1191.08,1138.83,65.43,Bullish,Bullish,11.25,8.18,9.74,35.15,54.95,1.2714,0.648,25.7,2.79,1284.7,935.0,-0.79,36.31,-13.35,35.15,25.0,Strong Bull,At High,37,8.0,8.52,0.38,1.14,Stable,Golden Cross,957,7.17,13.71,13.38,131.9,103.0,1.28
ADANIENT.NS,Adani Enterprises Limited,Energy,Thermal Coal,305779.78,Large,2229.6,0.51,2061.23,2247.53,67.7,Bullish,Bullish,12.72,3.29,-11.78,-0.28,90.89,1.7046,0.542,34.03,3.6,2695.0,1753.0,-17.27,27.19,-34.28,-0.28,7.14,Strong Bear,Correcting,149,5.0,11.62,-0.35,1.05,Stable,Death Cross,377,8.64,8.82,-8.14,158.3,171.0,0.93
VEDL.NS,Vedanta Limited,Basic Materials,Other Industrial Metals & Mining,301319.95,Large,771.0,-2.1,690.9,576.31,67.71,Bullish,Bullish,14.33,23.02,63.55,122.8,25.74,1.027,0.74,30.11,3.07,791.15,398.6,-2.55,93.43,-15.74,122.8,56.22,Strong Bull,Recovering,2,10.0,6.66,2.11,0.78,Falling,Golden Cross,600,10.25,28.55,67.19,159.3,63.7,2.5
DMART.NS,Avenue Supermarts Limited,Consumer Defensive,Discount Stores,300315.99,Large,4605.2,-0.5,4085.75,4053.59,70.26,Bullish,Bullish,20.62,20.34,9.58,11.26,133.81,0.6457,0.174,25.06,3.03,4949.5,3529.0,-6.96,30.5,-24.5,11.26,11.06,Strong Bull,Correcting,162,5.0,13.84,0.38,1.36,Rising,Golden Cross,2,16.54,25.86,13.22,80.4,71.8,1.12
POWERGRID.NS,Power Grid Corporation of India Limited,Utilities,Utilities - Regulated Electric,297340.32,Large,319.7,0.5,295.11,282.92,71.89,Bullish,Bullish,7.37,24.92,14.88,12.53,2.79,0.7169,0.216,21.36,2.53,323.05,250.0,-1.04,27.88,-18.92,12.53,29.02,Strong Bull,At High,0,5.0,-0.94,0.7,0.81,Falling,Golden Cross,40,3.29,30.45,18.52,89.9,82.1,1.1
BAJAJFINSV.NS,Bajaj Finserv Ltd.,Financial Services,Financial Conglomerates,292437.83,Large,1830.6,-0.45,1841.19,1936.31,55.13,Bullish,Bullish,3.2,-8.98,-9.39,-3.39,53.29,1.2851,0.366,23.65,2.74,2195.0,1597.0,-16.6,14.63,-25.03,-3.39,12.3,Strong Bear,Correcting,127,7.0,6.19,-0.4,1.25,Rising,Death Cross,28,-0.89,-3.45,-5.75,118.5,134.5,0.88
HAL.NS,Hindustan Aeronautics Limited,Industrials,Aerospace & Defense,290549.29,Large,4344.5,-0.99,4040.04,4272.68,68.03,Bullish,Bullish,11.02,-1.61,-7.69,9.05,-21.56,0.8937,0.406,28.2,2.77,5165.0,3479.1,-15.89,24.87,-31.2,9.05,50.67,Bear,Correcting,242,4.0,11.56,-0.27,1.02,Stable,Death Cross,82,6.94,3.91,-4.05,101.8,97.5,1.04
BAJAJ-AUTO.NS,Bajaj Auto Limited,Consumer Cyclical,Auto Manufacturers,273751.26,Large,9803.0,0.3,9409.55,9117.84,60.76,Bullish,Bullish,8.05,2.61,8.13,32.74,25.91,1.0709,0.688,22.71,2.52,10187.0,7612.0,-3.77,28.78,-13.37,32.74,38.58,Strong Bull,Recovering,37,9.0,7.18,0.36,1.13,Stable,Golden Cross,165,3.96,8.13,11.77,111.7,83.7,1.33
COALINDIA.NS,Coal India Limited,Energy,Thermal Coal,272238.54,Large,441.75,0.68,437.99,405.25,48.67,Bearish,Bullish,-4.03,4.36,20.49,26.22,19.59,0.452,-0.042,21.79,2.87,476.0,368.65,-7.2,19.83,-10.27,26.22,36.22,Strong Bull,Recovering,27,6.0,-5.48,0.94,0.94,Stable,Golden Cross,149,-8.11,9.88,24.13,77.1,51.9,1.49
TATASTEEL.NS,Tata Steel Limited,Basic Materials,Steel,264053.95,Large,211.72,-0.19,198.19,180.46,64.32,Bullish,Bullish,13.26,15.97,22.36,70.35,-0.33,1.2742,0.853,27.67,2.71,216.45,137.05,-2.19,54.48,-14.85,70.35,29.62,Strong Bull,Recovering,37,8.0,7.94,0.81,0.84,Falling,Golden Cross,240,9.17,21.49,26.0,151.9,93.2,1.63
HINDZINC.NS,Hindustan Zinc Limited,Basic Materials,Other Industrial Metals & Mining,249420.58,Large,590.3,-0.34,567.63,535.33,60.57,Bullish,Bullish,10.57,-6.28,16.76,50.28,3.0,1.2388,0.603,37.69,3.44,733.0,398.0,-19.47,48.32,-32.94,50.28,31.25,Bull,Correcting,59,7.0,12.66,0.44,0.9,Stable,Golden Cross,144,6.49,-0.75,20.4,125.7,76.3,1.65
NESTLEIND.NS,Nestlé India Limited,Consumer Defensive,Packaged Foods,248058.37,Large,1286.4,0.06,1243.57,1230.99,63.47,Bullish,Bullish,6.02,-1.92,8.86,10.78,39.62,0.718,0.317,19.18,2.2,1340.4,1084.7,-4.03,18.6,-11.96,10.78,12.25,Strong Bull,Recovering,57,7.0,6.66,0.46,1.11,Stable,Golden Cross,162,1.93,3.6,12.5,86.0,80.4,1.07
SHRIRAMFIN.NS,Shriram Finance Limited,Financial Services,Credit Services,245891.02,Large,1045.15,0.79,987.37,859.73,58.17,Bullish,Bullish,5.36,6.75,56.44,69.12,59.14,1.9296,0.654,36.28,3.89,1108.0,566.5,-5.67,84.49,-21.05,69.12,64.29,Strong Bull,Recovering,37,9.0,3.11,1.56,1.32,Rising,Golden Cross,788,1.27,12.28,60.08,201.3,146.2,1.38
ASIANPAINT.NS,Asian Paints Limited,Basic Materials,Specialty Chemicals,241259.01,Large,2516.8,2.14,2361.42,2484.94,68.18,Bullish,Bullish,13.49,-12.8,7.61,5.51,37.33,0.876,0.196,23.25,2.77,2985.7,2115.0,-15.7,19.0,-28.54,5.51,-2.97,Bull,Correcting,97,6.0,17.76,0.33,1.27,Rising,Death Cross,39,9.4,-7.27,11.25,79.3,78.4,1.01
ETERNAL.NS,Eternal Limited,Consumer Cyclical,Internet Retail,234333.93,Large,254.88,0.9,249.77,271.02,59.07,Bullish,Bullish,14.79,-10.65,-26.82,18.44,5.64,1.4315,0.253,35.37,3.66,368.45,212.6,-30.82,19.89,-39.13,18.44,66.37,Strong Bear,Damaged,133,6.0,18.34,-0.76,1.01,Stable,Death Cross,39,10.71,-5.12,-23.18,131.7,114.4,1.15
HINDALCO.NS,Hindalco Industries Limited,Basic Materials,Aluminum,226997.25,Large,1015.25,-2.29,938.27,842.05,63.13,Bullish,Bullish,10.22,8.43,31.82,81.33,7.2,1.0058,0.795,26.95,3.13,1048.7,603.75,-3.19,68.16,-17.95,81.33,38.14,Strong Bull,Recovering,2,8.0,7.41,1.18,0.97,Stable,Golden Cross,242,6.13,13.96,35.46,134.4,65.1,2.06
WIPRO.NS,Wipro Limited,Technology,Information Technology Services,212130.39,Large,202.48,-0.9,207.67,230.09,50.84,Bullish,Bullish,3.78,-21.38,-15.27,-10.5,41.54,0.7144,0.383,24.19,2.77,273.1,186.5,-25.86,8.57,-29.45,-10.5,5.72,Strong Bear,Damaged,85,7.0,10.91,-0.63,0.97,Stable,Death Cross,54,-0.31,-15.86,-11.63,78.1,99.2,0.79
IOC.NS,Indian Oil Corporation Limited,Energy,Oil & Gas Refining & Marketing,207398.62,Large,146.87,0.68,151.74,150.89,50.16,Bullish,Bearish,-1.4,-5.51,-1.28,18.98,13.42,0.9567,0.943,24.59,3.23,188.96,130.22,-22.27,12.79,-27.59,18.98,30.49,Strong Bear,Damaged,37,7.0,0.44,-0.05,1.11,Stable,Golden Cross,223,-5.49,0.01,2.36,106.3,91.9,1.16
SBILIFE.NS,SBI Life Insurance Company Limited,Financial Services,Insurance - Life,198863.0,Large,1982.5,0.59,1940.3,1901.88,60.31,Bullish,Bullish,3.84,-4.66,9.36,33.99,31.79,0.8427,0.405,19.83,2.45,2132.0,1595.3,-7.01,24.27,-15.79,33.99,21.42,Strong Bull,Recovering,40,8.0,5.39,0.47,1.21,Rising,Golden Cross,255,-0.24,0.86,13.0,94.3,63.6,1.48
EICHERMOT.NS,Eicher Motors Limited,Consumer Cyclical,Auto Manufacturers,198685.78,Large,7243.0,0.74,7173.56,6783.95,53.61,Bullish,Bullish,6.09,-2.17,4.79,39.53,28.53,1.1551,0.269,25.27,3.16,8230.0,5219.5,-11.99,38.77,-19.58,39.53,36.54,Strong Bull,Correcting,37,8.0,6.81,0.19,1.21,Rising,Golden Cross,773,2.0,3.35,8.43,113.4,78.0,1.45
ADANIGREEN.NS,Adani Green Energy Limited,Utilities,Utilities - Renewable,189869.99,Large,1152.7,2.25,956.57,994.35,78.5,Bullish,Bullish,32.96,23.06,9.65,33.92,76.71,1.8333,0.795,42.42,3.86,1195.0,765.0,-3.54,50.68,-32.93,33.92,7.2,Strong Bull,Recovering,0,6.0,25.27,0.23,1.03,Stable,Death Cross,370,28.88,28.59,13.29,191.9,164.3,1.17
GRASIM.NS,Grasim Industries Limited,Basic Materials,Building Materials,187182.48,Large,2760.1,1.46,2722.4,2741.79,56.16,Bullish,Bearish,3.98,-0.51,-1.35,8.3,30.15,1.1534,0.241,22.22,2.67,2979.0,2502.5,-7.35,10.29,-14.45,8.3,20.29,Bull,Correcting,123,5.0,4.15,-0.06,1.17,Rising,Death Cross,18,-0.1,5.02,2.29,117.8,118.6,0.99
INDIGO.NS,InterGlobe Aviation Limited,Industrials,Airlines,180881.21,Large,4678.2,0.86,4542.95,4979.81,57.65,Bullish,Bullish,10.8,-1.71,-19.17,-9.77,33.03,1.6353,0.606,32.28,3.94,6232.5,3895.2,-24.94,20.1,-35.94,-9.77,35.38,Strong Bear,Damaged,173,6.0,11.37,-0.59,1.31,Rising,Death Cross,77,6.72,3.82,-15.53,131.3,154.9,0.85
TVSMOTOR.NS,TVS Motor Company Limited,Consumer Cyclical,Auto Manufacturers,178775.35,Large,3761.9,0.7,3637.0,3424.64,57.18,Bullish,Bullish,11.86,0.52,7.76,52.51,14.75,1.2345,0.089,25.76,2.96,3970.0,2640.0,-5.24,42.5,-15.92,52.51,53.37,Strong Bull,Recovering,37,9.0,11.69,0.3,1.07,Stable,Golden Cross,274,7.78,6.05,11.4,142.3,98.2,1.45
DIVISLAB.NS,Divi's Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,166714.26,Large,6280.0,0.82,6148.06,6196.48,59.98,Bullish,Bullish,3.44,-2.43,-4.21,17.13,11.66,0.561,0.187,24.15,2.42,7071.5,5636.5,-11.19,11.42,-18.16,17.13,31.86,Bear,Correcting,203,5.0,4.25,-0.17,0.88,Stable,Death Cross,17,-0.64,3.1,-0.57,77.7,62.1,1.25
ICICIAMC.NS,ICICI PRUDENTIAL AMC LTD,Financial Services,Asset Management,162892.78,Large,3295.7,-1.29,3006.81,2779.67,61.2,Bullish,Bullish,14.28,24.0,,,90.03,1.266,,38.84,4.16,3430.0,2530.0,-3.92,30.26,-14.59,,,Bull,Recovering,7,,6.28,,1.22,Rising,Golden Cross,85,10.19,29.53,,152.9,55.0,2.78
VBL.NS,Varun Beverages Limited,Consumer Defensive,Beverages - Non-Alcoholic,157791.6,Large,466.55,-1.55,434.82,465.51,66.48,Bullish,Bullish,14.73,-6.8,5.58,-13.36,44.57,1.1098,-0.014,29.11,3.25,562.0,381.0,-16.98,22.45,-31.22,-13.36,20.18,Bull,Correcting,262,5.0,17.0,0.19,1.23,Rising,Death Cross,310,10.65,-1.27,9.22,100.9,127.7,0.79
PFC.NS,Power Finance Corporation Limited,Financial Services,Credit Services,156045.31,Large,472.85,1.72,410.07,391.76,73.54,Bullish,Bullish,17.32,30.24,20.62,25.18,44.5,1.3517,0.629,29.01,3.38,475.2,329.9,-0.49,43.33,-21.67,25.18,63.51,Strong Bull,At High,0,5.0,7.24,0.71,1.04,Stable,Golden Cross,39,13.23,35.77,24.26,151.3,134.2,1.13
HYUNDAI.NS,HYUNDAI MOTOR INDIA LTD,Consumer Cyclical,Auto Manufacturers,153245.25,Large,1886.0,-0.88,1976.88,2126.42,50.32,Bullish,Bullish,-3.97,-18.23,-20.89,19.57,115.35,0.8143,0.8151,29.92,3.5,2890.0,1635.8,-34.74,15.3,-39.79,19.57,,Strong Bear,Damaged,152,5.0,2.11,-0.7,1.17,Rising,Death Cross,27,-8.05,-12.7,-17.25,86.1,66.6,1.29
ABB.NS,ABB India Limited,Industrials,Specialty Industrial Machinery,151692.81,Large,7158.0,1.83,6172.53,5709.07,75.72,Bullish,Bullish,15.12,44.14,39.06,43.27,-32.52,0.9701,0.459,26.23,3.01,7319.5,4637.5,-2.21,54.35,-24.37,43.27,30.0,Strong Bull,Recovering,0,7.0,0.41,1.49,0.89,Stable,Golden Cross,39,11.03,49.67,42.7,129.2,91.8,1.41
ADANIENSOL.NS,Adani Energy Solutions Limited,Utilities,Utilities - Independent Power Producers,151289.54,Large,1259.4,-0.03,1036.35,960.28,76.44,Bullish,Bullish,26.38,32.44,36.03,49.72,105.61,1.6787,0.602,37.21,3.83,1291.5,744.9,-2.49,69.07,-23.18,49.72,,Strong Bull,Recovering,2,7.0,15.57,0.97,1.07,Stable,Golden Cross,137,22.3,37.97,39.67,178.0,135.4,1.31
TRENT.NS,Trent Limited,Consumer Cyclical,Apparel Retail,150826.22,Large,4242.8,3.29,3843.93,4397.12,69.22,Bullish,Bullish,17.98,8.18,-9.37,-8.09,81.13,1.3917,0.207,34.1,3.29,6261.0,3275.5,-32.23,29.53,-47.03,-8.09,47.38,Strong Bear,Damaged,208,7.0,15.25,-0.27,1.36,Rising,Death Cross,200,13.9,13.71,-5.73,119.2,137.9,0.86
JIOFIN.NS,Jio Financial Services Limited,Financial Services,Asset Management,150664.75,Large,237.15,-2.75,247.91,275.81,47.23,Bullish,Bearish,1.19,-17.73,-23.04,5.65,55.69,1.5115,0.623,27.72,3.29,338.6,223.3,-29.96,6.2,-32.78,5.65,,Strong Bear,Damaged,185,6.0,7.1,-0.83,1.25,Rising,Death Cross,69,-2.89,-12.2,-19.4,144.4,147.7,0.98
DLF.NS,DLF Limited,Real Estate,Real Estate - Development,147627.59,Large,596.4,-0.89,585.09,671.35,59.98,Bullish,Bullish,12.45,-8.58,-19.54,-1.97,34.32,1.6325,0.217,29.53,3.38,886.8,489.4,-32.75,21.86,-42.32,-1.97,18.2,Strong Bear,Damaged,227,4.0,15.31,-0.66,1.14,Stable,Death Cross,144,8.37,-3.06,-15.9,155.7,172.4,0.9
BANKBARODA.NS,Bank of Baroda Limited,Financial Services,Banks - Regional,145320.46,Large,281.01,0.2,282.0,273.55,53.38,Bullish,Bullish,0.38,-6.9,4.82,26.27,9.33,1.1691,0.471,27.99,3.18,325.5,212.55,-13.67,32.21,-23.69,26.27,22.5,Strong Bull,Correcting,37,8.0,2.68,0.17,1.22,Rising,Golden Cross,233,-3.71,-1.38,8.46,117.7,95.3,1.24
UNIONBANK.NS,Union Bank of India,Financial Services,Banks - Regional,144534.1,Large,189.29,0.2,179.75,159.85,57.41,Bullish,Bearish,7.8,13.9,35.3,67.63,-2.69,1.2768,1.085,33.07,3.8,205.49,114.5,-7.88,65.32,-18.82,67.63,46.68,Strong Bull,Recovering,37,9.0,3.17,1.07,1.28,Rising,Golden Cross,258,3.71,19.43,38.94,133.4,72.4,1.84
