Symbol,Name,Sector,Industry,Market Cap (Cr),Cap Category,Current Price,Day Change %,EMA 50,EMA 200,RSI 14,MACD Signal,Supertrend,ROC 1M %,ROC 3M %,ROC 6M %,ROC 12M %,Vol ROC 1M %,Beta 1Y (Daily),Beta 5Y (Monthly),SD 1Y %,ATR % (14D),52W High,52W Low,% from 52W High,% from 52W Low,1Y Max Drawdown %,1Y CAGR %,3Y CAGR %,Market Regime,Drawdown Status,Days Since 52W High,Trend Consistency (12M),Momentum Acceleration,Momentum Quality,Vol Ratio (20D/60D),Vol Trend,EMA Cross,Days Since EMA Cross,RS vs Nifty 1M %,RS vs Nifty 3M %,RS vs Nifty 6M %,Up Capture Ratio,Down Capture Ratio,Capture Ratio
NTPC.NS,NTPC Limited,Utilities,Utilities - Regulated Electric,380788.12,Large,392.7,-0.06,385.28,356.7,49.53,Bearish,Bullish,3.3,7.81,22.16,17.84,-37.8,0.6567,0.315,18.34,2.31,414.4,315.55,-5.24,24.45,-7.91,17.84,36.59,Strong Bull,Recovering,10,6.0,0.7,1.21,0.86,Stable,Golden Cross,82,4.97,17.11,31.41,84.4,58.2,1.45
ITC.NS,ITC Limited,Consumer Defensive,Tobacco,376761.14,Large,300.7,-1.68,309.73,349.0,41.75,Bearish,Bullish,-1.17,-3.06,-24.66,-27.48,-24.67,0.6117,-0.024,19.18,1.67,444.2,287.0,-32.31,4.77,-32.46,-27.48,-4.37,Strong Bear,Damaged,250,2.0,-0.15,-1.29,0.98,Stable,Death Cross,325,0.5,6.23,-15.41,37.3,74.9,0.5
KOTAKBANK.NS,Kotak Mahindra Bank Limited,Financial Services,Banks - Regional,373987.08,Large,376.0,-1.33,383.27,401.34,48.12,Bullish,Bearish,0.39,-8.01,-9.75,-10.15,-15.6,0.9793,0.308,20.91,2.5,453.2,345.5,-17.03,8.83,-20.65,-10.15,0.02,Strong Bear,Correcting,219,7.0,3.06,-0.47,0.82,Falling,Death Cross,42,2.05,1.28,-0.5,96.8,102.2,0.95
ONGC.NS,Oil and Natural Gas Corporation Limited,Energy,Oil & Gas Integrated,370489.22,Large,294.5,4.8,280.18,256.07,58.09,Bearish,Bearish,2.79,11.97,22.79,30.07,-26.46,0.2497,0.191,22.38,2.57,307.5,228.61,-4.23,28.82,-9.44,30.07,28.86,Strong Bull,Recovering,9,7.0,-1.2,1.02,1.19,Rising,Golden Cross,140,4.46,21.27,32.04,58.9,19.5,3.02
TITAN.NS,Titan Company Limited,Consumer Cyclical,Luxury Goods,359723.46,Large,4055.3,-3.57,4283.75,3978.88,36.44,Bearish,Bearish,-9.98,-1.03,7.44,21.82,11.97,0.9238,0.291,23.1,3.41,4605.0,3303.1,-11.94,22.77,-11.27,21.82,16.8,Bull,Correcting,17,7.0,-9.64,0.32,1.04,Stable,Golden Cross,255,-8.32,8.26,16.69,85.2,52.1,1.64
ULTRACEMCO.NS,UltraTech Cement Limited,Basic Materials,Building Materials,338765.76,Large,11516.0,-2.95,11779.1,11868.58,44.0,Bearish,Bullish,-0.63,-9.84,-3.31,-0.59,-25.04,1.2261,0.489,22.5,2.46,13110.0,10325.0,-12.16,11.54,-20.61,-0.59,15.93,Strong Bear,Correcting,59,6.0,2.65,-0.15,0.62,Falling,Death Cross,35,1.03,-0.54,5.94,112.0,105.4,1.06
ADANIENT.NS,Adani Enterprises Limited,Energy,Thermal Coal,329739.51,Large,2405.2,-3.8,2230.1,2271.22,59.48,Bearish,Bullish,15.26,7.54,3.93,2.26,3.96,1.6505,0.765,33.23,3.09,2695.0,1753.0,-10.75,37.2,-34.28,2.26,9.12,Bull,Correcting,165,4.0,12.75,0.12,0.75,Falling,Death Cross,392,16.92,16.84,13.18,161.5,145.3,1.11
HCLTECH.NS,HCL Technologies Limited,Technology,Information Technology Services,310013.67,Large,1145.8,-4.11,1317.5,1447.72,26.26,Bearish,Bearish,-19.53,-27.47,-22.94,-23.57,53.97,0.9278,0.066,25.74,2.96,1780.1,1142.6,-35.63,0.28,-32.49,-23.57,8.04,Strong Bear,Damaged,74,4.0,-10.37,-0.89,1.24,Rising,Death Cross,53,-17.87,-18.17,-13.69,94.1,120.9,0.78
HAL.NS,Hindustan Aeronautics Limited,Industrials,Aerospace & Defense,305797.35,Large,4572.5,-3.86,4263.06,4305.02,61.15,Bullish,Bullish,11.19,14.25,0.37,3.48,-25.44,0.8641,0.545,27.81,2.51,5165.0,3479.1,-11.47,31.43,-31.2,3.48,49.62,Bull,Correcting,257,4.0,6.44,0.01,0.99,Stable,Death Cross,97,12.86,23.55,9.62,94.5,82.6,1.14
JSWSTEEL.NS,JSW Steel Limited,Basic Materials,Steel,305640.53,Large,1252.3,-0.82,1227.58,1158.0,52.08,Bearish,Bullish,3.09,1.01,7.14,29.97,-18.41,1.2562,0.6,24.3,2.2,1306.8,962.15,-4.17,30.16,-13.35,29.97,20.72,Strong Bull,Recovering,3,8.0,2.75,0.29,0.63,Falling,Golden Cross,973,4.75,10.31,16.4,143.6,101.4,1.42
BEL.NS,Bharat Electronics Limited,Industrials,Aerospace & Defense,304452.29,Large,416.5,-3.58,435.08,409.23,35.02,Bearish,Bearish,-5.87,-3.38,2.32,35.26,-31.06,0.784,0.304,26.38,2.43,473.45,322.8,-12.03,29.03,-15.63,35.26,61.58,Bull,Correcting,47,5.0,-4.74,0.09,0.76,Falling,Golden Cross,1514,-4.2,5.92,11.57,99.9,53.9,1.85
BAJAJ-AUTO.NS,Bajaj Auto Limited,Consumer Cyclical,Auto Manufacturers,290358.82,Large,10397.0,-1.87,9720.93,9250.89,62.78,Bullish,Bullish,5.95,7.77,19.22,35.82,5.71,1.0354,0.706,22.92,2.5,10785.0,7858.5,-3.6,32.3,-13.37,35.82,37.44,Strong Bull,Recovering,2,9.0,3.36,0.84,0.87,Stable,Golden Cross,180,7.61,17.07,28.48,116.8,71.9,1.62
COALINDIA.NS,Coal India Limited,Energy,Thermal Coal,285365.13,Large,463.05,-0.3,450.89,414.03,52.81,Bearish,Bullish,6.67,8.64,25.73,29.3,-22.96,0.3633,0.003,21.66,2.49,491.25,368.65,-5.74,25.61,-10.27,29.3,35.0,Strong Bull,Recovering,8,6.0,3.79,1.19,0.76,Falling,Golden Cross,165,8.33,17.94,34.99,77.9,37.9,2.06
POWERGRID.NS,Power Grid Corporation of India Limited,Utilities,Utilities - Regulated Electric,284877.49,Large,306.3,-1.48,305.16,287.93,41.69,Bearish,Bullish,1.17,7.05,16.56,1.67,-42.2,0.667,0.24,20.34,2.0,324.95,250.0,-5.74,22.52,-16.05,1.67,26.11,Strong Bull,Recovering,10,5.0,-1.18,0.81,0.93,Stable,Golden Cross,55,2.84,16.34,25.81,89.6,79.9,1.12
NESTLEIND.NS,Nestlé India Limited,Consumer Defensive,Packaged Foods,283192.25,Large,1468.6,-0.9,1342.99,1263.37,72.7,Bullish,Bullish,17.55,13.27,16.62,26.82,85.08,0.7429,0.489,20.45,2.0,1498.1,1084.7,-1.97,35.39,-11.96,26.82,13.8,Strong Bull,At High,4,7.0,13.13,0.81,1.17,Rising,Golden Cross,178,19.22,22.57,25.87,104.4,68.8,1.52
DMART.NS,Avenue Supermarts Limited,Consumer Defensive,Discount Stores,282480.42,Large,4331.7,-1.31,4264.78,4115.81,46.66,Bearish,Bullish,-1.57,10.08,6.11,8.3,-44.47,0.6295,0.285,24.75,2.46,4949.5,3529.0,-12.48,22.75,-24.5,8.3,7.61,Bull,Correcting,178,5.0,-4.93,0.25,0.89,Stable,Golden Cross,17,0.1,19.38,15.36,81.9,65.0,1.26
BAJAJFINSV.NS,Bajaj Finserv Ltd.,Financial Services,Financial Conglomerates,278731.32,Large,1744.8,-2.75,1816.85,1914.73,42.45,Bullish,Bullish,-3.56,-12.76,-15.43,-14.02,-43.11,1.2673,0.357,22.49,2.41,2195.0,1597.0,-20.51,9.25,-25.03,-14.02,9.49,Strong Bear,Damaged,143,6.0,0.69,-0.69,0.75,Falling,Death Cross,44,-1.9,-3.47,-6.18,112.9,124.3,0.91
HINDZINC.NS,Hindustan Zinc Limited,Basic Materials,Other Industrial Metals & Mining,271223.23,Large,641.9,2.03,583.33,538.13,68.69,Bullish,Bullish,15.77,7.01,39.9,57.71,8.26,1.1744,0.664,37.54,2.85,733.0,413.5,-12.43,55.24,-32.94,57.71,31.19,Bull,Correcting,75,7.0,13.43,1.06,0.85,Stable,Golden Cross,160,17.43,16.31,49.16,138.1,63.7,2.17
TATASTEEL.NS,Tata Steel Limited,Basic Materials,Steel,264403.18,Large,212.0,-0.04,205.22,185.27,54.58,Bearish,Bullish,2.61,7.2,19.59,48.59,-33.73,1.2369,0.791,27.12,2.1,219.2,149.01,-3.28,42.27,-14.85,48.59,28.34,Strong Bull,Recovering,3,8.0,0.21,0.72,0.49,Falling,Golden Cross,255,4.27,16.5,28.84,151.2,89.4,1.69
ASIANPAINT.NS,Asian Paints Limited,Basic Materials,Specialty Chemicals,240188.34,Large,2505.5,-2.36,2427.57,2487.18,56.37,Bullish,Bullish,6.13,3.02,-3.59,8.5,-28.27,0.9417,0.284,23.49,2.47,2985.7,2115.0,-16.08,18.46,-28.54,8.5,-2.77,Bear,Correcting,112,7.0,5.12,-0.15,0.86,Stable,Death Cross,55,7.8,12.32,5.66,87.0,74.1,1.17
HINDALCO.NS,Hindalco Industries Limited,Basic Materials,Aluminum,232873.0,Large,1041.4,1.75,989.17,872.22,56.59,Bearish,Bullish,4.97,11.33,32.09,64.87,-33.55,0.9026,0.818,26.34,2.49,1080.0,618.0,-3.57,68.51,-17.95,64.87,34.85,Strong Bull,Recovering,10,8.0,1.19,1.22,0.77,Falling,Golden Cross,258,6.63,20.62,41.34,129.3,55.7,2.32
ETERNAL.NS,Eternal Limited,Consumer Cyclical,Internet Retail,220635.02,Large,239.98,-2.4,251.21,268.58,42.32,Bearish,Bullish,0.88,-18.42,-25.61,0.03,-16.53,1.4416,0.276,35.33,3.65,368.45,212.6,-34.87,12.88,-39.13,0.03,67.85,Strong Bear,Damaged,149,5.0,7.02,-0.72,0.83,Falling,Death Cross,55,2.54,-9.12,-16.36,128.7,111.9,1.15
SHRIRAMFIN.NS,Shriram Finance Limited,Financial Services,Credit Services,218919.12,Large,930.45,-4.66,984.08,877.86,40.72,Bearish,Bearish,-9.45,-6.2,18.12,47.7,-42.87,1.9658,0.628,35.83,3.7,1108.0,566.5,-16.02,64.25,-21.05,47.7,53.26,Strong Bull,Correcting,53,8.0,-7.38,0.51,0.71,Falling,Golden Cross,804,-7.79,3.09,27.38,209.7,141.7,1.48
ADANIGREEN.NS,Adani Green Energy Limited,Utilities,Utilities - Renewable,215450.65,Large,1308.0,-5.74,1111.43,1035.98,66.15,Bullish,Bullish,20.51,35.24,23.34,42.6,-6.7,1.7119,1.147,41.74,3.78,1398.0,765.0,-6.44,70.98,-32.93,42.6,11.81,Strong Bull,Recovering,0,6.0,8.76,0.56,0.76,Falling,Golden Cross,10,22.18,44.54,32.59,189.7,127.5,1.49
WIPRO.NS,Wipro Limited,Technology,Information Technology Services,198715.61,Large,189.57,-3.62,203.8,225.63,32.47,Bearish,Bearish,-7.47,-18.78,-18.99,-18.75,16.38,0.7763,0.374,23.77,2.15,273.1,186.5,-30.59,1.65,-29.45,-18.75,3.95,Strong Bear,Damaged,100,6.0,-1.21,-0.8,0.98,Stable,Death Cross,70,-5.81,-9.48,-9.74,83.0,100.6,0.83
GRASIM.NS,Grasim Industries Limited,Basic Materials,Building Materials,196873.56,Large,2903.0,-2.72,2784.39,2756.81,60.77,Bullish,Bullish,5.85,1.37,7.51,7.91,-35.61,1.1472,0.288,21.9,2.24,3007.3,2502.5,-3.47,16.0,-14.45,7.91,20.44,Strong Bull,Recovering,0,6.0,5.39,0.34,0.64,Falling,Golden Cross,5,7.51,10.66,16.77,127.4,111.0,1.15
EICHERMOT.NS,Eicher Motors Limited,Consumer Cyclical,Auto Manufacturers,195476.3,Large,7126.0,-1.06,7189.61,6845.94,47.82,Bullish,Bullish,-4.01,-1.16,4.69,31.51,-29.23,1.1438,0.3,25.05,2.53,8230.0,5219.5,-13.41,36.53,-19.58,31.51,30.9,Strong Bull,Correcting,53,9.0,-3.62,0.19,0.47,Falling,Golden Cross,789,-2.35,8.14,13.95,120.4,77.9,1.55
IOC.NS,Indian Oil Corporation Limited,Energy,Oil & Gas Refining & Marketing,194378.85,Large,137.65,-1.94,148.01,149.88,37.41,Bearish,Bearish,-3.71,-20.7,-14.68,1.57,-52.52,1.0099,0.86,24.24,2.6,188.96,130.22,-27.15,5.71,-27.59,1.57,28.26,Strong Bear,Damaged,52,6.0,3.19,-0.61,0.79,Falling,Death Cross,10,-2.05,-11.4,-5.43,104.9,94.6,1.11
SBILIFE.NS,SBI Life Insurance Company Limited,Financial Services,Insurance - Life,183957.06,Large,1833.9,-2.68,1893.23,1892.71,44.44,Bullish,Bearish,-4.64,-8.99,-6.82,5.27,50.17,0.8429,0.359,19.48,2.33,2132.0,1720.0,-13.98,6.62,-16.03,5.27,17.95,Bear,Correcting,55,8.0,-1.64,-0.35,1.03,Stable,Golden Cross,270,-2.98,0.31,2.44,89.2,75.4,1.18
DIVISLAB.NS,Divi's Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,176377.33,Large,6644.0,-1.04,6332.88,6244.27,66.5,Bullish,Bullish,11.62,9.74,-2.36,8.33,-8.8,0.5152,0.222,22.69,1.96,7071.5,5636.5,-6.05,17.87,-18.16,8.33,27.44,Bull,Correcting,219,5.0,8.37,-0.1,0.78,Falling,Golden Cross,8,13.28,19.03,6.89,76.0,59.7,1.27
TVSMOTOR.NS,TVS Motor Company Limited,Consumer Cyclical,Auto Manufacturers,169228.07,Large,3561.0,-1.46,3609.41,3447.18,47.55,Bullish,Bullish,-7.26,-3.75,3.67,27.98,-35.78,1.2412,0.077,25.81,2.89,3970.0,2655.1,-10.3,34.12,-15.92,27.98,45.47,Strong Bull,Correcting,53,9.0,-6.01,0.14,0.74,Falling,Golden Cross,290,-5.6,5.55,12.93,140.4,98.7,1.42
VBL.NS,Varun Beverages Limited,Consumer Defensive,Beverages - Non-Alcoholic,165174.43,Large,488.35,-2.58,467.86,470.95,53.25,Bearish,Bullish,13.26,11.97,3.73,-4.34,23.17,1.1344,0.265,29.41,2.95,534.7,381.0,-8.67,28.18,-26.8,-4.34,19.57,Strong Bull,Recovering,9,5.0,9.27,0.13,1.02,Stable,Death Cross,325,14.92,21.27,12.98,112.0,108.0,1.04
INDIGO.NS,InterGlobe Aviation Limited,Industrials,Airlines,162457.48,Large,4201.7,-2.27,4489.43,4904.12,41.07,Bearish,Bullish,-5.56,-15.3,-25.46,-20.92,-44.62,1.6935,0.606,32.7,3.78,6232.5,3895.2,-32.58,7.87,-35.94,-20.92,29.01,Strong Bear,Damaged,189,5.0,-0.46,-0.78,0.87,Stable,Death Cross,93,-3.9,-6.0,-16.21,133.0,150.2,0.89
ICICIAMC.NS,ICICI PRUDENTIAL AMC LTD,Financial Services,Asset Management,157366.97,Large,3183.9,-0.58,3140.81,2856.38,46.87,Bearish,Bullish,-5.95,2.75,,,-22.47,1.2577,,37.8,3.2,3597.5,2530.0,-11.5,25.85,-14.59,,,Bull,Correcting,15,,-6.87,,0.84,Falling,Golden Cross,100,-4.29,12.05,,151.1,64.7,2.34
BSE.NS,BSE Limited,Financial Services,Financial Data & Stock Exchanges,156436.86,Large,3851.9,-1.69,3318.87,2787.1,70.84,Bullish,Bullish,17.39,33.18,56.87,74.25,-23.75,1.4863,0.297,41.66,2.74,3994.0,2021.5,-3.56,90.55,-32.12,74.25,196.34,Strong Bull,Recovering,3,6.0,6.33,1.37,0.6,Falling,Golden Cross,750,19.06,42.48,66.12,188.5,92.2,2.04
ADANIENSOL.NS,Adani Energy Solutions Limited,Utilities,Utilities - Independent Power Producers,154280.74,Large,1284.3,-4.19,1188.35,1017.96,51.44,Bearish,Bullish,19.05,29.97,29.13,37.04,104.56,1.6064,0.871,38.19,4.86,1463.65,744.9,-12.25,72.41,-23.18,37.04,,Bull,Correcting,10,7.0,9.06,0.76,1.03,Stable,Golden Cross,152,20.72,39.27,38.39,177.1,117.3,1.51
HYUNDAI.NS,HYUNDAI MOTOR INDIA LTD,Consumer Cyclical,Auto Manufacturers,152587.1,Large,1877.9,-1.52,1913.62,2084.3,53.07,Bullish,Bullish,4.54,-13.23,-20.2,6.79,-2.48,0.7914,0.7319,30.05,2.88,2890.0,1658.0,-35.02,13.26,-39.79,6.79,,Strong Bear,Damaged,167,5.0,8.95,-0.67,0.87,Stable,Death Cross,43,6.2,-3.94,-10.95,86.7,66.8,1.3
JIOFIN.NS,Jio Financial Services Limited,Financial Services,Asset Management,152182.6,Large,230.47,-4.1,247.13,271.7,39.3,Bearish,Bearish,-3.5,-14.0,-24.88,-11.42,50.45,1.4802,0.645,28.06,3.2,338.6,223.3,-31.93,3.21,-32.78,-11.42,,Strong Bear,Damaged,200,5.0,1.17,-0.89,1.01,Stable,Death Cross,85,-1.84,-4.71,-15.63,140.7,140.7,1.0
TORNTPHARM.NS,Torrent Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,148303.41,Large,4381.9,-2.99,4209.65,3890.86,59.01,Bullish,Bullish,5.46,10.95,24.16,34.31,-20.85,0.3935,0.145,20.27,2.33,4555.1,3102.0,-3.8,41.26,-10.32,34.31,41.57,Strong Bull,Recovering,0,8.0,1.81,1.19,1.02,Stable,Golden Cross,1003,7.12,20.25,33.41,66.1,23.1,2.86
PIDILITIND.NS,Pidilite Industries Limited,Basic Materials,Specialty Chemicals,147882.76,Large,1453.0,1.1,1397.55,1442.1,60.81,Bullish,Bullish,7.07,-1.13,0.71,-1.66,33.84,0.9138,0.367,20.51,2.55,1574.95,1259.0,-7.74,15.41,-18.54,-1.66,7.03,Strong Bull,Correcting,180,6.0,7.45,0.03,0.88,Stable,Death Cross,120,8.73,8.17,9.96,75.4,73.0,1.03
PFC.NS,Power Finance Corporation Limited,Financial Services,Credit Services,145435.49,Large,440.7,-1.74,433.44,401.94,46.42,Bearish,Bullish,1.33,8.09,17.37,13.65,-15.08,1.2786,0.694,28.15,3.02,486.5,329.9,-9.41,33.59,-20.76,13.65,57.22,Strong Bull,Recovering,10,5.0,-1.37,0.62,0.85,Stable,Golden Cross,55,3.0,17.39,26.62,148.2,118.4,1.25
TRENT.NS,Trent Limited,Consumer Cyclical,Apparel Retail,143993.75,Large,4050.6,-3.12,4023.56,4372.71,47.58,Bearish,Bullish,3.42,-1.95,-13.43,-22.53,-4.74,1.3551,0.379,33.28,3.0,6261.0,3275.5,-35.3,23.66,-47.03,-22.53,44.04,Strong Bear,Damaged,224,6.0,4.07,-0.4,0.87,Stable,Death Cross,215,5.09,7.34,-4.18,106.2,126.5,0.84
POWERINDIA.NS,Hitachi Energy India Limited,Industrials,Electrical Equipment & Parts,143812.74,Large,32265.0,-2.29,28588.32,22447.39,58.06,Bearish,Bullish,13.51,68.06,59.67,119.85,-3.33,0.6586,0.513,44.65,3.44,35095.0,15427.0,-8.06,109.15,-28.75,119.85,119.75,Strong Bull,Recovering,3,6.0,-9.18,1.34,0.95,Stable,Golden Cross,832,15.17,77.35,68.93,100.1,-17.3,-5.79
